Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,Instrument,st_dev,no_days
19/09/2000,1467,1482.75,1466.75,1478.5,103371,28669,Future,CME,USD,0.25,12.5,50,73362.5,ES1 Index,16.2455,764
20/09/2000,1478.75,1480.5,1450.25,1469,109667,27131,Future,CME,USD,0.25,12.5,50,73925,ES1 Index,17.0129,765
21/09/2000,1470.25,1474,1455.5,1469.5,98528,28720,Future,CME,USD,0.25,12.5,50,73450,ES1 Index,18.2411,766
22/09/2000,1454.75,1471,1436.75,1468.5,97416,30882,Future,CME,USD,0.25,12.5,50,73475,ES1 Index,18.8453,767
25/09/2000,1469.5,1477.75,1455.5,1461,85491,29527,Future,CME,USD,0.25,12.5,50,73425,ES1 Index,19.2904,768
26/09/2000,1461,1467,1442.5,1443,99803,31344,Future,CME,USD,0.25,12.5,50,73050,ES1 Index,19.5901,769
27/09/2000,1444,1456,1438.25,1447,101996,31265,Future,CME,USD,0.25,12.5,50,72150,ES1 Index,21.1431,770
28/09/2000,1447.75,1481,1445,1476,84280,33990,Future,CME,USD,0.25,12.5,50,72350,ES1 Index,22.5056,771
29/09/2000,1473,1473.25,1454,1453.75,78277,32328,Future,CME,USD,0.25,12.5,50,73800,ES1 Index,20.5706,772
02/10/2000,1453.75,1464.25,1447.5,1456.25,84100,34114,Future,CME,USD,0.25,12.5,50,72687.5,ES1 Index,18.708,773
03/10/2000,1457.25,1474,1438.75,1441.5,89440,38656,Future,CME,USD,0.25,12.5,50,72812.5,ES1 Index,17.2319,774
04/10/2000,1442,1457.25,1432.5,1450.25,101607,43305,Future,CME,USD,0.25,12.5,50,72075,ES1 Index,18.0775,775
05/10/2000,1449.5,1462,1447.25,1456,92232,43395,Future,CME,USD,0.25,12.5,50,72512.5,ES1 Index,16.5678,776
06/10/2000,1456,1460.5,1411.5,1426.75,95257,46223,Future,CME,USD,0.25,12.5,50,72800,ES1 Index,15.3277,777
09/10/2000,1425.25,1426.75,1408,1416.5,67432,45985,Future,CME,USD,0.25,12.5,50,71337.5,ES1 Index,16.5586,778
10/10/2000,1417.5,1424.5,1390,1391,106613,50733,Future,CME,USD,0.25,12.5,50,70825,ES1 Index,19.0137,779
11/10/2000,1393.5,1398,1361.75,1378.75,132059,50132,Future,CME,USD,0.25,12.5,50,69550,ES1 Index,23.6392,780
12/10/2000,1379.5,1387.75,1339,1344.5,110135,52535,Future,CME,USD,0.25,12.5,50,68937.5,ES1 Index,28.4204,781
13/10/2000,1346.25,1387.75,1339.5,1385.5,86048,53559,Future,CME,USD,0.25,12.5,50,67225,ES1 Index,35.9752,782
16/10/2000,1386,1393.75,1378.25,1391.5,85209,51654,Future,CME,USD,0.25,12.5,50,69275,ES1 Index,37.6187,783
17/10/2000,1391,1395.5,1355,1359.8,99618,53411,Future,CME,USD,0.25,12.5,50,69575,ES1 Index,37.6508,784
18/10/2000,1362.75,1372,1324,1352.8,112021,54167,Future,CME,USD,0.25,12.5,50,67990,ES1 Index,40.0989,785
19/10/2000,1356,1404,1356,1401,88966,52836,Future,CME,USD,0.25,12.5,50,67640,ES1 Index,42.1472,786
20/10/2000,1402,1422,1394.5,1411,71889,49488,Future,CME,USD,0.25,12.5,50,70050,ES1 Index,40.7488,787
23/10/2000,1411,1419.75,1399.75,1417.25,85786,51387,Future,CME,USD,0.25,12.5,50,70550,ES1 Index,39.3762,788
24/10/2000,1415.25,1428.75,1399,1403,99159,52150,Future,CME,USD,0.25,12.5,50,70862.5,ES1 Index,38.7936,789
25/10/2000,1405.25,1405.5,1370.5,1374,110358,54001,Future,CME,USD,0.25,12.5,50,70150,ES1 Index,37.9897,790
26/10/2000,1374.75,1384.25,1348.5,1371.25,118287,53377,Future,CME,USD,0.25,12.5,50,68700,ES1 Index,35.4482,791
27/10/2000,1370,1402,1368,1401,81305,50593,Future,CME,USD,0.25,12.5,50,68562.5,ES1 Index,34.2884,792
30/10/2000,1398,1419.5,1387,1411.2,101978,52878,Future,CME,USD,0.25,12.5,50,70050,ES1 Index,31.6272,793
31/10/2000,1413.25,1445.5,1408.25,1440.25,89660,53489,Future,CME,USD,0.25,12.5,50,70560,ES1 Index,30.0693,794
01/11/2000,1441,1441,1419.5,1432,92961,50896,Future,CME,USD,0.25,12.5,50,72012.5,ES1 Index,29.1593,795
02/11/2000,1432.25,1444.5,1430,1435,77318,52226,Future,CME,USD,0.25,12.5,50,71600,ES1 Index,26.8672,796
03/11/2000,1434.25,1444.5,1430.5,1436.25,66960,53697,Future,CME,USD,0.25,12.5,50,71750,ES1 Index,27.4652,797
06/11/2000,1436,1452.5,1436,1446.5,57591,54685,Future,CME,USD,0.25,12.5,50,71812.5,ES1 Index,28.6466,798
07/11/2000,1444.5,1446,1432,1444,63778,53694,Future,CME,USD,0.25,12.5,50,72325,ES1 Index,30.7844,799
08/11/2000,1443.75,1455,1410.5,1413.25,88328,57393,Future,CME,USD,0.25,12.5,50,72200,ES1 Index,31.9459,800
09/11/2000,1413.75,1420.75,1378.5,1403.25,110522,65336,Future,CME,USD,0.25,12.5,50,70662.5,ES1 Index,28.6725,801
10/11/2000,1404.75,1408,1370.5,1372.5,90707,68213,Future,CME,USD,0.25,12.5,50,70162.5,ES1 Index,28.2305,802
13/11/2000,1369,1373,1335,1358.75,121521,73784,Future,CME,USD,0.25,12.5,50,68625,ES1 Index,29.1537,803
14/11/2000,1359,1399.75,1358.5,1394.5,101344,69572,Future,CME,USD,0.25,12.5,50,67937.5,ES1 Index,29.2482,804
15/11/2000,1394.25,1404.5,1381.5,1397.5,89420,66354,Future,CME,USD,0.25,12.5,50,69725,ES1 Index,26.4194,805
16/11/2000,1396.75,1402.75,1376.5,1379.25,87350,63934,Future,CME,USD,0.25,12.5,50,69875,ES1 Index,26.4884,806
17/11/2000,1378.75,1393.5,1360.25,1370.5,90660,70468,Future,CME,USD,0.25,12.5,50,68962.5,ES1 Index,27.3139,807
20/11/2000,1369.75,1373.5,1345.25,1347,82907,72780,Future,CME,USD,0.25,12.5,50,68525,ES1 Index,28.4114,808
21/11/2000,1348.25,1362.75,1336.5,1355.75,82365,72952,Future,CME,USD,0.25,12.5,50,67350,ES1 Index,31.3223,809
22/11/2000,1356,1361,1322,1323,153348,73138,Future,CME,USD,0.25,12.5,50,67787.5,ES1 Index,32.4703,810
24/11/2000,1330,1349.5,1320.25,1346.5,24125,72330,Future,CME,USD,0.25,12.5,50,66150,ES1 Index,36.5201,811
27/11/2000,1348.5,1367.75,1348.5,1358.75,89335,70960,Future,CME,USD,0.25,12.5,50,67325,ES1 Index,38.3628,812
28/11/2000,1358.5,1364.5,1337.5,1338.5,114270,68834,Future,CME,USD,0.25,12.5,50,67937.5,ES1 Index,39.0216,813
29/11/2000,1338,1357.5,1333,1335.25,112125,77494,Future,CME,USD,0.25,12.5,50,66925,ES1 Index,39.0635,814
30/11/2000,1332.75,1333.75,1296.75,1321.5,121701,78537,Future,CME,USD,0.25,12.5,50,66762.5,ES1 Index,39.1756,815
01/12/2000,1321.5,1338.25,1310,1320.5,93584,76201,Future,CME,USD,0.25,12.5,50,66075,ES1 Index,39.2813,816
04/12/2000,1323,1337.5,1313.25,1330.5,92525,77257,Future,CME,USD,0.25,12.5,50,66025,ES1 Index,38.3704,817
05/12/2000,1331.5,1380.25,1329,1374.25,95863,77650,Future,CME,USD,0.25,12.5,50,66525,ES1 Index,34.5296,818
06/12/2000,1373,1379.5,1339.25,1354,99873,78914,Future,CME,USD,0.25,12.5,50,68712.5,ES1 Index,28.7438,819
07/12/2000,1354.25,1362,1335.25,1336.75,9526,65126,Future,CME,USD,0.25,12.5,50,67700,ES1 Index,25.7052,820
08/12/2000,1332,1384.25,1332,1337.75,6007,62959,Future,CME,USD,0.25,12.5,50,66837.5,ES1 Index,23.4794,821
11/12/2000,1368.5,1392,1362.5,1382.5,3868,59854,Future,CME,USD,0.25,12.5,50,66887.5,ES1 Index,23.2642,822
12/12/2000,1380.5,1381.25,1355,1379,1616,59040,Future,CME,USD,0.25,12.5,50,69125,ES1 Index,24.2851,823
13/12/2000,1378.25,1387.75,1358,1357.5,2668,57636,Future,CME,USD,0.25,12.5,50,68950,ES1 Index,23.0367,824
14/12/2000,1358.25,1362.75,1335.25,1338.5,1376,56827,Future,CME,USD,0.25,12.5,50,67875,ES1 Index,20.3188,825
15/12/2000,1350.25,1358.75,1323.5,1326,98832,31810,Future,CME,USD,0.25,12.5,50,66925,ES1 Index,19.1707,826
18/12/2000,1330,1352.75,1329.5,1346.5,91761,34533,Future,CME,USD,0.25,12.5,50,66300,ES1 Index,18.9591,827
19/12/2000,1346.75,1366.75,1317.25,1318,98115,36592,Future,CME,USD,0.25,12.5,50,67325,ES1 Index,18.9572,828
20/12/2000,1318.75,1326,1276,1279.5,107160,43025,Future,CME,USD,0.25,12.5,50,65900,ES1 Index,19.7751,829
21/12/2000,1280.5,1304.25,1270.25,1288,55358,48531,Future,CME,USD,0.25,12.5,50,63975,ES1 Index,24.2778,830
22/12/2000,1289.75,1327.5,1289.75,1326.75,55440,45180,Future,CME,USD,0.25,12.5,50,64400,ES1 Index,27.1057,831
26/12/2000,1324,1338,1318.5,1337,44482,49136,Future,CME,USD,0.25,12.5,50,66337.5,ES1 Index,26.7408,832
27/12/2000,1337.5,1351.5,1327.5,1350.5,65382,36510,Future,CME,USD,0.25,12.5,50,66850,ES1 Index,26.7364,833
28/12/2000,1349.75,1354.25,1341.5,1353.25,50363,37684,Future,CME,USD,0.25,12.5,50,67525,ES1 Index,26.9313,834
29/12/2000,1352.75,1356.5,1326,1335,50363,37977,Future,CME,USD,0.25,12.5,50,67662.5,ES1 Index,26.8942,835
02/01/2001,1331,1336.75,1289.25,1299.75,92668,44738,Future,CME,USD,0.25,12.5,50,66750,ES1 Index,26.5503,836
03/01/2001,1301,1367.25,1288.75,1359.25,130684,43668,Future,CME,USD,0.25,12.5,50,64987.5,ES1 Index,28.028,837
04/01/2001,1360,1365.5,1341.5,1348.25,110846,47325,Future,CME,USD,0.25,12.5,50,67962.5,ES1 Index,27.1452,838
05/01/2001,1345.75,1380,1303,1304.5,117776,53523,Future,CME,USD,0.25,12.5,50,67412.5,ES1 Index,26.9783,839
08/01/2001,1308.25,1312.5,1287.5,1309.5,120010,54621,Future,CME,USD,0.25,12.5,50,65225,ES1 Index,27.9795,840
09/01/2001,1312,1325.5,1303.75,1309.5,115968,55145,Future,CME,USD,0.25,12.5,50,65475,ES1 Index,28.5768,841
10/01/2001,1309.5,1328.75,1297.25,1327,131074,56216,Future,CME,USD,0.25,12.5,50,65475,ES1 Index,26.4733,842
11/01/2001,1325.75,1343.5,1319.5,1334.5,219328,54603,Future,CME,USD,0.25,12.5,50,66350,ES1 Index,23.6411,843
12/01/2001,1332,1344.75,1322,1330.25,109664,59082,Future,CME,USD,0.25,12.5,50,66725,ES1 Index,22.5603,844
16/01/2001,1330.5,1339.5,1323.5,1335.5,103751,58589,Future,CME,USD,0.25,12.5,50,66512.5,ES1 Index,22.3821,845
17/01/2001,1337.25,1357.75,1334.5,1341.75,120321,65060,Future,CME,USD,0.25,12.5,50,66775,ES1 Index,22.5016,846
18/01/2001,1342.5,1364,1337,1356,119657,67769,Future,CME,USD,0.25,12.5,50,67087.5,ES1 Index,22.2856,847
19/01/2001,1359,1371.75,1345.75,1348.5,111098,62735,Future,CME,USD,0.25,12.5,50,67800,ES1 Index,23.2434,848
22/01/2001,1346,1364,1341.25,1358.5,111996,58859,Future,CME,USD,0.25,12.5,50,67425,ES1 Index,20.5311,849
23/01/2001,1356.75,1372.75,1348.5,1366,105167,57178,Future,CME,USD,0.25,12.5,50,67925,ES1 Index,18.5449,850
24/01/2001,1366.25,1379,1365.25,1370.25,104969,54715,Future,CME,USD,0.25,12.5,50,68300,ES1 Index,19.722,851
25/01/2001,1369.75,1378.75,1362.75,1364.5,100601,55256,Future,CME,USD,0.25,12.5,50,68512.5,ES1 Index,21.1389,852
26/01/2001,1364.25,1366.75,1350.25,1363.25,94512,53231,Future,CME,USD,0.25,12.5,50,68225,ES1 Index,21.802,853
29/01/2001,1363,1374,1358.5,1370,64459,52070,Future,CME,USD,0.25,12.5,50,68162.5,ES1 Index,22.2664,854
30/01/2001,1370.25,1384.25,1363.25,1382,75169,55009,Future,CME,USD,0.25,12.5,50,68500,ES1 Index,23.2479,855
31/01/2001,1381,1394,1371.25,1373,89199,56204,Future,CME,USD,0.25,12.5,50,69100,ES1 Index,22.6054,856
01/02/2001,1373.5,1383.5,1366.25,1382.5,101160,59540,Future,CME,USD,0.25,12.5,50,68650,ES1 Index,23.255,857
02/02/2001,1382.5,1386,1352.75,1353.25,102420,62380,Future,CME,USD,0.25,12.5,50,69125,ES1 Index,24.6443,858
05/02/2001,1354.25,1363,1351.25,1362,92786,63966,Future,CME,USD,0.25,12.5,50,67662.5,ES1 Index,22.1929,859
06/02/2001,1362.75,1370.5,1356,1356.25,91631,61461,Future,CME,USD,0.25,12.5,50,68100,ES1 Index,19.8351,860
07/02/2001,1355,1356.5,1339.5,1349.5,105779,67010,Future,CME,USD,0.25,12.5,50,67812.5,ES1 Index,16.6341,861
08/02/2001,1348.75,1356.5,1333.75,1335,102130,64997,Future,CME,USD,0.25,12.5,50,67475,ES1 Index,15.1457,862
09/02/2001,1336.25,1338.5,1318.75,1321.5,90360,66315,Future,CME,USD,0.25,12.5,50,66750,ES1 Index,15.1034,863
12/02/2001,1321.75,1338,1319.25,1333.5,109773,64670,Future,CME,USD,0.25,12.5,50,66075,ES1 Index,16.0909,864
13/02/2001,1334.25,1342,1322.25,1326,115469,66157,Future,CME,USD,0.25,12.5,50,66675,ES1 Index,16.2474,865
14/02/2001,1326.25,1326.75,1308.5,1319.75,138185,64188,Future,CME,USD,0.25,12.5,50,66300,ES1 Index,17.4388,866
15/02/2001,1320,1335.75,1318.5,1333,96515,64592,Future,CME,USD,0.25,12.5,50,65987.5,ES1 Index,19.3614,867
16/02/2001,1330.25,1330.25,1296.25,1305.5,96917,65876,Future,CME,USD,0.25,12.5,50,66650,ES1 Index,19.9454,868
20/02/2001,1305.75,1311.5,1281.75,1285.25,111887,68764,Future,CME,USD,0.25,12.5,50,65275,ES1 Index,22.7426,869
21/02/2001,1284.5,1288.5,1255,1256.5,147007,71825,Future,CME,USD,0.25,12.5,50,64262.5,ES1 Index,26.9215,870
22/02/2001,1258,1264.75,1230.25,1257.5,160101,73959,Future,CME,USD,0.25,12.5,50,62825,ES1 Index,33.2755,871
23/02/2001,1257.5,1261.75,1217,1247.5,145235,77848,Future,CME,USD,0.25,12.5,50,62875,ES1 Index,37.7654,872
26/02/2001,1251.25,1274.25,1243.75,1273.5,121672,78171,Future,CME,USD,0.25,12.5,50,62375,ES1 Index,42.0503,873
27/02/2001,1273,1277,1254.25,1264,142507,79751,Future,CME,USD,0.25,12.5,50,63675,ES1 Index,42.6367,874
28/02/2001,1263.75,1269,1230.75,1242,153327,79606,Future,CME,USD,0.25,12.5,50,63200,ES1 Index,42.2873,875
01/03/2001,1239.25,1244,1215.5,1243.5,148305,81859,Future,CME,USD,0.25,12.5,50,62100,ES1 Index,43.4225,876
02/03/2001,1243,1254.25,1221,1235.25,145749,88472,Future,CME,USD,0.25,12.5,50,62175,ES1 Index,42.3564,877
05/03/2001,1236.25,1244.5,1234.75,1243.75,104974,86931,Future,CME,USD,0.25,12.5,50,61762.5,ES1 Index,43.285,878
06/03/2001,1243.5,1270.5,1242.5,1257,128365,87845,Future,CME,USD,0.25,12.5,50,62187.5,ES1 Index,41.9319,879
07/03/2001,1257,1266.75,1254.75,1265.25,136392,87658,Future,CME,USD,0.25,12.5,50,62850,ES1 Index,39.4591,880
08/03/2001,1267,1269.25,1258.25,1266.25,12348,85548,Future,CME,USD,0.25,12.5,50,63262.5,ES1 Index,36.5234,881
09/03/2001,1266.5,1266.5,1227.25,1231,4320,83534,Future,CME,USD,0.25,12.5,50,63312.5,ES1 Index,34.2453,882
12/03/2001,1230,1233.25,1173,1179,3154,69120,Future,CME,USD,0.25,12.5,50,61550,ES1 Index,34.1098,883
13/03/2001,1178.25,1199.25,1171.25,1197.25,3349,67764,Future,CME,USD,0.25,12.5,50,58950,ES1 Index,37.1526,884
14/03/2001,1199,1199,1154,1169.25,2228,58162,Future,CME,USD,0.25,12.5,50,59862.5,ES1 Index,37.1146,885
15/03/2001,1169.5,1182,1164,1173.25,1490,55694,Future,CME,USD,0.25,12.5,50,58462.5,ES1 Index,39.2132,886
16/03/2001,1175,1181.75,1165,1156.28,263,54631,Future,CME,USD,0.25,12.5,50,58662.5,ES1 Index,37.5458,887
19/03/2001,1164.75,1186.75,1158.25,1180.5,116313,48242,Future,CME,USD,0.25,12.5,50,57814,ES1 Index,39.0383,888
20/03/2001,1180.5,1193.25,1151.25,1152.5,148873,45487,Future,CME,USD,0.25,12.5,50,59025,ES1 Index,38.7728,889
21/03/2001,1153,1161.25,1127,1132,184502,51577,Future,CME,USD,0.25,12.5,50,57625,ES1 Index,41.7999,890
22/03/2001,1133,1136.75,1088,1119.5,201555,60347,Future,CME,USD,0.25,12.5,50,56600,ES1 Index,45.7526,891
23/03/2001,1122.25,1155,1120.5,1153.5,159208,56448,Future,CME,USD,0.25,12.5,50,55975,ES1 Index,50.1136,892
26/03/2001,1153.25,1170.75,1150.75,1167,124308,58233,Future,CME,USD,0.25,12.5,50,57675,ES1 Index,49.156,893
27/03/2001,1166.25,1194.5,1160.75,1190,133168,65873,Future,CME,USD,0.25,12.5,50,58350,ES1 Index,47.5012,894
28/03/2001,1189.25,1189.25,1155.5,1159.5,143824,67531,Future,CME,USD,0.25,12.5,50,59500,ES1 Index,46.3149,895
29/03/2001,1160.5,1173.25,1143.75,1161.5,147604,71849,Future,CME,USD,0.25,12.5,50,57975,ES1 Index,45.4668,896
30/03/2001,1161,1175,1151.5,1169.25,124217,70535,Future,CME,USD,0.25,12.5,50,58075,ES1 Index,44.6147,897
02/04/2001,1173,1178.75,1145.25,1150.25,141934,64812,Future,CME,USD,0.25,12.5,50,58462.5,ES1 Index,42.5839,898
03/04/2001,1150.75,1153.75,1106.5,1108.5,188781,67376,Future,CME,USD,0.25,12.5,50,57512.5,ES1 Index,39.2067,899
04/04/2001,1109,1126.25,1098.5,1112.5,186025,68783,Future,CME,USD,0.25,12.5,50,55425,ES1 Index,36.0905,900
05/04/2001,1113,1161.25,1113,1155,161660,72129,Future,CME,USD,0.25,12.5,50,55625,ES1 Index,29.8342,901
06/04/2001,1156,1165.25,1126.5,1140.25,182660,76423,Future,CME,USD,0.25,12.5,50,57750,ES1 Index,24.5873,902
09/04/2001,1138,1155.25,1133.5,1150.25,150858,78757,Future,CME,USD,0.25,12.5,50,57012.5,ES1 Index,24.2826,903
10/04/2001,1149.75,1182.5,1149.5,1172,179040,85725,Future,CME,USD,0.25,12.5,50,57512.5,ES1 Index,22.0462,904
11/04/2001,1173,1194,1166,1173.25,289350,88707,Future,CME,USD,0.25,12.5,50,58600,ES1 Index,22.1697,905
12/04/2001,1173.5,1194,1163,1192.25,144921,86222,Future,CME,USD,0.25,12.5,50,58662.5,ES1 Index,22.1697,906
16/04/2001,1192.5,1195.25,1173.75,1182,131826,87274,Future,CME,USD,0.25,12.5,50,59612.5,ES1 Index,23.9464,907
17/04/2001,1180.25,1200.75,1167,1195.5,169897,87815,Future,CME,USD,0.25,12.5,50,59100,ES1 Index,24.0385,908
18/04/2001,1206,1325,1206,1246.25,170538,102398,Future,CME,USD,0.25,12.5,50,59775,ES1 Index,25.7726,909
19/04/2001,1249,1262.5,1238.5,1258.75,155757,107652,Future,CME,USD,0.25,12.5,50,62312.5,ES1 Index,32.1434,910
20/04/2001,1260.25,1268,1240.25,1250.75,140825,108897,Future,CME,USD,0.25,12.5,50,62937.5,ES1 Index,37.1443,911
23/04/2001,1251,1252,1222.5,1226,133867,110004,Future,CME,USD,0.25,12.5,50,62537.5,ES1 Index,41.1692,912
24/04/2001,1226.25,1239.5,1213.75,1216.5,143201,110671,Future,CME,USD,0.25,12.5,50,61300,ES1 Index,42.6885,913
25/04/2001,1216.5,1238.5,1212.75,1232,143786,108449,Future,CME,USD,0.25,12.5,50,60825,ES1 Index,43.5061,914
26/04/2001,1231,1254,1225.5,1240.5,130242,108398,Future,CME,USD,0.25,12.5,50,61600,ES1 Index,44.7681,915
27/04/2001,1242.25,1259.75,1238,1258.5,106105,107116,Future,CME,USD,0.25,12.5,50,62025,ES1 Index,46.224,916
30/04/2001,1268,1274.75,1248.25,1254.25,135317,109602,Future,CME,USD,0.25,12.5,50,62925,ES1 Index,48.6836,917
01/05/2001,1255,1273.25,1245.75,1272.25,165317,107786,Future,CME,USD,0.25,12.5,50,62712.5,ES1 Index,49.4874,918
02/05/2001,1274,1278.25,1261.5,1271,140114,105939,Future,CME,USD,0.25,12.5,50,63612.5,ES1 Index,47.2122,919
03/05/2001,1270.75,1272.25,1243.5,1254.25,140114,98061,Future,CME,USD,0.25,12.5,50,63550,ES1 Index,43.4845,920
04/05/2001,1253.75,1274,1235,1273.25,155024,94886,Future,CME,USD,0.25,12.5,50,62712.5,ES1 Index,41.7898,921
07/05/2001,1273.5,1274.75,1262.75,1263.5,134219,98917,Future,CME,USD,0.25,12.5,50,63662.5,ES1 Index,38.6497,922
08/05/2001,1266.25,1277,1256,1263.5,125078,101600,Future,CME,USD,0.25,12.5,50,63175,ES1 Index,34.623,923
09/05/2001,1265.5,1265.5,1250.75,1257.75,135964,101193,Future,CME,USD,0.25,12.5,50,63175,ES1 Index,31.8772,924
10/05/2001,1257,1273.75,1256.25,1261.5,118278,101138,Future,CME,USD,0.25,12.5,50,62887.5,ES1 Index,27.9806,925
11/05/2001,1261.5,1265.25,1243.5,1251.75,111010,105279,Future,CME,USD,0.25,12.5,50,63075,ES1 Index,25.459,926
14/05/2001,1252,1254,1244,1252,82948,107103,Future,CME,USD,0.25,12.5,50,62587.5,ES1 Index,20.164,927
15/05/2001,1252.25,1262,1245.75,1257.5,119079,111365,Future,CME,USD,0.25,12.5,50,62600,ES1 Index,15.271,928
16/05/2001,1256.5,1291.25,1236,1288.5,166551,122168,Future,CME,USD,0.25,12.5,50,62875,ES1 Index,15.2187,929
17/05/2001,1289,1299.5,1284.75,1291.5,142637,123450,Future,CME,USD,0.25,12.5,50,64425,ES1 Index,17.1965,930
18/05/2001,1291.5,1296,1283.5,1295.5,116856,114679,Future,CME,USD,0.25,12.5,50,64575,ES1 Index,19.0739,931
21/05/2001,1295.5,1317,1290.25,1314.5,144708,116711,Future,CME,USD,0.25,12.5,50,64775,ES1 Index,19.4275,932
22/05/2001,1314.75,1319.25,1309,1312.75,143922,113766,Future,CME,USD,0.25,12.5,50,65725,ES1 Index,20.0088,933
23/05/2001,1312.5,1313.25,1290.25,1290.5,152405,113734,Future,CME,USD,0.25,12.5,50,65637.5,ES1 Index,20.9457,934
24/05/2001,1290.25,1297.5,1283,1294.5,91477,115151,Future,CME,USD,0.25,12.5,50,64525,ES1 Index,20.1288,935
25/05/2001,1295.25,1300,1275.75,1279,91808,119237,Future,CME,USD,0.25,12.5,50,64725,ES1 Index,20.3951,936
29/05/2001,1282.5,1283.5,1266.5,1268.5,114635,123668,Future,CME,USD,0.25,12.5,50,63950,ES1 Index,19.7945,937
30/05/2001,1267.25,1268.25,1246.75,1250,148287,120294,Future,CME,USD,0.25,12.5,50,63425,ES1 Index,19.8532,938
31/05/2001,1251,1264.25,1249.25,1257.5,126946,120340,Future,CME,USD,0.25,12.5,50,62500,ES1 Index,20.7048,939
01/06/2001,1255.75,1267.25,1247.25,1265,132432,116233,Future,CME,USD,0.25,12.5,50,62875,ES1 Index,20.5388,940
04/06/2001,1264.5,1270,1257,1269.25,103840,92546,Future,CME,USD,0.25,12.5,50,63250,ES1 Index,20.6629,941
05/06/2001,1269.25,1288.5,1267.25,1284.5,118497,95406,Future,CME,USD,0.25,12.5,50,63462.5,ES1 Index,20.5347,942
06/06/2001,1284.75,1286.25,1269.5,1274,154186,97331,Future,CME,USD,0.25,12.5,50,64225,ES1 Index,20.4583,943
07/06/2001,1271.75,1279,1265.75,1276.5,15353,84388,Future,CME,USD,0.25,12.5,50,63700,ES1 Index,19.992,944
08/06/2001,1277.25,1285.25,1256.5,1266.5,5273,79087,Future,CME,USD,0.25,12.5,50,63825,ES1 Index,19.6496,945
11/06/2001,1264.25,1267,1249,1256,4024,78025,Future,CME,USD,0.25,12.5,50,63325,ES1 Index,18.8492,946
12/06/2001,1255.75,1261.75,1235.5,1254.5,3885,77500,Future,CME,USD,0.25,12.5,50,62800,ES1 Index,18.559,947
13/06/2001,1253,1260,1241.5,1243.25,2000,71753,Future,CME,USD,0.25,12.5,50,62725,ES1 Index,18.7595,948
14/06/2001,1242,1252.5,1212.5,1214,2380,70184,Future,CME,USD,0.25,12.5,50,62162.5,ES1 Index,20.2175,949
15/06/2001,1213.5,1219.5,1204.25,1206.88,922,70089,Future,CME,USD,0.25,12.5,50,60700,ES1 Index,24.3162,950
18/06/2001,1226,1230.5,1215.75,1219.75,129875,55642,Future,CME,USD,0.25,12.5,50,60344,ES1 Index,27.7906,951
19/06/2001,1220,1235.5,1215.5,1224,164920,56434,Future,CME,USD,0.25,12.5,50,60987.5,ES1 Index,27.3371,952
20/06/2001,1223.5,1234.75,1216.5,1229.25,180882,59662,Future,CME,USD,0.25,12.5,50,61200,ES1 Index,25.7673,953
21/06/2001,1229,1249.25,1226.25,1243,155020,69492,Future,CME,USD,0.25,12.5,50,61462.5,ES1 Index,25.2469,954
22/06/2001,1242.5,1244.25,1228,1235,122986,73301,Future,CME,USD,0.25,12.5,50,62150,ES1 Index,23.3949,955
25/06/2001,1234,1240,1220.75,1223.5,112757,68922,Future,CME,USD,0.25,12.5,50,61750,ES1 Index,22.7049,956
26/06/2001,1223.75,1229.5,1206,1220.5,148487,74992,Future,CME,USD,0.25,12.5,50,61175,ES1 Index,22.9406,957
27/06/2001,1220.75,1227.5,1213.75,1219,140324,74489,Future,CME,USD,0.25,12.5,50,61025,ES1 Index,23.7093,958
28/06/2001,1220,1244.75,1213.25,1227,151191,81010,Future,CME,USD,0.25,12.5,50,60950,ES1 Index,24.2579,959
29/06/2001,1227.75,1245.5,1227.75,1231.7,134631,71882,Future,CME,USD,0.25,12.5,50,61350,ES1 Index,23.9415,960
02/07/2001,1233.5,1248.25,1229,1245.9,57913,80171,Future,CME,USD,0.25,12.5,50,61585,ES1 Index,23.047,961
03/07/2001,1246,1247.25,1235.75,1245.6,57913,79112,Future,CME,USD,0.25,12.5,50,62295,ES1 Index,20.4011,962
05/07/2001,1239.25,1245.25,1221.5,1222.3,70416,79387,Future,CME,USD,0.25,12.5,50,62280,ES1 Index,18.523,963
06/07/2001,1222,1223.5,1193,1193.8,128218,82637,Future,CME,USD,0.25,12.5,50,61115,ES1 Index,15.9099,964
09/07/2001,1194.5,1209.25,1189,1200.25,139075,83917,Future,CME,USD,0.25,12.5,50,59690,ES1 Index,16.1543,965
10/07/2001,1202.5,1210.75,1186,1186.5,164772,86051,Future,CME,USD,0.25,12.5,50,60012.5,ES1 Index,16.0803,966
11/07/2001,1185.25,1193.25,1174,1185.25,186472,95437,Future,CME,USD,0.25,12.5,50,59325,ES1 Index,16.9903,967
12/07/2001,1187.5,1217.5,1186.25,1214.25,152005,90713,Future,CME,USD,0.25,12.5,50,59262.5,ES1 Index,18.2551,968
13/07/2001,1214.5,1225.75,1209.5,1225.25,127109,92574,Future,CME,USD,0.25,12.5,50,60712.5,ES1 Index,18.2509,969
