Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,st_dev,no_days
22/03/2016,140.63,140.68,140.15,143.43,48786,424787,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,143430,1.3508789731195177,5531
23/03/2016,140.22,141.06,140.03,141.03,59212,428546,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141030,1.2954281145692477,5532
24/03/2016,141.18,141.24,140.53,141.03,50401,429230,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141030,1.1888330412704837,5533
25/03/2016,141.18,141.24,140.53,140.69,50401,429230,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140690,1.0357243841951453,5534
28/03/2016,140.63,140.68,140.15,144.19,37116,424787,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144190,1.0830184670708127,5535
29/03/2016,141.17,141.78,140.94,141.67,62816,432217,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141670,1.0765466393441012,5536
30/03/2016,141.73,141.73,140.73,141.13,86822,437643,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141130,1.0573280790195037,5537
31/03/2016,141.24,141.38,140.83,141.08,85634,440743,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141080,1.0263378261321818,5538
01/04/2016,140.96,141.16,140.47,140.77,90027,445744,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140770,1.0218460419014834,5539
04/04/2016,140.99,141.19,140.67,141.08,57897,440299,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141080,1.0139513466383512,5540
05/04/2016,141.59,141.92,141.59,141.81,61343,438197,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141810,1.0289152864463953,5541
06/04/2016,141.58,141.77,141.32,141.5,58287,439381,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141500,1.0337572248919986,5542
07/04/2016,141.63,141.92,141.38,141.84,61169,437277,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141840,1.0471418242131345,5543
08/04/2016,141.58,141.67,141.05,141.08,70000,442667,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141080,1.0468170804951613,5544
11/04/2016,141.07,141.16,140.67,140.99,55865,432744,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140990,1.0425756567350002,5545
12/04/2016,140.54,140.71,140.28,140.33,70606,432882,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140330,1.0479742363323652,5546
13/04/2016,140.21,141.1,140.21,141.01,66452,438071,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141010,1.0443846673279642,5547
14/04/2016,140.77,140.79,140.33,140.52,65118,437931,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140520,1.0352564899658503,5548
15/04/2016,140.54,140.98,140.54,140.69,56241,431761,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140690,0.9990215212979261,5549
18/04/2016,140.77,140.88,140.15,140.24,63344,439327,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140240,0.9743301972892767,5550
19/04/2016,140.05,140.4,139.75,140.08,75802,443080,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140080,0.9668295265194173,5551
20/04/2016,140.25,140.59,139.91,139.94,90838,448300,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139940,0.9701987768921861,5552
21/04/2016,139.78,139.87,139.46,139.71,77108,448690,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139710,1.000346106779926,5553
22/04/2016,139.73,139.78,139.04,139.19,68791,441273,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139190,1.0642308646857346,5554
25/04/2016,139.2,139.28,138.57,138.69,73438,443817,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138690,1.152216414864442,5555
26/04/2016,138.65,138.78,138.38,138.59,74219,447003,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138590,1.1242223979339525,5556
27/04/2016,138.9,139.28,138.67,139.24,81932,446615,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139240,1.162346333936815,5557
28/04/2016,139.53,139.64,139.0,139.28,76666,446330,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139280,1.192909189062469,5558
29/04/2016,139.29,139.36,138.88,139.16,80811,451807,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139160,1.22756968574076,5559
02/05/2016,139.18,139.43,138.74,138.87,57955,455784,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138870,1.0130913088247777,5560
03/05/2016,139.2,139.94,139.2,139.64,76164,446624,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139640,0.9829194609340888,5561
04/05/2016,139.85,140.46,139.68,140.38,77605,450607,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140380,0.9665172873171779,5562
05/05/2016,140.22,141.02,140.18,140.96,75630,441281,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140960,0.9624009905870602,5563
06/05/2016,141.1,141.54,140.9,141.07,94773,456939,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141070,0.9713267558772157,5564
09/05/2016,141.07,141.51,141.04,141.48,59245,442384,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141480,0.9889501167145005,5565
10/05/2016,141.26,141.75,141.25,141.5,65520,445313,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141500,0.9703647080778208,5566
11/05/2016,141.54,142.04,141.43,141.76,64805,442183,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141760,0.9857124327187355,5567
12/05/2016,141.49,141.58,141.24,141.42,68066,452741,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141420,0.9607398191062367,5568
13/05/2016,141.77,142.14,141.52,142.01,67148,441389,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,142010,1.011570561066449,5569
16/05/2016,141.89,141.98,141.47,141.54,49260,437686,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141540,1.0336222714397625,5570
17/05/2016,141.46,141.88,141.38,141.63,57409,442664,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141630,1.067750751197569,5571
18/05/2016,141.4,141.59,140.88,140.96,83838,447403,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140960,1.066497382407933,5572
19/05/2016,141.08,141.48,140.96,141.33,57493,445827,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141330,1.0842857864433069,5573
20/05/2016,141.23,141.43,140.95,141.33,37244,439367,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141330,1.0994960967111194,5574
23/05/2016,141.23,141.43,140.95,141.31,37244,439367,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141310,1.11374189111137,5575
24/05/2016,141.21,141.46,140.94,141.16,281175,414544,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141160,1.120011160665973,5576
25/05/2016,140.99,141.33,140.15,140.98,285813,305007,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140980,1.118198998397131,5577
26/05/2016,144.23,144.96,144.06,144.95,131328,390500,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144950,1.4112598390621456,5578
27/05/2016,144.86,144.99,144.26,144.3,61477,402316,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144300,1.5418459715601984,5579
30/05/2016,144.06,144.48,144.05,144.45,11047,387206,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144450,1.6197607848125097,5580
31/05/2016,144.39,144.98,144.13,144.93,76603,402441,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144930,1.6933081034914474,5581
01/06/2016,144.95,145.35,144.9,145.05,89744,411603,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145050,1.7774537031054176,5582
02/06/2016,145.04,145.63,145.04,145.52,75145,407305,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145520,1.8655523757544794,5583
03/06/2016,145.65,146.53,145.56,146.33,71463,408422,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146330,1.9735629370970664,5584
06/06/2016,146.21,146.36,145.61,145.74,66373,413281,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145740,1.9696719693094118,5585
07/06/2016,145.64,146.12,145.6,145.91,58263,406892,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145910,1.9934559605577509,5586
08/06/2016,145.99,146.34,145.89,146.21,51677,410067,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146210,2.0485537988257083,5587
09/06/2016,146.6,146.89,146.38,146.48,58530,408789,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146480,2.1209706897275242,5588
10/06/2016,146.75,147.32,146.66,147.14,53428,407836,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147140,2.215409518204234,5589
13/06/2016,147.42,147.44,147.04,147.29,49271,413127,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147290,2.3066315989663178,5590
14/06/2016,147.63,147.78,147.17,147.33,68303,415500,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147330,2.374016076893733,5591
15/06/2016,147.25,147.73,146.98,147.49,49944,406675,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147490,2.436354311948469,5592
16/06/2016,147.69,148.09,147.23,147.38,77433,410041,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147380,2.4535399595991643,5593
17/06/2016,147.09,147.35,146.92,147.17,54404,409192,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147170,2.465498394513743,5594
20/06/2016,146.63,146.66,146.1,146.19,55227,406183,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146190,2.4030662357392107,5595
21/06/2016,146.13,146.27,145.57,145.72,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145720,2.320138286112087,5596
22/06/2016,146.13,146.27,145.57,144.26,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144260,2.1756589040295626,5597
23/06/2016,146.13,146.27,145.57,143.36,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,143360,2.0666537365226687,5598
24/06/2016,146.13,146.27,145.57,144.85,72503,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144850,1.9118511971428165,5599
27/06/2016,146.13,146.27,145.57,146.05,61020,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146050,1.7302106808179154,5600
28/06/2016,146.13,146.27,145.57,146.22,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146220,1.4862676968443593,5601
29/06/2016,146.13,146.27,145.57,145.93,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145930,1.1233395153216201,5602
30/06/2016,146.13,146.27,145.57,145.93,59106,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145930,1.1076135005871894,5603
01/07/2016,146.13,146.27,145.57,146.4,59106,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146400,1.0607062112965127,5604
04/07/2016,146.13,146.27,145.57,146.49,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146490,1.0161779699850773,5605
05/07/2016,146.13,146.27,145.57,147.18,58403,412145,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147180,1.0120363959280239,5606
06/07/2016,146.13,146.27,145.57,147.15,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147150,1.0045036917219246,5607
07/07/2016,146.13,146.27,145.57,147.26,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147260,1.013585549760337,5608
08/07/2016,146.13,146.27,145.57,147.63,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147630,1.0480357818396708,5609
11/07/2016,146.13,146.27,145.57,147.39,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147390,1.0598815971684201,5610
12/07/2016,146.13,146.27,145.57,146.46,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146460,1.0546274223707055,5611
13/07/2016,146.13,146.27,145.57,147.22,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147220,1.064809529141061,5612
14/07/2016,146.13,146.27,145.57,146.52,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146520,1.064841459255606,5613
15/07/2016,146.13,146.27,145.57,145.63,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145630,1.068686888982433,5614
18/07/2016,146.13,146.27,145.57,145.86,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145860,1.0584009952201292,5615
19/07/2016,146.13,146.27,145.57,146.1,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146100,1.039995512818669,5616
20/07/2016,146.13,146.27,145.57,145.62,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145620,1.0188936810823999,5617
21/07/2016,146.13,146.27,145.57,145.77,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145770,0.9943426639492313,5618
22/07/2016,146.13,146.27,145.57,145.95,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145950,0.9731567191446245,5619
25/07/2016,146.13,146.27,145.57,145.83,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145830,0.9748261383530562,5620
26/07/2016,146.13,146.27,145.57,145.66,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145660,0.9759026590886677,5621
27/07/2016,146.13,146.27,145.57,146.3,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146300,0.8969693417371168,5622
28/07/2016,146.13,146.27,145.57,146.29,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146290,0.6759146889090104,5623
29/07/2016,146.13,146.27,145.57,146.29,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146290,0.6040634624631362,5624
01/08/2016,146.13,146.27,145.57,146.82,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146820,0.6069459064443988,5625
02/08/2016,147.95,148.01,147.25,147.83,94336,414935,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147830,0.6696670814787498,5626
03/08/2016,146.13,146.27,145.57,145.65,60967,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145650,0.6811504973324681,5627
04/08/2016,146.13,146.27,145.57,146.31,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146310,0.6732760701843874,5628
05/08/2016,146.13,146.27,145.57,146.26,62554,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146260,0.6744153023295565,5629
08/08/2016,146.13,146.27,145.57,146.35,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146350,0.6747266113147372,5630
09/08/2016,146.13,146.27,145.57,146.96,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146960,0.6662336927457242,5631
10/08/2016,146.13,146.27,145.57,147.2,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147200,0.6685112813929187,5632
11/08/2016,146.13,146.27,145.57,146.57,58403,411285,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146570,0.6474328794165539,5633
12/08/2016,148.52,148.98,148.33,148.52,51917,399893,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,148520,0.7353121786127791,5634
15/08/2016,148.61,148.7,148.1,148.16,34464,396208,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,148160,0.7902115750541743,5635
16/08/2016,148.4,148.52,147.81,147.82,54237,400950,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147820,0.8340037969635316,5636
17/08/2016,147.7,148.11,147.65,147.91,64582,417536,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147910,0.8681758654498416,5637
18/08/2016,148.0,148.22,147.8,148.13,44574,411202,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,148130,0.9225403333637506,5638
19/08/2016,148.12,148.12,147.48,147.71,48898,401780,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147710,0.9222396651718129,5639
22/08/2016,147.53,148.48,147.53,148.38,61751,402689,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,148380,0.9617868786878937,5640
23/08/2016,148.27,148.64,148.15,148.4,74231,398398,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,148400,0.9997386325182793,5641
24/08/2016,148.37,148.55,148.15,148.31,184225,395058,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,148310,1.000142156570505,5642
25/08/2016,146.6,146.68,146.12,146.27,316523,314222,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146270,0.9789795707859102,5643
26/08/2016,146.24,146.71,145.7,145.77,109178,385270,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145770,0.9879144699902745,5644
29/08/2016,145.91,146.74,145.87,146.72,58862,391435,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146720,0.9585443825663432,5645
30/08/2016,146.48,146.78,146.42,146.67,53710,393605,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146670,0.9173194645357476,5646
31/08/2016,146.68,146.84,146.43,146.77,66142,396073,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146770,0.9048872858075466,5647
01/09/2016,146.48,146.97,146.33,146.79,73536,406267,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146790,0.8911346699664116,5648
02/09/2016,146.67,147.18,145.95,146.79,68461,409996,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146790,0.8766913177868298,5649
05/09/2016,146.67,147.18,145.95,146.07,68461,409996,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146070,0.9013948450500558,5650
06/09/2016,146.17,146.58,146.02,146.45,65363,407743,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146450,0.8991722119165079,5651
07/09/2016,146.48,146.89,146.46,146.8,57460,412560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146800,0.8512338104282214,5652
08/09/2016,146.79,146.79,145.43,145.54,98404,413500,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145540,0.8947183914596576,5653
09/09/2016,145.58,145.62,144.85,144.93,81051,410473,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144930,0.9816205988141085,5654
12/09/2016,144.78,145.08,144.67,145.05,71346,403583,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145050,1.0516109863836758,5655
13/09/2016,145.25,145.29,143.88,144.1,77701,398241,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144100,1.1998531854701542,5656
14/09/2016,144.25,144.95,144.25,144.78,67434,400749,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144780,1.268069004437942,5657
15/09/2016,144.62,144.94,144.19,144.62,65511,383003,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144620,1.339268083699544,5658
16/09/2016,144.89,145.15,144.5,144.54,57282,380463,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144540,1.350218871152483,5659
19/09/2016,144.45,144.84,144.37,144.75,45030,375470,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144750,1.3519015003627233,5660
20/09/2016,144.83,145.22,144.78,145.02,49453,375216,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145020,1.3455696439363538,5661
21/09/2016,145.09,145.26,144.67,145.18,53263,373786,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145180,1.319206453396522,5662
22/09/2016,145.28,145.91,145.27,145.74,58441,382449,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145740,1.2572721795020039,5663
23/09/2016,145.89,146.64,145.74,146.58,67395,392330,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146580,1.2160931981896208,5664
26/09/2016,146.75,147.26,146.58,147.16,72953,394267,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147160,1.1404385121594258,5665
27/09/2016,147.37,147.58,147.24,147.55,80859,400387,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147550,1.076537659977461,5666
28/09/2016,147.42,147.69,147.23,147.38,78456,405476,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147380,1.0056089365900407,5667
29/09/2016,147.25,147.77,147.09,147.72,69998,413232,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,147720,1.066557233977501,5668
30/09/2016,147.83,147.85,146.88,146.92,78283,419308,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146920,1.0818661346718113,5669
03/10/2016,145.09,145.26,144.67,145.29,53263,393534,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145290,1.0813813696763381,5670
04/10/2016,146.99,147.12,146.2,146.29,64794,392416,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,146290,1.0737406577085598,5671
05/10/2016,146.12,146.51,145.84,145.93,61999,390233,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145930,1.0601466879712527,5672
06/10/2016,146.03,146.11,145.22,145.26,80389,391033,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145260,1.0518883020627383,5673
07/10/2016,145.2,145.43,144.81,145.26,78782,394723,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145260,1.0398192150640633,5674
10/10/2016,145.2,145.43,144.81,145.01,78782,394723,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145010,1.049761877768693,5675
11/10/2016,144.7,144.89,144.48,144.75,81160,395744,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144750,1.057827963336413,5676
12/10/2016,144.55,144.6,144.27,144.51,66521,385726,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144510,1.0564921517375994,5677
13/10/2016,144.92,145.0,144.63,144.81,79029,388126,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144810,1.068082861961786,5678
14/10/2016,144.51,144.6,143.96,144.06,76505,392752,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144060,1.1032356955866152,5679
17/10/2016,143.98,144.56,143.95,144.43,56426,387900,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144430,1.1213053405219966,5680
18/10/2016,144.43,144.75,144.14,144.71,76181,402667,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144710,1.095791190578668,5681
19/10/2016,144.77,144.92,144.37,144.75,68444,387236,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144750,1.096662816616764,5682
20/10/2016,144.71,145.25,144.63,145.12,76909,393709,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145120,1.0838831425403506,5683
21/10/2016,145.08,145.79,145.06,145.69,75148,395916,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145690,1.0634970615927781,5684
24/10/2016,145.81,145.87,145.25,145.42,64113,395774,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145420,1.049673282510549,5685
25/10/2016,145.34,145.78,145.02,145.52,69848,398444,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145520,1.0424717422308396,5686
26/10/2016,145.48,145.49,145.13,145.37,80821,404846,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145370,1.0396550710130423,5687
27/10/2016,145.02,145.03,144.23,144.46,95296,424975,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144460,1.0661769709339097,5688
28/10/2016,144.44,144.6,144.08,144.49,76855,404804,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144490,1.0679071432868819,5689
31/10/2016,144.5,144.77,144.41,144.62,58030,401363,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144620,1.0247785126633429,5690
01/11/2016,144.47,144.8,144.12,144.69,86918,407421,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144690,0.9316592724899525,5691
02/11/2016,145.03,145.19,144.66,144.97,78912,402824,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144970,0.8259893058326208,5692
03/11/2016,144.97,145.09,144.63,144.69,67677,399337,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144690,0.6431946310020539,5693
04/11/2016,144.99,145.35,144.79,145.25,71828,401299,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,145250,0.5189412298291042,5694
07/11/2016,144.95,145.06,144.4,144.44,57385,404271,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,144440,0.5278730908244395,5695
08/11/2016,144.55,144.77,143.77,143.99,82332,414571,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,143990,0.4890466917209657,5696
09/11/2016,143.97,144.16,142.68,142.82,121917,422493,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,142820,0.5966565176184387,5697
10/11/2016,142.47,142.75,141.42,142.82,127367,445319,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,142820,0.7022879276692026,5698
11/11/2016,142.47,142.75,141.42,142.12,127367,402829,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,142120,0.855664848728698,5699
14/11/2016,140.76,141.18,140.14,140.93,130157,428744,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140930,1.1128137010973167,5700
15/11/2016,140.91,141.44,140.88,140.98,87686,426052,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140980,1.299903457960083,5701
16/11/2016,140.5,141.5,140.5,141.35,89757,415691,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,141350,1.419327892589746,5702
17/11/2016,141.55,141.66,140.8,140.94,95684,412168,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140940,1.5442126364860664,5703
18/11/2016,140.72,141.27,140.63,140.78,95758,423525,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140780,1.668397434670942,5704
21/11/2016,140.83,141.02,140.51,140.6,114425,423303,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140600,1.7814879548708469,5705
22/11/2016,140.87,141.25,140.81,140.98,258679,438837,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,140980,1.8450173440964135,5706
23/11/2016,139.32,139.32,138.57,138.99,310699,304879,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138990,2.033902898374597,5707
24/11/2016,139.14,139.14,138.79,138.83,62530,325584,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138830,2.1807079890141,5708
25/11/2016,139.07,139.24,138.91,139.03,91459,366344,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139030,2.247930010776565,5709
28/11/2016,139.4,139.57,139.17,139.47,68150,382467,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139470,2.2697927952458428,5710
29/11/2016,139.33,139.64,139.08,139.59,69438,396595,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,139590,2.253580484477225,5711
30/11/2016,139.24,139.26,138.57,138.88,132034,424685,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138880,2.257560778070719,5712
01/12/2016,138.55,138.57,137.4,137.83,121706,434252,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,137830,2.347636612996839,5713
02/12/2016,138.03,138.61,137.97,138.35,92357,438549,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138350,2.3715330484765773,5714
05/12/2016,138.08,138.55,137.75,138.44,70171,421150,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138440,2.3567199663974963,5715
06/12/2016,138.47,138.57,138.19,138.28,51405,412198,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138280,2.317545396898041,5716
07/12/2016,138.44,138.85,138.34,138.66,66224,420101,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138660,2.2098561039164193,5717
08/12/2016,138.52,138.52,137.91,138.16,91994,427862,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,138160,2.1098330897687974,5718
09/12/2016,137.83,137.99,136.97,137.37,108698,446564,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,137370,1.9535269813041678,5719
12/12/2016,137.0,137.26,136.75,137.08,73145,427097,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,137080,1.8366929520245705,5720
