Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
26/08/2024,163.17,163.36,162.55,162.64,391910,1714445,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162640,162.64,160.11,0.8061693370384129,4866,0.002,0.25,1.1308,
27/08/2024,162.67,162.87,162.35,162.52,815847,1644093,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162520,162.52,160,0.8038040805948661,4867,0.002,0.25,1.1308,
28/08/2024,162.62,162.68,162.1,162.18,708192,1609136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162180,162.18,159.66,0.8069142870513704,4868,0.002,0.25,1.1308,
29/08/2024,162.28,163.08,162.13,162.98,865703,1508913,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.46,0.8059387900543696,4869,0.002,0.25,1.1308,
30/08/2024,162.92,163.32,162.83,163.27,1041441,1316976,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163270,163.27,160.78,0.8075749707081827,4870,0.002,0.25,1.1308,
02/09/2024,160.74,160.98,160.54,160.71,1251943,1112764,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,163.21,160.71,0.8643895726547766,4871,0.002,0.25,1.1308,
03/09/2024,160.7,160.71,160.28,160.35,1466777,1629229,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160350,162.87,160.35,0.9571898104943911,4872,0.002,0.25,1.1308,
04/09/2024,160.36,160.52,159.75,159.92,1209772,1737444,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159920,162.44,159.92,1.045936581879739,4873,0.002,0.25,1.1308,
05/09/2024,159.92,160.48,159.91,160.43,684379,1759564,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160430,162.62,160.43,1.100347369385801,4874,0.002,0.25,1.1308,
06/09/2024,160.42,160.43,159.83,159.95,568738,1761697,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159950,159.95,160.75,1.211963008228474,4875,0.002,0.25,1.1308,
09/09/2024,159.94,160.1,159.52,159.69,607667,1760041,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159690,159.69,160.49,1.3305007829062552,4876,0.002,0.25,1.1308,
10/09/2024,159.67,159.67,159.23,159.3,612067,1766106,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,160.1,1.4613178983303967,4877,0.002,0.25,1.1308,
11/09/2024,159.35,159.8,159.34,159.63,669389,1777739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159630,159.63,160.43,1.550414783205035,4878,0.002,0.25,1.1308,
12/09/2024,159.71,159.78,159.26,159.46,676492,1766562,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159460,159.46,160.25,1.6361171514637887,4879,0.002,0.25,1.1308,
13/09/2024,159.5,159.54,159.01,159.17,558067,1757477,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159170,159.17,159.94,1.7046443421763637,4880,0.002,0.25,1.1308,
16/09/2024,159.28,159.29,158.84,159.02,489765,1760897,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159020,159.02,159.77,1.7623935428786748,4881,0.002,0.25,1.1308,
17/09/2024,159.07,159.26,158.66,158.74,650229,1760324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,159.47,1.8239243405306982,4882,0.002,0.25,1.1308,
18/09/2024,158.67,158.87,158.42,158.62,704493,1748417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158620,158.62,159.35,1.8483192364903371,4883,0.002,0.25,1.1308,
19/09/2024,158.73,158.93,158.38,158.74,734225,1756067,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,159.47,1.8552023249895897,4884,0.002,0.25,1.1308,
20/09/2024,158.75,159.1,158.68,159,530180,1743333,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159000,159,159.75,1.8187639575583583,4885,0.002,0.25,1.1308,
23/09/2024,159.03,159.14,158.21,158.32,745994,1742465,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158320,158.32,159.03,1.7893255712641818,4886,0.002,0.25,1.1308,
24/09/2024,158.21,158.21,157.75,157.87,783454,1727418,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,158.55,1.7916749147040516,4887,0.002,0.25,1.1308,
25/09/2024,157.92,158.49,157.89,158.04,518047,1715582,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,158.73,1.7739621378841013,4888,0.002,0.25,1.1308,
26/09/2024,158.56,158.79,158.02,158.06,861140,1712991,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,158.75,1.727312459664694,4889,0.002,0.25,1.1308,
27/09/2024,158.54,159.25,158.4,158.79,1054065,1714397,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158790,158.79,159.54,1.6249076896794703,4890,0.002,0.25,1.1308,
30/09/2024,158.74,158.99,158.37,158.77,736060,1730254,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158770,158.77,159.51,1.534425299576163,4891,0.002,0.25,1.1308,
01/10/2024,159.06,159.78,159,159.52,901213,1739325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159520,159.52,160.31,1.4211829579541597,4892,0.002,0.25,1.1308,
02/10/2024,159.17,159.46,158.21,158.93,840412,1746187,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158930,158.93,159.68,1.3225931599119722,4893,0.002,0.25,1.1308,
03/10/2024,157.99,158.48,157.74,158.04,1039039,1759733,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,158.73,1.1354179846995434,4894,0.002,0.25,1.1308,
04/10/2024,158.03,158.12,157.33,157.61,848352,1754632,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157610,157.61,158.26,0.8337041841359054,4895,0.002,0.25,1.1308,
07/10/2024,157.56,158.23,157.5,157.95,591262,1737785,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157950,157.95,158.6,0.7886207368853926,4896,0.002,0.25,1.1308,
08/10/2024,157.95,158.18,157.61,158.09,880493,1733297,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158090,158.09,158.74,0.7508932458383251,4897,0.002,0.25,1.1308,
09/10/2024,158.1,158.16,157.45,157.88,759645,1724157,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,158.53,0.7424235089526581,4898,0.002,0.25,1.1308,
10/10/2024,158.33,158.71,158.12,158.35,927373,1716273,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158350,158.35,159.03,0.66263162212917,4899,0.002,0.25,1.1308,
11/10/2024,158.16,158.74,157.95,158.53,584152,1697339,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158530,158.53,159.23,0.6099256785151568,4900,0.002,0.25,1.1308,
14/10/2024,158.66,158.87,158.46,158.59,428866,1698334,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158590,158.59,159.29,0.5697361962453776,4901,0.002,0.25,1.1308,
15/10/2024,158.49,158.81,158.34,158.72,578937,1707578,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158720,158.72,159.42,0.5515982837586351,4902,0.002,0.25,1.1308,
16/10/2024,158.73,159.24,158.72,159.16,681734,1735606,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159160,159.16,159.88,0.5214188974763585,4903,0.002,0.25,1.1308,
17/10/2024,158.89,159.94,158.82,159.52,832964,1752412,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159520,159.52,160.26,0.5258589798087154,4904,0.002,0.25,1.1308,
18/10/2024,159.78,160.08,159.07,159.4,1044791,1747661,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159400,159.4,160.14,0.5388063968738087,4905,0.002,0.25,1.1308,
21/10/2024,159.07,159.52,158.84,159.34,655438,1739591,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,160.08,0.5535319924317628,4906,0.002,0.25,1.1308,
22/10/2024,159.55,159.98,159.43,159.79,765600,1760257,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159790,159.79,160.57,0.6035044876763558,4907,0.002,0.25,1.1308,
23/10/2024,159.67,160.35,159.66,160.18,729989,1759892,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160180,160.18,160.98,0.6788856064504075,4908,0.002,0.25,1.1308,
24/10/2024,160.29,160.33,159.83,160.16,681400,1765268,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160160,160.16,160.96,0.7400961649084772,4909,0.002,0.25,1.1308,
25/10/2024,160.32,160.9,160.22,160.87,865941,1745019,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160870,160.87,161.71,0.8529064036060915,4910,0.002,0.25,1.1308,
28/10/2024,160.62,160.79,160.06,160.35,729929,1761276,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160350,160.35,161.16,0.8987977154578896,4911,0.002,0.25,1.1308,
29/10/2024,160.35,160.56,159.96,160.44,752795,1779711,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160440,160.44,161.25,0.9226895469111199,4912,0.002,0.25,1.1308,
30/10/2024,160.2,160.37,160.01,160.26,660228,1785986,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160260,160.26,161.07,0.9328987083167702,4913,0.002,0.25,1.1308,
31/10/2024,160.23,160.27,159.75,159.98,649785,1801972,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159980,159.98,160.76,0.9233829108117295,4914,0.002,0.25,1.1308,
01/11/2024,159.72,159.81,159.45,159.63,658295,1802784,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159630,159.63,160.36,0.9243073081930929,4915,0.002,0.25,1.1308,
04/11/2024,159.6,159.91,159.58,159.74,480071,1806068,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159740,159.74,160.47,0.9257578877038264,4916,0.002,0.25,1.1308,
05/11/2024,159.71,160.04,159.61,159.7,525127,1805722,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159700,159.7,160.44,0.9287118318648974,4917,0.002,0.25,1.1308,
06/11/2024,159.82,159.89,159.28,159.5,615172,1806530,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,160.24,0.9275654514080749,4918,0.002,0.25,1.1308,
07/11/2024,159.29,159.51,159.19,159.37,536074,1810678,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159370,159.37,160.1,0.8914458293389977,4919,0.002,0.25,1.1308,
08/11/2024,159.43,160.07,159.43,160.03,578856,1823932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160030,160.03,160.79,0.8265557049059759,4920,0.002,0.25,1.1308,
11/11/2024,159.95,160.45,159.93,160.29,497503,1811218,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160290,160.29,161.06,0.7844324912397896,4921,0.002,0.25,1.1308,
12/11/2024,160.19,160.42,159.98,160.08,777657,1826095,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160080,160.08,160.85,0.7331159526155272,4922,0.002,0.25,1.1308,
13/11/2024,160.36,160.47,159.96,160.14,709577,1802563,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160140,160.14,160.91,0.6472127419270666,4923,0.002,0.25,1.1308,
14/11/2024,160.14,160.92,160.07,160.81,1050374,1804433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.81,161.61,0.622345830959608,4924,0.002,0.25,1.1308,
15/11/2024,160.54,160.76,160.54,160.65,590153,1771673,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160650,160.65,161.45,0.5879554971646965,4925,0.002,0.25,1.1308,
18/11/2024,160.73,160.73,160.24,160.6,613084,1764785,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160600,160.6,161.4,0.5415077715473982,4926,0.002,0.25,1.1308,
19/11/2024,160.64,161.04,160.54,160.89,777045,1739202,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160890,160.89,161.7,0.509363328067118,4927,0.002,0.25,1.1308,
20/11/2024,160.71,160.78,160.48,160.58,627426,1757002,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160580,160.58,161.39,0.4863554941051971,4928,0.002,0.25,1.1308,
21/11/2024,160.7,160.87,160.53,160.63,436793,1744397,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160630,160.63,161.44,0.48261337180639285,4929,0.002,0.25,1.1308,
22/11/2024,160.65,161.19,160.51,161.1,649263,1708363,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161100,161.1,161.94,0.49415820676483996,4930,0.002,0.25,1.1308,
25/11/2024,160.93,160.99,160.64,160.74,628250,1670273,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160740,160.74,161.58,0.4708987859895267,4931,0.002,0.25,1.1308,
26/11/2024,160.9,161.21,160.82,161.02,649683,1619398,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,161.86,0.48378266468160913,4932,0.002,0.25,1.1308,
27/11/2024,161,161.18,160.83,160.9,880824,1551633,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160900,160.9,161.74,0.496996646514295,4933,0.002,0.25,1.1308,
28/11/2024,161,161.42,160.98,161.41,852035,1444716,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161410,161.41,162.27,0.5393721658680114,4934,0.002,0.25,1.1308,
29/11/2024,161.31,161.58,161.27,161.54,849022,1293300,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161540,161.54,162.42,0.5794546286349748,4935,0.002,0.25,1.1308,
02/12/2024,161.9,162.58,161.88,162.38,1605468,1178722,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,161.5,162.38,0.6996956481069986,4936,0.002,0.25,1.1308,
03/12/2024,162.83,163.31,162.5,162.96,1917850,1644175,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162960,162.09,162.96,0.855421533502595,4937,0.002,0.25,1.1308,
04/12/2024,163.15,163.34,162.82,162.85,874501,1757809,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,161.99,162.85,0.9629595006956352,4938,0.002,0.25,1.1308,
05/12/2024,163.14,163.61,162.94,163.55,881066,1767969,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163550,162.38,163.55,1.1057345974419288,4939,0.002,0.25,1.1308,
06/12/2024,163.23,163.46,162.93,163.17,619944,1759915,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163170,163.17,160.66,1.1687176733412272,4940,0.002,0.25,1.1308,
09/12/2024,163.61,163.64,162.98,163.4,668405,1752864,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163400,163.4,160.89,1.2336689183002885,4941,0.002,0.25,1.1308,
10/12/2024,163.24,163.59,162.83,163.48,741273,1743277,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163480,163.48,160.94,1.281608754644052,4942,0.002,0.25,1.1308,
11/12/2024,163.35,163.53,162.6,162.98,708400,1743052,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.44,1.2688281995527806,4943,0.002,0.25,1.1308,
12/12/2024,162.77,163.14,162.51,162.87,806925,1742632,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162870,162.87,160.32,1.225326487096572,4944,0.002,0.25,1.1308,
13/12/2024,162.89,163.3,162.81,163.2,554180,1746867,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163200,163.2,160.65,1.2242049120335843,4945,0.002,0.25,1.1308,
16/12/2024,163.28,163.3,162.96,163.14,398427,1753720,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163140,163.14,160.6,1.2212136040215122,4946,0.002,0.25,1.1308,
17/12/2024,163.29,163.55,163.22,163.34,482974,1757023,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163340,163.34,160.8,1.2035112518435158,4947,0.002,0.25,1.1308,
18/12/2024,163.48,163.85,163.24,163.38,543107,1768090,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163380,163.38,160.84,1.1765115100643988,4948,0.002,0.25,1.1308,
19/12/2024,163.74,164.01,163.41,163.56,696497,1788631,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163560,163.56,161.02,1.1830381791447253,4949,0.002,0.25,1.1308,
20/12/2024,163.54,163.54,163.27,163.36,385743,1743314,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.1616558583823877,4950,0.002,0.25,1.1308,
23/12/2024,163.54,163.54,163.27,163.36,385743,1739189,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.1258207376461757,4951,0.002,0.25,1.1308,
24/12/2024,163.54,163.54,163.27,163.36,385743,1739189,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.0965532362730475,4952,0.002,0.25,1.1308,
25/12/2024,163.54,163.54,163.27,163.36,385743,1739189,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.0339192424850936,4953,0.002,0.25,1.1308,
26/12/2024,163.18,163.79,163.15,163.73,334721,1741328,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163730,163.73,161.19,0.9716269860296235,4954,0.002,0.25,1.1308,
27/12/2024,163.64,163.76,163.42,163.54,335361,1734970,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,161,0.9228566157938026,4955,0.002,0.25,1.1308,
30/12/2024,163.64,163.76,163.42,163.54,335361,1733567,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,161,0.8241264061504453,4956,0.002,0.25,1.1308,
31/12/2024,163.64,163.76,163.42,163.54,335361,1733567,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,161,0.7287031860191797,4957,0.002,0.25,1.1308,
01/01/2025,163.7,164.94,163.58,164.64,713330,1771380,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164640,164.64,162.08,0.6517609479821411,4958,0.002,0.25,1.1308,
02/01/2025,164.91,165.1,164.38,164.82,683676,1765154,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164820,164.82,162.26,0.6207656562514628,4959,0.002,0.25,1.1308,
03/01/2025,165.01,165.04,163.88,163.97,649416,1747002,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163970,163.97,161.41,0.5105790829845609,4960,0.002,0.25,1.1308,
06/01/2025,163.93,164.32,163.76,163.96,541364,1740655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163960,163.96,161.4,0.47298942903767593,4961,0.002,0.25,1.1308,
07/01/2025,163.76,163.9,163.5,163.74,658669,1740663,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163740,163.74,161.18,0.4627083314372061,4962,0.002,0.25,1.1308,
08/01/2025,163.71,164.11,163.48,163.96,656380,1744810,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163960,163.96,161.41,0.44944410106422256,4963,0.002,0.25,1.1308,
09/01/2025,163.93,164.38,163.93,164.21,647105,1747615,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164210,164.21,161.64,0.4679572629861004,4964,0.002,0.25,1.1308,
10/01/2025,164.25,164.64,164.16,164.41,563194,1746446,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164410,164.41,161.84,0.48751068362461214,4965,0.002,0.25,1.1308,
13/01/2025,164.51,164.88,164.43,164.57,540338,1730554,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164570,164.57,162.02,0.519237582083733,4966,0.002,0.25,1.1308,
14/01/2025,164.62,164.98,164.38,164.89,706551,1744380,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164890,164.89,162.34,0.5705590825218624,4967,0.002,0.25,1.1308,
15/01/2025,164.8,164.9,164.36,164.59,638525,1746976,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164590,164.59,162.04,0.5723903097085269,4968,0.002,0.25,1.1308,
16/01/2025,164.72,164.89,164.23,164.3,566676,1759569,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164300,164.3,161.75,0.5462700797056222,4969,0.002,0.25,1.1308,
17/01/2025,164.28,164.34,163.84,164.07,712268,1811167,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164070,164.07,161.52,0.5300226410084805,4970,0.002,0.25,1.1308,
20/01/2025,164.2,164.3,164.04,164.13,272114,1796737,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164130,164.13,161.57,0.5078936896454073,4971,0.002,0.25,1.1308,
21/01/2025,164.25,164.75,164.12,164.47,608301,1791871,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164470,164.47,161.91,0.5031623329652005,4972,0.002,0.25,1.1308,
22/01/2025,164.65,164.77,164.34,164.57,600559,1791020,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164570,164.57,162.01,0.5004747745707833,4973,0.002,0.25,1.1308,
23/01/2025,164.72,165.54,164.59,165.32,890974,1795163,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165320,165.32,162.76,0.5532018920024147,4974,0.002,0.25,1.1308,
24/01/2025,165.35,165.43,164.96,165.07,603232,1780424,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165070,165.07,162.51,0.5639674931368778,4975,0.002,0.25,1.1308,
27/01/2025,165.19,165.3,164.69,164.91,647823,1772981,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164910,164.91,162.35,0.5569613990051747,4976,0.002,0.25,1.1308,
28/01/2025,164.94,165.28,164.85,165.08,566210,1762754,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165080,165.08,162.51,0.5516345408406861,4977,0.002,0.25,1.1308,
29/01/2025,165.24,165.53,164.99,165.18,571073,1751041,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165180,165.18,162.61,0.5430445039913683,4978,0.002,0.25,1.1308,
30/01/2025,165.52,165.87,165.3,165.67,801430,1733537,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165670,165.67,163.1,0.585007122448338,4979,0.002,0.25,1.1308,
31/01/2025,165.73,165.77,165.43,165.5,711766,1723973,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165500,165.5,162.94,0.5898451774112756,4980,0.002,0.25,1.1308,
03/02/2025,165.61,165.64,165.22,165.28,418541,1724789,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165280,165.28,162.72,0.5712121613861053,4981,0.002,0.25,1.1308,
04/02/2025,165.4,165.52,164.93,165.49,623597,1736977,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165490,165.49,162.93,0.554173558838237,4982,0.002,0.25,1.1308,
05/02/2025,165.42,165.68,165.37,165.51,491944,1727433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165510,165.51,162.96,0.5788474179915287,4983,0.002,0.25,1.1308,
06/02/2025,165.59,166.45,165.52,166.36,896171,1759468,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166360,166.36,163.81,0.6666750832668294,4984,0.002,0.25,1.1308,
07/02/2025,166.39,166.83,166.26,166.75,635900,1755828,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166750,166.75,164.2,0.7540749299520809,4985,0.002,0.25,1.1308,
10/02/2025,166.68,166.73,166.15,166.35,602027,1747193,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166350,166.35,163.79,0.7835555713002306,4986,0.002,0.25,1.1308,
11/02/2025,166.26,166.26,165.84,166.02,634368,1743821,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166020,166.02,163.46,0.766294547361322,4987,0.002,0.25,1.1308,
12/02/2025,166,166.24,165.86,166.12,531264,1726906,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166120,166.12,163.56,0.7580760735676548,4988,0.002,0.25,1.1308,
13/02/2025,166.22,166.73,166.02,166.54,628466,1729460,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166540,166.54,163.98,0.7802403475740556,4989,0.002,0.25,1.1308,
14/02/2025,166.55,166.64,166.28,166.47,474923,1713560,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166470,166.47,163.91,0.7968724280894688,4990,0.002,0.25,1.1308,
17/02/2025,166.53,166.55,166.28,166.36,238957,1719269,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166360,166.36,163.8,0.8062516149746636,4991,0.002,0.25,1.1308,
18/02/2025,166.42,166.75,166.27,166.42,654664,1704676,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166420,166.42,163.86,0.8238037792152277,4992,0.002,0.25,1.1308,
19/02/2025,166.45,166.69,166.35,166.51,492425,1699585,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166510,166.51,163.95,0.8286836951752721,4993,0.002,0.25,1.1308,
20/02/2025,166.6,166.67,165.85,166.07,983248,1678012,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166070,166.07,163.51,0.7933647752764121,4994,0.002,0.25,1.1308,
21/02/2025,166.17,166.72,166.11,166.62,514633,1691569,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166620,166.62,164.06,0.7500217774501335,4995,0.002,0.25,1.1308,
24/02/2025,166.56,166.62,166.2,166.4,530946,1656995,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166400,166.4,163.84,0.6852838827689205,4996,0.002,0.25,1.1308,
25/02/2025,166.5,166.66,166.16,166.27,731373,1556069,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166270,166.27,163.73,0.6320395557106327,4997,0.002,0.25,1.1308,
26/02/2025,166.35,166.48,165.56,165.68,1038699,1496152,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165680,165.68,163.14,0.5728656037701346,4998,0.002,0.25,1.1308,
27/02/2025,165.71,165.97,165.15,165.31,997602,1474226,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165310,165.31,162.77,0.5733038751973104,4999,0.002,0.25,1.1308,
28/02/2025,165.33,165.38,164.97,165.22,1036780,1241510,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165220,165.22,162.68,0.5647852098951037,5000,0.002,0.25,1.1308,
03/03/2025,162.57,163.16,162.47,163.04,1380979,1273197,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163040,165.59,163.04,0.785373159703639,5001,0.002,0.25,1.1308,
04/03/2025,163.13,163.23,162.7,162.96,1417266,1662413,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162960,165.52,162.96,0.9656129314151484,5002,0.002,0.25,1.1308,
05/03/2025,163.25,163.7,163.06,163.55,972541,1725324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163550,166.11,163.55,1.0573603926678827,5003,0.002,0.25,1.1308,
06/03/2025,163.59,164.58,163.43,164.54,1047278,1721590,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164540,166.24,164.54,1.082496651257061,5004,0.002,0.25,1.1308,
07/03/2025,164.44,164.74,164.31,164.39,804481,1689454,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164390,164.39,166.38,1.1114364579150375,5005,0.002,0.25,1.1308,
10/03/2025,164.61,164.62,164.32,164.53,509730,1686966,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164530,164.53,166.55,1.1306484864814113,5006,0.002,0.25,1.1308,
11/03/2025,164.25,164.74,163.92,164.54,733723,1689019,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164540,164.54,166.58,1.149577168636082,5007,0.002,0.25,1.1308,
12/03/2025,164.56,164.68,164.18,164.47,459077,1693136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164470,164.47,166.51,1.1693997035442274,5008,0.002,0.25,1.1308,
13/03/2025,164.21,164.45,164.07,164.13,542776,1720807,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164130,164.13,166.16,1.1859682401520188,5009,0.002,0.25,1.1308,
