Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days.1,Standard Cost,Instrument_Weights,Exchange rate,assetClass,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret,capped_forecast,forecast*returns
2023-05-30,113.1875,114.1875,112.9219,114.0313,2020621,4657320,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,114031,113.1719,114.0313,1.0635165945089868,10020,,0.002,,1,rates,-0.3160459400712016,-0.0668572620786308,-6.727517021196643,-0.07919710279338155,-6.652182579568189,-0.058768836010928104,-1.9338189675686974,-0.014736021616941907,0.24381217870200064,0.0027560855499596786,-5.279250223851711,-0.04100652250873823,-0.3160459400712016,-0.0668572620786308
2023-05-31,114.0313,114.625,114.0,114.4688,2294306,4650136,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,114469,113.625,114.4688,1.0236984342549083,10021,,0.002,,1,rates,5.674484541700071,-0.001212562680432047,-2.918523793025335,-0.025811235132577943,-5.261714722220886,-0.02552220204944683,-1.715108555496374,-0.007419417285528676,0.23759828327380392,0.0009354258715118166,-5.290483493007554,-0.02025471930018448,5.674484541700071,-0.001212562680432047
2023-06-01,114.375,115.0,114.0313,114.7344,1597660,4617710,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,114734,113.9219,114.7344,0.9153496894377539,10022,,0.002,,1,rates,8.86247681868571,0.013166409486912237,0.30739173439627915,-0.006771800869996787,-3.7879995757512477,-0.012208666730338692,-1.3753176565036227,-0.003979537064595881,0.2935439520253704,0.0005512952353612425,-5.338679461038441,-0.012275418417444162,8.86247681868571,0.013166409486912237
2023-06-02,114.7656,114.7656,113.7813,113.8438,1558864,4577442,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113844,113.0469,113.8438,0.8804872611864597,10023,,0.002,,1,rates,0.48040055579156093,-0.06879298496982134,-1.4246060051155536,-0.0023860592695244443,-3.8252338723128054,0.029403495570326343,-1.5197269392900499,0.0106755942845574,0.13506408259635289,-0.0022785689703680337,-5.108044694449206,0.041440299753176216,0.48040055579156093,-0.06879298496982134
2023-06-05,113.7344,114.1094,113.3125,113.8906,1440714,4559783,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113891,113.1094,113.8906,0.8692279075381645,10024,,0.002,,1,rates,-1.3030382522512722,0.00019748766301763457,-2.1487448784665766,-0.0005856406852144223,-3.9607525984056333,-0.001572513788403538,-1.7095601824727895,-0.0006247439101539166,0.01077896437427043,5.552343707351528e-05,-5.253739687727273,-0.0020998639513108612,-1.3030382522512722,0.00019748766301763457
2023-06-06,113.9375,114.2031,113.5781,113.7813,1138789,4559586,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113781,113.0313,113.7813,0.8549419348587237,10025,,0.002,,1,rates,-2.589022990092558,0.00125051655686306,-2.9112535275704405,0.0020621352000639503,-4.21077239658491,0.0038011061405045523,-1.945871989657564,0.0016406527662887111,-0.13519874711142224,-1.0344495560720468e-05,-5.405915810661805,0.005041976667684663,-2.589022990092558,0.00125051655686306
2023-06-07,114.0156,114.0781,113.0313,113.2188,1617909,4587385,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113219,112.5313,113.2188,0.7954811342868031,10026,,0.002,,1,rates,-7.499849239489216,0.012799339012008706,-5.3745727934855765,0.014392348384649985,-5.149578993903825,0.020816772818371874,-2.4387210308041514,0.009619796875078607,-0.3957477706229139,0.0006683813179333962,-5.4419128249788,0.026725196877670318,-7.499849239489216,0.012799339012008706
2023-06-08,113.125,113.7813,112.9375,113.7344,1556519,4568175,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113734,113.0313,113.7344,0.6618564810089297,10027,,0.002,,1,rates,-3.1059108037800556,-0.0341544184170875,-4.386959142333086,-0.024475879733057555,-4.954985517296598,-0.023451254820372133,-2.5456080724683376,-0.01110596971070697,-0.5218534697342828,-0.0018022408869654994,-5.46007424987594,-0.02478254717908158,-3.1059108037800556,-0.0341544184170875
2023-06-09,113.6875,113.7188,113.2031,113.3906,1159312,4577661,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113391,112.6563,113.3906,0.587274639827947,10028,,0.002,,1,rates,-4.624586861860712,0.009388647008640534,-5.103813323151485,0.01326104110219981,-5.379165341520215,0.01497808948608758,-2.880725748606376,0.007694945903038726,-0.726207494368187,0.001577475441859603,-5.583737808617269,0.016504887941618786,-4.624586861860712,0.009388647008640534
2023-06-12,113.2813,113.6719,113.0938,113.3594,1319421,4605546,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113359,112.7031,113.3594,0.5131501549569699,10029,,0.002,,1,rates,-4.730449361049462,0.001272478583675237,-5.481772830528542,0.0014043401806001614,-5.766933641794442,0.0014801046881793279,-3.229465980592091,0.0007926463336161754,-0.9395332387270987,0.00019981968368006095,-5.777116797650516,0.0015363938424251776,-4.730449361049462,0.001272478583675237
2023-06-13,113.4375,114.0,112.6406,112.6719,1975364,4615278,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112672,112.0156,112.6719,0.5093502594437931,10030,,0.002,,1,rates,-10.165837424199127,0.02868914210662268,-8.032559031106995,0.03324575483804914,-6.868153200385525,0.034975192870936624,-3.803142152099835,0.019586005762707352,-1.2509795057595472,0.005698063871411423,-5.742198148553211,0.035036951486905395,-10.165837424199127,0.02868914210662268
2023-06-14,112.8438,113.1719,112.3906,112.875,1778239,4595090,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112875,112.2031,112.875,0.5013895049398549,10031,,0.002,,1,rates,-8.451024700023018,-0.01832472498337951,-8.435978018235565,-0.01447932216655463,-7.510771866885303,-0.012380388677197212,-4.31234885938444,-0.006855464149370647,-1.5457515039425092,-0.0022549893772960553,-5.948381847307378,-0.010350765754115749,-8.451024700023018,-0.01832472498337951
2023-06-15,112.9688,113.5625,112.5,113.4531,1800849,4615128,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113453,112.8281,113.4531,0.49842168732977704,10032,,0.002,,1,rates,-1.319056552411468,-0.043282723181247984,-5.695979132560283,-0.043205660175787725,-6.731562831291395,-0.03846712926907151,-4.250411647669653,-0.02208610299543898,-1.640373013145571,-0.00791671268597276,-5.918228130245249,-0.03046520084986434,-1.319056552411468,-0.043282723181247984
2023-06-16,113.4688,113.5156,112.7656,113.4531,1514896,4638855,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113453,112.8281,113.4531,0.49963452704070116,10033,,0.002,,1,rates,0.7280415554692872,-0.0,-4.125655641611121,-0.0,-6.2871870976202855,-0.0,-4.329818253838434,-0.0,-1.7865826786535226,-0.0,-6.100130827578843,-0.0,0.7280415554692872,-0.0
2023-06-19,113.4688,113.5156,112.7656,113.0469,1514896,4638855,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113047,112.4063,113.0469,0.5146002344749755,10034,,0.002,,1,rates,-2.707460441572592,-0.0026066319900613496,-4.786279545423252,0.014771225481035466,-6.4970584055979534,0.022510230210134426,-4.587078741328808,0.01550219583871398,-1.9929843346619158,0.006396562844638647,-6.2046560747885815,0.021840506272306062,-2.707460441572592,-0.0026066319900613496
2023-06-20,113.0781,113.5313,112.7188,113.3125,1531542,4640506,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113313,112.6719,113.3125,0.518252819202332,10035,,0.002,,1,rates,-0.6757594808056241,-0.006361089895271034,-3.824925499762037,-0.011245207495866555,-6.179466848154293,-0.01526462656231086,-4.671721957031525,-0.010777191711555027,-2.144074501001158,-0.004682451613323588,-6.349872336259213,-0.01457763683448132,-0.6757594808056241,-0.006361089895271034
2023-06-21,113.3281,113.4219,112.8594,113.3125,1404783,4641402,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113313,112.4688,113.3125,0.4981605615774288,10036,,0.002,,1,rates,-0.03602255486585092,-0.0,-3.172835820684515,-0.0,-5.93294607268364,-0.0,-4.7806612253141685,-0.0,-2.308622925528779,-0.0,-6.5495372298617776,-0.0,-0.03602255486585092,-0.0
2023-06-22,113.2969,113.4375,112.6563,112.7344,1405552,4652882,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112734,112.7344,113.375,0.5285917518130656,10037,,0.002,,1,rates,-5.571477106155531,0.00018378059762117017,-5.152408560937735,0.0161872378417011,-6.509048538270368,0.030268824045171387,-5.074822939531426,0.024390073949071618,-2.5152147324783023,0.011778179046867862,-6.531450611300262,0.03341456125831811,-5.571477106155531,0.00018378059762117017
2023-06-23,112.75,113.4844,112.6875,113.0781,1516582,4639579,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113078,113.0781,113.6875,0.5365358835113663,10038,,0.002,,1,rates,-2.8236437472465554,-0.01698609014981874,-4.513769035804553,-0.015708451212712037,-6.3668497690166355,-0.019844519353485773,-5.196380140531427,-0.015471911362609943,-2.6816647521434547,-0.007668283181999673,-6.653496809162947,-0.01991281787195374,-2.8236437472465554,-0.01698609014981874
2023-06-26,113.125,113.5156,113.0938,113.2344,1186600,4663614,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113234,113.2344,113.8594,0.535296217312441,10039,,0.002,,1,rates,-0.11233402263427492,-0.003902926540989234,-3.304443586216399,-0.006239069283055239,-5.97523829440372,-0.00880045401273364,-5.243483123881986,-0.007182595179482663,-2.831499835684988,-0.0037066788419686937,-6.838222661852752,-0.00919666629764883,-0.11233402263427492,-0.003902926540989234
2023-06-27,113.2031,113.4063,112.7656,112.8281,1476874,4663765,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112828,112.8281,113.4531,0.5378319180361533,10040,,0.002,,1,rates,-3.5630211852396623,0.0004030693269563322,-4.348018590001253,0.011856780528529053,-6.287358889763966,0.021439945096332354,-5.474371329983796,0.01881431078570794,-3.029114903185944,0.010159795815041766,-6.933475838228356,0.024536447117754535,-3.5630211852396623,0.0004030693269563322
2023-06-28,112.8438,113.2969,112.8125,113.25,1426850,4680089,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113250,113.25,113.875,0.4786680371015211,10041,,0.002,,1,rates,0.4252654472861821,-0.01332326466591768,-2.739593284591436,-0.016258618581023208,-5.6356596615320464,-0.023510426175672908,-5.345541082091382,-0.020470408206113403,-3.095313782367653,-0.011326819982381702,-6.972305140850576,-0.025926462079469286,0.4252654472861821,-0.01332326466591768
2023-06-29,113.25,113.2656,112.0313,112.125,1959722,4726800,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112125,112.125,112.75,0.43829820593005087,10042,,0.002,,1,rates,-9.075014381761711,-0.004224491198207128,-6.184926894079708,0.027214502827067385,-6.358193964765639,0.055983374121179555,-5.313056026907143,0.053101401477729224,-3.0428319122124567,0.030748150155970218,-6.2728469036004855,0.06926130934619813,-9.075014381761711,-0.004224491198207128
2023-06-30,112.2344,112.3906,111.7969,112.2656,2102870,4724307,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112266,112.2656,112.875,0.4632732219366493,10043,,0.002,,1,rates,-9.122940009037647,-0.011379683585960355,-7.4950296299444386,-0.007755636310436393,-7.222462587970871,-0.007972905876888514,-5.850706808350264,-0.0066623471784455525,-3.373310514399373,-0.0038155823131068686,-6.523086677857317,-0.007865884277781966,-9.122940009037647,-0.011379683585960355
2023-07-03,112.0938,112.5469,111.8594,112.2656,1071547,4738499,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112266,112.2656,112.875,0.4691545859649463,10044,,0.002,,1,rates,-7.9402708333834635,-0.0,-7.969206292967831,-0.0,-7.85109665364094,-0.0,-6.345144260998003,-0.0,-3.704163624552846,-0.0,-6.791543469052504,-0.0,-7.9402708333834635,-0.0
2023-07-04,112.0938,112.5469,111.8594,111.9375,1071547,4738499,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111938,111.9375,112.5938,0.5019398364611317,10045,,0.002,,1,rates,-9.70822667873578,0.02320570914361231,-9.298069103796124,0.023290273999539958,-8.763285661852548,0.022945094597629195,-6.926525337310768,0.018543897970825,-4.05966521771647,0.010825543044492635,-7.004501862808965,0.019848514702599313,-9.70822667873578,0.02320570914361231
2023-07-05,111.9219,112.125,111.3281,111.3594,1640832,4751451,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111359,111.3594,112.0156,0.6144533504242871,10046,,0.002,,1,rates,-14.200455685109425,0.05013803098137125,-11.907051165508978,0.0480197766512976,-10.134151195789723,0.045257893387980246,-7.616845369713324,0.03577196469011206,-4.423259984194308,0.020966096816186965,-7.075011290304581,0.03617467360705686,-14.200455685109425,0.05013803098137125
2023-07-06,111.4219,111.4688,110.1563,110.6094,2270324,4799670,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110609,110.6094,111.2188,0.7656504966402395,10047,,0.002,,1,rates,-19.83735586504424,0.09563936016027483,-15.4878413171925,0.080193395206258,-11.959226639329609,0.06825300241239016,-8.4434268457433,0.05129907333628786,-4.808227285972565,0.029790435186843173,-7.029884091862744,0.0476498478595292,-19.83735586504424,0.09563936016027483
2023-07-07,110.7344,111.0,110.2969,110.6719,1716116,4833181,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110672,110.6719,111.2813,0.875328949222793,10048,,0.002,,1,rates,-18.402025473900583,-0.011209126363266757,-17.07589247597452,-0.008751426934097974,-13.656097991280687,-0.006757578153014227,-9.568278216162833,-0.004770970440657789,-5.436530197451751,-0.0027168957192901296,-7.420774833657764,-0.003972246081629313,-18.402025473900583,-0.011209126363266757
2023-07-10,110.5313,111.25,110.4063,111.1406,1292789,4808247,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111141,111.1406,111.7344,0.9127795401554346,10049,,0.002,,1,rates,-10.678953719843662,-0.07793332670368196,-14.894208668568776,-0.07231709949399326,-13.681780429155701,-0.05783413069183117,-10.006774907275785,-0.040522047601202545,-5.788182988365728,-0.02302392661141302,-7.583796940122929,-0.03142728338932828,-10.678953719843662,-0.07793332670368196
2023-07-11,111.1719,111.5,111.1094,111.2656,1220062,4797130,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111266,111.2656,111.875,0.9506988234451609,10050,,0.002,,1,rates,-6.033321433320665,-0.012010635312212874,-12.803583685778396,-0.01675153889371834,-13.622841226496936,-0.015387919029090633,-10.51238712128321,-0.011254634790612407,-6.225105981422848,-0.006509978113720396,-7.91382511097248,-0.008529507826261643,-6.033321433320665,-0.012010635312212874
2023-07-12,111.3281,112.375,111.2969,112.2656,2044759,4786953,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112266,112.2656,112.8594,0.9447899885020383,10051,,0.002,,1,rates,5.5395097972153176,-0.0542244991562589,-5.919319119245376,-0.11507225670628067,-10.416743201080715,-0.12243533694598223,-9.18766294253203,-0.09448011893418241,-5.726729434622103,-0.05594816350626629,-7.303372189064811,-0.07112553305758876,5.5395097972153176,-0.0542244991562589
2023-07-13,112.2188,113.0938,112.2188,113.0469,1807675,4775451,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113047,113.0469,113.6719,0.9246699032371595,10052,,0.002,,1,rates,14.213025109815817,0.038551604450199214,0.6252404476227749,-0.04119484532988169,-7.205996855596836,-0.07249416974571268,-7.989044064107617,-0.06394052191410551,-5.365534478186899,-0.03985453876583927,-7.029014690946727,-0.05082700926478174,14.213025109815817,0.038551604450199214
2023-07-14,112.9688,113.0469,112.4375,112.5625,1294157,4750981,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112563,112.5625,113.1875,0.8900629923627014,10053,,0.002,,1,rates,10.194899245206429,-0.06090206244660092,2.0540164269161036,-0.002679122318510869,-5.815040401584171,0.030877316201072657,-7.52378032087674,0.03423263216110885,-5.334109791590333,0.02299103205159703,-7.067031754818656,0.030118956966484967,10.194899245206429,-0.06090206244660092
2023-07-17,112.4375,112.9219,112.4063,112.7188,910140,4751212,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112719,112.7188,113.3594,0.8788280159753166,10054,,0.002,,1,rates,9.23650632219038,0.014156248768691043,3.4183863743750353,0.002852128973032681,-4.557144468808435,-0.008074543607041578,-7.147957396588017,-0.010447234773153133,-5.374756975675578,-0.0074067416806270275,-7.236687862714011,-0.009813011111854926,9.23650632219038,0.014156248768691043
2023-07-18,112.6406,113.25,112.6094,112.75,1303657,4740155,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112750,112.75,113.3906,0.8533241775889355,10055,,0.002,,1,rates,8.054485342277264,0.0025566187472921952,4.193515438096982,0.0009461922490345778,-3.5121637851002814,-0.0012613947932979537,-6.801725049282663,-0.0019785188519883057,-5.421564569325458,-0.0014877058453518217,-7.423829962945075,-0.0020030790011659975,8.054485342277264,0.0025566187472921952
2023-07-19,112.7031,113.2031,112.6563,113.0,1349143,4758865,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,113000,113.0,113.6406,0.8359355364720251,10056,,0.002,,1,rates,9.002433463486177,0.017859169273341902,5.516504468045646,0.009298260394893454,-2.2304467849180907,-0.007787502849446236,-6.27789184065014,-0.015081430264484715,-5.371993228812841,-0.012021207470788057,-7.541031981095341,-0.01646082031695125,9.002433463486177,0.017859169273341902
2023-07-20,112.8906,112.9688,112.0,112.1406,1563021,4739273,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112141,112.1406,112.75,0.8285423932742043,10057,,0.002,,1,rates,-0.2894145185235791,-0.0684662948541591,2.1233112992208207,-0.04195472513131329,-2.560671076510866,0.0169632386456513,-5.935642657166094,0.04774531192791771,-5.150129548979041,0.040855672396829475,-7.195080670230894,0.057351883934100005,-0.2894145185235791,-0.0684662948541591
2023-07-21,112.125,112.4219,112.0625,112.2344,1012410,4717413,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112234,112.2344,112.8438,0.8039769860904286,10058,,0.002,,1,rates,-1.7367643222564701,-0.00024208076145043584,0.7753425316154555,0.0017760436440226927,-2.768726418819036,-0.002141873210743414,-5.991685770752556,-0.004964868042815168,-5.309188454962153,-0.004307825637585148,-7.414170183415762,-0.006018324914148702,-1.7367643222564701,-0.00024208076145043584
2023-07-24,112.25,112.5469,111.875,112.0625,1148885,4715999,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112063,112.0625,112.6563,0.7651283435372593,10059,,0.002,,1,rates,-3.5335269467359525,0.00266005598101727,-0.7403905934580474,-0.0011875270076259657,-3.2000746953280146,0.004240625613849126,-6.138731903088912,0.009176961644490065,-5.495201363201891,0.008131637852636861,-7.634172729010739,0.011355661495309448,-3.5335269467359525,0.00266005598101727
2023-07-25,111.9219,112.0469,111.5469,111.6094,1255185,4720452,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111609,111.6094,112.1875,0.7546431197347424,10060,,0.002,,1,rates,-7.808501345090894,0.014287036783634991,-3.470555279332808,0.002993606049265801,-4.224111205894516,0.012938796157975737,-6.441569952559163,0.024820608368451968,-5.674616366976521,0.022218634580406762,-7.7404924341782575,0.03086709348367959,-7.808501345090894,0.014287036783634991
2023-07-26,111.7656,112.1719,111.6563,112.1406,1297820,4759306,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,112141,112.1406,112.7344,0.7018065368857618,10061,,0.002,,1,rates,-2.66991126498977,-0.03716421658491539,-2.4592603117623715,-0.01651795426175272,-3.96526462147296,-0.02010447034543023,-6.2758743591984585,-0.030658367116027593,-5.6594370819257875,-0.027008085467156467,-7.728567363053519,-0.03684053118317688,-2.66991126498977,-0.03716421658491539
2023-07-27,111.9531,112.2188,110.9531,111.0156,2217996,4809816,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111016,111.0156,111.5781,0.7351715309008735,10062,,0.002,,1,rates,-10.52809196030133,0.0267846807767525,-5.987117489159374,0.02467142008097574,-5.133751093508366,0.03977972918958058,-6.21220663423656,0.06295987942010535,-5.361929887735394,0.056775750416588736,-7.088455064731666,0.07753336689330366,-10.52809196030133,0.0267846807767525
2023-07-28,111.0781,111.6563,110.7969,111.3438,1726479,4823387,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111344,111.3438,111.9063,0.7433996228244468,10063,,0.002,,1,rates,-8.398577722914006,-0.031124632766664818,-6.5451564299592935,-0.017699962527267694,-5.786057385290252,-0.015177120232557172,-6.572702379924305,-0.01836540285650371,-5.613061152957211,-0.01585169461908764,-7.2896210146849825,-0.020955892255187306,-8.398577722914006,-0.031124632766664818
2023-07-31,111.4688,111.625,111.0625,111.4063,1686431,4801790,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111406,111.4063,111.9688,0.7464111975803953,10064,,0.002,,1,rates,-6.1737979714967235,-0.004714327225064127,-6.4034759434133415,-0.0036739564921659967,-6.185741841180786,-0.003247855619986204,-6.911629922282284,-0.0036894187080488126,-5.897284228387697,-0.0031507486008184155,-7.55930456377828,-0.004091842683811628,-6.1737979714967235,-0.004714327225064127
2023-08-01,111.4063,111.5,110.8281,110.875,1523937,4812113,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110875,110.875,111.4219,0.7780503984857897,10065,,0.002,,1,rates,-9.391474563559028,0.02944302846657888,-8.071889905068263,0.030538369632018354,-7.1401038648790305,0.029499989140823895,-7.345079605914956,0.0329617712616665,-6.126939157585659,0.028124326097737743,-7.659886044260771,0.03605055113342263,-9.391474563559028,0.02944302846657888
2023-08-02,111.0,111.2344,110.4688,110.7969,1860148,4817482,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110797,110.7969,111.3281,0.8049341290994833,10066,,0.002,,1,rates,-9.799701810621151,0.006615325036428499,-9.138040227006554,0.005685813768530995,-8.088898798891424,0.0050294666231981075,-7.955266550279015,0.0051738508881352605,-6.530429198261345,0.00431579660164575,-7.980452129814258,0.005395599549554064,-9.799701810621151,0.006615325036428499
2023-08-03,110.8281,110.8438,110.1719,110.2344,1945613,4816118,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110234,110.2344,110.75,0.837418302113973,10067,,0.002,,1,rates,-13.50104090159739,0.04975168320119375,-11.42273002263184,0.04639252206236037,-9.419162608138423,0.041066181223268716,-8.584800353857487,0.040387749427392844,-6.833670382511244,0.03315405416597369,-8.084656104439937,0.04051561300921303,-13.50104090159739,0.04975168320119375
2023-08-04,110.2813,111.3281,109.75,111.1406,2139254,4841133,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111141,111.1406,111.6719,0.8113995183467612,10068,,0.002,,1,rates,-3.938834766297883,-0.1109875253553126,-7.942013670898018,-0.09390242924630669,-8.322834011349762,-0.07743177406957465,-8.104989210157003,-0.07057276204765235,-6.56599666768918,-0.056177310355313294,-7.721448285130093,-0.06646124405669682,-3.938834766297883,-0.1109875253553126
2023-08-07,111.2656,111.2656,110.7188,111.125,1270248,4819557,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111125,111.125,111.6563,0.8120613477309575,10069,,0.002,,1,rates,-1.230067188445051,0.000552865670639318,-6.277210148003955,0.0011147628613308517,-8.01672114544434,0.0011682158507069042,-8.288720157882171,0.0011376385558334956,-6.836098823552893,0.0009216213338416975,-8.000519054859069,0.00108380369773105,-1.230067188445051,0.000552865670639318
2023-08-08,111.0,111.6875,110.9688,111.4063,1473697,4835712,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111406,111.4063,111.9531,0.8079079907095285,10070,,0.002,,1,rates,2.2414123062979776,-0.0031137718795013728,-3.9285030459140264,-0.01589002667836669,-7.197211616649462,-0.020293396249390097,-8.207023265414499,-0.020981930082449817,-6.980998691843507,-0.01730478829305209,-8.194958056918697,-0.02025238254336862,2.2414123062979776,-0.0031137718795013728
2023-08-09,111.4219,111.625,111.2656,111.3906,1164222,4846233,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111391,111.3906,111.9375,0.804697225100138,10071,,0.002,,1,rates,2.7478064747781206,-0.00031587238072604463,-2.568705402442926,0.0005536266604388906,-6.591387726254175,0.0010142713866397323,-8.200745312953096,0.0011565797021085328,-7.182866778543255,0.00098380144984573,-8.459728832134477,0.0011548794053265366,2.7478064747781206,-0.00031587238072604463
2023-08-10,111.3594,111.9063,110.6406,110.8594,1957382,4815979,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110859,110.8594,111.3906,0.7669220623646835,10072,,0.002,,1,rates,-2.515519022606028,-0.013103752016796592,-3.895207922389832,0.012249654008307022,-6.7957968788952465,0.031433039773430836,-8.28629433621522,0.03910775155390866,-7.2844043885567435,0.034253687768647394,-8.509064389744106,0.04034279333830657,-2.515519022606028,-0.013103752016796592
2023-08-11,110.6719,110.9063,110.125,110.1875,1566489,4823038,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110188,110.1875,110.7031,0.7998340138689013,10073,,0.002,,1,rates,-9.584378183429209,0.01524613367282323,-7.0932543922135665,0.0236081938297854,-7.847388790247574,0.0411881709889255,-8.607058984486326,0.0502218229983472,-7.398107324256053,0.04414953814174752,-8.461746298914832,0.051571994467487906,-9.584378183429209,0.01524613367282323
2023-08-14,110.1719,110.3125,109.7656,110.0,1309141,4789282,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110000,110.0,110.5,0.8165682138357031,10074,,0.002,,1,rates,-12.011675312715717,0.016309208480026732,-9.491104918457758,0.01207020032707903,-9.139861254424869,0.013353469297074483,-9.334420489542119,0.01464615822657886,-7.86335829175501,0.012588951771280643,-8.805123321456854,0.014398887632866737,-12.011675312715717,0.016309208480026732
2023-08-15,109.9063,110.2188,109.3594,109.7656,1788907,4773424,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109766,109.7656,110.25,0.8268019879119616,10075,,0.002,,1,rates,-13.282787462485858,0.025595788120913995,-11.455424355793395,0.020224681753513444,-10.444621524357034,0.01947621343670155,-10.11193723354824,0.01989080147953321,-8.354322908546761,0.016756101668975985,-9.151159327691127,0.018762917332267894,-13.282787462485858,0.025595788120913995
2023-08-16,109.8281,110.1719,109.4219,109.5625,1768369,4739726,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109563,109.5625,110.0313,0.7977435061203483,10076,,0.002,,1,rates,-13.836118804167352,0.0245772275980001,-13.016346856652804,0.02119604581637397,-11.731198995471493,0.019325750796215218,-10.948729667317785,0.018710182900050387,-8.89269585384481,0.015458057740548488,-9.53065266605308,0.016932449323414436,-13.836118804167352,0.0245772275980001
2023-08-17,109.5469,109.6406,109.1094,109.2813,1741118,4738353,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109281,109.2813,109.7344,0.8493505892301073,10077,,0.002,,1,rates,-14.873318716168018,0.035511389460187205,-14.590285198736629,0.033407386068140796,-13.07183537201351,0.030108962076682257,-11.826841526404918,0.028100698527778054,-9.442273726253408,0.022823740550837166,-9.891709973233947,0.024461102381691344,-14.873318716168018,0.035511389460187205
2023-08-18,109.4844,109.8906,109.4375,109.6406,1251625,4701121,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109641,109.6406,110.0938,0.8363183021932244,10078,,0.002,,1,rates,-9.393954395014584,-0.048901169868214106,-13.149162001614071,-0.04797059947041411,-13.217706405454264,-0.042978171463594776,-12.25602768272689,-0.03888482439756266,-9.812620287414347,-0.03104473455058561,-10.15248069905153,-0.03252241136757178,-9.393954395014584,-0.048901169868214106
