,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,returns,sqreturns,price_diff,distance,net_exp_ret,variance,stdev,stdev_yearly,raw_carry,forecast_scalar,forecast,capped_forecast,forecast*returns,cum_series_carry,1%_move,block_value,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed
367,30/05/2018,163.04,163.06,161.41,162.02,1629582,1779932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.9,1.314722658,368,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.7800000000000011,0.6084000000000018,-0.12000000000000455,0.08333333333333333,-1.4400000000000546,0.3095928449058746,0.5564106800789095,8.902570881262552,-0.16175102891130652,30.0,-4.852530867339196,-4.852530867339196,3.4938222244826984,155544.0317705409,1.6202,1620.2,1314.722658,1486.6883816664,125000.0,84.07948938155415,-40.79983175341097,-41.0,-18.793532931257516,-22.0
368,31/05/2018,161.75,162.23,160.95,162.14,1468191,1737888,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162140,162.14,162.08,1.412873903,369,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11999999999997613,0.01439999999999427,-0.05999999999997385,0.08333333333333333,-0.7199999999996862,0.2936364749109621,0.5418823441587317,8.670117506539707,-0.08304385718608816,30.0,-2.491315715582645,-2.491315715582645,2.0927052010900673,155546.124475742,1.6214,1621.3999999999999,1412.873903,1597.6778095124,125000.0,78.238553014734,-19.491693669005272,-19.0,-40.79983175341097,21.0
369,01/06/2018,161.67,161.83,160.99,161.46,1225610,1671623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161460,161.46,161.39,1.456877712,370,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.6799999999999784,0.4623999999999706,-0.0700000000000216,0.08333333333333333,-0.8400000000002592,0.3027588276184761,0.5502352475246166,8.803763960393866,-0.09541373482742477,30.0,-2.862412044822743,-2.862412044822743,2.747915563029286,155548.87239130502,1.6146,1614.6000000000001,1456.877712,1647.4373167296,125000.0,75.87542101337304,-21.718671901467566,-22.0,-19.491693669005272,-2.0
370,04/06/2018,161.16,161.32,160.68,160.81,1738616,1157406,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.89,160.81,1.464066597,371,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.5700000000000216,0.3249000000000246,-0.07999999999998408,0.08333333333333333,-0.959999999999809,0.30395564774720846,0.55132172798395,8.8211476477432,-0.10882937666794583,30.0,-3.264881300038375,-3.264881300038375,0.3917857560053622,155549.26417706104,1.6089,1608.9,1464.066597,1655.5665078876,125000.0,75.50285621535811,-24.65078633570089,-25.0,-21.718671901467566,-3.0
371,05/06/2018,160.68,161.66,160.68,161.45,1885827,1570825,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161450,161.46,161.45,1.493086624,372,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.5700000000000216,0.3249000000000246,-0.010000000000019327,0.08333333333333333,-0.12000000000023192,0.30508777489600936,0.5523475127996951,8.837560204795121,-0.013578408205368922,30.0,-0.40735224616106763,-0.40735224616106763,0.39105815631468605,155549.65523521736,1.6146,1614.6000000000001,1493.086624,1688.3823544192,125000.0,74.03536270846644,-3.0158471294643148,-3.0,-24.65078633570089,22.0
372,06/06/2018,161.07,161.31,159.83,160.16,1523991,1808065,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160160,160.24,160.16,1.474321878,373,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-1.2199999999999989,1.4883999999999973,-0.0800000000000125,0.08333333333333333,-0.9600000000001501,0.3690505978746033,0.6074953480271296,9.719925568434073,-0.09876618840763517,30.0,-2.962985652229055,-2.962985652229055,-2.4889079478721636,155547.1663272695,1.6024,1602.4,1474.321878,1667.1631796424,125000.0,74.9776635702883,-22.215774139642132,-22.0,-3.0158471294643148,-19.0
373,07/06/2018,160.0,160.48,159.39,159.64,1004209,1862327,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159640,159.57,159.64,1.470131853,374,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.6700000000000159,0.44890000000002134,0.06999999999999318,0.08333333333333333,0.8399999999999181,0.37336678177327454,0.6110374634777106,9.77659941564337,0.08591944543169566,30.0,2.57758336295087,2.57758336295087,-75.4716408672014,155471.69468640228,1.5957,1595.6999999999998,1470.131853,1662.4250993724002,125000.0,75.1913575217254,19.381199218569016,19.0,-22.215774139642132,42.0
374,08/06/2018,160.23,161.13,160.18,160.4,959958,1931136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160400,160.4,157.96,1.465125137,375,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.8300000000000125,0.6889000000000207,-2.4399999999999977,0.08333333333333333,-29.279999999999973,0.3904226314071527,0.6248380841523288,9.99740934643726,-2.928758739926397,30.0,-87.86276219779191,-20.0,595.2000000000044,156066.8946864023,1.604,1604.0,1465.125137,1656.7635049196,125000.0,75.4483060671149,-150.8966121342298,-151.0,19.381199218569016,-170.0
375,11/06/2018,160.22,160.22,159.55,159.74,623118,1863125,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159740,159.74,157.26,1.46042665,376,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.6599999999999966,0.4355999999999955,-2.480000000000018,0.08333333333333333,-29.76000000000022,0.39286465133109016,0.6267891601895251,10.028626563032402,-2.9675050529552824,30.0,-89.02515158865847,-20.0,597.5999999999954,156664.4946864023,1.5974000000000002,1597.4,1460.42665,1651.4504558200001,125000.0,75.69103848043285,-151.3820769608657,-151.0,-150.8966121342298,-0.0
376,12/06/2018,159.84,159.92,159.37,159.85,634990,1822424,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159850,159.85,157.36,1.443576346,377,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.10999999999998522,0.012099999999996749,-2.4899999999999807,0.08333333333333333,-29.879999999999768,0.3722827782861662,0.6101497998739049,9.762396797982479,-3.0607237769903843,30.0,-91.82171330971153,-20.0,600.0,157264.4946864023,1.5985,1598.5,1443.576346,1632.3961320568,125000.0,76.57455046925494,-153.1491009385099,-153.0,-151.3820769608657,-2.0
377,13/06/2018,159.8,160.22,159.63,160.07,620454,1754419,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160070,160.07,157.57,1.42509064,378,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.21999999999999886,0.0483999999999995,-2.5,0.08333333333333333,-30.0,0.3547756010815086,0.5956304232336597,9.530086771738555,-3.147925167792272,30.0,-94.43775503376816,-20.0,595.2000000000044,157859.6946864023,1.6007,1600.7,1425.0906400000001,1611.4924957120002,125000.0,77.5678449217796,-155.1356898435592,-155.0,-153.1491009385099,-2.0
378,14/06/2018,160.0,160.85,159.45,160.71,953585,1726973,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,160.71,158.23,1.417937704,379,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.6400000000000148,0.4096000000000189,-2.480000000000018,0.08333333333333333,-29.76000000000022,0.35773908210413075,0.5981129342391207,9.569806947825931,-3.109780600826132,30.0,-93.29341802478396,-20.0,600.0,158459.6946864023,1.6071000000000002,1607.1000000000001,1417.9377040000002,1603.4039556832001,125000.0,77.95914408028156,-155.91828816056312,-156.0,-155.1356898435592,-1.0
379,15/06/2018,160.88,161.52,160.75,161.16,792238,1687653,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161160,161.16,158.66,1.410260023,380,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.44999999999998863,0.20249999999998977,-2.5,0.08333333333333333,-30.0,0.3493477803687718,0.5910564950736704,9.456903921178727,-3.172285586281048,30.0,-95.16856758843144,-20.0,604.8000000000025,159064.4946864023,1.6116,1611.6,1410.260023,1594.7220340084,125000.0,78.38356612268491,-156.76713224536982,-157.0,-155.91828816056312,-1.0
380,18/06/2018,161.17,161.41,161.02,161.15,456231,1677220,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,158.63,1.357774159,381,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.009999999999990905,9.99999999998181e-05,-2.5200000000000102,0.08333333333333333,-30.240000000000123,0.33046952197045976,0.5748647858152904,9.197836573044647,-3.28772964814596,30.0,-98.6318894443788,-20.0,604.8000000000025,159669.29468640228,1.6115000000000002,1611.5000000000002,1357.774159,1535.3710189972,125000.0,81.4135465977738,-162.8270931955476,-163.0,-156.76713224536982,-6.0
381,19/06/2018,161.49,161.86,161.46,161.53,721501,1692878,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161530,161.53,159.01,1.272393152,382,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.37999999999999545,0.14439999999999653,-2.5200000000000102,0.08333333333333333,-30.240000000000123,0.3204117099720563,0.566049211616849,9.056787385869583,-3.338932306965782,30.0,-100.16796920897346,-20.0,604.7999999999956,160274.09468640227,1.6153,1615.3,1272.393152,1438.8221762816002,125000.0,86.8766148177129,-173.7532296354258,-174.0,-162.8270931955476,-11.0
382,20/06/2018,161.43,161.69,161.31,161.51,521727,1690239,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161510,161.51,158.99,1.198633528,383,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.020000000000010232,0.00040000000000040925,-2.519999999999982,0.08333333333333333,-30.23999999999978,0.30311377970329656,0.5505576987957725,8.80892318073236,-3.432882700821291,30.0,-102.98648102463873,-20.0,604.8000000000025,160878.89468640226,1.6151,1615.1,1198.633528,1355.4147934624002,125000.0,92.22269124028678,-184.44538248057356,-184.0,-173.7532296354258,-11.0
383,21/06/2018,161.31,162.35,161.26,162.15,977018,1686721,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162150,162.15,159.63,1.098648715,384,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.6400000000000148,0.4096000000000189,-2.5200000000000102,0.08333333333333333,-30.240000000000123,0.30886979161122746,0.5557605524065444,8.89216883850471,-3.4007451443179324,30.0,-102.02235432953798,-20.0,604.7999999999956,161483.69468640225,1.6215000000000002,1621.5000000000002,1098.648715,1242.351966922,125000.0,100.61560920589585,-201.2312184117917,-201.0,-184.44538248057356,-17.0
384,22/06/2018,162.15,162.24,161.8,162.1,536054,1673223,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.58,1.042144104,385,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.05000000000001137,0.0025000000000011367,-2.519999999999982,0.08333333333333333,-30.23999999999978,0.292309262334945,0.540656325529393,8.650501208470288,-3.4957512022990946,30.0,-104.87253606897283,-20.0,609.5999999999981,162093.29468640225,1.621,1621.0,1042.144104,1178.4565528031999,125000.0,106.07094483259645,-212.1418896651929,-212.0,-201.2312184117917,-11.0
385,25/06/2018,162.34,162.57,162.01,162.23,510179,1657188,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162230,162.23,159.69,1.017758485,386,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.12999999999999545,0.01689999999999882,-2.539999999999992,0.08333333333333333,-30.479999999999905,0.27742227518170465,0.5267089093433912,8.42734254949426,-3.616798512815771,30.0,-108.50395538447313,-20.0,604.8000000000025,162698.09468640224,1.6222999999999999,1622.3,1017.7584850000001,1150.881294838,125000.0,108.61241777119612,-217.22483554239224,-217.0,-212.1418896651929,-5.0
386,26/06/2018,162.05,162.37,161.75,162.09,598315,1676022,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,159.57,0.941054373,387,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.13999999999998636,0.01959999999999618,-2.5200000000000102,0.08333333333333333,-30.240000000000123,0.2634859359826934,0.5133088115186543,8.212940984298468,-3.681994069823839,30.0,-110.45982209471518,-20.0,612.0000000000027,163310.09468640224,1.6209,1620.9,941.054373,1064.1442849884002,125000.0,117.46527398900852,-234.93054797801705,-235.0,-217.22483554239224,-18.0
387,27/06/2018,162.09,162.55,162.01,162.3,607009,1679646,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162300,162.3,159.75,0.924626411,388,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.21000000000000796,0.044100000000003345,-2.5500000000000114,0.08333333333333333,-30.600000000000136,0.2516272367403858,0.501624597423597,8.025993558777552,-3.812612080473792,30.0,-114.37836241421377,-20.0,607.2000000000003,163917.29468640225,1.6230000000000002,1623.0000000000002,924.626411,1045.5675455588,125000.0,119.55229533563437,-239.10459067126877,-239.0,-234.93054797801705,-4.0
388,28/06/2018,162.42,162.66,162.18,162.46,512915,1690941,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162460,162.46,159.93,0.931625461,389,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.1599999999999966,0.02559999999999891,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.23940954826793245,0.48929495017620245,7.828719202819239,-3.8780289870489826,30.0,-116.34086961146947,-20.0,609.6000000000049,164526.89468640226,1.6246,1624.6000000000001,931.625461,1053.4820712988,125000.0,118.65413129042814,-237.30826258085625,-237.0,-239.10459067126877,2.0
389,29/06/2018,162.15,162.65,161.85,162.55,699207,1701640,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.01,0.961209655,390,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.09000000000000341,0.008100000000000614,-2.5400000000000205,0.08333333333333333,-30.480000000000246,0.22690632944263886,0.476346858331866,7.621549733309856,-3.9991866571161916,30.0,-119.97559971348575,-20.0,609.5999999999981,165136.49468640226,1.6255000000000002,1625.5000000000002,961.209655,1086.935877874,125000.0,115.00218416241319,-230.00436832482637,-230.0,-237.30826258085625,7.0
390,02/07/2018,162.57,162.89,162.42,162.63,460778,1697009,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162630,162.63,160.09,0.987834669,391,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.07999999999998408,0.006399999999997454,-2.539999999999992,0.08333333333333333,-30.479999999999905,0.21498706839168527,0.4636669800532331,7.4186716808517295,-4.108552219485811,30.0,-123.25656658457434,-20.0,607.2000000000003,165743.69468640228,1.6263,1626.3000000000002,987.8346690000001,1117.0434437052002,125000.0,111.90254121664121,-223.8050824332824,-224.0,-230.00436832482637,6.0
391,03/07/2018,162.41,162.81,162.22,162.72,504751,1724820,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162720,162.72,160.19,0.98324429,392,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.09000000000000341,0.008100000000000614,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.20380398361375637,0.45144654568814274,7.223144731010284,-4.203155430301566,30.0,-126.09466290904697,-20.0,607.2000000000003,166350.8946864023,1.6272,1627.2,983.24429,1111.852643132,125000.0,112.42496995634691,-224.84993991269386,-225.0,-223.8050824332824,-1.0
392,04/07/2018,162.6,162.87,162.37,162.55,316426,1714669,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.02,1.002664284,393,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.1699999999999875,0.02889999999999575,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.19434971422922875,0.4408511247907039,7.053617996651262,-4.304174115243208,30.0,-129.12522345729622,-20.0,607.2000000000003,166958.0946864023,1.6255000000000002,1625.5000000000002,1002.664284,1133.8127723472,125000.0,110.24747916821144,-220.49495833642285,-220.0,-224.84993991269386,4.0
393,05/07/2018,162.37,162.78,162.06,162.7,608844,1732267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162700,162.7,160.17,1.025362212,394,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.14999999999997726,0.022499999999993178,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.1850605404871079,0.4301866344821837,6.882986151714939,-4.410876228835014,30.0,-132.32628686505043,-20.0,607.2000000000003,167565.2946864023,1.627,1627.0,1025.362212,1159.4795893296,125000.0,107.80698612579614,-215.61397225159232,-216.0,-220.49495833642285,5.0
394,06/07/2018,162.5,162.93,162.47,162.82,428971,1744581,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162820,162.82,160.29,1.061637572,395,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.12000000000000455,0.01440000000000109,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.17583564640672375,0.4193276122636378,6.709241796218205,-4.525101482720897,30.0,-135.75304448162692,-20.0,607.2000000000003,168172.49468640232,1.6281999999999999,1628.1999999999998,1061.6375719999999,1200.4997664175999,125000.0,104.1233022252152,-208.24660445043043,-208.0,-215.61397225159232,7.0
395,09/07/2018,162.67,162.73,162.35,162.61,406314,1744906,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162610,162.61,160.08,1.073915422,396,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.20999999999997954,0.0440999999999914,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.1687148006550085,0.41074907261612714,6.571985161858034,-4.619608725868855,30.0,-138.58826177606565,-20.0,607.2000000000003,168779.69468640233,1.6261,1626.1000000000001,1073.915422,1214.3835591976,125000.0,102.93288232804579,-205.86576465609159,-206.0,-208.24660445043043,2.0
396,10/07/2018,162.49,162.57,162.26,162.38,488689,1746617,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,159.85,1.08558617,397,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.2300000000000182,0.052900000000008364,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.16245454116014363,0.4030564987196505,6.448903979514408,-4.707776716236062,30.0,-141.23330148708186,-20.0,607.2000000000003,169386.89468640235,1.6238,1623.8,1085.58617,1227.580841036,125000.0,101.82628778607196,-203.65257557214392,-204.0,-205.86576465609159,2.0
397,11/07/2018,162.59,162.8,162.4,162.53,547378,1740261,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160.0,1.056936296,398,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.15000000000000568,0.022500000000001706,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.154889430827163,0.39355994565906094,6.296959130544975,-4.82137478909959,30.0,-144.64124367298768,-20.0,607.2000000000003,169994.09468640236,1.6253,1625.3,1056.9362959999999,1195.1835635168,125000.0,104.58644497435222,-209.1728899487044,-209.0,-203.65257557214392,-6.0
398,12/07/2018,162.55,162.82,162.45,162.77,412717,1754701,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162770,162.77,160.24,0.985311626,399,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.2400000000000091,0.05760000000000436,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.14963054267434361,0.3868210732035467,6.189137171256747,-4.9053687387954925,30.0,-147.16106216386478,-20.0,607.2000000000003,170601.29468640237,1.6277000000000001,1627.7,985.311626,1114.1903866808,125000.0,112.1890850022302,-224.3781700044604,-224.0,-209.1728899487044,-15.0
399,13/07/2018,162.68,163.22,162.66,162.98,452726,1749464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.45,0.964359373,400,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.20999999999997954,0.0440999999999914,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.14392618901627052,0.3793760522440373,6.070016835904597,-5.0016335738013735,30.0,-150.0490072140412,-20.0,607.2000000000003,171208.49468640238,1.6298,1629.8,964.359373,1090.4975789884,125000.0,114.62657268433026,-229.25314536866054,-229.0,-224.3781700044604,-5.0
400,16/07/2018,162.97,162.97,162.44,162.47,388742,1734623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162470,162.47,159.94,0.854117088,401,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.5099999999999909,0.2600999999999907,-2.530000000000001,0.08333333333333333,-30.360000000000014,0.15020585447485,0.387564000488758,6.201024007820128,-4.895965563383231,30.0,-146.87896690149694,-20.0,607.2000000000003,171815.6946864024,1.6247,1624.7,854.117088,965.8356031104,125000.0,129.42161129435178,-258.84322258870355,-259.0,-229.25314536866054,-30.0
