Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
30/07/1998,109.4688,109.5313,109.25,109.5,93344,260171,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109500,109.5,109.5625,0.14732691346290286,1194,0.004,,1
31/07/1998,109.4844,109.5781,109.4063,109.4844,43036,258610,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109484,109.4844,109.5313,0.151666822005255,1195,0.004,,1
03/08/1998,109.5,109.75,109.4688,109.7188,57418,267962,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109719,109.7188,109.7813,0.1472652199168932,1196,0.004,,1
04/08/1998,109.7188,109.9531,109.6563,109.8281,56872,268749,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109828,109.8281,109.875,0.14832941065019964,1197,0.004,,1
05/08/1998,109.8594,109.9844,109.6563,109.9063,59625,268913,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109906,109.9063,109.9688,0.15155528605265073,1198,0.004,,1
06/08/1998,109.9063,109.9375,109.7969,109.8906,57668,274110,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109891,109.8906,109.9688,0.15395132346675802,1199,0.004,,1
07/08/1998,109.9063,110.1875,109.875,110.1563,105061,292344,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110156,110.1563,110.2656,0.17368164765022043,1200,0.004,,1
10/08/1998,110.1875,110.2031,110.0781,110.125,55203,291855,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110125,110.125,110.2344,0.18427302858483188,1201,0.004,,1
11/08/1998,110.125,110.5313,110.0938,110.3125,109640,297406,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110313,110.3125,110.4063,0.2144023812767773,1202,0.004,,1
12/08/1998,110.3125,110.3125,110.0781,110.2344,69073,290309,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110234,110.2344,110.3281,0.23274853618690403,1203,0.004,,1
13/08/1998,110.2656,110.3906,110.0781,110.0938,62655,295043,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110094,110.0938,110.1875,0.2363775522981799,1204,0.004,,1
14/08/1998,110.0938,110.2344,109.9844,110.1875,72583,282717,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110188,110.1875,110.2969,0.2459338777608245,1205,0.004,,1
17/08/1998,110.2344,110.5156,110.1875,110.2656,50117,282207,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110266,110.2656,110.3906,0.2626958115967391,1206,0.004,,1
18/08/1998,110.2969,110.3906,110.0781,110.1875,54231,278915,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110188,110.1875,110.3281,0.27129273530719983,1207,0.004,,1
19/08/1998,110.1875,110.2031,110.0469,110.1875,51963,280251,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110188,110.1875,110.3281,0.2788847900067734,1208,0.004,,1
20/08/1998,110.2188,110.3906,110.0781,110.3438,72018,279588,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110344,110.3438,110.4844,0.2899158410592823,1209,0.004,,1
21/08/1998,110.3438,111.4063,110.3281,110.6563,172824,297585,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110656,110.6563,110.7969,0.3217436842121821,1210,0.004,,1
24/08/1998,110.75,110.9531,110.6563,110.8438,94715,278145,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110844,110.8438,111.0156,0.365974431844281,1211,0.004,,1
25/08/1998,110.875,111.125,110.8594,111.0469,118421,257380,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111047,111.0469,111.2813,0.4190214304349151,1212,0.004,,1
26/08/1998,111.2813,111.6094,111.2031,111.4375,148482,235645,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111438,111.2031,111.4375,0.4975754256696764,1213,0.004,,1
27/08/1998,111.375,112.2813,111.375,111.7969,193095,283551,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111797,111.5,111.7969,0.5951432213596358,1214,0.004,,1
28/08/1998,112.0625,112.25,111.5313,111.9688,121546,315193,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111969,111.6094,111.9688,0.6829745418122258,1215,0.004,,1
31/08/1998,112,112.2031,111.7344,112.0938,145133,340997,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112094,111.6719,112.0938,0.7597566098628206,1216,0.004,,1
01/09/1998,112.2188,112.5781,111.875,112.0625,181847,345180,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112063,111.6406,112.0625,0.8140425626035811,1217,0.004,,1
02/09/1998,111.9844,112.0781,111.6094,111.8125,106074,333321,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111813,111.4063,111.8125,0.8285345336175396,1218,0.004,,1
03/09/1998,111.7969,112.1563,111.7813,112.0313,78402,335521,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112031,111.6563,112.0313,0.847336969312363,1219,0.004,,1
04/09/1998,112.0469,112.1563,111.7813,112.0313,58074,333210,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112031,111.6563,112.0313,0.8523338560075814,1220,0.004,,1
07/09/1998,112.0469,112.1563,111.7813,112.0625,58074,333210,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112063,111.6875,112.0625,0.8608843757032928,1221,0.004,,1
08/09/1998,112.3125,112.3125,111.9219,112.1406,64315,339977,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112141,111.7813,112.1406,0.8693024813972098,1222,0.004,,1
09/09/1998,112.0938,112.7813,111.9219,112.7344,122086,349139,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112734,112.3594,112.7344,0.9101954199858956,1223,0.004,,1
10/09/1998,112.7813,113.8125,112.6875,113.7656,169124,357970,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113766,113.3281,113.7656,1.024125050582158,1224,0.004,,1
11/09/1998,113.875,114.25,113.1406,113.2813,119515,355049,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113281,112.8594,113.2813,1.077790870668575,1225,0.004,,1
14/09/1998,113.25,113.3438,112.875,113.2188,78435,357944,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113219,112.8438,113.2188,1.1086704603096196,1226,0.004,,1
15/09/1998,113.2188,113.5313,112.9844,113.1094,75394,357491,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113109,112.7344,113.1094,1.12775438428015,1227,0.004,,1
16/09/1998,113.0938,113.1875,112.7813,113.1719,112576,365765,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113172,112.7969,113.1719,1.1343152914554753,1228,0.004,,1
17/09/1998,113.1563,113.6563,112.7813,113.4531,91825,362280,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113453,113.0313,113.4531,1.1349311209186523,1229,0.004,,1
18/09/1998,113.4531,113.9063,113.3906,113.8594,73085,359331,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113859,113.4063,113.8594,1.1502453234692784,1230,0.004,,1
21/09/1998,113.875,114.4219,113.5938,113.8281,90630,357140,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113828,113.3906,113.8281,1.1493519605251015,1231,0.004,,1
22/09/1998,113.7656,114.4219,113.4844,113.5156,59092,356064,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113516,113.5156,113.7656,1.107567102961643,1232,0.004,,1
23/09/1998,113.5313,114.125,113.4531,113.9531,83631,359768,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113953,113.9531,114.1406,1.0696385065819165,1233,0.004,,1
24/09/1998,113.9531,114.2813,113.8125,114.2656,106166,376298,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114266,114.2656,114.4219,1.041384264250906,1234,0.004,,1
25/09/1998,114.2656,114.625,114.0469,114.375,83608,374367,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114375,114.375,114.5469,1.0227129697994493,1235,0.004,,1
28/09/1998,114.3594,114.5156,114.3125,114.375,34400,377459,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114375,114.375,114.5469,0.9971284073424487,1236,0.004,,1
29/09/1998,114.3594,114.4531,114,114.3438,78181,383594,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114344,114.3438,114.5156,0.9654594253148266,1237,0.004,,1
30/09/1998,114.3125,115,114.2031,114.9531,65132,378861,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114953,114.9531,115.1406,0.9860972504757558,1238,0.004,,1
01/10/1998,114.9844,115.5781,114.8125,115.5469,123919,390190,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115547,115.5469,115.7813,1.0577696050633065,1239,0.004,,1
02/10/1998,115.5469,115.75,115.2344,115.4531,80042,390059,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115453,115.4531,115.6875,1.106487134250732,1240,0.004,,1
05/10/1998,115.4844,116.2188,115.4219,115.9688,48563,386101,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115969,115.9688,116.2813,1.1821554057154844,1241,0.004,,1
06/10/1998,115.9688,115.9688,115.2813,115.6094,71217,384148,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115609,115.6094,115.9219,1.2059812490508666,1242,0.004,,1
07/10/1998,115.6094,115.7969,114.7813,115.2656,107456,374577,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115266,115.2656,115.5469,1.1764624037464617,1243,0.004,,1
08/10/1998,115.1406,115.5625,114.3594,114.3906,116290,373761,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114391,114.3906,114.6406,1.1174305246839886,1244,0.004,,1
09/10/1998,114.4375,114.5469,112.9688,114.3906,86244,367983,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114391,114.3906,114.6406,1.0462714016586867,1245,0.004,,1
12/10/1998,114.4688,114.5,113.8125,113.9531,6333,367268,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113953,113.6094,113.9531,0.9622402001209487,1246,0.004,,1
13/10/1998,113.5469,114.1875,113.2031,114.0938,79824,379828,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114094,114.0938,114.4063,0.8699620425026833,1247,0.004,,1
14/10/1998,114.0938,114.7813,114.0938,114.6875,92055,376512,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114688,114.6875,115.0156,0.8195684639463685,1248,0.004,,1
15/10/1998,114.6406,114.9219,114.3594,114.6406,78771,378772,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114641,114.6406,114.9531,0.8156655056427214,1249,0.004,,1
16/10/1998,114.7344,116.0313,114.7344,115.6094,67343,365353,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115609,115.6094,115.9688,0.8263770402155167,1250,0.004,,1
19/10/1998,115.3594,115.8281,115.3438,115.5938,31785,362680,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115594,115.5938,115.9688,0.8212776961917237,1251,0.004,,1
20/10/1998,115.5781,115.6719,115.0156,115.2656,93881,365953,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115266,115.2656,115.5625,0.7818380917184513,1252,0.004,,1
21/10/1998,115.2031,115.3125,114.9688,115.0313,44279,366872,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115031,115.0313,115.3125,0.728692710312048,1253,0.004,,1
22/10/1998,115.0469,115.0938,114.7188,114.8125,54417,363697,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114813,114.8125,115.0625,0.6845027703342258,1254,0.004,,1
23/10/1998,114.75,114.875,114.375,114.4844,42737,365715,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114484,114.4844,114.7344,0.663175505374371,1255,0.004,,1
26/10/1998,114.3438,114.75,114.1406,114.3438,59118,370489,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114344,114.3438,114.5625,0.6414138900339967,1256,0.004,,1
27/10/1998,114.5,114.9219,114.4844,114.8594,66196,371388,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114859,114.8594,115.0938,0.5870613630009403,1257,0.004,,1
28/10/1998,114.8281,115.25,114.8281,115.0938,59806,376842,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115094,115.0938,115.3438,0.5614030110611299,1258,0.004,,1
29/10/1998,115.1406,115.4063,115.1094,115.3281,44816,379654,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,115328,115.3281,115.6094,0.55500591888299,1259,0.004,,1
30/10/1998,115.3438,115.4219,114.6094,114.6406,80747,366591,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114641,114.6406,114.9219,0.5470473011801454,1260,0.004,,1
02/11/1998,114.625,114.7344,114.0313,114.0469,57858,359852,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114047,114.0469,114.2969,0.5640724096501146,1261,0.004,,1
03/11/1998,114.0469,114.2813,113.9688,114.1094,47070,357592,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,114109,114.1094,114.375,0.5754709402409688,1262,0.004,,1
04/11/1998,114.1094,114.25,113.0938,113.4219,106250,343801,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113422,113.4219,113.7188,0.6453685606394621,1263,0.004,,1
05/11/1998,113.3906,114.0938,113.1094,113.3281,84964,336595,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113328,113.3281,113.6406,0.6928649241099506,1264,0.004,,1
06/11/1998,113.3438,113.4375,112.625,112.8438,89922,337963,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112844,112.8438,113.1875,0.7724405879603934,1265,0.004,,1
