Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
30/12/2010,108.99,109.05,108.96,108.96,173598,1018897,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108960,108.96,108.59,0.2514710056081658,2869,0.011,,0.88354833,
31/12/2010,108.99,109.05,108.96,109.005,173598,1018897,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,109005,109.01,108.74,0.2477855255288025,2870,0.011,,0.88354833,
03/01/2011,109.075,109.15,109.045,109.12,225372,1031871,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,109120,109.12,108.82,0.24619132125561582,2871,0.011,,0.88354833,
04/01/2011,109.15,109.155,109.03,109.075,352539,1066504,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,109075,109.08,108.775,0.23575234179450022,2872,0.011,,0.88354833,
05/01/2011,109.09,109.105,108.86,108.895,455546,1074907,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108895,108.9,108.595,0.22295982447128335,2873,0.011,,0.88354833,
06/01/2011,108.9,108.97,108.86,108.95,393878,1087243,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108950,108.95,108.65,0.20907375093079567,2874,0.011,,0.88354833,
07/01/2011,108.96,109.04,108.9,109.025,405314,1134324,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,109025,109.03,108.725,0.19478342672896418,2875,0.011,,0.88354833,
10/01/2011,109.025,109.04,108.955,109.025,272923,1129443,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,109025,109.03,108.74,0.18719975960173535,2876,0.011,,0.88354833,
11/01/2011,109,109.05,108.94,108.95,409126,1167439,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108950,108.95,108.665,0.18435699063216768,2877,0.011,,0.88354833,
12/01/2011,108.97,108.975,108.765,108.775,637987,1155139,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108775,108.78,108.465,0.18411997898548468,2878,0.011,,0.88354833,
13/01/2011,108.785,108.81,108.515,108.585,1053544,1137635,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108585,108.59,108.275,0.188568510966929,2879,0.011,,0.88354833,
14/01/2011,108.505,108.56,108.425,108.45,740242,1186725,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108450,108.45,108.12,0.19612665974216953,2880,0.011,,0.88354833,
17/01/2011,108.43,108.57,108.38,108.505,559336,1162299,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108505,108.51,108.175,0.2011916581975746,2881,0.011,,0.88354833,
18/01/2011,108.465,108.48,108.34,108.37,706199,1156538,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108370,108.37,108.025,0.2132881462442149,2882,0.011,,0.88354833,
19/01/2011,108.4,108.49,108.395,108.47,574291,1168453,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108470,108.47,108.105,0.21979687591417185,2883,0.011,,0.88354833,
20/01/2011,108.47,108.495,108.235,108.28,761016,1196224,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108280,108.28,107.875,0.23828694186135432,2884,0.011,,0.88354833,
21/01/2011,108.245,108.295,108.19,108.23,515508,1255572,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108230,108.23,107.825,0.260356326333056,2885,0.011,,0.88354833,
24/01/2011,108.175,108.32,108.15,108.28,500410,1307480,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108280,108.28,107.895,0.2773272735625789,2886,0.011,,0.88354833,
25/01/2011,108.27,108.365,108.245,108.285,646148,1288853,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108285,108.29,107.9,0.29206919841308515,2887,0.011,,0.88354833,
26/01/2011,108.275,108.295,108.15,108.2,717095,1299826,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108200,108.2,107.78,0.31065750164504824,2888,0.011,,0.88354833,
27/01/2011,108.16,108.205,108.055,108.07,757150,1342066,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108070,108.07,107.64,0.33532484249608996,2889,0.011,,0.88354833,
28/01/2011,108.1,108.145,107.965,108.085,786457,1323886,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108085,108.09,107.635,0.3544391108898374,2890,0.011,,0.88354833,
31/01/2011,108.11,108.115,108,108.075,515155,1331065,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108075,108.08,107.635,0.3710540167258611,2891,0.011,,0.88354833,
01/02/2011,108.03,108.14,108,108.04,649118,1354503,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108040,108.04,107.595,0.38059635222689425,2892,0.011,,0.88354833,
02/02/2011,108.02,108.075,107.87,107.925,724789,1370400,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107925,107.93,107.455,0.3943308678361912,2893,0.011,,0.88354833,
03/02/2011,107.87,108.16,107.855,108.14,947410,1357977,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108140,108.14,107.685,0.3924897026188037,2894,0.011,,0.88354833,
04/02/2011,108.1,108.125,107.935,107.955,642478,1399290,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107955,107.96,107.49,0.3937583861479294,2895,0.011,,0.88354833,
07/02/2011,107.91,108.105,107.905,108.085,491348,1391158,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108085,108.09,107.615,0.37665191710894846,2896,0.011,,0.88354833,
08/02/2011,108.065,108.16,107.93,107.97,675271,1385960,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107970,107.97,107.48,0.3622455428691145,2897,0.011,,0.88354833,
09/02/2011,107.92,108.015,107.9,107.92,739741,1403091,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107920,107.92,107.43,0.3574815846006108,2898,0.011,,0.88354833,
10/02/2011,107.975,108.06,107.93,107.96,630996,1394131,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107960,107.96,107.48,0.3422726739437255,2899,0.011,,0.88354833,
11/02/2011,107.97,108.095,107.965,108.065,560858,1392629,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108065,108.07,107.61,0.3106615253432757,2900,0.011,,0.88354833,
14/02/2011,108.03,108.095,108.01,108.065,356055,1404738,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108065,108.07,107.605,0.26981212598516413,2901,0.011,,0.88354833,
15/02/2011,108.025,108.065,107.95,108.04,575834,1447717,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108040,108.04,107.565,0.22644443761915783,2902,0.011,,0.88354833,
16/02/2011,108.045,108.145,108.03,108.07,710328,1450353,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108070,108.07,107.605,0.19226435792594232,2903,0.011,,0.88354833,
17/02/2011,108.115,108.26,108.1,108.245,826323,1407006,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108245,108.25,107.795,0.17229021058091862,2904,0.011,,0.88354833,
18/02/2011,108.22,108.26,108.055,108.07,787024,1421457,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108070,108.07,107.605,0.16123869467974122,2905,0.011,,0.88354833,
21/02/2011,108.135,108.14,108.035,108.11,511491,1386062,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108110,108.11,107.65,0.1417486037392857,2906,0.011,,0.88354833,
22/02/2011,108.14,108.19,107.965,108.025,1048760,1417492,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108025,108.03,107.56,0.1329357614114648,2907,0.011,,0.88354833,
23/02/2011,108.045,108.05,107.92,107.99,947060,1439482,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107990,107.99,107.525,0.11110318025177636,2908,0.011,,0.88354833,
24/02/2011,107.995,108.085,107.985,108.03,571133,1388332,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108030,108.03,107.57,0.1040540724594612,2909,0.011,,0.88354833,
25/02/2011,108.02,108.04,107.945,108.015,499967,1359707,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108015,108.02,107.55,0.09969244368926884,2910,0.011,,0.88354833,
28/02/2011,108.02,108.09,108.01,108.06,611422,1287993,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108060,108.06,107.575,0.08943666285186073,2911,0.011,,0.88354833,
01/03/2011,108.045,108.085,108.005,108.05,651495,1192264,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108050,108.05,107.565,0.07614295762194564,2912,0.011,,0.88354833,
02/03/2011,108.095,108.11,108.005,108.035,590148,1084662,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108035,108.04,107.55,0.06949640275166809,2913,0.011,,0.88354833,
03/03/2011,107.485,107.525,107.075,107.14,1635532,941917,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107140,107.65,107.14,0.19337851482377466,2914,0.011,,0.88354833,
04/03/2011,107.055,107.2,107.035,107.12,1176178,1406059,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107120,107.67,107.12,0.2614184066373491,2915,0.011,,0.88354833,
07/03/2011,107.17,107.19,107.095,107.135,901820,1621146,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107135,107.64,107.135,0.30871008513194315,2916,0.011,,0.88354833,
08/03/2011,107.105,107.19,107.105,107.15,596656,1460870,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107150,107.67,107.15,0.3447567983311298,2917,0.011,,0.88354833,
09/03/2011,107.135,107.22,107.13,107.195,428140,1436383,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107195,107.2,106.725,0.37193559029607076,2918,0.011,,0.88354833,
10/03/2011,107.215,107.32,107.195,107.275,608123,1409599,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107275,107.28,106.81,0.3853380550403055,2919,0.011,,0.88354833,
11/03/2011,107.315,107.4,107.315,107.38,560714,1456517,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107380,107.38,106.915,0.39467549961404524,2920,0.011,,0.88354833,
14/03/2011,107.375,107.46,107.27,107.4,693646,1453385,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107400,107.4,106.935,0.3984038989044707,2921,0.011,,0.88354833,
15/03/2011,107.56,107.77,107.51,107.63,1270824,1453177,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107630,107.63,107.18,0.39747117295341144,2922,0.011,,0.88354833,
16/03/2011,107.58,107.92,107.54,107.79,1088476,1348303,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107790,107.79,107.35,0.3962345685688777,2923,0.011,,0.88354833,
17/03/2011,107.8,107.805,107.535,107.565,871637,1333312,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107565,107.57,107.12,0.3958771905473255,2924,0.011,,0.88354833,
18/03/2011,107.565,107.645,107.35,107.38,674475,1329485,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107380,107.38,106.935,0.39658311444428807,2925,0.011,,0.88354833,
21/03/2011,107.375,107.405,107.22,107.235,665038,1393335,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107235,107.24,106.795,0.4010920509422039,2926,0.011,,0.88354833,
22/03/2011,107.23,107.335,107.18,107.285,674110,1434724,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107285,107.29,106.83,0.40170335239956184,2927,0.011,,0.88354833,
23/03/2011,107.325,107.42,107.31,107.355,629018,1397383,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107355,107.36,106.9,0.3963576877801178,2928,0.011,,0.88354833,
24/03/2011,107.42,107.48,107.335,107.365,633908,1402929,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107365,107.37,106.91,0.3777910577675093,2929,0.011,,0.88354833,
25/03/2011,107.325,107.355,107.27,107.305,398543,1417409,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107305,107.31,106.85,0.36827209143392303,2930,0.011,,0.88354833,
28/03/2011,107.255,107.29,107.205,107.26,572542,1437094,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107260,107.26,106.81,0.35443288033487086,2931,0.011,,0.88354833,
29/03/2011,107.28,107.285,107.175,107.2,562033,1420560,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107200,107.2,106.745,0.3443783045757901,2932,0.011,,0.88354833,
30/03/2011,107.17,107.26,107.155,107.235,542421,1455869,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107235,107.24,106.765,0.33193096671223227,2933,0.011,,0.88354833,
31/03/2011,107.265,107.28,107.125,107.18,749956,1420457,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107180,107.18,106.72,0.31457616988980724,2934,0.011,,0.88354833,
01/04/2011,107.105,107.14,107.03,107.1,752102,1423353,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107100,107.1,106.625,0.2963282245459689,2935,0.011,,0.88354833,
04/04/2011,107.115,107.14,107.075,107.135,334085,1443138,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107135,107.14,106.66,0.2657458058545,2936,0.011,,0.88354833,
05/04/2011,107.105,107.15,107.06,107.11,352372,1446029,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107110,107.11,106.62,0.22715963548999907,2937,0.011,,0.88354833,
06/04/2011,107.055,107.12,107.055,107.085,502867,1456081,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107085,107.09,106.59,0.17598484782117088,2938,0.011,,0.88354833,
07/04/2011,107.065,107.14,106.995,107.1,846743,1483650,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107100,107.1,106.61,0.17748990580492663,2939,0.011,,0.88354833,
08/04/2011,107.08,107.08,106.925,106.945,551075,1471488,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,106945,106.95,106.435,0.1871990918674009,2940,0.011,,0.88354833,
11/04/2011,106.93,106.96,106.885,106.925,322264,1456625,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,106925,106.93,106.41,0.19799368675789913,2941,0.011,,0.88354833,
12/04/2011,106.98,107.09,106.96,107.06,581600,1466460,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107060,107.06,106.565,0.2009378013117176,2942,0.011,,0.88354833,
13/04/2011,107.05,107.115,106.955,107.04,617231,1491922,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107040,107.04,106.55,0.20536309307173742,2943,0.011,,0.88354833,
14/04/2011,107.09,107.17,107.05,107.065,662252,1499997,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107065,107.07,106.585,0.20871871022022992,2944,0.011,,0.88354833,
15/04/2011,107.065,107.13,107.025,107.105,499726,1505156,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107105,107.11,106.625,0.20856493791943181,2945,0.011,,0.88354833,
18/04/2011,107.12,107.35,107.08,107.34,831589,1514441,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107340,107.34,106.885,0.20691624713718806,2946,0.011,,0.88354833,
19/04/2011,107.39,107.4,107.18,107.24,649770,1528194,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107240,107.24,106.79,0.1896228713245001,2947,0.011,,0.88354833,
20/04/2011,107.21,107.21,107.11,107.17,560518,1529902,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107170,107.17,106.715,0.14726336949842503,2948,0.011,,0.88354833,
21/04/2011,107.135,107.325,107.125,107.17,528877,1541147,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107170,107.17,106.715,0.12501933182261407,2949,0.011,,0.88354833,
22/04/2011,107.135,107.325,107.125,107.17,528877,1541147,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107170,107.17,106.715,0.11754502681686818,2950,0.011,,0.88354833,
25/04/2011,107.135,107.325,107.125,107.31,528877,1541147,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107310,107.31,106.86,0.12027295344081468,2951,0.011,,0.88354833,
26/04/2011,107.355,107.375,107.3,107.365,321436,1514401,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107365,107.37,106.92,0.12444644094030041,2952,0.011,,0.88354833,
27/04/2011,107.37,107.385,107.115,107.215,518018,1498669,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107215,107.22,106.76,0.1189632295965626,2953,0.011,,0.88354833,
28/04/2011,107.27,107.325,107.205,107.285,556479,1507360,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107285,107.29,106.845,0.11442719663340514,2954,0.011,,0.88354833,
29/04/2011,107.275,107.315,107.215,107.305,301365,1512014,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107305,107.31,106.855,0.11442719663340514,2955,0.011,,0.88354833,
02/05/2011,107.28,107.285,107.195,107.235,232661,1519594,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107235,107.24,106.785,0.11366544474632796,2956,0.011,,0.88354833,
03/05/2011,107.25,107.26,107.085,107.125,648489,1558499,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107125,107.13,106.665,0.11365444702862477,2957,0.011,,0.88354833,
04/05/2011,107.15,107.15,106.98,107.025,1068283,1576111,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107025,107.03,106.56,0.1156690681616648,2958,0.011,,0.88354833,
05/05/2011,106.995,107.375,106.965,107.31,1301020,1584969,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107310,107.31,106.865,0.11981861289487213,2959,0.011,,0.88354833,
06/05/2011,107.335,107.445,107.25,107.305,967481,1618012,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107305,107.31,106.87,0.12270662843837181,2960,0.011,,0.88354833,
09/05/2011,107.37,107.49,107.315,107.465,734273,1564809,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107465,107.47,107.045,0.13627698508076963,2961,0.011,,0.88354833,
10/05/2011,107.45,107.46,107.36,107.435,648519,1578247,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107435,107.44,107.02,0.14468269879070825,2962,0.011,,0.88354833,
11/05/2011,107.4,107.505,107.36,107.435,806540,1583714,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107435,107.44,107.015,0.15072519142251642,2963,0.011,,0.88354833,
12/05/2011,107.475,107.555,107.43,107.505,753180,1592187,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107505,107.51,107.105,0.16033818425236127,2964,0.011,,0.88354833,
13/05/2011,107.44,107.52,107.375,107.47,601471,1576082,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107470,107.47,107.07,0.15689035448150174,2965,0.011,,0.88354833,
16/05/2011,107.5,107.51,107.395,107.415,493636,1597046,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107415,107.42,107.01,0.14571747777572633,2966,0.011,,0.88354833,
17/05/2011,107.43,107.48,107.355,107.465,573415,1597816,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107465,107.47,107.05,0.14476475168116515,2967,0.011,,0.88354833,
18/05/2011,107.405,107.465,107.39,107.435,519228,1588619,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107435,107.44,107.025,0.1390587405713842,2968,0.011,,0.88354833,
19/05/2011,107.375,107.43,107.305,107.39,694821,1605265,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107390,107.39,106.98,0.13169662104988838,2969,0.011,,0.88354833,
20/05/2011,107.395,107.515,107.385,107.51,599810,1620570,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107510,107.51,107.12,0.13064168552168814,2970,0.011,,0.88354833,
23/05/2011,107.555,107.685,107.53,107.65,783437,1604873,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107650,107.65,107.28,0.14604708143588474,2971,0.011,,0.88354833,
24/05/2011,107.635,107.67,107.59,107.605,692072,1615472,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107605,107.61,107.23,0.15405410303720385,2972,0.011,,0.88354833,
25/05/2011,107.695,107.775,107.665,107.735,903404,1586220,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107735,107.74,107.385,0.16729913327903567,2973,0.011,,0.88354833,
26/05/2011,107.7,107.815,107.65,107.795,718152,1551901,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107795,107.8,107.455,0.18171474897734816,2974,0.011,,0.88354833,
27/05/2011,107.825,107.9,107.77,107.865,708364,1525402,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107865,107.87,107.535,0.19777027918576612,2975,0.011,,0.88354833,
30/05/2011,107.9,107.9,107.84,107.86,141063,1477237,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107860,107.86,107.525,0.21421309482818365,2976,0.011,,0.88354833,
31/05/2011,107.835,107.835,107.71,107.81,843577,1353892,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107810,107.81,107.475,0.22521748747049672,2977,0.011,,0.88354833,
01/06/2011,107.765,107.84,107.73,107.79,939170,1188469,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107790,107.79,107.445,0.227861434492928,2978,0.011,,0.88354833,
02/06/2011,107.83,107.84,107.68,107.755,691516,1070401,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107755,107.76,107.415,0.22971032482054957,2979,0.011,,0.88354833,
03/06/2011,107.71,107.84,107.625,107.675,1031726,843559,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107675,107.68,107.345,0.2280127920296421,2980,0.011,,0.88354833,
06/06/2011,107.32,107.385,107.305,107.355,1330768,1243553,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107355,107.72,107.355,0.22291216505419717,2981,0.011,,0.88354833,
07/06/2011,107.365,107.41,107.23,107.255,1043066,1454207,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107255,107.63,107.255,0.2144912585533803,2982,0.011,,0.88354833,
08/06/2011,107.28,107.405,107.255,107.36,590237,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107360,107.61,107.36,0.1905911855144527,2983,0.011,,0.88354833,
09/06/2011,107.385,107.515,107.245,107.465,893825,1503100,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107465,107.47,107.275,0.18503423105595163,2984,0.011,,0.88354833,
10/06/2011,107.465,107.68,107.46,107.645,652875,1480107,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107645,107.65,107.455,0.17848716105775944,2985,0.011,,0.88354833,
13/06/2011,107.655,107.715,107.615,107.645,326887,1485738,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107645,107.65,107.455,0.17788104638340185,2986,0.011,,0.88354833,
14/06/2011,107.28,107.405,107.255,107.355,581348,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107355,107.55,107.355,0.18115647010928387,2987,0.011,,0.88354833,
15/06/2011,107.28,107.405,107.255,107.455,888272,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107455,107.72,107.455,0.1805796223159987,2988,0.011,,0.88354833,
16/06/2011,107.81,107.91,107.75,107.89,1060525,1508696,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107890,107.89,107.63,0.19087517735188256,2989,0.011,,0.88354833,
17/06/2011,107.28,107.405,107.255,107.535,760211,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107535,107.74,107.535,0.189668131207585,2990,0.011,,0.88354833,
20/06/2011,107.28,107.405,107.255,107.56,517898,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107560,107.76,107.56,0.18632587938637907,2991,0.011,,0.88354833,
21/06/2011,107.28,107.405,107.255,107.51,478591,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107510,107.71,107.51,0.18523791007541193,2992,0.011,,0.88354833,
22/06/2011,107.28,107.405,107.255,107.605,549430,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107605,107.81,107.605,0.18216864895594853,2993,0.011,,0.88354833,
23/06/2011,107.28,107.405,107.255,107.87,719508,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107870,108.07,107.87,0.18406905405967558,2994,0.011,,0.88354833,
24/06/2011,107.28,107.405,107.255,107.875,666906,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107875,108.08,107.875,0.18920271314760465,2995,0.011,,0.88354833,
27/06/2011,107.28,107.405,107.255,107.81,553366,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107810,108.01,107.81,0.19234777529883446,2996,0.011,,0.88354833,
28/06/2011,107.28,107.405,107.255,107.655,749221,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107655,107.86,107.655,0.19219391248357226,2997,0.011,,0.88354833,
29/06/2011,107.28,107.405,107.255,107.48,831935,1474515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107480,107.68,107.48,0.19398775733470755,2998,0.011,,0.88354833,
30/06/2011,107.67,107.71,107.48,107.555,770294,1308735,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107555,107.56,107.355,0.19166442026561764,2999,0.011,,0.88354833,
01/07/2011,107.58,107.595,107.44,107.505,649261,1313529,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107505,107.51,107.14,0.18636322060901472,3000,0.011,,0.88354833,
04/07/2011,107.525,107.555,107.43,107.465,235499,1306348,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107465,107.47,107.1,0.18104143171046194,3001,0.011,,0.88354833,
05/07/2011,107.455,107.565,107.45,107.505,502469,1265233,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107505,107.51,107.205,0.17617462926250554,3002,0.011,,0.88354833,
06/07/2011,107.515,107.71,107.505,107.65,831315,1293777,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107650,107.65,107.46,0.17148323531991302,3003,0.011,,0.88354833,
07/07/2011,107.6,107.785,107.545,107.605,806703,1334443,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107605,107.61,107.43,0.16759027416824818,3004,0.011,,0.88354833,
08/07/2011,107.625,107.91,107.585,107.9,772826,1353629,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107900,107.9,107.725,0.1790363091548275,3005,0.011,,0.88354833,
11/07/2011,107.895,108.325,107.88,108.28,1042639,1426571,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108280,108.28,108.05,0.2211434300684204,3006,0.011,,0.88354833,
12/07/2011,108.325,108.71,108.145,108.245,1320535,1463173,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108245,108.25,107.995,0.2412683498977873,3007,0.011,,0.88354833,
13/07/2011,108.27,108.355,108.11,108.24,778863,1283473,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108240,108.24,108,0.25962745745082266,3008,0.011,,0.88354833,
14/07/2011,108.245,108.375,108.215,108.26,496176,1265866,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108260,108.26,108.02,0.2786313274963156,3009,0.011,,0.88354833,
15/07/2011,108.305,108.455,108.28,108.355,531364,1270887,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108355,108.36,108.145,0.30516430000194067,3010,0.011,,0.88354833,
18/07/2011,108.44,108.495,108.36,108.41,408977,1281595,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108410,108.41,108.2,0.3311910324807338,3011,0.011,,0.88354833,
19/07/2011,108.395,108.425,108.235,108.295,641969,1255791,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108295,108.3,108.085,0.3339233944020149,3012,0.011,,0.88354833,
20/07/2011,108.305,108.325,108.135,108.155,627814,1246821,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108155,108.16,107.945,0.33132788391905527,3013,0.011,,0.88354833,
21/07/2011,108.115,108.17,107.9,107.945,837778,1234678,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,107945,107.95,107.735,0.33179649886983076,3014,0.011,,0.88354833,
22/07/2011,107.91,108.085,107.78,108.045,674959,1247349,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,108045,108.05,107.835,0.327217690020367,3015,0.011,,0.88354833,
