Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,gbpusd,assetClass
31/05/1999,160.2,160.44,160.12,160.1,158,60794,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100063,160.1,160.06,1.272973945787999,2391,0.003,,1.33,,fx
01/06/1999,160.2,161.28,159.8,161.2,14378,58462,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100750,161.2,161.16,1.2707478113254382,2392,0.003,,1.33,,fx
02/06/1999,161.2,161.32,160.24,160.46,7798,58032,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100288,160.46,160.42,1.284163540982369,2393,0.003,,1.33,,fx
03/06/1999,160.4,160.94,160.3,160.62,5832,56493,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100388,160.62,160.58,1.2867804785542776,2394,0.003,,1.33,,fx
04/06/1999,160.6,161.16,160.28,161.08,15220,48673,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100675,161.08,161.04,1.2840363442370752,2395,0.003,,1.33,,fx
07/06/1999,161,161,159.86,159.98,23572,38134,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99988,160.02,159.98,1.3100890554926792,2396,0.003,,1.33,,fx
08/06/1999,159.98,160.66,159.8,160.46,8687,34001,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100288,160.5,160.46,1.2793732840685428,2397,0.003,,1.33,,fx
09/06/1999,160.56,160.66,159.74,160.28,13915,41148,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100175,160.32,160.28,1.1831753885152771,2398,0.003,,1.33,,fx
10/06/1999,160.26,160.54,159.74,160.52,14642,44953,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100325,160.52,160.52,1.0073212000093232,2399,0.003,,1.33,,fx
11/06/1999,160.44,161.84,160.36,161.8,22362,41073,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101125,161.76,161.8,0.929245572129099,2400,0.003,,1.33,,fx
14/06/1999,161.66,161.66,160.52,160.74,11911,41114,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100463,161.1,160.74,0.8642090796338059,2401,0.003,,1.33,,fx
15/06/1999,160.74,160.9,159.02,159.34,21307,51103,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99588,159.34,159.54,0.8596921929707165,2402,0.003,,1.33,,fx
16/06/1999,159.42,159.52,158.6,158.9,21863,49694,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99313,158.9,159.1,0.9074124383770726,2403,0.003,,1.33,,fx
17/06/1999,158.86,159.68,158.68,159.34,7538,50075,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99588,159.34,159.54,0.8906192602087144,2404,0.003,,1.33,,fx
18/06/1999,159.48,160.22,159.1,159.68,7813,47706,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99800,159.68,159.88,0.8612533502526131,2405,0.003,,1.33,,fx
21/06/1999,159.52,159.6,158.54,159.24,7789,48955,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99525,159.24,159.44,0.8420665056799133,2406,0.003,,1.33,,fx
22/06/1999,159.24,159.4,158.62,159.04,5076,48496,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99400,159.04,159.24,0.7648503121447577,2407,0.003,,1.33,,fx
23/06/1999,159.08,159.2,157.66,158.12,25494,61867,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98825,158.12,158.32,0.8046962159646831,2408,0.003,,1.33,,fx
24/06/1999,158.18,159.06,157.44,158.94,10205,59054,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99338,158.94,159.14,0.8220364955328032,2409,0.003,,1.33,,fx
25/06/1999,158.92,159.44,158.74,158.82,5319,59260,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99263,158.82,159.02,0.8527383342236337,2410,0.003,,1.33,,fx
28/06/1999,158.48,158.8,158.06,158.32,5072,60000,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98950,158.32,158.52,0.908631204975084,2411,0.003,,1.33,,fx
29/06/1999,158.38,158.46,157.44,157.56,5760,61873,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98475,157.56,157.76,1.0162676812669735,2412,0.003,,1.33,,fx
30/06/1999,157.58,158.02,157.32,157.92,5437,61749,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98700,157.92,158.12,1.0808484321684748,2413,0.003,,1.33,,fx
01/07/1999,157.9,158.26,157.28,157.38,4806,61290,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98363,157.38,157.58,1.1738983488023997,2414,0.003,,1.33,,fx
02/07/1999,157.4,158.08,157.06,157.38,7406,64079,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98363,157.38,157.58,1.2515334593959602,2415,0.003,,1.33,,fx
05/07/1999,157.86,158.02,157.54,158,156,64079,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98750,158,158.2,1.2789745892657831,2416,0.003,,1.33,,fx
06/07/1999,157.58,158.02,155.98,156.28,7406,64079,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97675,156.28,156.48,1.3667479650570125,2417,0.003,,1.33,,fx
07/07/1999,156.26,156.48,155.68,156.26,5808,68956,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97663,156.26,156.46,1.4613007903875952,2418,0.003,,1.33,,fx
08/07/1999,156.2,156.24,155.4,155.96,7822,69729,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97475,155.96,156.16,1.546110388465411,2419,0.003,,1.33,,fx
09/07/1999,155.96,156.14,154.76,154.86,7241,70265,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96788,154.86,155.06,1.6685250972002854,2420,0.003,,1.33,,fx
12/07/1999,155.26,155.94,154.92,155.84,16633,72922,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97400,155.84,156.04,1.7306403439152693,2421,0.003,,1.33,,fx
13/07/1999,155.78,156,155.4,155.82,4427,73042,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97388,155.82,156.02,1.753546121431397,2422,0.003,,1.33,,fx
14/07/1999,155.8,156.6,155.24,156.44,12772,70568,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97775,156.44,156.64,1.7367498380558557,2423,0.003,,1.33,,fx
15/07/1999,156.42,157.12,156.36,156.62,6687,69881,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97888,156.62,156.82,1.6846958182375193,2424,0.003,,1.33,,fx
16/07/1999,156.62,157.02,156.26,156.32,3543,68799,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97700,156.32,156.52,1.5094731972844837,2425,0.003,,1.33,,fx
19/07/1999,156.28,158.42,155.78,158.14,20740,66019,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98838,158.14,158.34,1.3768137128845257,2426,0.003,,1.33,,fx
20/07/1999,158.04,158.26,156.8,156.94,10490,66973,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98088,156.94,157.12,1.3349816478090042,2427,0.003,,1.33,,fx
21/07/1999,157,158.08,157,157.82,10701,65299,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98638,157.82,158,1.3057809923516386,2428,0.003,,1.33,,fx
22/07/1999,157.9,158.78,157.5,158.5,10674,64091,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99063,158.5,158.58,1.2661753433023488,2429,0.003,,1.33,,fx
23/07/1999,158.28,158.6,157.58,157.84,12923,59992,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98650,157.84,157.92,1.1816869297689632,2430,0.003,,1.33,,fx
26/07/1999,158.16,159.52,158.16,159.04,16691,57816,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99400,159.04,159.16,1.1691409951983802,2431,0.003,,1.33,,fx
27/07/1999,159.14,159.48,158.78,159.06,4370,56945,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99413,159.06,159.18,1.1703401214975047,2432,0.003,,1.33,,fx
28/07/1999,159.08,159.84,158.34,159.8,14994,55661,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99875,159.8,159.9,1.2601523717339957,2433,0.003,,1.33,,fx
29/07/1999,159.84,162.3,159.68,161.8,40908,57695,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101125,161.8,161.9,1.5079796638726664,2434,0.003,,1.33,,fx
30/07/1999,161.8,162.6,161.28,162.26,16750,54114,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101413,162.26,162.36,1.7640173846422882,2435,0.003,,1.33,,fx
02/08/1999,162.22,162.22,161.3,161.76,5746,53808,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101100,161.76,161.88,1.940807392123249,2436,0.003,,1.33,,fx
03/08/1999,161.7,162.44,161.38,162.04,5703,54860,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101275,162.04,162.16,2.114471407543805,2437,0.003,,1.33,,fx
04/08/1999,162.04,162.84,161.78,162.24,9857,54734,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101400,162.24,162.36,2.2776157123887946,2438,0.003,,1.33,,fx
05/08/1999,162.16,162.22,161.24,161.3,12386,55641,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100813,161.3,161.42,2.354179828869002,2439,0.003,,1.33,,fx
06/08/1999,161.4,161.96,160.76,161.14,6813,54901,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100713,161.14,161.26,2.4102121621661676,2440,0.003,,1.33,,fx
09/08/1999,161.04,161.04,160.1,160.66,7551,55121,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100413,160.66,160.78,2.4464335947089193,2441,0.003,,1.33,,fx
10/08/1999,160.62,161.96,160.5,161.5,8450,55152,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100938,161.5,161.62,2.463797340148021,2442,0.003,,1.33,,fx
11/08/1999,161.52,161.76,160.9,161.1,4041,54189,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100688,161.1,161.22,2.446119375661617,2443,0.003,,1.33,,fx
12/08/1999,160.94,161.34,160.64,161.26,4123,53279,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100788,161.26,161.4,2.4016591487248777,2444,0.003,,1.33,,fx
13/08/1999,161.16,161.54,160.42,160.6,6543,52442,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100375,160.6,160.74,2.237854031578909,2445,0.003,,1.33,,fx
16/08/1999,160.6,161.1,159.98,160.16,7690,52008,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100100,160.16,160.32,2.1120583956543517,2446,0.003,,1.33,,fx
17/08/1999,160.1,160.66,159.58,160.42,8296,52616,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100263,160.42,160.58,1.963603150669901,2447,0.003,,1.33,,fx
18/08/1999,160.48,160.92,160.06,160.3,4260,52269,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100188,160.3,160.46,1.8368476619798424,2448,0.003,,1.33,,fx
19/08/1999,160.32,162.06,159.82,161.88,13100,55059,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101175,161.88,162.04,1.7387761979778236,2449,0.003,,1.33,,fx
20/08/1999,161.78,162.24,161.34,161.5,8039,55390,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100938,161.5,161.66,1.5624054104662732,2450,0.003,,1.33,,fx
23/08/1999,161.58,161.86,160.1,160.24,10609,55608,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100150,160.24,160.4,1.4928464980212495,2451,0.003,,1.33,,fx
24/08/1999,160.22,160.46,158.84,159.46,12935,54837,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99663,159.46,159.6,1.3214623213146641,2452,0.003,,1.33,,fx
25/08/1999,159.5,159.52,158.42,158.56,9427,54057,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99100,158.56,158.7,1.2649068476852414,2453,0.003,,1.33,,fx
26/08/1999,158.52,159.3,158.5,158.84,5148,53492,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99275,158.84,158.98,1.243290258408853,2454,0.003,,1.33,,fx
27/08/1999,158.8,159.06,158.48,158.82,2902,53353,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99263,158.82,158.96,1.1660062892859404,2455,0.003,,1.33,,fx
30/08/1999,158.96,159.08,158.6,158.96,3288,53157,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99350,158.96,159.1,1.1706511008783516,2456,0.003,,1.33,,fx
31/08/1999,159,161.22,158.96,160.68,17811,52978,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100425,160.68,160.82,1.1242490827159815,2457,0.003,,1.33,,fx
01/09/1999,160.56,161.3,160.2,160.64,6893,52365,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100400,160.64,160.8,1.1089526590381316,2458,0.003,,1.33,,fx
02/09/1999,160.5,161.38,159.9,160.64,10578,53021,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100400,160.64,160.8,1.0861233815675446,2459,0.003,,1.33,,fx
03/09/1999,160.72,161.6,160.28,160.64,11772,49470,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100400,160.64,160.8,1.034951206573376,2460,0.003,,1.33,,fx
06/09/1999,160.54,160.7,160.14,160.42,95,49470,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100263,160.42,160.58,1.007438997319934,2461,0.003,,1.33,,fx
07/09/1999,160.6,160.9,160,160.5,14435,40962,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100313,160.5,160.66,0.959095407135093,2462,0.003,,1.33,,fx
08/09/1999,160.6,162.7,160.48,162,22497,36913,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101250,161.92,162,0.9419851378804358,2463,0.003,,1.33,,fx
09/09/1999,162,163.7,161.94,163.56,25576,37804,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102225,163.48,163.56,1.1155339528618902,2464,0.003,,1.33,,fx
10/09/1999,163.74,163.74,161.62,161.92,15721,39416,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101200,161.86,161.92,1.1424552507593853,2465,0.003,,1.33,,fx
13/09/1999,162.1,162.36,160.72,160.9,15020,34937,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100563,161.18,160.9,1.1438968484910232,2466,0.003,,1.33,,fx
14/09/1999,162.1,161.1,160.14,160.78,15020,34456,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100488,160.84,160.78,1.129794671605279,2467,0.003,,1.33,,fx
15/09/1999,162.1,161.3,159.8,161.48,15020,31631,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100925,161.54,161.48,1.1394402134327577,2468,0.003,,1.33,,fx
16/09/1999,161.5,162.78,161.3,162.44,5941,32268,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101525,162.44,162.38,1.1909200924723644,2469,0.003,,1.33,,fx
17/09/1999,162.66,162.68,161.62,162.38,4051,32389,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101488,162.38,162.32,1.239788691667964,2470,0.003,,1.33,,fx
20/09/1999,162.38,162.64,162.1,162.14,2268,32631,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101338,162.14,162.08,1.2651877331004322,2471,0.003,,1.33,,fx
21/09/1999,162.12,163.48,162.08,163.16,8324,34769,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101975,163.16,163.1,1.346597192922917,2472,0.003,,1.33,,fx
22/09/1999,163.32,164.18,162.76,162.86,21534,44695,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101788,162.86,162.92,1.394477201912822,2473,0.003,,1.33,,fx
23/09/1999,162.92,164.16,162.88,164.04,8093,47978,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102525,164.04,164.1,1.5121873781561144,2474,0.003,,1.33,,fx
24/09/1999,164.3,164.74,163.96,164.36,7655,49233,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102725,164.36,164.42,1.6457995017583618,2475,0.003,,1.33,,fx
27/09/1999,164.1,165.06,164.02,164.76,5637,51247,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102975,164.76,164.82,1.777060494183635,2476,0.003,,1.33,,fx
28/09/1999,164.72,165.2,164.4,165.06,5930,54132,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103163,165.06,165.12,1.8730004449158568,2477,0.003,,1.33,,fx
29/09/1999,164.74,164.94,164,164.42,13455,52174,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102763,164.42,164.44,1.8402807756757686,2478,0.003,,1.33,,fx
30/09/1999,164.4,164.86,164.4,164.64,10877,56197,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102900,164.64,164.66,1.8095579570681375,2479,0.003,,1.33,,fx
01/10/1999,164.64,165.8,164.56,165.44,13868,62745,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103400,165.44,165.46,1.7957252945041726,2480,0.003,,1.33,,fx
04/10/1999,165.44,166,165.36,165.6,5773,63300,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103500,165.6,165.62,1.763764156566554,2481,0.003,,1.33,,fx
05/10/1999,165.62,165.84,165.02,165.78,5998,61989,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103613,165.78,165.78,1.8241282849594376,2482,0.003,,1.33,,fx
06/10/1999,165.78,165.9,165.34,165.62,3201,62256,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103513,165.62,165.62,1.8476374103132855,2483,0.003,,1.33,,fx
07/10/1999,165.58,165.62,164.82,165.22,4913,61751,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103263,165.22,165.22,1.8286176928641926,2484,0.003,,1.33,,fx
08/10/1999,165.18,165.68,164.76,165.06,6251,63028,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103163,165.06,165.22,1.7834229260954166,2485,0.003,,1.33,,fx
11/10/1999,165.08,165.8,165.02,165.28,2389,63855,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103300,165.28,165.06,1.7105359783772032,2486,0.003,,1.33,,fx
12/10/1999,165.26,165.82,165.1,165.72,6423,62902,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103575,165.72,165.72,1.6364013362628929,2487,0.003,,1.33,,fx
13/10/1999,165.74,165.98,165.2,165.56,3712,62364,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103475,165.56,165.56,1.6294976731055497,2488,0.003,,1.33,,fx
14/10/1999,165.58,166.76,165.3,166.46,13088,68586,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104038,166.46,166.46,1.7037965449713968,2489,0.003,,1.33,,fx
15/10/1999,166.5,167.34,166.22,167.12,11989,73131,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104450,167.12,167.18,1.7505625762374946,2490,0.003,,1.33,,fx
18/10/1999,166.94,167.4,166.76,166.88,5442,74096,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104300,166.88,166.94,1.6807351566075865,2491,0.003,,1.33,,fx
19/10/1999,166.94,167.48,166.56,167.26,4327,74067,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104538,167.26,167.32,1.5814141350882396,2492,0.003,,1.33,,fx
20/10/1999,167.22,167.4,166.16,166.34,10255,71904,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103963,166.34,166.42,1.4565255461738407,2493,0.003,,1.33,,fx
21/10/1999,166.34,167.98,166.32,167.7,10576,76586,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104813,167.7,167.78,1.4596520133204562,2494,0.003,,1.33,,fx
22/10/1999,167.6,167.92,165.1,165.72,28748,61921,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103575,165.72,165.8,1.3433540114171452,2495,0.003,,1.33,,fx
25/10/1999,165.72,166.46,165.7,166.36,5448,61582,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103975,166.36,166.44,1.1873876087124897,2496,0.003,,1.33,,fx
26/10/1999,166.36,166.48,164.9,165.34,7345,61355,BP1 Curncy,Future,CME,USD,0.01,6.25,625,103338,165.34,165.42,1.0875354400312742,2497,0.003,,1.33,,fx
27/10/1999,165.14,165.82,164.2,164.46,10382,58704,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102788,164.46,164.54,0.962946865957511,2498,0.003,,1.33,,fx
28/10/1999,164.64,164.86,163.5,163.84,10899,56120,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102400,163.84,163.92,0.9772410142798543,2499,0.003,,1.33,,fx
29/10/1999,163.8,164.54,163.32,164.48,8878,57353,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102800,164.48,164.56,0.9711724872496768,2500,0.003,,1.33,,fx
01/11/1999,164.48,165,163.8,164.2,6549,57775,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102625,164.2,164.28,0.9975690452247946,2501,0.003,,1.33,,fx
02/11/1999,164.3,164.96,164.24,164.6,4787,58867,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102875,164.6,164.68,1.0117476628705544,2502,0.003,,1.33,,fx
03/11/1999,164.46,165.2,164.22,164.3,5770,58377,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102688,164.3,164.68,1.0176685773492387,2503,0.003,,1.33,,fx
04/11/1999,164.36,164.76,162.1,162.14,21743,57185,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101338,162.14,164.38,1.2153803245585135,2504,0.003,,1.33,,fx
05/11/1999,162.18,162.84,161.5,161.98,24191,49592,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101238,161.98,162.02,1.4005532240239453,2505,0.003,,1.33,,fx
08/11/1999,162.38,162.48,161.44,161.96,4953,49286,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101225,161.96,162,1.5514002277481787,2506,0.003,,1.33,,fx
09/11/1999,161.92,162.58,161.8,162.32,7187,47681,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101450,162.32,162.36,1.646609445696523,2507,0.003,,1.33,,fx
10/11/1999,162.36,162.84,161.92,162.74,4797,48805,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101713,162.74,162.78,1.7038575840301136,2508,0.003,,1.33,,fx
11/11/1999,162.9,162.94,162.16,162.74,1254,48658,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101713,162.74,162.78,1.757121889148143,2509,0.003,,1.33,,fx
12/11/1999,162.3,162.32,161.02,161.62,8513,46784,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101013,161.62,161.7,1.8688791649872534,2510,0.003,,1.33,,fx
15/11/1999,161.5,162.46,161.44,162.16,5283,47025,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101350,162.16,162.3,1.9306302943141085,2511,0.003,,1.33,,fx
16/11/1999,162.16,162.42,161.5,161.88,4626,46348,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101175,161.88,162,1.9864433878979009,2512,0.003,,1.33,,fx
17/11/1999,161.86,162.78,161.62,162.54,4202,46659,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101588,162.54,162.66,2.005106148476073,2513,0.003,,1.33,,fx
18/11/1999,162.9,162.9,161.34,161.6,6631,46074,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101000,161.6,161.7,2.0210399963029997,2514,0.003,,1.33,,fx
19/11/1999,161.56,162.3,161.24,162.1,4421,46139,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101313,162.1,162.18,1.9559066099014812,2515,0.003,,1.33,,fx
22/11/1999,162,162.3,161.86,162.04,3008,46610,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101275,162.04,162.12,1.8859452095230282,2516,0.003,,1.33,,fx
23/11/1999,161.98,162.8,161.98,162.36,9073,46779,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101475,162.36,162.46,1.7499188552585543,2517,0.003,,1.33,,fx
24/11/1999,162.5,162.58,160.46,162.36,15986,45216,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101475,162.36,162.46,1.659567413511519,2518,0.003,,1.33,,fx
25/11/1999,160.86,161.88,160.82,160.52,702,45216,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100325,160.52,160.6,1.4860969012783618,2519,0.003,,1.33,,fx
26/11/1999,161.28,161.88,160.3,160.74,8546,45366,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100463,160.74,160.8,1.4471613593476826,2520,0.003,,1.33,,fx
29/11/1999,160.76,160.8,159.88,160.58,4261,44849,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100363,160.58,160.66,1.3200252522794984,2521,0.003,,1.33,,fx
30/11/1999,160.58,160.72,159.14,159.9,9171,45003,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99938,159.9,159.98,1.3019052704870997,2522,0.003,,1.33,,fx
01/12/1999,159.88,160.46,159.54,160.12,7319,46786,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100075,160.12,160.2,1.306010209246205,2523,0.003,,1.33,,fx
02/12/1999,160.14,160.36,159.66,160.04,12256,46097,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100025,160.04,160.12,1.332034534082567,2524,0.003,,1.33,,fx
03/12/1999,160.04,160.3,159.86,160.12,10429,39081,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100075,160.12,160.2,1.2895699541533707,2525,0.003,,1.33,,fx
06/12/1999,160.24,162.58,160.16,162,12873,39320,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101250,161.94,162,1.1983727856229636,2526,0.003,,1.33,,fx
07/12/1999,162,163.02,161.92,162.54,8063,37044,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101588,162.48,162.54,1.0622303579364003,2527,0.003,,1.33,,fx
08/12/1999,162.58,163.2,162.34,162.88,6512,35216,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101800,162.82,162.88,0.951621073040624,2528,0.003,,1.33,,fx
09/12/1999,162.86,162.92,161.98,162.58,6695,33778,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101613,162.48,162.58,0.9644805164724697,2529,0.003,,1.33,,fx
10/12/1999,162.52,162.72,162.08,162.2,10693,29433,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101375,162.08,162.2,0.9681687180729441,2530,0.003,,1.33,,fx
13/12/1999,162.26,162.76,162.2,162.54,8032,28475,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101588,162.28,162.54,0.9813779428207173,2531,0.003,,1.33,,fx
14/12/1999,162.26,162.76,161,161.18,8032,18986,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100738,161.28,161.18,0.9792459684139583,2532,0.003,,1.33,,fx
15/12/1999,161.26,161.48,160.32,160.56,6453,18681,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100350,160.56,160.46,0.9782808049438539,2533,0.003,,1.33,,fx
16/12/1999,160.54,162.08,160.54,161.12,5865,18771,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100700,161.12,161.04,0.9526643340240821,2534,0.003,,1.33,,fx
17/12/1999,161.28,161.9,160.3,160.52,4261,18930,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100325,160.52,160.44,0.9735652691635615,2535,0.003,,1.33,,fx
20/12/1999,160.52,161.16,160.34,160.62,1792,18618,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100388,160.62,160.54,0.9779318312923506,2536,0.003,,1.33,,fx
21/12/1999,160.72,161.48,160.68,161.28,2621,18461,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100800,161.28,161.2,0.9736686636915022,2537,0.003,,1.33,,fx
22/12/1999,161.32,161.42,160.66,160.86,2758,19767,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100538,160.86,160.78,0.9495002194074273,2538,0.003,,1.33,,fx
23/12/1999,160.92,161.94,160.84,160.86,3516,19772,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100538,160.86,160.78,0.9524053758710457,2539,0.003,,1.33,,fx
