Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret
2018-09-18,159.07,159.26,158.66,158.74,650229,1760324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,159.47,1.823924341,447,0.002,,1.1308,,-11.167308501090195,0.018018091400085454,-15.480936380405069,0.026386408327856815,-14.762809019761503,0.024527564831401283,-7.357486548101618,0.011362959261538134,-0.43970204149102726,-0.00013322330213908393,0.5366639077625094,-0.0012857513727616036
2018-09-19,158.67,158.87,158.42,158.62,704493,1748417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158620,158.62,159.35,1.848319236,448,0.002,,1.1308,,-10.980047025194942,0.008441961825191526,-15.70265380987088,0.011702862326122707,-15.542084132907764,0.011159991699454992,-8.271090297189513,0.005561914991635671,-0.9679661615998877,0.0003323941349308706,0.3350570552327009,-0.0004056927613172795
2018-09-20,158.73,158.93,158.38,158.74,734225,1756067,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,159.47,1.855202325,449,0.002,,1.1308,,-8.425776848424706,-0.008306680387235671,-14.787800070711235,-0.011879450618991327,-15.840051141382224,-0.0117579756395715,-9.01814558358951,-0.006257286821729216,-1.4567976487059369,-0.0007322906278652142,0.14020355430909096,0.0002534790482153697
2018-09-21,158.75,159.1,158.68,159.0,530180,1743333,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159000,159.0,159.75,1.818763958,450,0.002,,1.1308,,-4.256451845999674,-0.013800566842575154,-12.62834733206973,-0.024220914819105738,-15.450955834177018,-0.02594439521708011,-9.476377610337803,-0.014770806675905418,-1.8649844803094178,-0.002386086611210382,-0.03587632662009137,0.00022963918432885805
2018-09-24,159.03,159.14,158.21,158.32,745994,1742465,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158320,158.32,159.03,1.789325571,451,0.002,,1.1308,,-8.41824337227855,0.01820369342943266,-13.217633053002285,0.054008026325833076,-15.53966651051931,0.0660795595423926,-9.913375410231755,0.04052790424547005,-2.3247835738573968,0.007976034255411386,-0.25888891719764523,0.0001534333465513349
2018-09-25,158.21,158.21,157.75,157.87,783454,1727418,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,158.55,1.791674915,452,0.002,,1.1308,,-12.315327215074957,0.023927548746369442,-14.918331656812805,0.0375690681774306,-16.44178890880829,0.04416908747936733,-10.751842040008167,0.02817722924838383,-2.9013830440814377,0.00660783608031702,-0.514064079042267,0.0007358515205844879
2018-09-26,157.92,158.49,157.89,158.04,518047,1715582,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,158.73,1.773962138,453,0.002,,1.1308,,-10.231827661771332,-0.013261579949089433,-14.746382012642249,-0.016064587202496892,-16.929640556709195,-0.017705099857461316,-11.540497254298462,-0.011577963810739177,-3.4613077145094113,-0.0031243118863232143,-0.7623305427857681,-0.0005535623832088785
2018-09-27,158.56,158.79,158.02,158.06,861140,1712991,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,158.75,1.72731246,454,0.002,,1.1308,,-8.136732187497328,-0.001294840250794079,-14.06576636262884,-0.0018661581894010714,-17.192837191324603,-0.002142450083107435,-12.264529491724247,-0.0014604527023921016,-4.013493920904651,-0.0004380293235270297,-1.014551478612152,-9.647311348848739e-05
2018-09-28,158.54,159.25,158.4,158.79,1054065,1714397,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158790,158.79,159.54,1.62490769,455,0.002,,1.1308,,0.47570425774361436,-0.037579491945292545,-9.491556529715382,-0.06496273215689524,-15.131247298459723,-0.07940510660297816,-11.751481666561851,-0.056643720922172174,-4.138118744914151,-0.018536318880553845,-1.1411766970496788,-0.004685705297904954
2018-10-01,158.74,158.99,158.37,158.77,736060,1730254,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158770,158.77,159.51,1.5344253,456,0.002,,1.1308,,2.465110895286608,-5.991614808782456e-05,-7.108420328188465,0.0011954854247381791,-14.195502730541985,0.0019058186659675277,-11.903120503699641,0.001480128681472847,-4.480988331467554,0.0005212064670207532,-1.328084600767607,0.0001437340760814767
2018-10-02,159.06,159.78,159.0,159.52,901213,1739325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159520,159.52,160.31,1.421182958,457,0.002,,1.1308,,9.299925937516072,0.011644726153964354,-2.162656042453214,-0.03357885775739275,-11.37729195416524,-0.0670569191151117,-10.87744590378711,-0.05622813111906884,-4.369798111498619,-0.021167356859612022,-1.3692875299189482,-0.00627362505873708
2018-10-03,159.17,159.46,158.21,158.93,840412,1746187,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158930,158.93,159.68,1.32259316,458,0.002,,1.1308,,4.356892341812956,-0.03439666689527639,-1.9376185883767996,0.007998790528130628,-10.375831034826744,0.04208000409326417,-10.564555192117625,0.04023127559700604,-4.492359303934876,0.01616211688681161,-1.4855112084067976,0.005064441089845665
2018-10-04,157.99,158.48,157.74,158.04,1039039,1759733,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,158.73,1.135417985,459,0.002,,1.1308,,-5.265640891531272,-0.024398377802892047,-5.0700802900124105,0.010850566561727787,-10.499352079654651,0.05810413151070311,-10.369239635904876,0.05916097729179472,-4.607207007836711,0.025156985971824985,-1.6007366100480809,0.00831878799145589
2018-10-05,158.03,158.12,157.33,157.61,848352,1754632,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157610,157.61,158.26,0.833704184,460,0.002,,1.1308,,-10.712956822162667,0.014326914599837341,-8.276480601635036,0.01379482741524417,-11.594648921884076,0.028566953899336837,-10.95883693221668,0.02821294003694504,-5.05080354711922,0.012535427824409334,-1.8311417295218464,0.0043553324621654526
2018-10-08,157.56,158.23,157.5,157.95,591262,1737785,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157950,157.95,158.6,0.788620737,461,0.002,,1.1308,,-7.717955071917883,-0.023110242494352843,-8.37636889122307,-0.017854218669853674,-11.819705894433092,-0.02501224943493561,-11.313567965260221,-0.02364066085244152,-5.426435149934381,-0.01089571223920035,-2.042985752766791,-0.003950182019144515
2018-10-09,157.95,158.18,157.61,158.09,880493,1733297,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158090,158.09,158.74,0.750893246,462,0.002,,1.1308,,-4.640661475678968,-0.006840859196382971,-7.6024033252459,-0.007424448526568106,-11.7578246709466,-0.010476472461037788,-11.628710363802075,-0.010027853847019338,-5.806459845894384,-0.004809755751762865,-2.262873173771735,-0.0018108135826995894
2018-10-10,158.1,158.16,157.45,157.88,759645,1724157,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,158.53,0.742423509,463,0.002,,1.1308,,-5.111472834971505,0.0061644563849237105,-7.74659085611414,0.010098707687403688,-11.945993339374052,0.015618591820474424,-12.00901117821078,0.015447081892583028,-6.211504238413312,0.007713053119348651,-2.49687470881828,0.0030059040198119258
2018-10-11,158.33,158.71,158.12,158.35,927373,1716273,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158350,158.35,159.03,0.662631622,464,0.002,,1.1308,,-0.11626954758506591,-0.015216571018726675,-5.439297238204738,-0.023061171157674087,-10.979161205123093,-0.03556255934574177,-11.80711328162144,-0.03575015995540266,-6.3709444075656005,-0.018491303471333972,-2.641748575775108,-0.007433057468612694
2018-10-12,158.16,158.74,157.95,158.53,584152,1697339,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158530,158.53,159.23,0.609925679,465,0.002,,1.1308,,2.9380151603521374,-0.0001321662050225088,-3.2740360186267443,-0.006182971284350904,-10.025245347657506,-0.012480259026980639,-11.713715968787115,-0.013421410740082752,-6.604081038900481,-0.007241995537492517,-2.8227118914423484,-0.003002934914048463
2018-10-15,158.66,158.87,158.46,158.59,428866,1698334,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158590,158.59,159.29,0.569736196,466,0.002,,1.1308,,3.971558973275245,0.0011119719272136828,-1.6929838019156214,-0.0012391481808974203,-9.139860028970624,-0.003794327388252346,-11.61816048674417,-0.004433375122232093,-6.839219871268626,-0.0024994944952637147,-3.009838146691967,-0.0010683322619478683
2018-10-16,158.49,158.81,158.34,158.72,578937,1707578,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158720,158.72,159.42,0.551598284,467,0.002,,1.1308,,5.024624982045011,0.003255581477556951,-0.1627988261521916,-0.0013877791427518767,-8.143050502900016,-0.0074921609418382214,-11.418788465987992,-0.009523682850600094,-7.027098138884453,-0.005606271412225729,-3.1830261621037095,-0.00246723601153879
2018-10-17,158.73,159.24,158.72,159.16,681734,1735606,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159160,159.16,159.88,0.521418897,468,0.002,,1.1308,,8.95751769796732,0.013929151915950995,2.665389077754488,-0.0004513072297565667,-6.3530022249503855,-0.022573980728804843,-10.68068641195208,-0.03165490754180049,-6.941803336429021,-0.01948036278420534,-3.2444616206864234,-0.008823913251799346
2018-10-18,158.89,159.94,158.82,159.52,832964,1752412,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159520,159.52,160.26,0.52585898,469,0.002,,1.1308,,12.397007453672249,0.020260783936092257,5.725507825847974,0.006028776501581287,-4.33057973133874,-0.014369695909665033,-9.83725209116568,-0.024158375900370677,-6.81855547539817,-0.01570149033120513,-3.29609449290359,-0.007338566118667931
2018-10-19,159.78,160.08,159.07,159.4,1044791,1747661,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159400,159.4,160.14,0.538806397,470,0.002,,1.1308,,10.47562421479233,-0.009325732788620736,6.68348327280505,-0.004307052025462686,-3.041147259293492,0.0032577079222711083,-9.298672206990306,0.007400139486835312,-6.830871695161863,0.005129304520109333,-3.40779910253297,0.0024795093978714896
2018-10-22,159.07,159.52,158.84,159.34,655438,1739591,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,160.08,0.553531992,471,0.002,,1.1308,,7.929820007838246,-0.003943145877588634,6.6959912377885935,-0.0025157402532519414,-2.1465105017748383,0.0011447229332348507,-8.865677069370012,0.003500127555956693,-6.8713040522553985,0.002571218956773962,-3.5320674489102424,0.0012827349193977853
2018-10-23,159.55,159.98,159.43,159.79,765600,1760257,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159790,159.79,160.57,0.603504488,472,0.002,,1.1308,,10.822934551434367,0.02239499813936983,8.44425221341814,0.018910481090779772,-0.5261679912683368,-0.006062066811840538,-7.900649445301683,-0.02503799850142137,-6.597284611931503,-0.019405590708641337,-3.511861280937244,-0.009975086933661349
2018-10-24,159.67,160.35,159.66,160.18,729989,1759892,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160180,160.18,160.98,0.678885606,473,0.002,,1.1308,,14.224730074492566,0.02641557340922304,10.914878526943085,0.020609915284018683,1.4292973447025856,-0.0012842200174896313,-6.8077093502591195,-0.019283142146992362,-6.276536734132779,-0.01610201513645095,-3.4781340290501177,-0.008571411850338804
2018-10-25,160.29,160.33,159.83,160.16,681400,1765268,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160160,160.16,160.96,0.740096165,474,0.002,,1.1308,,13.126596716479307,-0.0017760931545139928,11.911830684948146,-0.0013628266359034537,2.8807327301746404,-0.00017846139901405803,-5.987002658436898,0.0008500074104462363,-6.110460325156482,0.0007836854456408031,-3.5231939863913557,0.00043427819066707
2018-10-26,160.32,160.9,160.22,160.87,865941,1745019,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160870,160.87,161.71,0.852906404,475,0.002,,1.1308,,17.807612785746823,0.058191081847530246,14.56192346530051,0.052805942721736436,5.062750383329569,0.012770481009141013,-4.3528400732832395,-0.026540783513300824,-5.338439652015084,-0.027088079613269016,-3.247717700264787,-0.015618554759852018
2018-10-29,160.62,160.79,160.06,160.35,729929,1761276,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160350,160.35,161.16,0.898797715,476,0.002,,1.1308,,10.938795625947332,-0.057561749540552466,12.96876877397471,-0.04707030647079339,5.630416917489772,-0.016364954306778572,-3.5147453890172886,0.014070223398442,-4.964023724927587,0.017256098831652526,-3.1534881600869755,0.010497999652749107
2018-10-30,160.35,160.56,159.96,160.44,752795,1779711,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160440,160.44,161.25,0.922689547,477,0.002,,1.1308,,8.753001716473872,0.00613964207256077,12.336172142897716,0.007279009601855674,6.342602289387348,0.003160196586055548,-2.830161332964692,-0.0019727289367727522,-4.761570409141024,-0.002786168601455685,-3.1666233375882045,-0.0017699652909746635
2018-10-31,160.2,160.37,160.01,160.26,660228,1785986,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160260,160.26,161.07,0.932898708,478,0.002,,1.1308,,4.99301898643144,-0.009820121596642523,10.607378538103431,-0.013840133294201137,6.4617980860605835,-0.007115858963411519,-2.340196922781137,0.003175199700409213,-4.599504154693109,0.005342076001280231,-3.186688791928322,0.003552681380989077
2018-11-01,160.23,160.27,159.75,159.98,649785,1801972,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159980,159.98,160.76,0.923382911,479,0.002,,1.1308,,0.15046561351948376,-0.008723607364287816,7.779132077776632,-0.01853279664712892,5.886413679950181,-0.011289800724428522,-2.102055630783907,0.004088700476592417,-4.491068292908678,0.0080360736510298,-3.212629323941853,0.00556765794171912
2018-11-02,159.72,159.81,159.45,159.63,658295,1802784,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159630,159.63,160.36,0.924307308,480,0.002,,1.1308,,-5.099020417644581,-0.00032918467765858,4.104756856200383,-0.017018978792485547,4.640577314913053,-0.012878139692352642,-2.1474733834751696,0.004598821545032953,-4.455952859428953,0.009825440070746636,-3.251374494510058,0.007028505209274005
2018-11-05,159.6,159.91,159.58,159.74,480071,1806068,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159740,159.74,160.47,0.925757888,481,0.002,,1.1308,,-4.582989223685457,-0.0035137019729431147,2.5530406138842747,0.0028285613868448698,3.957166655002958,0.003197791797534554,-2.1318581790096527,-0.0014798100117914613,-4.466218492330175,-0.0030705682800049464,-3.3351690076236573,-0.002240501123824531
2018-11-06,159.71,160.04,159.61,159.7,525127,1805722,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159700,159.7,160.44,0.928711832,482,0.002,,1.1308,,-4.314983083083272,0.0011476121757075979,1.3843703456938352,-0.0006392990143698144,3.321983551921842,-0.0009909018793052224,-2.153152823716968,0.0005338320217881486,-4.49752039103719,0.001118371977546748,-3.4304938741895477,0.0008351493696320822
2018-11-07,159.82,159.89,159.28,159.5,615172,1806530,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,160.24,0.927565451,483,0.002,,1.1308,,-6.072324428599272,0.0054038610934039385,-0.41342400837056725,-0.0017337136452019568,2.348406280633657,-0.004160279964836152,-2.324327085112497,0.0026964969614487852,-4.560159598160727,0.005632461353834632,-3.525344649855701,0.004296172666486371
2018-11-08,159.29,159.51,159.19,159.37,536074,1810678,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159370,159.37,160.1,0.891445829,484,0.002,,1.1308,,-7.360121916024109,0.0049492299418050344,-2.1210215081095836,0.0003369600068224049,1.2999940172850688,-0.0019140615453440409,-2.596106840414453,0.0018944358687437222,-4.681073029945128,0.003716744500068293,-3.650215207290445,0.002873321658189591
2018-11-09,159.43,160.07,159.43,160.03,578856,1823932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160030,160.03,160.79,0.826555705,485,0.002,,1.1308,,1.5541353979305048,-0.030480519950905224,0.7279381104372324,-0.008783799933188698,1.8652401602974695,0.005383673535848148,-2.090700820291204,-0.010751273857523292,-4.248303315839913,-0.019385757669346117,-3.426973998799969,-0.015116659577157689
2018-11-12,159.95,160.45,159.93,160.29,497503,1811218,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160290,160.29,161.06,0.784432491,486,0.002,,1.1308,,6.710482926866691,0.002524996584777397,3.5797751231124595,0.0011826776773959779,2.904531617724288,0.0030304470516611683,-1.5762151962914543,-0.003396751941984047,-4.049504879700623,-0.006902198725978663,-3.4152154913212427,-0.005567788787652204
2018-11-13,160.19,160.42,159.98,160.08,777657,1826095,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160080,160.08,160.85,0.733115953,487,0.002,,1.1308,,4.62017248101711,-0.008791574113430779,3.8589822203330777,-0.004689954306903223,3.2080212595642346,-0.0038053006408510837,-1.3014308328515078,0.0020650395609280794,-3.9398877853705856,0.005305359191072549,-3.440607282058808,0.004474360553854679
2018-11-14,160.36,160.47,159.96,160.14,709577,1802563,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160140,160.14,160.91,0.647212742,488,0.002,,1.1308,,4.204913213414791,0.0017316988309656579,4.2302138576328465,0.0014463951350571454,3.5731885644274226,0.0012024067689519208,-1.011223269973147,-0.00048779266598624474,-3.844463991506447,-0.0014767195597338678,-3.4853374688155165,-0.0012895829393021966
2018-11-15,160.14,160.92,160.07,160.81,1050374,1804433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.81,161.61,0.622345831,489,0.002,,1.1308,,11.210526635727316,0.017592680485750255,7.521015513665631,0.017698534311315996,4.971330438016665,0.014949646173139056,-0.13895133451563058,-0.004230795496952923,-3.2519840409190772,-0.016084618922876506,-3.1771003385835868,-0.014582091320760014
2018-11-16,160.54,160.76,160.54,160.65,590153,1771673,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160650,160.65,161.45,0.587955497,490,0.002,,1.1308,,9.748433709935446,-0.011154059210971125,8.368626464357332,-0.007483132157119777,5.856551715125155,-0.004946289845672659,0.43913637073740913,0.0001382514366177452,-3.0115479163540395,0.0032356037966981047,-3.1517372049742876,0.003161097283585253
2018-11-19,160.73,160.73,160.24,160.6,613084,1764785,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160600,160.6,161.4,0.541507772,491,0.002,,1.1308,,7.450104815113408,-0.0030340596669581605,8.280178371976039,-0.002604614523609803,6.401320434670337,-0.0018227674183398167,0.9174061570793821,-0.00013667487417910358,-2.806927083887288,0.0009373009387968836,-3.1452849425800786,0.0009809328369046533
2018-11-20,160.64,161.04,160.54,160.89,777045,1739202,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160890,160.89,161.7,0.509363328,492,0.002,,1.1308,,9.407140835045666,0.013452866727166068,9.454213907875202,0.014951754220878152,7.33473304331901,0.011559046862106988,1.5807516696758335,0.001656586460479568,-2.473536905050052,-0.005068548283482608,-3.0553153984120702,-0.005679530718232972
2018-11-21,160.71,160.78,160.48,160.58,627426,1757002,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160580,160.58,161.39,0.486355494,493,0.002,,1.1308,,4.622610512993555,-0.01812551220625177,7.887853516200132,-0.018216211768543735,7.214051044756477,-0.01413243360947636,1.878514683225475,-0.0030457642960995484,-2.2519469250417714,0.004765967061752966,-2.9949346760532465,0.005886927549926293
2018-11-22,160.7,160.87,160.53,160.63,436793,1744397,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160630,160.63,161.44,0.482613372,494,0.002,,1.1308,,3.4051349057983415,0.0014393481482728445,7.122874751366641,0.0024560510387966433,7.2953490137520305,0.0022462483013936095,2.218629100697436,0.0005849155197488096,-2.0649106819980583,-0.0007011915945452528,-2.985767067000754,-0.0009325366409431219
2018-11-23,160.65,161.19,160.51,161.1,649263,1708363,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161100,161.1,161.94,0.494158207,495,0.002,,1.1308,,8.54251017928584,0.009963353083018456,8.865175632504064,0.020841381641924877,8.076846838282512,0.02134603770443583,2.829076492523223,0.006491662063922164,-1.6452949331716618,-0.006041885205373268,-2.7878634947854173,-0.00873629161109621
2018-11-26,160.93,160.99,160.64,160.74,628250,1670273,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160740,160.74,161.58,0.470898786,496,0.002,,1.1308,,4.004387513397703,-0.01908940822186683,7.368664197836139,-0.0198104483407902,7.8046331770766795,-0.018048819750351067,3.0592357848135587,-0.006321958642509675,-1.4097789030565733,0.0036766367221711246,-2.694928266012941,0.006229862558179387
2018-11-27,160.9,161.21,160.82,161.02,649683,1619398,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,161.86,0.483782665,497,0.002,,1.1308,,5.899686746097872,0.0069754168455354836,7.933158075529555,0.012835796786077826,8.242655058439595,0.013595230120576726,3.53153106858136,0.005329015924771738,-1.110351059655478,-0.0024557552124912676,-2.5987965792936754,-0.0046944128062936085
2018-11-28,161.0,161.18,160.83,160.9,880824,1551633,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160900,160.9,161.74,0.496996647,498,0.002,,1.1308,,4.042889251822694,-0.00439673586841256,7.290091010266827,-0.005912178419224991,8.304997586202305,-0.00614283074781279,3.879300976515446,-0.0026318701293615116,-0.8784746701405087,0.0008274880583695564,-2.5525073553970037,0.0019367506490824817
2018-11-29,161.0,161.42,160.98,161.41,852035,1444716,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161410,161.41,162.27,0.539372166,499,0.002,,1.1308,,9.450546510555673,0.012814627212116105,9.289821441670421,0.023107187167407797,9.063064196154706,0.02632410670579854,4.42966245516995,0.012296106264902353,-0.45204249849081735,-0.002784475337300431,-2.316142968010277,-0.008090607527982682
2018-11-30,161.31,161.58,161.27,161.54,849022,1293300,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161540,161.54,162.42,0.579454629,500,0.002,,1.1308,,11.439170628150615,0.007611492759879059,11.040069879333961,0.007482044405036855,10.21495142575626,0.007299413577225448,5.218285879065221,0.0035676607346014446,-0.03819526353392546,-0.00036407610931044336,-2.1940733932759593,-0.0018654270853187356
2018-12-03,161.9,162.58,161.88,162.38,1605468,1178722,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,161.5,162.38,0.699695648,501,0.002,,1.1308,,19.105908802742945,0.05948312076047224,14.621372776960508,0.057407816631426835,11.440555826482974,0.05311724153544267,5.863545942243586,0.027134828144204922,0.570641277350704,-0.00019861347881947476,-1.7181556042837225,-0.011409072987197216
2018-12-04,162.83,163.31,162.5,162.96,1917850,1644175,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162960,162.09,162.96,0.855421534,502,0.002,,1.1308,,20.0,0.06824379298922933,18.965611507128212,0.052225620215772935,13.800781870542702,0.04086416048380475,7.12374988704513,0.02094381479554949,1.2658756748364695,0.0020382555786637078,-1.3772483055527713,-0.006137025806654592
2018-12-05,163.15,163.34,162.82,162.85,874501,1757809,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,161.99,162.85,0.962959501,503,0.002,,1.1308,,20.0,-0.013500245459010518,20.0,-0.012802020531323264,15.754773156711796,-0.00931569713892944,8.450086889589898,-0.004808618603185385,1.9402784426266808,-0.0008544816165441461,-1.1381576636461623,0.0009296595091484366
2018-12-06,163.14,163.61,162.94,163.55,881066,1767969,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163550,162.38,163.55,1.105734597,504,0.002,,1.1308,,20.0,0.08596868283696768,20.0,0.08596868283696768,17.264269190241308,0.06772085483388643,9.448417692645675,0.03632214198779863,2.598905090413726,0.008340159102478937,-0.7563257715000566,-0.004892295760223053
2018-12-07,163.23,163.46,162.93,163.17,619944,1759915,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163170,163.17,160.66,1.168717673,505,0.002,,1.1308,,17.91000763692438,-0.04646896973402814,20.0,-0.04646896973402814,18.048596596240735,-0.0401126401240719,10.401085091054123,-0.021952911789700394,3.2067728535155577,-0.006038422099402355,-0.48724516492090386,0.0017572839692450808
2018-12-10,163.61,163.64,162.98,163.4,668405,1752864,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163400,163.4,160.89,1.233668918,506,0.002,,1.1308,,16.360482767260542,0.0252454602959686,20.0,0.028191456762889366,19.15173944538333,0.025440811528687643,11.536882520350801,0.014661087031579275,3.8938722313139,0.00452017991241456,-0.20500559684598446,-0.000686807549989728
2018-12-11,163.24,163.59,162.83,163.48,741273,1743277,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163480,163.48,160.94,1.281608755,507,0.002,,1.1308,,14.752558149809197,0.00801002828262199,20.0,0.009791921664623615,20.0,0.009376616619523786,12.691845873898316,0.005648412494662025,4.6129835042071985,0.0019064245930539437,0.08621553511185208,-0.00010036993725626449
2018-12-12,163.35,163.53,162.6,162.98,708400,1743052,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.44,1.2688282,508,0.002,,1.1308,,6.044240363341481,-0.04512037603929877,16.60621428826505,-0.0611695620259356,18.855419813555276,-0.0611695620259356,12.764287824966154,-0.03881773267035189,4.951184746943909,-0.014108709029260999,0.3130005816011514,-0.0002636883261311832
2018-12-13,162.77,163.14,162.51,162.87,806925,1742632,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162870,162.87,160.32,1.225326487,509,0.002,,1.1308,,1.71360844064027,-0.004079435758789204,13.443806509701782,-0.011208022896728956,18.109239986496608,-0.012726077920547144,13.18894234288385,-0.008614993623426612,5.428551003332625,-0.003341700344605163,0.5341475524846753,-0.0002112533070077406
2018-12-14,162.89,163.3,162.81,163.2,554180,1746867,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163200,163.2,160.65,1.224204912,510,0.002,,1.1308,,4.265958766717106,0.0034720377320027786,12.78177171214395,0.027239246934374746,17.823406118839657,0.0366921421719403,13.604106281841966,0.02672285241696873,5.89399393497186,0.010999090262784903,0.781175853690976,0.0010822661774417873
2018-12-17,163.28,163.3,162.96,163.14,398427,1753720,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163140,163.14,160.6,1.221213604,511,0.002,,1.1308,,3.6688281115761847,-0.0015683671936459894,11.761280069850685,-0.004699180776523495,17.604822574349264,-0.006552722837808674,14.14508437945559,-0.005001509662441882,6.431103848749046,-0.0021669095349161173,1.0354190597588184,-0.00028719700503344604
2018-12-18,163.29,163.55,163.22,163.34,482974,1757023,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163340,163.34,160.8,1.203511252,512,0.002,,1.1308,,5.519837447642219,0.004497766472448693,11.826091719583054,0.014418634387460307,17.648529055760893,0.02158247220099337,14.698476903124996,0.017341037611200705,6.97263768720791,0.007884153302377617,1.307441419457789,0.0012693625839878373
2018-12-19,163.48,163.85,163.24,163.38,543107,1768090,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163380,163.38,160.84,1.17651151,513,0.002,,1.1308,,5.824604598205993,0.0013517417528196203,11.722240000518566,0.0028960675204055307,17.75562195465639,0.004321912343761562,15.324200426630426,0.0035994800791272707,7.564496607741164,0.001707515045231723,1.5964633573631137,0.0003201766669418409
2018-12-20,163.74,164.01,163.41,163.56,696497,1788631,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163560,163.56,161.02,1.183038179,514,0.002,,1.1308,,7.4867518442769105,0.0064171185437447275,12.241769605748088,0.012914697025910214,18.031488602832766,0.019561831018716808,15.94391410765952,0.016883070613253184,8.1524976469062,0.008334002873015821,1.8994682689446205,0.001758865248655543
