Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_px,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,trades,pnl_usd,carry_pnl_usd,trade_pnl_usd,strategy_ret,current_position
2018-08-10,65.99,66.12,65.73,65.81,72628,184874,AD1 Curncy,Future,CME,USD,0.005,5,1000,65810,65.81,65.9,1.026499999993471,8965,0.002,,0.6485,-0.0027276860130321934,-0.1799999999999926,-0.0027276860130321934,0.10885336995523294,0.3299293408522997,65.65027151467571,65.7892004309134,-0.13892891623768833,-0.4210868784170456,-3.158151588127842,-3.158151588127842,0.014752128657588414,1.56,0.6581,658.1,1026.636,1583.0932922127988,8630832.690824969,107795.20046260588,68.0915022461709,-21.504328595675517,-15.39604923167533,-15,11,7216.653816499319,7216.653816499319,0.0,0.0008368477661260501,-26.0
2018-08-13,65.78,66.12,65.715,65.945,66522,185213,AD1 Curncy,Future,CME,USD,0.005,5,1000,65945,65.945,66.045,1.000882235823286,8966,0.002,,0.6485,0.0020513599756875056,0.1349999999999909,0.0020513599756875056,0.10395453914684183,0.32241981816700077,65.76816290880542,65.8075297919824,-0.03936688317698156,-0.12209821158261142,-0.9157365868695856,-0.9157365868695856,-0.006478505765039388,1.52,0.65945,659.4499999999999,1002.3639999999999,1545.6653816499613,8627710.100231292,107885.40863531211,69.79868341241297,-6.391720811607382,-4.576159997407246,-5,10,-3122.5905936775075,-3122.5905936775075,0.0,-0.00036179482392202856,-15.0
2018-08-14,65.945,66.445,65.855,66.425,80535,185258,AD1 Curncy,Future,CME,USD,0.005,5,1000,66425,66.425,66.525,0.9679937585817912,8967,0.002,,0.6485,0.007278792933505196,0.480000000000004,0.007278792933505196,0.11078942892268843,0.3328504603011515,66.03089774528326,65.88017334586682,0.15072439941643268,0.45282917524002364,3.3962188143001772,3.3962188143001772,-0.006665456997458507,1.46,0.66425,664.25,969.805,1495.4587509637624,8624009.252120266,107846.37625289115,72.11591505508831,24.49214275205643,17.535178274559637,18,23,-3700.8481110254743,-3700.8481110254743,0.0,-0.0004289490569376296,-5.0
2018-08-15,66.39,66.495,66.02,66.105,112520,182256,AD1 Curncy,Future,CME,USD,0.005,5,1000,66105,66.105,66.21,0.9280602530654964,8968,0.002,,0.6485,-0.004817463304478631,-0.3199999999999932,-0.004817463304478631,0.11033594627821855,0.33216855100719356,66.06053864716995,65.90662354047072,0.15391510669923036,0.46336447635555095,3.475233572666632,3.475233572666632,-0.01636115951187103,1.4,0.66105,661.0500000000001,925.47,1427.0932922127988,8615127.216653805,107800.11565150332,75.53824002939037,26.251302777028787,18.794650953763217,19,1,-8882.035466460875,-8882.035466460875,0.0,-0.001029919519656959,18.0
2018-08-16,66.01,66.405,65.56,66.21,103126,180568,AD1 Curncy,Future,CME,USD,0.005,5,1000,66210,66.21,66.32,0.8704728121276107,8969,0.002,,0.6485,0.0015883821193554137,0.10499999999998977,0.0015883821193554137,0.10496778701993635,0.32398732540014025,66.12032318830197,65.94231488865063,0.17800829965133858,0.5494298254769368,4.120723691077026,4.120723691077026,0.005519998867407312,1.31,0.6620999999999999,662.0999999999999,867.3509999999999,1337.4726291441789,8618203.546646094,107689.09020817257,80.51685534460664,33.17877133495424,23.754380177309006,24,5,3076.3299922896003,3076.3299922896003,0.0,0.0003570846854522103,19.0
2018-08-17,66.16,66.77,66.13,66.755,73808,180868,AD1 Curncy,Future,CME,USD,0.005,5,1000,66755,66.755,66.865,0.7913281556893469,8970,0.002,,0.6485,0.008231384987162027,0.5450000000000017,0.008231384987162027,0.1153492579918318,0.33963106158275896,66.37419391298118,66.03792490175056,0.3362690112306268,0.9901008749421675,7.4257565620662564,7.4257565620662564,0.033919263126974325,1.19,0.66755,667.55,794.3844999999999,1224.9568234387045,8638373.168851182,107727.54433307618,87.9439522045054,65.30503801766471,46.75521841675109,47,23,20169.62220508873,20169.62220508873,0.0,0.00234035110634374,24.0
2018-08-20,66.755,67.39,66.73,67.36,92391,182143,AD1 Curncy,Future,CME,USD,0.005,5,1000,67360,67.36,67.47,0.7597501233870974,8971,0.002,,0.6485,0.009062991536214593,0.605000000000004,0.009062991536214593,0.1288992981003817,0.35902548391497463,66.7685163477887,66.19346314860343,0.5750531991852768,1.6017057979133937,12.012793484350453,12.012793484350453,0.06729956887199645,1.13,0.6736,673.6,761.168,1173.7363145720894,8682220.508866603,107979.66461063978,91.99652704790519,110.51352807039457,79.12228979239516,79,32,43847.34001542049,43847.34001542049,0.0,0.00507587935347921,47.0
2018-08-21,67.375,67.55,67.185,67.515,113865,184047,AD1 Curncy,Future,CME,USD,0.005,5,1000,67515,67.515,67.625,0.7655457203764573,8972,0.002,,0.6485,0.00230106888361048,0.15500000000000114,0.00230106888361048,0.1232304171219827,0.3510419022310338,67.06710980867322,66.34893807229714,0.7181717363760782,2.0458290927999316,15.343718195999488,15.343718195999488,0.027642265292077542,1.13,0.67515,675.15,762.9194999999999,1176.4371626831148,8701102.544333063,108527.75636083254,92.25121392230754,141.54766296627514,101.34121500057469,101,22,18882.035466461202,18882.035466461202,0.0,0.0021747933546698308,79.0
2018-08-22,67.505,67.665,67.36,67.575,117032,192749,AD1 Curncy,Future,CME,USD,0.005,5,1000,67575,67.575,67.68,0.7813969861643357,8973,0.002,,0.6485,0.0008886914019106129,0.060000000000002274,0.0008886914019106129,0.11676390808836203,0.3417073427486773,67.27026588520394,66.4931806520269,0.777085233177047,2.274125065403076,17.05593799052307,17.05593799052307,0.013635830434124165,1.16,0.6757500000000001,675.7500000000001,783.8700000000001,1208.7432536622978,8710447.185813403,108763.7818041633,89.980880120428,153.470831166671,109.87762123126053,110,9,9344.641480339598,9344.641480339598,0.0,0.0010739606196717754,101.0
2018-08-23,67.495,67.575,67.015,67.1,92233,195169,AD1 Curncy,Future,CME,USD,0.005,5,1000,67100,67.1,67.205,0.7785844527003519,8974,0.002,,0.6485,-0.007029226785053799,-0.4750000000000085,-0.007029226785053799,0.1226482914349375,0.3502117808340226,67.20215953112236,66.56457116355314,0.6375883675692222,1.8205794392490675,13.654345794368007,13.654345794368007,-0.11989005616720144,1.16,0.6709999999999999,670.9999999999999,778.3599999999998,1200.2467232074014,8629876.638396285,108880.58982266753,90.71517357007029,123.8656348721853,88.68174628750735,89,-21,-80570.54741711788,-80570.54741711788,0.0,-0.00924987497178585,110.0
2018-08-24,67.09,68.03,67.075,67.96,122401,199977,AD1 Curncy,Future,CME,USD,0.005,5,1000,67960,67.96,68.065,0.8499179862316258,8975,0.002,,0.6485,0.012816691505216138,0.8599999999999994,0.012816691505216138,0.15599703243845434,0.39496459643676207,67.50529571867341,66.72873926195865,0.7765564567147578,1.966141937076359,14.746064528072694,14.746064528072694,0.17500353775196015,1.25,0.6796,679.6,849.5,1309.9460292983808,8747902.852737071,107873.45797995357,82.34954384932301,121.43316874594689,86.94021931691034,87,-2,118026.21434078636,118026.21434078636,0.0,0.013676465989752492,89.0
2018-08-27,67.995,68.04,67.71,67.81,82830,197433,AD1 Curncy,Future,CME,USD,0.005,5,1000,67810,67.81,67.915,0.9127971205695176,8976,0.002,,0.6485,-0.0022071806945260786,-0.14999999999999147,-0.0022071806945260786,0.14878097663097017,0.38572137175812565,67.62717743120405,66.85594640761057,0.7712310235934723,1.9994511065803433,14.995883299352574,14.995883299352574,-0.03254722894659786,1.35,0.6781,678.1,915.4350000000001,1411.6191210485738,8727779.491133371,109348.78565921339,77.46337806616513,116.16317774538402,83.16716309085044,83,-4,-20123.361603699705,-20123.361603699705,0.0,-0.0023003640921096242,87.0
2018-08-28,67.755,68.0,67.66,67.965,71262,198410,AD1 Curncy,Future,CME,USD,0.005,5,1000,67965,67.965,68.07,0.9813712769996767,8977,0.002,,0.6485,0.002285798554785501,0.15500000000000114,0.002285798554785501,0.14203741032659342,0.3768785087088323,67.76230645872243,66.98642330083285,0.7758831578895808,2.0587089472087947,15.44031710406596,15.44031710406596,0.034277568373392145,1.44,0.6796500000000001,679.6500000000001,978.6960000000001,1509.1688511950658,8747617.579028513,109097.24363916715,72.28962057676733,111.61746650378991,79.91265580608746,80,-3,19838.087895142784,19838.087895142784,0.0,0.002272982253423849,83.0
2018-08-29,67.97,68.17,67.68,67.815,104176,202848,AD1 Curncy,Future,CME,USD,0.005,5,1000,67815,67.815,67.92,1.0275096512052562,8978,0.002,,0.6485,-0.0022070183182520964,-0.15000000000000568,-0.0022070183182520964,0.1355759286873182,0.3682063669836769,67.78338387523345,67.08390291249958,0.6994809627338725,1.8996981732390343,14.247736299292757,14.247736299292757,-0.03407706268829473,1.52,0.67815,678.15,1030.788,1589.4957594448729,8729113.338473385,109345.21973785642,68.79239475042384,98.01358998008902,70.17294448384462,70,-10,-18504.24055512792,-18504.24055512792,0.0,-0.0021153463086326357,80.0
2018-08-30,67.885,68.34,67.84,68.015,97025,205295,AD1 Curncy,Future,CME,USD,0.005,5,1000,68015,68.015,68.12,1.0676419889894009,8979,0.002,,0.6485,0.0029492000294919496,0.20000000000000284,0.0029492000294919496,0.13040966227178755,0.3611227800510341,67.87603032514008,67.19344374632315,0.6825865788169239,1.8901786775136709,14.176340081352532,14.176340081352532,0.04201942431406772,1.57,0.68015,680.15,1067.8355,1646.6237471087125,8750701.619121034,109113.91673091732,66.26523935568716,93.93985686784471,67.25635049330114,67,-3,21588.280647648728,21588.280647648728,0.0,0.002473135564926031,70.0
2018-08-31,68.01,68.195,67.545,68.015,87934,204376,AD1 Curncy,Future,CME,USD,0.005,5,1000,68015,68.015,68.12,1.100275647275056,8980,0.002,,0.6485,0.0,0.0,0.0,0.1233604913381774,0.35122712215627283,67.93161819508404,67.29009742322631,0.6415207718577278,1.8265126221439514,13.698844666079635,13.698844666079635,0.0,1.62,0.68015,680.15,1101.843,1699.06399383192,8750701.619121034,109383.77023901293,64.37884072413209,88.19157388621673,63.14086056349496,63,-4,0.0,0.0,0.0,0.0,67.0
2018-09-03,68.01,68.195,67.545,67.695,87934,204376,AD1 Curncy,Future,CME,USD,0.005,5,1000,67695,67.695,67.8,1.105713645865502,8981,0.002,,0.6485,-0.004704844519591411,-0.3200000000000074,-0.004704844519591411,0.12222749180638429,0.34961048583585747,67.83697091705042,67.3377330204938,0.49923789655662176,1.4279831892428265,10.709873919321199,10.709873919321199,-0.0644509342519388,1.63,0.6769499999999999,676.9499999999999,1103.4284999999998,1701.5088666152658,8719614.49498842,109383.77023901293,64.28633572542299,68.84985503544343,49.293134310297134,49,-14,-31087.124132614445,-31087.124132614445,0.0,-0.003552529326869792,63.0
2018-09-04,67.68,67.98,67.1,67.165,192176,190049,AD1 Curncy,Future,CME,USD,0.005,5,1000,67165,67.165,67.265,1.0854903653740209,8982,0.002,,0.6485,-0.007829234064554047,-0.5299999999999869,-0.007829234064554047,0.13080438414117357,0.36166888743873665,67.56818255023026,67.317411488671,0.2507710615592629,0.6933719495065529,5.200289621299147,5.200289621299147,-0.08385010971622849,1.62,0.6716500000000001,671.6500000000001,1088.0730000000003,1677.830377794912,8679568.234387033,108995.18118735525,64.96197865400562,33.782110337348215,24.186341442359407,24,-25,-40046.260601386835,-40046.260601386835,0.0,-0.004592664116561959,49.0
2018-09-05,67.15,67.52,66.88,67.18,111637,190212,AD1 Curncy,Future,CME,USD,0.005,5,1000,67180,67.18,67.275,1.0637513023821883,8983,0.002,,0.6485,0.00022333060373713742,0.015000000000000568,0.00022333060373713742,0.1237460390524615,0.35177555209602257,67.41290953013817,67.30124543118029,0.1116640989578741,0.31742995865555107,2.380724689916633,2.380724689916633,0.0011613838207327081,1.58,0.6718000000000001,671.8000000000001,1061.4440000000002,1636.7679259830381,8680123.361603687,108494.60292983791,66.28588036674556,15.780843198197136,11.29831316126983,11,-13,555.1272166538375,555.1272166538375,0.0,6.395792989500492e-05,24.0
2018-09-06,67.27,67.435,67.15,67.37,83854,185439,AD1 Curncy,Future,CME,USD,0.005,5,1000,67370,67.37,67.47,1.0067170241200354,8984,0.002,,0.6485,0.002828222685322901,0.18999999999999773,0.002828222685322901,0.11900841531989596,0.34497596339440223,67.3957457180829,67.3093342039826,0.08641151410030545,0.25048560847560664,1.8786420635670498,1.8786420635670498,0.006733219575530551,1.49,0.6737000000000001,673.7,1003.8130000000001,1547.8997686969933,8683346.183500372,108501.5420200461,70.09597405094364,13.168524533880714,9.428020555495195,9,-2,3222.8218966846184,3222.8218966846184,0.0,0.000371287568439487,11.0
2018-09-07,67.415,67.69,66.61,66.725,140698,180347,AD1 Curncy,Future,CME,USD,0.005,5,1000,66725,66.725,66.825,0.9506467096945516,8985,0.002,,0.6485,-0.009573994359507343,-0.6450000000000102,-0.009573994359507343,0.13506336584314554,0.36750968129172534,67.12744743084974,67.24058900351406,-0.11314157266431835,-0.3078601147775145,-2.308950860831359,-2.308950860831359,-0.01798610852012417,1.42,0.66725,667.25,947.495,1461.0562837316886,8674394.75713183,108541.82729375466,74.28996986791475,-17.15318898776575,-12.280845735819945,-12,-21,-8951.426368542932,-8951.426368542932,0.0,-0.001030872912282589,9.0
2018-09-10,66.72,66.9,66.495,66.6,93670,173726,AD1 Curncy,Future,CME,USD,0.005,5,1000,66600,66.6,66.7,0.8622602082046076,8986,0.002,,0.6485,-0.0018733608092919019,-0.125,-0.0018733608092919019,0.12860723795973228,0.35861851313022347,66.91646845850985,67.16522559133593,-0.24875713282607137,-0.6936539071973157,-5.2024043039798675,-5.2024043039798675,0.004325498053262268,1.29,0.6659999999999999,665.9999999999999,859.1399999999999,1324.811102544333,8676707.78720122,108429.93446414788,81.84558104616234,-42.5793803096288,-30.484757177357448,-30,-18,2313.030069390902,2313.030069390902,0.0,0.0002666503121141907,-12.0
2018-09-11,66.63,66.775,66.42,66.6,123136,157751,AD1 Curncy,Future,CME,USD,0.005,5,1000,66600,66.6,66.695,0.8038113377236205,8987,0.002,,0.6485,0.0,0.0,0.0,0.12165549536731432,0.3487914783467542,66.78988107510591,67.09872846294346,-0.3088473878375453,-0.8854785939767194,-6.641089454825395,-6.641089454825395,-0.0,1.21,0.6659999999999999,665.9999999999999,805.8599999999998,1242.652274479568,8676707.78720122,108458.84734001526,87.28012620058064,-57.96351257265057,-41.49904468018695,-41,-11,0.0,-0.0,0.0,0.0,-30.0
2018-09-12,66.62,66.87,66.325,66.79,254077,153937,AD1 Curncy,Future,CME,USD,0.005,5,1000,66790,66.69,66.79,0.7177489115187462,8988,0.002,,0.6485,0.0028528528528530828,0.19000000000001194,0.0028528528528530828,0.11703087399610838,0.3420977550293313,66.78992864506355,67.06240746730305,-0.27247882223949205,-0.7964940378405284,-5.973705283803963,-5.973705283803963,-0.018946050997251152,1.07,0.6679,667.9000000000001,714.6530000000001,1102.0092521202778,8664695.45104085,108458.84734001526,98.41918035746002,-58.79271777290141,-42.09271511399861,-42,-1,-12012.33616037084,-12012.33616037084,0.0,-0.0013844347942764555,-41.0
2018-09-13,66.855,67.36,66.675,67.28,97183,164599,AD1 Curncy,Future,CME,USD,0.005,5,1000,67280,67.18,67.28,0.6831720134682955,8989,0.002,,0.6485,0.00733642760892339,0.4899999999999949,0.00733642760892339,0.12368325918550765,0.3516863079301036,66.98595718703814,67.0880065887968,-0.10204940175866284,-0.29017166565081287,-2.1762874923810966,-2.1762874923810966,-0.043825656371670935,1.02,0.6728000000000001,672.8000000000001,686.2560000000001,1058.2205088666155,8632960.678488806,108308.69313801063,102.34983373551542,-22.2742663005887,-15.947287032819714,-16,26,-31734.772552042847,-31734.772552042847,0.0,-0.0036625375619209672,-42.0
2018-09-14,67.325,67.42,67.015,67.12,113493,164855,AD1 Curncy,Future,CME,USD,0.005,5,1000,67120,67.03,67.12,0.627135152886764,8990,0.002,,0.6485,-0.0023781212841854638,-0.1599999999999966,-0.0023781212841854638,0.11838146139169636,0.3440660712591353,67.03957431222288,67.09177051952659,-0.052196207303708775,-0.15170402333683436,-1.1377801750262577,-1.1377801750262577,0.005175475606138096,0.93,0.6712,671.2,624.2160000000001,962.5535851966077,8636908.249807233,107912.00848111008,112.1101309482613,-12.755668441252942,-9.13243575267682,-9,7,3947.5713184270558,3947.5713184270558,0.0,0.0004572673808492402,-16.0
2018-09-17,67.19,67.62,67.125,67.515,89147,171886,AD1 Curncy,Future,CME,USD,0.005,5,1000,67515,67.41,67.515,0.5765716202863388,8991,0.002,,0.6485,0.005884982121573179,0.394999999999996,0.005884982121573179,0.12041624726241532,0.3470104425841034,67.22974458733373,67.14156222311169,0.0881823642220354,0.25412020331538876,1.9059015248654156,1.9059015248654156,-0.0066958159883099295,0.85,0.67515,675.15,573.8774999999999,884.9306090979182,8631426.368542777,107961.35312259042,121.99979525247093,23.251959580495285,16.64726768108543,17,26,-5481.881264456383,-5481.881264456383,0.0,-0.00063470412164894,-9.0
2018-09-18,67.6,67.77,67.5,67.68,74220,168457,AD1 Curncy,Future,CME,USD,0.005,5,1000,67680,67.68,67.67,0.5582130716129776,8992,0.002,,0.6485,0.0024439013552544075,0.16500000000000625,0.0024439013552544075,0.11537888254552811,0.33967467162790943,67.40984675240023,67.20490784392209,0.204938908478141,0.6033387991396594,4.525040993547445,4.525040993547445,0.004657835319600031,0.82,0.6768000000000001,676.8000000000001,554.976,855.7841171935236,8635751.734772539,107892.82960678473,126.07482125353148,57.04937344263966,40.844565699937405,41,24,4325.366229761151,4325.366229761151,0.0,0.0005011183604050593,17.0
2018-09-19,67.645,68.28,67.49,67.945,103859,169754,AD1 Curncy,Future,CME,USD,0.005,5,1000,67945,67.945,67.935,0.5170588296505223,8993,0.002,,0.6485,0.00391548463356961,0.26499999999998636,0.00391548463356961,0.11293813213766134,0.3360626907850101,67.62390805144014,67.29197750934301,0.33193054209712614,0.9877042325697277,7.407781744272958,7.407781744272958,0.017717728476507582,0.76,0.67945,679.45,516.3820000000001,796.271395528142,8652505.78257516,107946.89668465673,135.56545832348897,100.42393273227381,71.89863219888966,72,31,16754.04780262057,16754.04780262057,0.0,0.0019400798352225748,41.0
2018-09-20,67.71,68.45,67.445,68.265,141907,169535,AD1 Curncy,Future,CME,USD,0.005,5,1000,68265,68.265,68.235,0.490894421764534,8994,0.002,,0.6485,0.004709691662374116,0.3200000000000074,0.004709691662374116,0.11236850337346367,0.3352141157133209,67.88034483086409,67.40645074353796,0.4738940873261299,1.4137056439813227,10.60279232985992,10.60279232985992,0.03488836791768953,0.72,0.68265,682.65,491.508,757.9151888974557,8688033.924441006,108156.3222821895,142.70240769224486,151.3043993731877,108.3265618526272,108,36,35528.14186584508,35528.14186584508,0.0,0.00410611015567229,72.0
2018-09-21,68.21,68.345,67.89,68.18,99126,171753,AD1 Curncy,Future,CME,USD,0.005,5,1000,68180,68.18,68.15,0.4916679095888959,8995,0.002,,0.6485,-0.001245147586610873,-0.08499999999999375,-0.001245147586610873,0.10668507075868179,0.3266268065524962,68.00020689851846,67.49745653841585,0.5027503601026098,1.5392195313332513,11.544146484999384,11.544146484999384,-0.013202041280861354,0.72,0.6818000000000001,681.8000000000001,490.896,756.9714726291443,8673878.180416334,108600.42405551259,143.46699708288497,165.62040300878033,118.57612141426593,119,11,-14155.744024671281,-14155.744024671281,0.0,-0.0016293380237442008,108.0
2018-09-24,68.13,68.595,68.055,68.53,104939,170332,AD1 Curncy,Future,CME,USD,0.005,5,1000,68530,68.53,68.49,0.5327826323365814,8996,0.002,,0.6485,0.005133470225872516,0.3499999999999943,0.005133470225872516,0.10753993179875282,0.3279328159833243,68.21212413911107,67.61893223977869,0.5931918993323819,1.808882400358939,13.566618002692042,13.566618002692042,0.0592615322638552,0.78,0.6853,685.3000000000001,534.5340000000001,824.2621434078645,8738103.315343088,108423.47725520418,131.5400423546489,178.45535066834537,127.76531721609989,128,9,64225.13492675301,64225.13492675301,0.0,0.007404431281010946,119.0
2018-09-25,68.435,68.99,68.2,68.91,126407,175146,AD1 Curncy,Future,CME,USD,0.005,5,1000,68910,68.91,68.875,0.5993417917344616,8997,0.002,,0.6485,0.0055450167809718565,0.37999999999999545,0.0055450167809718565,0.10953236791773897,0.3309567462943443,68.49127448346664,67.77082256451061,0.7204519189560301,2.176876365334094,16.326572740005705,16.326572740005705,0.07522712448596226,0.87,0.6890999999999999,689.0999999999999,599.5169999999999,924.4672320740169,8813107.170393202,109226.2914417886,118.15052784157899,192.89931870756087,138.1064930423113,138,10,75003.85505011475,75003.85505011475,0.0,0.008583539510046392,128.0
2018-09-26,68.97,69.135,68.235,68.31,124221,178413,AD1 Curncy,Future,CME,USD,0.005,5,1000,68310,68.31,68.27,0.616251639607931,8998,0.002,,0.6485,-0.008707009142359556,-0.5999999999999943,-0.008707009142359556,0.12307115884110408,0.35081499232658814,68.41876469007998,67.83425520397995,0.584509486100032,1.6661473964484619,12.496105473363464,12.496105473363464,-0.142155618110628,0.9,0.6831,683.1,614.7900000000001,948.0185042405553,8685427.910562826,110163.83962991503,116.2043136680816,145.2101360056159,103.9633668604897,104,-34,-127679.25983037658,-127679.25983037658,0.0,-0.014487428481444428,138.0
2018-09-27,68.325,69.105,68.245,69.05,122772,182128,AD1 Curncy,Future,CME,USD,0.005,5,1000,69050,69.05,69.02,0.6686599160406074,8999,0.002,,0.6485,0.010832967354706513,0.7399999999999949,0.010832967354706513,0.14601866376861156,0.38212388536783665,68.67125881404799,67.97728400351171,0.6939748105362753,1.8160990116287745,13.620742587215808,13.620742587215808,0.1353699026539158,0.97,0.6905,690.5,669.785,1032.8218966846568,8804101.77332304,108567.84888203534,105.11768701896865,143.17809562488887,102.50852517114176,103,-1,118673.86276021505,118673.86276021505,0.0,0.013663559698180125,104.0
2018-09-28,69.005,69.425,68.74,69.185,121161,187485,AD1 Curncy,Future,CME,USD,0.005,5,1000,69185,69.185,69.15,0.7305570363218827,9000,0.002,,0.6485,0.0019551049963795197,0.13500000000000512,0.0019551049963795197,0.13911089815949748,0.3729757340089265,68.8767552884288,68.11936823839268,0.7573870500361153,2.0306603914827033,15.229952936120274,15.229952936120274,0.026629981886664933,1.06,0.6918500000000001,691.85,733.3610000000001,1130.8573631457211,8825543.562066294,110051.27216653801,97.31666941656276,148.21282951142263,106.11314879101361,106,3,21441.788743254478,21441.788743254478,0.0,0.0024354317220894005,103.0
2018-10-01,69.115,69.5,69.05,69.245,101970,189508,AD1 Curncy,Future,CME,USD,0.005,5,1000,69245,69.245,69.215,0.7895726692243448,9001,0.002,,0.6485,0.000867240008672443,0.060000000000002274,0.000867240008672443,0.13178598474547062,0.3630233942123711,69.02405317305728,68.25179550446413,0.7722576685931557,2.1272944964571066,15.954708723428299,15.954708723428299,0.013208024516401845,1.14,0.69245,692.45,789.393,1217.259830377795,8835350.809560511,110319.29452582868,90.62920813840495,144.59626176832086,103.52386288167901,104,-2,9807.247494217798,9807.247494217798,0.0,0.0011112343874626642,106.0
2018-10-02,69.2,69.405,68.62,68.985,146097,199398,AD1 Curncy,Future,CME,USD,0.005,5,1000,68985,68.985,68.96,0.8237451061985371,9002,0.002,,0.6485,-0.0037547837388981486,-0.2600000000000051,-0.0037547837388981486,0.1283164720565264,0.3582128865026025,69.00843190383438,68.3380548568801,0.6703770469542718,1.8714487172683032,14.035865379512273,14.035865379512273,-0.059906480873585015,1.19,0.68985,689.8499999999999,820.9214999999998,1265.8774094063222,8793654.587509625,110441.88511950639,87.24532430932787,122.45636269976156,87.67277622592499,88,-16,-41696.22205088748,-41696.22205088748,0.0,-0.004719249178625601,104.0
2018-10-03,68.865,69.215,68.81,68.87,85988,201981,AD1 Curncy,Future,CME,USD,0.005,5,1000,68870,68.87,68.845,0.8486938493862333,9003,0.002,,0.6485,-0.0016670290642892827,-0.11499999999999488,-0.0016670290642892827,0.12209531140482222,0.3494213951732524,68.95305914230062,68.40063663842362,0.552422503876997,1.580963591548512,11.857226936613841,11.857226936613841,-0.023398195530098684,1.23,0.6887000000000001,688.7,847.101,1306.2467232074018,8778049.344641468,109920.68234387031,84.15001575963184,99.7785833581586,71.43659355902685,71,-17,-15605.24286815659,-15605.24286815659,0.0,-0.0017746026652356852,88.0
2018-10-04,68.92,68.94,68.35,68.46,92984,202788,AD1 Curncy,Future,CME,USD,0.005,5,1000,68460,68.46,68.445,0.8560810417162703,9004,0.002,,0.6485,-0.005953245244664007,-0.4100000000000108,-0.005953245244664007,0.12458205132888636,0.3529618270137528,68.75583548538037,68.40762056331495,0.3482149220654236,0.9865512228659666,7.39913417149475,7.39913417149475,-0.07058897987529833,1.25,0.6846,684.6,855.75,1319.5836545875097,8733161.14109482,109725.61680801836,83.1516944200992,61.52505436014453,44.048934692189135,44,-27,-44888.203546647295,-44888.203546647295,0.0,-0.005113687766411242,71.0
2018-10-05,68.46,68.575,67.92,68.05,96523,207219,AD1 Curncy,Future,CME,USD,0.005,5,1000,68050,68.05,68.055,0.8562939526350442,9005,0.002,,0.6485,-0.005988898626935413,-0.4099999999999966,-0.005988898626935413,0.12693437287867615,0.3562785046542608,68.47350129122822,68.36554755586613,0.10795373536208785,0.30300378482515566,2.2725283861886676,2.2725283861886676,-0.044312664480175804,1.26,0.6805,680.5,857.43,1322.1742482652273,8705343.09946028,109164.51426368527,82.56439301167431,18.762992680746713,13.43338657429336,13,-31,-27818.04163454102,-27818.04163454102,0.0,-0.003185334747075748,44.0
2018-10-08,68.03,68.165,67.49,67.505,76595,207279,AD1 Curncy,Future,CME,USD,0.005,5,1000,67505,67.505,67.515,0.8591036025916882,9006,0.002,,0.6485,-0.00800881704628953,-0.5450000000000017,-0.00800881704628953,0.13612846083118024,0.3689559063508541,68.08610077473693,68.2643066669407,-0.17820589220376348,-0.4830005134388627,-3.62250385079147,-3.62250385079147,-0.018200264077484634,1.27,0.6750499999999999,675.05,857.3135,1321.994602929838,8694417.887432523,108816.7887432535,82.31258168686239,-29.817764412924646,-21.348063336988062,-21,-34,-10925.212027756395,-10925.212027756395,0.0,-0.0012550007395381974,13.0
2018-10-09,67.645,67.75,67.205,67.475,105617,203980,AD1 Curncy,Future,CME,USD,0.005,5,1000,67475,67.475,67.485,0.8502352615517734,9007,0.002,,0.6485,-0.00044441152507224135,-0.030000000000001137,-0.00044441152507224135,0.1288188142997651,0.35891337993973577,67.84166046484216,68.17144705906531,-0.32978659422315104,-0.9188473115115537,-6.891354836336653,-6.891354836336653,0.0016098824609103043,1.26,0.67475,674.75,850.1850000000001,1311.0023130300694,8695389.360061668,108680.22359290655,82.8985750160258,-57.12834958621063,-40.90110876237885,-41,-20,971.4726291442157,971.4726291442157,0.0,0.00011173521237671879,-21.0
2018-10-10,67.505,67.68,67.135,67.175,93831,200911,AD1 Curncy,Future,CME,USD,0.005,5,1000,67175,67.175,67.195,0.8504154376848295,9008,0.002,,0.6485,-0.00444609114486838,-0.29999999999999716,-0.00444609114486838,0.12672050001329122,0.355978229690091,67.5749962789053,68.05421799329292,-0.47922171438762007,-1.3462107354284638,-10.096580515713478,-10.096580515713478,0.03063959171398228,1.27,0.67175,671.75,853.1225000000001,1315.53199691596,8714356.206630673,108692.36700077086,82.62236665894979,-83.42033773708873,-59.724888457176974,-60,-19,18966.846569005218,18966.846569005218,0.0,0.002181253280746787,-41.0
