Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,NAME,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
03/02/2021,3829.5,3843.5,3807.75,3823.5,1285692,2592369,Future,CME,USD,0.25,12.5,50,190912.5,ES1 Index,47.58555890883565,5897,0.001,,1
04/02/2021,3832.75,3869.75,3811.25,3864.5,1136404,2584290,Future,CME,USD,0.25,12.5,50,191175,ES1 Index,48.538876171575886,5898,0.001,,1
05/02/2021,3864.25,3888.25,3860,3880.25,1138874,2586070,Future,CME,USD,0.25,12.5,50,193225,ES1 Index,50.06817851689384,5899,0.001,,1
08/02/2021,3889,3911.25,3885.5,3908,972437,2607386,Future,CME,USD,0.25,12.5,50,194012.5,ES1 Index,54.07210078527422,5900,0.001,,1
09/02/2021,3910.5,3913.25,3895,3905.5,881922,2574501,Future,CME,USD,0.25,12.5,50,195400,ES1 Index,53.15561470813299,5901,0.001,,1
10/02/2021,3912.25,3928.5,3878.25,3903,1560824,2573183,Future,CME,USD,0.25,12.5,50,195275,ES1 Index,52.90303039523781,5902,0.001,,1
11/02/2021,3907,3920.5,3884.5,3912,1296054,2570429,Future,CME,USD,0.25,12.5,50,195150,ES1 Index,53.808384956864266,5903,0.001,,1
12/02/2021,3905.25,3936.25,3890.25,3931,1050298,2568776,Future,CME,USD,0.25,12.5,50,195600,ES1 Index,57.62061082343779,5904,0.001,,1
16/02/2021,3936.5,3959.25,3918.75,3927.75,1450425,2584230,Future,CME,USD,0.25,12.5,50,196550,ES1 Index,60.88304190549334,5905,0.001,,1
17/02/2021,3929,3932.25,3896.5,3928,1382825,2579154,Future,CME,USD,0.25,12.5,50,196387.5,ES1 Index,63.124887788674144,5906,0.001,,1
18/02/2021,3928.25,3936,3880.5,3909.5,1536949,2572621,Future,CME,USD,0.25,12.5,50,196400,ES1 Index,63.99262164499396,5907,0.001,,1
19/02/2021,3910.5,3931,3890.25,3903,1427294,2575874,Future,CME,USD,0.25,12.5,50,195475,ES1 Index,64.54598974116051,5908,0.001,,1
22/02/2021,3905.5,3914.5,3861.25,3873.5,1514278,2571205,Future,CME,USD,0.25,12.5,50,195150,ES1 Index,63.68918668030954,5909,0.001,,1
23/02/2021,3878,3896,3804.75,3878,2282940,2574846,Future,CME,USD,0.25,12.5,50,193675,ES1 Index,61.19910810896375,5910,0.001,,1
24/02/2021,3876.25,3927.75,3851.75,3922.5,1944661,2602831,Future,CME,USD,0.25,12.5,50,193900,ES1 Index,61.12536980119311,5911,0.001,,1
25/02/2021,3923.5,3934.5,3810.25,3828,2863387,2656039,Future,CME,USD,0.25,12.5,50,196125,ES1 Index,61.39270450685445,5912,0.001,,1
26/02/2021,3823.25,3858.5,3785,3809.2,3010481,2664740,Future,CME,USD,0.25,12.5,50,191400,ES1 Index,62.160752086821525,5913,0.001,,1
01/03/2021,3817.25,3912,3812.5,3898.8,1692835,2653125,Future,CME,USD,0.25,12.5,50,190460,ES1 Index,62.48123551648082,5914,0.001,,1
02/03/2021,3903.25,3906.5,3865.5,3867.6,1641396,2651173,Future,CME,USD,0.25,12.5,50,194940,ES1 Index,62.446555349348735,5915,0.001,,1
03/03/2021,3867.5,3898,3813,3816.7,2203398,2627970,Future,CME,USD,0.25,12.5,50,193380,ES1 Index,62.97859934135784,5916,0.001,,1
04/03/2021,3818,3842.25,3720.5,3765.6,3192468,2612677,Future,CME,USD,0.25,12.5,50,190835,ES1 Index,61.46853890405461,5917,0.001,,1
05/03/2021,3765.5,3850,3728.5,3839,2948117,2610871,Future,CME,USD,0.25,12.5,50,188280,ES1 Index,59.281163956178084,5918,0.001,,1
08/03/2021,3854.75,3878.75,3796.25,3819.3,2198363,2613007,Future,CME,USD,0.25,12.5,50,191950,ES1 Index,50.31691249801187,5919,0.001,,1
09/03/2021,3831.25,3901.25,3826.25,3873.3,1704837,2577850,Future,CME,USD,0.25,12.5,50,190965,ES1 Index,45.59277857657464,5920,0.001,,1
10/03/2021,3878.5,3916.25,3856.25,3896.5,1845205,2527467,Future,CME,USD,0.25,12.5,50,193665,ES1 Index,44.40303339862283,5921,0.001,,1
11/03/2021,3907.75,3958.5,3893,3936.7,1599748,2264419,Future,CME,USD,0.25,12.5,50,194825,ES1 Index,44.66526959878923,5922,0.001,,1
12/03/2021,3937.5,3947.5,3910.25,3942.2,1448886,1816144,Future,CME,USD,0.25,12.5,50,196835,ES1 Index,46.22597330865528,5923,0.001,,1
15/03/2021,3945.75,3969.75,3922.25,3967.6,1295099,1146463,Future,CME,USD,0.25,12.5,50,197110,ES1 Index,49.214356814509166,5924,0.001,,1
16/03/2021,3967,3980.5,3952.75,3962.4,887247,727923,Future,CME,USD,0.25,12.5,50,198380,ES1 Index,51.3608734024823,5925,0.001,,1
17/03/2021,3967.5,3983.75,3935.25,3974,520411,546862,Future,CME,USD,0.25,12.5,50,198120,ES1 Index,54.05296846611788,5926,0.001,,1
18/03/2021,3972,3988.75,3911,3916.4,335435,476209,Future,CME,USD,0.25,12.5,50,198700,ES1 Index,54.23884616520217,5927,0.001,,1
19/03/2021,3923.75,3934.25,3908,3912.62,38644,458685,Future,CME,USD,0.25,12.5,50,195820,ES1 Index,54.24854043504273,5928,0.001,,1
22/03/2021,3893.5,3944.5,3885,3930,1325987,2530555,Future,CME,USD,0.25,12.5,50,195631,ES1 Index,54.21892079953085,5929,0.001,,1
23/03/2021,3933.25,3938.75,3890.5,3899.8,1877976,2535658,Future,CME,USD,0.25,12.5,50,196500,ES1 Index,53.73547496144862,5930,0.001,,1
24/03/2021,3905.75,3931.5,3877.5,3880.8,2063480,2551563,Future,CME,USD,0.25,12.5,50,194990,ES1 Index,53.20084099585095,5931,0.001,,1
25/03/2021,3882.75,3909.5,3843.25,3900.5,2279488,2542767,Future,CME,USD,0.25,12.5,50,194040,ES1 Index,53.08611007284125,5932,0.001,,1
26/03/2021,3907.5,3968,3900.75,3964.8,1984060,2566304,Future,CME,USD,0.25,12.5,50,195025,ES1 Index,55.183933917996484,5933,0.001,,1
29/03/2021,3962.25,3971.25,3928.75,3958.9,2003052,2571042,Future,CME,USD,0.25,12.5,50,198240,ES1 Index,56.67643133907118,5934,0.001,,1
30/03/2021,3965.25,3968.5,3933.75,3947.7,1590486,2558591,Future,CME,USD,0.25,12.5,50,197945,ES1 Index,57.54130130609751,5935,0.001,,1
31/03/2021,3949.5,3983.75,3941.5,3967.4,1642169,2578839,Future,CME,USD,0.25,12.5,50,197385,ES1 Index,59.04378230882929,5936,0.001,,1
01/04/2021,3967.5,4015.25,3964.5,4009.9,1245846,2579549,Future,CME,USD,0.25,12.5,50,198370,ES1 Index,61.09773947808855,5937,0.001,,1
02/04/2021,4014.5,4038,4012.5,4009.9,64747,2551210,Future,CME,USD,0.25,12.5,50,200495,ES1 Index,60.99187396147398,5938,0.001,,1
05/04/2021,4030,4073.75,4021,4067.7,1250666,2606684,Future,CME,USD,0.25,12.5,50,200495,ES1 Index,68.13528182470725,5939,0.001,,1
06/04/2021,4069.75,4076,4052.25,4064,1252163,2603360,Future,CME,USD,0.25,12.5,50,203385,ES1 Index,72.86862289535576,5940,0.001,,1
07/04/2021,4067,4075.5,4056.5,4069.9,1101579,2605405,Future,CME,USD,0.25,12.5,50,203200,ES1 Index,74.20105203206688,5941,0.001,,1
08/04/2021,4074.25,4098.5,4072.5,4089,988346,2610980,Future,CME,USD,0.25,12.5,50,203495,ES1 Index,70.81030124682015,5942,0.001,,1
09/04/2021,4098,4121.5,4081,4119.5,1090560,2589361,Future,CME,USD,0.25,12.5,50,204450,ES1 Index,74.29424313273103,5943,0.001,,1
12/04/2021,4114.25,4124.5,4104.5,4120.3,1089291,2596060,Future,CME,USD,0.25,12.5,50,205975,ES1 Index,74.38655901885286,5944,0.001,,1
13/04/2021,4122.75,4139.75,4101.25,4132.8,1081282,2605126,Future,CME,USD,0.25,12.5,50,206015,ES1 Index,77.60031161448528,5945,0.001,,1
14/04/2021,4134.75,4144,4113,4117.9,1529562,2602929,Future,CME,USD,0.25,12.5,50,206640,ES1 Index,79.60940649612434,5946,0.001,,1
15/04/2021,4123.5,4166.5,4119.5,4162.4,1277980,2630359,Future,CME,USD,0.25,12.5,50,205895,ES1 Index,85.36972544564675,5947,0.001,,1
16/04/2021,4162.75,4183.5,4154.25,4176.3,1304078,2619882,Future,CME,USD,0.25,12.5,50,208120,ES1 Index,91.01386533196502,5948,0.001,,1
19/04/2021,4165,4174.75,4141.75,4155.5,1618649,2627255,Future,CME,USD,0.25,12.5,50,208815,ES1 Index,94.79686205776203,5949,0.001,,1
20/04/2021,4156.25,4167.25,4110.5,4126.6,1700883,2634043,Future,CME,USD,0.25,12.5,50,207775,ES1 Index,96.28627857937497,5950,0.001,,1
21/04/2021,4121.25,4167.25,4113,4164.8,1505474,2629998,Future,CME,USD,0.25,12.5,50,206330,ES1 Index,99.42220437440005,5951,0.001,,1
22/04/2021,4157.5,4171.75,4115.25,4127.7,1944942,2647347,Future,CME,USD,0.25,12.5,50,208240,ES1 Index,97.92385563622857,5952,0.001,,1
23/04/2021,4129,4186.75,4127.5,4171.5,1509514,2630804,Future,CME,USD,0.25,12.5,50,206385,ES1 Index,97.2400135403711,5953,0.001,,1
26/04/2021,4170.75,4186,4163.75,4179.4,1019731,2635150,Future,CME,USD,0.25,12.5,50,208575,ES1 Index,96.84251390788125,5954,0.001,,1
27/04/2021,4181.5,4192.5,4166.75,4178.9,992029,2658316,Future,CME,USD,0.25,12.5,50,208970,ES1 Index,93.21631598955624,5955,0.001,,1
28/04/2021,4180.25,4193.75,4172.75,4176.3,1282972,2642141,Future,CME,USD,0.25,12.5,50,208945,ES1 Index,86.08515009375753,5956,0.001,,1
29/04/2021,4184.75,4211,4168,4203.4,1746965,2657040,Future,CME,USD,0.25,12.5,50,208815,ES1 Index,79.92851493677374,5957,0.001,,1
30/04/2021,4200.75,4201.5,4167.25,4174.4,1898434,2653999,Future,CME,USD,0.25,12.5,50,210170,ES1 Index,76.22703304382713,5958,0.001,,1
03/05/2021,4181.5,4202.5,4181,4185.8,1256240,2648480,Future,CME,USD,0.25,12.5,50,208720,ES1 Index,71.21638973343636,5959,0.001,,1
04/05/2021,4184.25,4185.5,4120.5,4158.3,2003587,2627442,Future,CME,USD,0.25,12.5,50,209290,ES1 Index,62.39315320341389,5960,0.001,,1
05/05/2021,4158.25,4180,4153,4159.9,1418246,2622723,Future,CME,USD,0.25,12.5,50,207915,ES1 Index,53.44970127759988,5961,0.001,,1
06/05/2021,4158.75,4197.25,4140.5,4194.2,1751616,2628475,Future,CME,USD,0.25,12.5,50,207995,ES1 Index,48.36308061594761,5962,0.001,,1
07/05/2021,4197.5,4232.25,4191.75,4225.2,1652592,2614829,Future,CME,USD,0.25,12.5,50,209710,ES1 Index,43.22846978552399,5963,0.001,,1
10/05/2021,4226.75,4238.25,4172,4183.4,1662210,2596737,Future,CME,USD,0.25,12.5,50,211260,ES1 Index,40.36432500775011,5964,0.001,,1
11/05/2021,4176.75,4185.5,4103.75,4146.2,2520859,2566631,Future,CME,USD,0.25,12.5,50,209170,ES1 Index,35.944189145552805,5965,0.001,,1
12/05/2021,4140,4150.5,4051,4058.7,2629953,2591080,Future,CME,USD,0.25,12.5,50,207310,ES1 Index,37.11263127289613,5966,0.001,,1
13/05/2021,4053.5,4126.75,4029.25,4107.1,2381081,2573168,Future,CME,USD,0.25,12.5,50,202935,ES1 Index,35.91786927604808,5967,0.001,,1
14/05/2021,4112.5,4178.25,4105.25,4168.9,1513171,2557681,Future,CME,USD,0.25,12.5,50,205355,ES1 Index,35.16218233649054,5968,0.001,,1
17/05/2021,4169,4178.75,4136.5,4157.8,1480730,2541279,Future,CME,USD,0.25,12.5,50,208445,ES1 Index,34.26483717551574,5969,0.001,,1
18/05/2021,4159,4179.5,4111.5,4123.1,1285520,2514036,Future,CME,USD,0.25,12.5,50,207890,ES1 Index,34.63547218288314,5970,0.001,,1
19/05/2021,4114,4123,4055.5,4111.6,2313119,2531759,Future,CME,USD,0.25,12.5,50,206155,ES1 Index,34.97089837752626,5971,0.001,,1
20/05/2021,4107.75,4169.25,4084.5,4154.2,1486599,2548476,Future,CME,USD,0.25,12.5,50,205580,ES1 Index,34.97707249038913,5972,0.001,,1
21/05/2021,4152.5,4185,4147,4151.8,1466725,2550371,Future,CME,USD,0.25,12.5,50,207710,ES1 Index,34.808204492589645,5973,0.001,,1
24/05/2021,4151.5,4206.25,4142.5,4193.8,1046500,2573189,Future,CME,USD,0.25,12.5,50,207590,ES1 Index,35.53848852532421,5974,0.001,,1
25/05/2021,4199.25,4212.75,4179.25,4185.5,1221701,2593548,Future,CME,USD,0.25,12.5,50,209690,ES1 Index,35.22998580751809,5975,0.001,,1
26/05/2021,4188,4204.25,4180.5,4193.1,1051147,2599672,Future,CME,USD,0.25,12.5,50,209275,ES1 Index,35.78484222867631,5976,0.001,,1
27/05/2021,4193,4211.5,4177.75,4199,1179928,2599181,Future,CME,USD,0.25,12.5,50,209655,ES1 Index,35.711377738725126,5977,0.001,,1
28/05/2021,4211.25,4217.5,4201,4202.4,1110833,2600561,Future,CME,USD,0.25,12.5,50,209950,ES1 Index,36.44904525495703,5978,0.001,,1
01/06/2021,4206.5,4230,4190,4198.6,1366344,2600601,Future,CME,USD,0.25,12.5,50,210120,ES1 Index,36.92268814696328,5979,0.001,,1
02/06/2021,4198.5,4215,4190.75,4206.2,1059938,2599510,Future,CME,USD,0.25,12.5,50,209930,ES1 Index,37.66508197253654,5980,0.001,,1
03/06/2021,4208,4213.25,4165.25,4191.3,1384271,2590354,Future,CME,USD,0.25,12.5,50,210310,ES1 Index,37.90894881156551,5981,0.001,,1
04/06/2021,4190.75,4232,4177,4228.3,1051573,2588766,Future,CME,USD,0.25,12.5,50,209565,ES1 Index,39.14754270701918,5982,0.001,,1
07/06/2021,4232.25,4232.5,4214,4225.5,934681,2576095,Future,CME,USD,0.25,12.5,50,211415,ES1 Index,40.67205715637227,5983,0.001,,1
08/06/2021,4227.5,4236.75,4205.75,4225.8,1305814,2542885,Future,CME,USD,0.25,12.5,50,211275,ES1 Index,41.986857864470004,5984,0.001,,1
09/06/2021,4225.5,4235,4217,4218.6,1057216,2511505,Future,CME,USD,0.25,12.5,50,211290,ES1 Index,42.77227411923754,5985,0.001,,1
10/06/2021,4222.25,4249,4207,4238.1,1563728,2308114,Future,CME,USD,0.25,12.5,50,210930,ES1 Index,44.34523536974239,5986,0.001,,1
11/06/2021,4239.5,4247.75,4230.75,4245.7,1084830,1833460,Future,CME,USD,0.25,12.5,50,211905,ES1 Index,46.211718210837404,5987,0.001,,1
14/06/2021,4248,4257.5,4233.5,4254.7,1116773,1265301,Future,CME,USD,0.25,12.5,50,212285,ES1 Index,47.723433098054684,5988,0.001,,1
15/06/2021,4255.25,4267.5,4238,4246.6,981189,744020,Future,CME,USD,0.25,12.5,50,212735,ES1 Index,49.4022475871745,5989,0.001,,1
16/06/2021,4248,4251.25,4200.75,4223.1,511740,590729,Future,CME,USD,0.25,12.5,50,212330,ES1 Index,49.25987210699805,5990,0.001,,1
17/06/2021,4214.25,4232.5,4193,4222.2,326193,539808,Future,CME,USD,0.25,12.5,50,211155,ES1 Index,41.5804641628465,5991,0.001,,1
18/06/2021,4225.75,4231,4183.75,4187.25,35117,505704,Future,CME,USD,0.25,12.5,50,211110,ES1 Index,37.407639371271216,5992,0.001,,1
21/06/2021,4142.5,4219.75,4126.75,4213.8,1425623,2487214,Future,CME,USD,0.25,12.5,50,209362.5,ES1 Index,37.02185750784357,5993,0.001,,1
22/06/2021,4219.25,4245.5,4205.75,4236.2,1063749,2468793,Future,CME,USD,0.25,12.5,50,210690,ES1 Index,36.62353432786624,5994,0.001,,1
23/06/2021,4237.5,4248.25,4230.5,4231.4,938299,2454568,Future,CME,USD,0.25,12.5,50,211810,ES1 Index,32.997241046250835,5995,0.001,,1
24/06/2021,4233.75,4263.75,4231.75,4256.1,878788,2457937,Future,CME,USD,0.25,12.5,50,211570,ES1 Index,27.75890247586097,5996,0.001,,1
25/06/2021,4262,4276.75,4253.5,4271.3,906160,2459229,Future,CME,USD,0.25,12.5,50,212805,ES1 Index,27.26910614592406,5997,0.001,,1
28/06/2021,4275,4282,4264.25,4280.4,823723,2461022,Future,CME,USD,0.25,12.5,50,213565,ES1 Index,26.40537539967284,5998,0.001,,1
29/06/2021,4280.5,4291,4271.75,4282,741471,2475206,Future,CME,USD,0.25,12.5,50,214020,ES1 Index,28.174601150639724,5999,0.001,,1
30/06/2021,4284.75,4294.25,4269.25,4288.6,1100062,2484844,Future,CME,USD,0.25,12.5,50,214100,ES1 Index,29.43655607116674,6000,0.001,,1
01/07/2021,4294.25,4312,4286,4310.8,985190,2497732,Future,CME,USD,0.25,12.5,50,214430,ES1 Index,32.43978293183006,6001,0.001,,1
02/07/2021,4309.75,4347,4308,4342.8,999780,2520183,Future,CME,USD,0.25,12.5,50,215540,ES1 Index,37.99719836160139,6002,0.001,,1
06/07/2021,4341,4348,4305.25,4333.9,1368133,2511335,Future,CME,USD,0.25,12.5,50,217140,ES1 Index,41.36762018774477,6003,0.001,,1
07/07/2021,4328,4353.25,4320.25,4349.7,1221078,2502409,Future,CME,USD,0.25,12.5,50,216695,ES1 Index,44.978044458722295,6004,0.001,,1
08/07/2021,4352.25,4352.25,4279.25,4312.9,1991636,2497279,Future,CME,USD,0.25,12.5,50,217485,ES1 Index,45.46977677532003,6005,0.001,,1
09/07/2021,4310.25,4364,4293.25,4359.9,1311506,2525430,Future,CME,USD,0.25,12.5,50,215645,ES1 Index,47.81131560621799,6006,0.001,,1
12/07/2021,4362,4379.25,4341.75,4376.5,1055739,2524071,Future,CME,USD,0.25,12.5,50,217995,ES1 Index,52.25557769269562,6007,0.001,,1
13/07/2021,4377,4383.75,4356.5,4361.2,1249893,2531016,Future,CME,USD,0.25,12.5,50,218825,ES1 Index,54.50971794090768,6008,0.001,,1
14/07/2021,4359.5,4384.5,4350,4367.7,1308582,2528853,Future,CME,USD,0.25,12.5,50,218060,ES1 Index,56.54663208359341,6009,0.001,,1
15/07/2021,4366.5,4370.25,4332.5,4352,1611726,2555170,Future,CME,USD,0.25,12.5,50,218385,ES1 Index,56.75992629779018,6010,0.001,,1
16/07/2021,4347.75,4368,4314.25,4318.6,1636065,2541892,Future,CME,USD,0.25,12.5,50,217600,ES1 Index,56.22234416431382,6011,0.001,,1
19/07/2021,4320,4320.75,4224,4251.2,2599774,2551332,Future,CME,USD,0.25,12.5,50,215930,ES1 Index,56.05630859529149,6012,0.001,,1
20/07/2021,4262.75,4329,4252.75,4315.6,1844380,2564224,Future,CME,USD,0.25,12.5,50,212560,ES1 Index,55.81578704390479,6013,0.001,,1
21/07/2021,4318.75,4355.25,4310,4350.5,1191429,2555237,Future,CME,USD,0.25,12.5,50,215780,ES1 Index,56.18700383538143,6014,0.001,,1
22/07/2021,4355,4371.5,4341.5,4359.5,981969,2567637,Future,CME,USD,0.25,12.5,50,217525,ES1 Index,55.44840484628149,6015,0.001,,1
23/07/2021,4371.5,4408.25,4367.25,4403.1,1173337,2576509,Future,CME,USD,0.25,12.5,50,217975,ES1 Index,56.49209546473818,6016,0.001,,1
26/07/2021,4400.5,4416.75,4375.5,4414.3,938628,2592033,Future,CME,USD,0.25,12.5,50,220155,ES1 Index,54.39607828998686,6017,0.001,,1
27/07/2021,4415.75,4416,4364.75,4394.6,1575473,2560106,Future,CME,USD,0.25,12.5,50,220715,ES1 Index,51.986141743067954,6018,0.001,,1
28/07/2021,4380,4407.75,4377.5,4393.8,1221313,2558463,Future,CME,USD,0.25,12.5,50,219730,ES1 Index,50.31933756847682,6019,0.001,,1
29/07/2021,4393.75,4422.5,4380.5,4411.8,1009496,2565850,Future,CME,USD,0.25,12.5,50,219690,ES1 Index,48.31601804781678,6020,0.001,,1
30/07/2021,4394.25,4405,4370.75,4389.5,1376982,2568657,Future,CME,USD,0.25,12.5,50,220590,ES1 Index,46.17241528586389,6021,0.001,,1
02/08/2021,4396.5,4419.75,4377.25,4379.7,1193301,2583290,Future,CME,USD,0.25,12.5,50,219475,ES1 Index,44.13625946992946,6022,0.001,,1
03/08/2021,4383.75,4417,4365.25,4415.1,1296856,2586611,Future,CME,USD,0.25,12.5,50,218985,ES1 Index,43.75721197696368,6023,0.001,,1
04/08/2021,4409.75,4415,4391.25,4394.7,1047251,2575336,Future,CME,USD,0.25,12.5,50,220755,ES1 Index,41.85770538379914,6024,0.001,,1
05/08/2021,4396.25,4422.75,4393.75,4421.6,763343,2582468,Future,CME,USD,0.25,12.5,50,219735,ES1 Index,41.125792798805165,6025,0.001,,1
06/08/2021,4420.25,4433.25,4416,4429.4,951045,2566819,Future,CME,USD,0.25,12.5,50,221080,ES1 Index,41.66157982278449,6026,0.001,,1
09/08/2021,4428,4432,4412.25,4425.7,789726,2570104,Future,CME,USD,0.25,12.5,50,221470,ES1 Index,42.85562001259074,6027,0.001,,1
10/08/2021,4427.25,4438.25,4416.5,4429.9,950320,2569409,Future,CME,USD,0.25,12.5,50,221285,ES1 Index,43.65826573128571,6028,0.001,,1
11/08/2021,4429.25,4443.25,4420.75,4440.6,1001054,2576868,Future,CME,USD,0.25,12.5,50,221495,ES1 Index,45.208943436708914,6029,0.001,,1
12/08/2021,4440,4456.25,4430.25,4454.6,850527,2596465,Future,CME,USD,0.25,12.5,50,222030,ES1 Index,45.487563135398474,6030,0.001,,1
13/08/2021,4455.75,4463.25,4451,4462.5,789104,2596978,Future,CME,USD,0.25,12.5,50,222730,ES1 Index,47.752880541354244,6031,0.001,,1
16/08/2021,4456.25,4476.5,4432.5,4474,1239520,2583412,Future,CME,USD,0.25,12.5,50,223125,ES1 Index,50.623093544318614,6032,0.001,,1
17/08/2021,4472,4472.25,4411.75,4443.6,1789568,2579098,Future,CME,USD,0.25,12.5,50,223700,ES1 Index,51.18318473870907,6033,0.001,,1
18/08/2021,4436.75,4449.75,4381.5,4394.5,1546011,2581228,Future,CME,USD,0.25,12.5,50,222180,ES1 Index,50.850923295421275,6034,0.001,,1
19/08/2021,4389.75,4414.75,4347.75,4401.4,1924058,2584948,Future,CME,USD,0.25,12.5,50,219725,ES1 Index,49.989381539117666,6035,0.001,,1
20/08/2021,4403.75,4440.5,4371.75,4436.9,1328852,2569832,Future,CME,USD,0.25,12.5,50,220070,ES1 Index,47.62535459182209,6036,0.001,,1
23/08/2021,4435,4485.75,4433.5,4475.5,997026,2584034,Future,CME,USD,0.25,12.5,50,221845,ES1 Index,37.86032972206419,6037,0.001,,1
24/08/2021,4481,4492,4476.75,4482.5,787503,2579276,Future,CME,USD,0.25,12.5,50,223775,ES1 Index,34.640541277478974,6038,0.001,,1
25/08/2021,4483.5,4498,4476.25,4492.9,801106,2595889,Future,CME,USD,0.25,12.5,50,224125,ES1 Index,34.58568730939668,6039,0.001,,1
26/08/2021,4493.75,4494.25,4465,4466.5,1306718,2581175,Future,CME,USD,0.25,12.5,50,224645,ES1 Index,32.73018637277638,6040,0.001,,1
27/08/2021,4470,4510,4462.25,4505.6,1216414,2577890,Future,CME,USD,0.25,12.5,50,223325,ES1 Index,35.62333177375929,6041,0.001,,1
30/08/2021,4508.75,4534.5,4500.75,4525.2,975807,2584125,Future,CME,USD,0.25,12.5,50,225280,ES1 Index,39.822896261614474,6042,0.001,,1
31/08/2021,4529.5,4542.25,4512.5,4520.5,1378199,2583747,Future,CME,USD,0.25,12.5,50,226260,ES1 Index,42.04607591674425,6043,0.001,,1
01/09/2021,4527.75,4540,4519.25,4521.3,1061414,2587535,Future,CME,USD,0.25,12.5,50,226025,ES1 Index,43.570029836994664,6044,0.001,,1
02/09/2021,4522.5,4544,4516,4535.2,1016806,2598768,Future,CME,USD,0.25,12.5,50,226065,ES1 Index,46.22817575169847,6045,0.001,,1
03/09/2021,4536.75,4549.5,4519.25,4534.4,1156146,2591274,Future,CME,USD,0.25,12.5,50,226760,ES1 Index,47.04326129564045,6046,0.001,,1
07/09/2021,4533,4548,4510.75,4519.3,1277938,2576642,Future,CME,USD,0.25,12.5,50,226720,ES1 Index,45.55527667932537,6047,0.001,,1
08/09/2021,4517.5,4524.75,4492,4512.6,1606757,2505731,Future,CME,USD,0.25,12.5,50,225965,ES1 Index,45.35543774818936,6048,0.001,,1
09/09/2021,4511,4529.5,4485.5,4492.3,1696301,2336673,Future,CME,USD,0.25,12.5,50,225630,ES1 Index,42.91479931208506,6049,0.001,,1
10/09/2021,4491.25,4518.25,4456.5,4458.3,1721413,1832343,Future,CME,USD,0.25,12.5,50,224615,ES1 Index,41.73247057144512,6050,0.001,,1
13/09/2021,4461,4492.75,4444.75,4468.9,1534719,1219229,Future,CME,USD,0.25,12.5,50,222915,ES1 Index,40.73265806855552,6051,0.001,,1
14/09/2021,4475.5,4489.5,4435,4444.6,893788,746820,Future,CME,USD,0.25,12.5,50,223445,ES1 Index,39.94758106982022,6052,0.001,,1
15/09/2021,4446.75,4487.5,4437.5,4481.7,518985,613790,Future,CME,USD,0.25,12.5,50,222230,ES1 Index,38.797494334856005,6053,0.001,,1
16/09/2021,4486,4487.5,4443,4474.3,268026,565840,Future,CME,USD,0.25,12.5,50,224085,ES1 Index,38.02838720390133,6054,0.001,,1
17/09/2021,4471,4482.5,4459,4464.33,24266,533083,Future,CME,USD,0.25,12.5,50,223715,ES1 Index,37.8157088963019,6055,0.001,,1
20/09/2021,4411.75,4418,4293.75,4348.25,2711340,2419603,Future,CME,USD,0.25,12.5,50,223216.5,ES1 Index,45.98381252495123,6056,0.001,,1
21/09/2021,4342.5,4395.75,4329.25,4343.25,1941006,2400612,Future,CME,USD,0.25,12.5,50,217412.5,ES1 Index,53.00043676860792,6057,0.001,,1
22/09/2021,4336.5,4406.5,4321.25,4384,1767853,2389310,Future,CME,USD,0.25,12.5,50,217162.5,ES1 Index,55.50699887698738,6058,0.001,,1
23/09/2021,4386,4455,4385.75,4438,1447395,2384548,Future,CME,USD,0.25,12.5,50,219200,ES1 Index,53.782581514184265,6059,0.001,,1
24/09/2021,4439,4453,4410.75,4445.75,1182037,2372293,Future,CME,USD,0.25,12.5,50,221900,ES1 Index,52.16321554502307,6060,0.001,,1
27/09/2021,4446,4472,4425,4433,1306188,2379339,Future,CME,USD,0.25,12.5,50,222287.5,ES1 Index,52.274793122465205,6061,0.001,,1
28/09/2021,4429.75,4442,4334.75,4343.5,2307037,2398867,Future,CME,USD,0.25,12.5,50,221650,ES1 Index,58.11293484239589,6062,0.001,,1
29/09/2021,4347.5,4378.75,4344.25,4349.75,1815726,2410693,Future,CME,USD,0.25,12.5,50,217175,ES1 Index,62.39686767776544,6063,0.001,,1
30/09/2021,4360,4389,4294.25,4297.75,2373423,2391044,Future,CME,USD,0.25,12.5,50,217487.5,ES1 Index,69.88494087424412,6064,0.001,,1
01/10/2021,4301,4365.75,4260,4343.75,2269695,2375977,Future,CME,USD,0.25,12.5,50,214887.5,ES1 Index,73.08674602368029,6065,0.001,,1
04/10/2021,4349,4362,4267.5,4291.25,2135338,2390349,Future,CME,USD,0.25,12.5,50,217187.5,ES1 Index,78.3600059298745,6066,0.001,,1
05/10/2021,4295.75,4359.75,4269,4334,1650217,2373933,Future,CME,USD,0.25,12.5,50,214562.5,ES1 Index,78.90944292455319,6067,0.001,,1
06/10/2021,4334,4357.5,4273.75,4354,2202805,2367217,Future,CME,USD,0.25,12.5,50,216700,ES1 Index,78.08035337178829,6068,0.001,,1
07/10/2021,4355.25,4421.5,4355,4390,1406808,2363795,Future,CME,USD,0.25,12.5,50,217700,ES1 Index,75.67961920268458,6069,0.001,,1
