Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate,assetClass
18/11/2016,125.8438,126.1563,125.3125,125.5625,1914268,2943836,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125563,125.5625,124.875,1.6207382237785957,8318,,0.002,,1,rates
21/11/2016,125.375,125.875,125.3125,125.5469,1635973,2806750,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125547,125.5469,124.875,1.7366444489542066,8319,,0.002,,1,rates
22/11/2016,125.7969,125.9688,125.5469,125.7031,2263826,2368094,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125703,125.7031,125.0469,1.8092500675003225,8320,,0.002,,1,rates
23/11/2016,125.7188,125.9219,124.8594,125.7031,3075104,1872954,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125703,125.7031,125.0469,1.8615605669034037,8321,,0.002,,1,rates
24/11/2016,125.7188,125.9219,124.8594,125.3594,3075104,1872954,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125359,125.3594,124.7188,1.9136404056882914,8322,,0.002,,1,rates
25/11/2016,124.7188,124.75,124.1563,124.5781,1479196,1688530,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124578,125.2031,124.5781,1.990557308690861,8323,,0.002,,1,rates
28/11/2016,124.7344,125.0781,124.7031,124.9844,2507938,2591898,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124984,125.6406,124.9844,2.021667206791394,8324,,0.002,,1,rates
29/11/2016,125.0469,125.1719,124.6875,125.1094,1214689,2835950,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125109,125.7656,125.1094,2.0238821408410868,8325,,0.002,,1,rates
30/11/2016,125.1406,125.1875,124.2656,124.5156,2266308,2901074,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124516,125.2344,124.5156,2.0489153557224524,8326,,0.002,,1,rates
01/12/2016,124.3906,124.4531,123.5938,123.9844,1893099,2950895,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123984,124.7344,123.9844,2.1025578388195867,8327,,0.002,,1,rates
02/12/2016,123.9531,124.625,123.9531,124.4688,1453287,2916507,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124469,125.2344,124.4688,2.1038761253413836,8328,,0.002,,1,rates
05/12/2016,124.8125,125.0625,124,124.4688,1503965,2940579,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124469,125.1875,124.4688,2.080191343181661,8329,,0.002,,1,rates
06/12/2016,124.4375,124.625,124.3906,124.4688,844697,2926134,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124469,125.2031,124.4688,2.0232470552755113,8330,,0.002,,1,rates
07/12/2016,124.5156,124.8594,124.4063,124.8125,856050,2930926,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124813,125.5469,124.8125,1.9097669785292675,8331,,0.002,,1,rates
08/12/2016,124.875,124.875,124.2031,124.5313,1379057,2954449,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124531,125.2813,124.5313,1.77285887169488,8332,,0.002,,1,rates
09/12/2016,124.3594,124.5625,123.875,124.0313,1466260,2951170,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124031,124.7969,124.0313,1.5888342820593284,8333,,0.002,,1,rates
12/12/2016,123.8906,124.1563,123.5156,124,1418496,2965160,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124000,124.7656,124,1.3899992715034328,8334,,0.002,,1,rates
13/12/2016,124.0469,124.3125,123.8281,123.9219,1251420,2981954,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123922,124.6719,123.9219,1.165590990690919,8335,,0.002,,1,rates
14/12/2016,124,124.4219,122.9531,123.4063,1764025,2971764,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123406,124.1563,123.4063,1.089421455443047,8336,,0.002,,1,rates
15/12/2016,123.0313,123.1406,122.4531,122.9219,2089103,3063550,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,122922,123.7031,122.9219,1.0616696422048877,8337,,0.002,,1,rates
16/12/2016,122.7188,123.1719,122.6406,122.8281,1324475,3042729,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,122828,123.6094,122.8281,1.0458929620724138,8338,,0.002,,1,rates
19/12/2016,122.8281,123.4219,122.8125,123.2656,1015374,3033456,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123266,124.0313,123.2656,1.0174784342575187,8339,,0.002,,1,rates
20/12/2016,123.2813,123.3594,122.9063,123.125,804891,3044818,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123125,123.9375,123.125,0.9965045822334831,8340,,0.002,,1,rates
21/12/2016,123.2813,123.3594,122.9063,122.7656,804891,3064109,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,122766,123.2969,122.7656,0.9749814779841586,8341,,0.002,,1,rates
22/12/2016,123.3594,123.4219,123.0469,123.2656,585524,3068586,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123266,123.2656,122.625,0.9354204308288636,8342,,0.002,,1,rates
23/12/2016,123.2656,123.4688,123.2031,123.2656,287288,3024187,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123266,123.2656,122.625,0.9181908947373792,8343,,0.002,,1,rates
26/12/2016,123.2656,123.4688,123.2031,123.3594,287288,3024187,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123359,123.3594,122.7188,0.8883590551377335,8344,,0.002,,1,rates
27/12/2016,123.3438,123.3438,123.0938,123.2031,263382,3029601,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123203,123.2031,122.5625,0.8414685441804114,8345,,0.002,,1,rates
28/12/2016,123.1875,123.6875,123.1563,123.6406,624846,3047269,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123641,123.6406,123,0.7667269711866233,8346,,0.002,,1,rates
29/12/2016,123.6406,124.0781,123.6094,123.9375,766254,3058315,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123938,123.9375,123.2969,0.7067669657755804,8347,,0.002,,1,rates
30/12/2016,123.9688,124.3281,123.8594,123.9375,786367,3087986,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123938,123.9375,123.2969,0.6916412166084328,8348,,0.002,,1,rates
02/01/2017,123.9688,124.3281,123.8594,124.2813,786367,3087986,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124281,124.2813,123.625,0.6569646235363289,8349,,0.002,,1,rates
03/01/2017,124.125,124.2344,123.5781,124.1094,1442195,3096529,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124109,124.1094,123.5156,0.6034944213314559,8350,,0.002,,1,rates
04/01/2017,124.1406,124.2813,123.8594,124.1094,1153515,3090091,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124109,124.1094,123.5,0.5881555260117609,8351,,0.002,,1,rates
05/01/2017,124.2031,125.0313,124.1094,124.8281,1882843,3101861,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124828,124.8281,124.2344,0.6243947368544526,8352,,0.002,,1,rates
06/01/2017,124.9531,125.3281,124.3125,124.4063,1540229,3106415,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124406,124.4063,123.8125,0.6217169739880614,8353,,0.002,,1,rates
09/01/2017,124.3906,124.8594,124.2344,124.7813,889369,3093666,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124781,124.7813,124.2031,0.6387241644441558,8354,,0.002,,1,rates
10/01/2017,124.8281,124.9219,124.625,124.7656,907696,3101623,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124766,124.7656,124.1875,0.6540891306070079,8355,,0.002,,1,rates
11/01/2017,124.7813,125.2031,124.5781,124.8125,1460875,3088457,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124813,124.8125,124.25,0.6540891306070079,8356,,0.002,,1,rates
12/01/2017,124.7656,125.3281,124.75,124.8906,1409184,3080186,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124891,124.8906,124.3281,0.6740131440446203,8357,,0.002,,1,rates
13/01/2017,124.875,125.3125,124.3438,124.8906,1584205,3084407,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124891,124.8906,124.3281,0.7056420416506879,8358,,0.002,,1,rates
16/01/2017,124.875,125.3125,124.3438,124.7813,1584205,3084407,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124781,124.7813,124.2188,0.7286241946835955,8359,,0.002,,1,rates
17/01/2017,124.7031,125.4219,124.6875,125.2344,1592429,3086870,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125234,125.2344,124.6719,0.7760118182594736,8360,,0.002,,1,rates
18/01/2017,125.2344,125.2813,124.3125,124.7188,1290896,3111905,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124719,124.7188,124.1563,0.7818948328122083,8361,,0.002,,1,rates
19/01/2017,124.3125,124.4844,123.8594,124.1719,1809571,3150052,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124172,124.1719,123.5938,0.7490234951222497,8362,,0.002,,1,rates
20/01/2017,124.0625,124.2969,123.7813,124.2188,1461739,3142561,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124219,124.2188,123.6406,0.7044218242255212,8363,,0.002,,1,rates
23/01/2017,124.1719,124.9844,124.1563,124.8125,1684165,3144882,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124813,124.8125,124.2656,0.6949780026101148,8364,,0.002,,1,rates
24/01/2017,124.8594,124.9375,124.2031,124.2188,1168462,3148405,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124219,124.2188,123.6406,0.6598257402617693,8365,,0.002,,1,rates
25/01/2017,124.2969,124.3906,123.7344,123.8125,1407113,3163404,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123813,123.8125,123.2344,0.593845094065255,8366,,0.002,,1,rates
26/01/2017,123.9219,124.0156,123.5625,123.9688,1392976,3179119,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123969,123.9688,123.3906,0.560596999408133,8367,,0.002,,1,rates
27/01/2017,123.9688,124.1875,123.7969,124.1719,1076894,3121643,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124172,124.1719,123.6094,0.5196523210238193,8368,,0.002,,1,rates
30/01/2017,124.2031,124.3594,124.0625,124.2188,1214640,3153754,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124219,124.2188,123.6563,0.4802146516008709,8369,,0.002,,1,rates
31/01/2017,124.1406,124.6719,124.0625,124.4688,2121500,3138950,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124469,124.4688,123.9063,0.4159203770100731,8370,,0.002,,1,rates
01/02/2017,124.4531,124.4688,123.9063,124.3281,1496441,3131200,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124328,124.3281,123.7656,0.38465294098996755,8371,,0.002,,1,rates
02/02/2017,124.3125,124.7031,124.2344,124.375,1373958,3142110,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124375,124.375,123.8125,0.37077673202649924,8372,,0.002,,1,rates
03/02/2017,124.3438,124.8281,124.0938,124.2813,1887958,3137456,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124281,124.2813,123.7188,0.3569985988939806,8373,,0.002,,1,rates
06/02/2017,124.4219,125.0156,124.4063,124.9375,1276682,3148709,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124938,124.9375,124.3906,0.3668201898464154,8374,,0.002,,1,rates
07/02/2017,124.9375,125.3125,124.75,125.1094,1410505,3159317,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125109,125.1094,124.5625,0.3776643814451336,8375,,0.002,,1,rates
08/02/2017,125.0469,125.5625,124.9844,125.3594,1724286,3169794,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125359,125.3594,124.8281,0.4013170629469764,8376,,0.002,,1,rates
09/02/2017,125.4844,125.4844,124.8438,124.9219,1434680,3218872,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124922,124.9219,124.375,0.4041372781770954,8377,,0.002,,1,rates
10/02/2017,124.9219,124.9219,124.625,124.7813,1166254,3217767,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124781,124.7813,124.2344,0.4041383607286083,8378,,0.002,,1,rates
13/02/2017,124.7344,124.75,124.4375,124.5938,826475,3210911,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124594,124.5938,124.0469,0.40239424338874286,8379,,0.002,,1,rates
14/02/2017,124.5469,124.625,123.9688,124.2344,1536726,3194706,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124234,124.2344,123.6875,0.4069420252473036,8380,,0.002,,1,rates
15/02/2017,124.2031,124.2656,123.7656,123.9688,1448757,3186297,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123969,123.9688,123.3906,0.42095449506133326,8381,,0.002,,1,rates
16/02/2017,124,124.5313,123.9531,124.4531,1367559,3140356,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124453,124.4531,123.8906,0.414767429104139,8382,,0.002,,1,rates
17/02/2017,124.4375,124.9063,124.3438,124.4531,1124874,3144400,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124453,124.4531,123.8906,0.4077049579605805,8383,,0.002,,1,rates
20/02/2017,124.4375,124.9063,124.3438,124.7031,1124874,3144400,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124703,124.7031,124.1563,0.4057824675187872,8384,,0.002,,1,rates
21/02/2017,124.6875,124.7969,124.3906,124.7031,1534132,3044916,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124703,124.7031,124.1563,0.37876606070979235,8385,,0.002,,1,rates
22/02/2017,124.6719,124.9844,124.4375,124.7656,2624783,2555973,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124766,124.7656,124.2188,0.38011184399544334,8386,,0.002,,1,rates
23/02/2017,124.25,124.5938,124.1875,124.4844,3329428,2229288,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124484,125.0469,124.4844,0.37461287432801355,8387,,0.002,,1,rates
24/02/2017,124.5938,125.1406,124.5313,125.0938,2291354,2857020,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125094,125.6094,125.0938,0.3884714347443494,8388,,0.002,,1,rates
27/02/2017,125.125,125.125,124.5469,124.5938,1246309,3047238,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124594,125.1406,124.5938,0.3842554196264823,8389,,0.002,,1,rates
28/02/2017,124.625,124.8125,124.125,124.5781,1840331,3134817,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124578,125.1094,124.5781,0.37920582574507744,8390,,0.002,,1,rates
01/03/2017,124.2813,124.2813,123.6094,123.7188,1628326,3220942,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123719,124.2813,123.7188,0.38702069614643153,8391,,0.002,,1,rates
02/03/2017,123.7969,123.7969,123.3438,123.5,1361921,3242296,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123500,124.0781,123.5,0.4248827239513458,8392,,0.002,,1,rates
03/03/2017,123.5938,123.6719,123.2813,123.5781,1356447,3224101,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123578,124.1719,123.5781,0.459840411641861,8393,,0.002,,1,rates
06/03/2017,123.5625,123.8594,123.5,123.5938,927711,3226417,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123594,124.1875,123.5938,0.4910257927837693,8394,,0.002,,1,rates
07/03/2017,123.5469,123.6406,123.375,123.4531,859981,3211071,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123453,124.0469,123.4531,0.530936076138693,8395,,0.002,,1,rates
08/03/2017,123.3906,123.5156,122.8438,123.1406,1719991,3237362,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123141,123.7656,123.1406,0.589611924160432,8396,,0.002,,1,rates
09/03/2017,123.0469,123.125,122.7031,122.8281,1220428,3232683,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,122828,123.4688,122.8281,0.6658526506758837,8397,,0.002,,1,rates
10/03/2017,122.7344,123.125,122.6406,123.0156,1648148,3186234,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123016,123.6563,123.0156,0.7147009962998832,8398,,0.002,,1,rates
13/03/2017,123.0625,123.2344,122.6719,122.7969,860406,3161293,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,122797,123.4688,122.7969,0.7574146325353251,8399,,0.002,,1,rates
14/03/2017,122.6719,122.9844,122.6406,122.875,938460,3132945,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,122875,123.5625,122.875,0.774431521038837,8400,,0.002,,1,rates
15/03/2017,122.8281,123.8125,122.8125,123.7344,1563846,3094388,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123734,124.3906,123.7344,0.7301601233828495,8401,,0.002,,1,rates
16/03/2017,123.7969,123.875,123.3906,123.5938,1231017,3091334,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123594,124.2344,123.5938,0.710033506658948,8402,,0.002,,1,rates
17/03/2017,123.375,123.875,123.3594,123.75,845989,3068155,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,123750,124.3906,123.75,0.6905891354090544,8403,,0.002,,1,rates
20/03/2017,123.75,124.0781,123.6563,124,778950,3060630,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124000,124.6719,124,0.6768144649840656,8404,,0.002,,1,rates
21/03/2017,124.0625,124.4375,123.7656,124.2813,1789403,3048684,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124281,124.9063,124.2813,0.6778315665254427,8405,,0.002,,1,rates
22/03/2017,124.4063,124.7188,124.3438,124.5313,1678891,3048179,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124531,125.0781,124.5313,0.6892340912769469,8406,,0.002,,1,rates
23/03/2017,124.4531,124.625,124.1875,124.4063,1533329,3045937,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124406,124.4063,123.8906,0.6878126929465295,8407,,0.002,,1,rates
24/03/2017,124.3281,124.5938,124.2188,124.5313,1004433,3001932,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124531,124.5313,124,0.6904781563851433,8408,,0.002,,1,rates
27/03/2017,124.4219,124.9219,124.4219,124.6719,1144030,3009795,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124672,124.6719,124.1563,0.6890493402108618,8409,,0.002,,1,rates
28/03/2017,124.6406,124.8281,124.2656,124.3594,1345398,3013588,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124359,124.3594,123.8438,0.6762661511897587,8410,,0.002,,1,rates
29/03/2017,124.2813,124.6563,124.2031,124.5781,1207851,3022117,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124578,124.5781,124.0625,0.6674217424125481,8411,,0.002,,1,rates
30/03/2017,124.625,124.6875,124.2656,124.3438,1058234,3006805,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124344,124.3438,123.8281,0.6629354109652486,8412,,0.002,,1,rates
31/03/2017,124.3281,124.625,124.2344,124.5625,1525342,3036810,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124563,124.5625,124.0469,0.6308746468290207,8413,,0.002,,1,rates
03/04/2017,124.5938,125.2344,124.5,125.0313,1559814,3036627,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125031,125.0313,124.5938,0.6570081392278633,8414,,0.002,,1,rates
04/04/2017,125.2031,125.3594,124.8906,125.0313,1266102,3026460,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125031,125.0313,124.6406,0.6823160025078878,8415,,0.002,,1,rates
05/04/2017,124.9219,125.2969,124.75,125.0469,1479991,3066605,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125047,125.0469,124.6719,0.7171152911341364,8416,,0.002,,1,rates
06/04/2017,125.2031,125.2969,124.9375,125.125,1079521,3066293,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125125,125.125,124.75,0.7458658329609039,8417,,0.002,,1,rates
07/04/2017,125.125,125.7813,124.7188,124.8125,2067987,3084174,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124813,124.8125,124.4219,0.7552008594485623,8418,,0.002,,1,rates
10/04/2017,124.7656,125.0469,124.625,124.9063,947722,3080441,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124906,124.9063,124.5313,0.765274028117968,8419,,0.002,,1,rates
11/04/2017,124.875,125.5625,124.875,125.4844,1485530,3095543,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125484,125.4844,125.125,0.7968991545433972,8420,,0.002,,1,rates
12/04/2017,125.4844,126,125.3594,125.4688,1370086,3092992,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125469,125.4688,125.125,0.8018281882332442,8421,,0.002,,1,rates
13/04/2017,125.9688,126.25,125.75,125.4688,1329353,3104717,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125469,125.4688,125.125,0.7717598467650705,8422,,0.002,,1,rates
14/04/2017,125.9688,126.25,125.75,126.0781,1329353,3104717,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126078,126.0781,125.75,0.7831381254791314,8423,,0.002,,1,rates
17/04/2017,126.2344,126.4063,125.8125,125.9063,804493,3138472,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125906,125.9063,125.5781,0.7407367650605865,8424,,0.002,,1,rates
18/04/2017,125.875,126.625,125.8125,126.5156,1436201,3156493,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126516,126.5156,126.2031,0.7323620520247478,8425,,0.002,,1,rates
19/04/2017,126.5781,126.5938,126.0938,126.2813,1198623,3208671,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126281,126.2813,125.9531,0.7535216033925853,8426,,0.002,,1,rates
20/04/2017,126.2188,126.3438,125.8281,125.9531,1205793,3188028,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125953,125.9531,125.6406,0.7290696739083025,8427,,0.002,,1,rates
21/04/2017,126.0156,126.2813,125.9063,126.0625,1046535,3155578,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126063,126.0625,125.75,0.7096444575134189,8428,,0.002,,1,rates
24/04/2017,125.4688,125.8594,125.2031,125.7969,1548042,3173863,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125797,125.7969,125.4844,0.6844005899419703,8429,,0.002,,1,rates
25/04/2017,125.8125,125.8594,125.2656,125.4063,1116975,3179398,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125406,125.4063,125.0781,0.6601286181593403,8430,,0.002,,1,rates
26/04/2017,125.3594,125.625,125.2188,125.5625,1505845,3226400,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125563,125.5625,125.2344,0.6477682225248471,8431,,0.002,,1,rates
27/04/2017,125.5938,125.7813,125.4375,125.6406,1417606,3213582,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125641,125.6406,125.3125,0.6270414739178323,8432,,0.002,,1,rates
28/04/2017,125.6563,125.75,125.2813,125.7188,1666787,3219321,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125719,125.7188,125.3906,0.610754630229216,8433,,0.002,,1,rates
01/05/2017,125.7188,125.7969,125.3281,125.4688,948935,3221005,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125469,125.4688,125.1406,0.5943268149033181,8434,,0.002,,1,rates
02/05/2017,125.5313,125.8125,125.3438,125.7031,997048,3235834,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125703,125.7031,125.3594,0.5573792455888309,8435,,0.002,,1,rates
03/05/2017,125.7813,125.8281,125.4063,125.5469,1169980,3227604,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125547,125.5469,125.2188,0.5279965360491286,8436,,0.002,,1,rates
04/05/2017,125.4688,125.4844,125.0625,125.1719,1245763,3292002,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125172,125.1719,124.8438,0.4775115286705064,8437,,0.002,,1,rates
05/05/2017,125.1563,125.3438,124.8594,125.2188,1320832,3275933,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125219,125.2188,124.8906,0.43980109096416387,8438,,0.002,,1,rates
08/05/2017,125.0938,125.4219,124.9375,125.0625,1174165,3293135,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125063,125.0625,124.7344,0.43835032794931283,8439,,0.002,,1,rates
09/05/2017,124.9531,125.0625,124.75,124.8281,1094660,3299708,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124828,124.8281,124.4844,0.4498606579967425,8440,,0.002,,1,rates
10/05/2017,124.8906,125.1719,124.7813,124.8125,1182375,3313911,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124813,124.8125,124.4688,0.4625981226506648,8441,,0.002,,1,rates
11/05/2017,124.7969,125.0469,124.7188,124.9219,1273761,3304766,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,124922,124.9219,124.5781,0.4715216360676488,8442,,0.002,,1,rates
12/05/2017,125.0156,125.5938,124.9844,125.4688,1395241,3279964,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125469,125.4688,125.1406,0.44867686228131226,8443,,0.002,,1,rates
15/05/2017,125.5313,125.6406,125.3438,125.4531,928493,3279595,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125453,125.4531,125.1406,0.4295107814866711,8444,,0.002,,1,rates
16/05/2017,125.4375,125.7188,125.2813,125.5469,1287954,3286692,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125547,125.5469,125.2188,0.42923411802879785,8445,,0.002,,1,rates
17/05/2017,125.5469,126.4531,125.5469,126.4219,2428546,3285273,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126422,126.4219,126.125,0.46166494255032603,8446,,0.002,,1,rates
18/05/2017,126.4375,126.7188,126.1563,126.2813,2330748,3272005,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126281,126.2813,125.9844,0.48022297166353883,8447,,0.002,,1,rates
19/05/2017,126.2813,126.3594,126.0469,126.1875,1226277,3291998,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126188,126.1875,125.8906,0.4849220441610834,8448,,0.002,,1,rates
22/05/2017,126.2344,126.2656,126.0469,126.125,986022,3170828,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126125,126.125,125.8281,0.4918954816964392,8449,,0.002,,1,rates
23/05/2017,126.0938,126.3438,125.8125,125.8594,1674877,2890029,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125859,125.8594,125.5625,0.4600509887465518,8450,,0.002,,1,rates
24/05/2017,125.875,126.2188,125.7656,126.0625,2304901,2291437,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126063,126.0625,125.7656,0.4488924573287809,8451,,0.002,,1,rates
25/05/2017,125.875,125.9375,125.75,125.8594,2433716,1964471,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125859,126.1719,125.8594,0.44630309926476436,8452,,0.002,,1,rates
26/05/2017,125.8281,126.0781,125.8125,125.8594,1922254,2546131,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125859,126.1719,125.8594,0.43947222507608613,8453,,0.002,,1,rates
29/05/2017,125.8281,126.0781,125.8125,125.8906,1922254,2546131,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,125891,126.1875,125.8906,0.44162114137949726,8454,,0.002,,1,rates
30/05/2017,125.875,126.2031,125.75,126.1563,1822122,3012488,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,126156,126.4375,126.1563,0.4530195718877481,8455,,0.002,,1,rates
