Date,AD1_alpha_forecast,AD1_one_perc_change,AD1_ block_value,AD1_ price_volatility,AD1_cash_vol_daily,AD1_std_dev,AD1_icv,AD1_ivv,AD1_vol_scalar,AD1_alpha_subsystem_position,AD1_alpha_trades_needed,AD1_alpha_target_pos,AD1_daily_instrument_pnls,AD1_daily_current_pnls,RX1_alpha_forecast,RX1_one_perc_change,RX1_ block_value,RX1_ price_volatility,RX1_cash_vol_daily,RX1_std_dev,RX1_icv,RX1_ivv,RX1_vol_scalar,RX1_alpha_subsystem_position,RX1_alpha_trades_needed,RX1_alpha_target_pos,RX1_daily_instrument_pnls,RX1_daily_current_pnls,AUM
2025-02-21,7.855300782330004,0.6355,635.5,0.81,123623.55,0.5150406941734963,514.755,333.81861749999996,370.3315019570471,290.90653370446375,5.124424023918419,21.643446107612103,-635.5000000000075,10605.288592730127,4.913100996742305,1.6662000000000001,1666.2,0.45,123623.55,0.7500217774501335,749.7900000000001,847.8625320000001,145.8061246183243,71.63602161934219,-3.6399090653456687,5.329720008479058,-1666.2000000000035,-2931.3460046635428,9887582.3
2025-02-24,6.926738422628714,0.63575,635.75,0.79,123594.77875000001,0.5013002260668696,502.2425,325.70426125,379.46933293308274,262.84848086368714,-2.0875191313537798,19.555926976258323,-635.7500000000016,-488.89817440656924,6.591744908708441,1.6640000000000001,1664.0000000000002,0.41,123594.77875000001,0.6852838827689205,682.24,771.476992,160.2053982576839,105.6033118312696,2.5271663917674,7.8568864002464585,-1664.0000000000157,1728.5150080542119,9885282.55
2025-02-25,6.719147562275966,0.6343,634.3,0.8,123566.03187500002,0.5081639335109787,507.44,329.07484,375.4952273926503,252.30078417815858,-0.7847486334033249,18.771178342855,-634.3000000000031,2721.8208597140333,5.642555414741684,1.6627,1662.7,0.38,123566.03187500002,0.6320395557106327,631.826,714.4688408000001,172.94810468801063,97.5869264576646,-0.5964190717962108,7.260467328450248,-1662.700000000001,943.8607526984991,9882985.55
2025-02-26,5.946285089092123,0.6309,630.9,0.8,123537.31937500002,0.5076993040386663,504.72,327.31092,377.4310963257811,224.43129002416845,-2.0734903650568626,16.697687977798136,-630.900000000004,5677.213912451304,4.240167669858484,1.6568,1656.8,0.35,123537.31937500002,0.5728656037701346,579.88,655.728304,188.39711298324562,79.8835347566234,-1.317132342557466,5.943334985892782,-1656.800000000004,3506.5676416767615,9880697.850000001
2025-02-27,3.962166884417222,0.6244,624.4,0.83,123508.72312500002,0.5184518621061679,518.252,336.08642199999997,367.49096375276963,145.60605269037936,-5.864597657633912,10.833090320164224,-624.4000000000013,7041.508708106808,-0.9879876783066456,1.6531,1653.1,0.35,123508.72312500002,0.5733038751973104,578.5849999999999,654.2639179999999,188.77507948558466,-18.650745250311527,-7.33095043251596,-1.3876154466231776,-1653.099999999995,-513.417715250582,9878420.350000001
2025-02-28,0.2321837633295712,0.61985,619.85,0.89,123480.25437500002,0.5510973900513136,551.6665,357.75572525,345.15242010092754,8.013878782134249,-10.236857738773436,0.5962325813907882,-619.8499999999996,271.2858245328076,-5.143079127011177,1.6522000000000001,1652.2,0.34,123480.25437500002,0.5647852098951037,561.748,635.2246384000001,194.38832644467524,-99.9754544272244,-6.0505583627623185,-7.438173809385496,-1652.1999999999935,-669.4356428447201,9876148.3
2025-03-03,-3.433223435050276,0.6223,622.3,0.91,123451.85375000001,0.5672941623661506,566.293,367.24101049999996,336.1603149439107,-115.41134711993156,-9.182836807113697,-8.586604225722908,-622.3000000000027,2103.7180353020904,-7.29848924614492,1.6303999999999998,1630.3999999999999,0.48,123451.85375000001,0.785373159703639,782.5919999999999,884.9550335999999,139.50070801653897,-101.8144417288312,-0.13682065523954545,-7.574994464625042,-1630.4000000000087,-16513.487932882643,9873895.600000001
2025-03-04,-4.719307902081611,0.6247,624.7,0.91,123423.69500000002,0.5695621124934901,568.4770000000001,368.65733450000005,334.79245751992494,-157.99886903311037,-3.168511630340504,-11.755115856063412,-624.6999999999971,2821.227805455242,-14.233339558435018,1.6296000000000002,1629.6000000000001,0.59,123423.69500000002,0.9656129314151484,961.464,1087.2234912000001,113.52191706580375,-161.57959929220837,-4.446527722715262,-12.021522187340304,-1629.6000000000106,-961.721774987033,9871641.3
2025-03-05,-4.60917089632139,0.634,634.0,0.89,123395.51625000002,0.566897771490914,564.26,365.92260999999996,337.2175232626375,-155.429319395173,0.1911744930625403,-11.563941363000872,-634.0000000000074,10754.465467590808,-16.980911243552008,1.6355000000000002,1635.5000000000002,0.65,123395.51625000002,1.0573603926678827,1063.0750000000003,1202.1252100000004,102.64780675384054,-174.30532958322448,-0.9467943336515994,-12.968316520991904,-1635.5000000000075,7651.306747385267,9869371.8
2025-03-06,-1.0049840559346468,0.6337,633.7,0.89,123367.14750000002,0.5627480934260759,563.993,365.7494605,337.2996021138356,-33.8980722197505,9.041924789851434,-2.5220165731494375,-633.6999999999974,-75.660497194486,-16.91492234603851,1.6454,1645.3999999999999,0.66,123367.14750000002,1.082496651257061,1085.964,1228.0080911999999,100.46118456715266,-169.92931357444294,0.3255755910533473,-12.642740929938556,-1645.399999999995,12516.313520638927,9867092.700000001
