Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,trades,pnl_usd,carry_pnl_usd,trade_pnl_usd,strategy_ret,current_position,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-02-28,166.04,166.22,165.7,166.05,964851,1528464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166050,166.05,162.81,1.457088993,42,0.002,,1.1308,,-0.00018063583815031148,-0.030000000000001137,0.3527357254580967,0.5939155878221221,165.85280649043125,164.68784480081882,1.1649616896124257,1.9614937097110376,14.711202822832782,14.711202822832782,-0.0026960177883061875,0.88,1.6605,1660.5,1461.24,1652.370192,10066151.800000003,125863.36580000003,76.1714090519009,112.0573047863475,80.22755853937223,80,-6,-2917.4640000001104,-2917.4640000001104,0.0,-0.0002897451515634057,86.0,66151.80000000261,1.431902341259001,0.7159511706295005
2017-03-01,165.78,165.9,164.75,164.93,1406475,1372386,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.7,1.422931013,43,0.002,,1.1308,,-0.00674495633845229,-1.1200000000000045,0.40147433489279477,0.6336200240623672,165.48368389425877,164.7163336477813,0.7673502464774629,1.2110574434780372,9.08293082608528,9.08293082608528,-0.0992264207261232,0.86,1.6493000000000002,1649.3000000000002,1418.3980000000001,1603.9244584000003,9964832.120000003,125826.89750000004,78.44939132951376,71.25503947944678,51.0151289285612,51,-29,-101319.68000000042,-101319.68000000042,0.0,-0.0100653836752194,80.0,-35167.879999997094,1.431902341259001,0.7159511706295005
2017-03-02,164.99,164.99,164.42,164.61,1294596,1163974,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164610,164.61,161.4,1.343974206,44,0.002,,1.1308,,-0.0019402170617837111,-0.3199999999999932,0.38530815462831913,0.6207319507068403,165.13421033655527,164.70382380686587,0.4303865296894003,0.6933532730179431,5.200149547634574,5.200149547634574,-0.017622857359771878,0.82,1.6461000000000001,1646.1000000000001,1349.8020000000001,1526.3561016,9946377.464000003,124560.40150000004,81.60638357551676,42.4365398634317,30.382490392689387,30,-21,-18454.655999999606,-18454.655999999606,0.0,-0.001851978616173576,51.0,-53622.53599999659,1.431902341259001,0.7159511706295005
2017-03-03,161.59,161.6,160.63,160.71,1535914,1224904,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,163.98,160.71,1.433094786,45,0.002,,1.1308,,-0.023692363768908375,-3.9000000000000057,1.1866428489727368,1.0893313770257134,163.36452620193316,164.2339621825287,-0.8694359805955401,-0.7981372784555505,-5.986029588416629,-5.986029588416629,-0.12320383473528265,0.89,1.6071000000000002,1607.1000000000001,1430.3190000000002,1617.4047252000003,9814073.864000004,124329.71830000005,76.86988690145323,-46.01454174503389,-32.94416502833703,-33,-63,-132303.6000000002,-132303.6000000002,0.0,-0.013301687019104282,30.0,-185926.13599999622,1.431902341259001,0.7159511706295005
2017-03-06,160.91,161.29,160.81,160.88,1264538,1640121,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160880,164.09,160.88,1.512663545,46,0.002,,1.1308,,0.00105780598593741,0.1699999999999875,1.1240621544336697,1.0602179749625402,162.3707157211599,163.83937839634885,-1.4686626751889378,-1.3852459681612441,-10.389344761209331,-10.389344761209331,-0.00633205793062556,0.94,1.6088,1608.8,1512.272,1710.0771776,9807730.076000005,122675.92330000005,71.73706830715618,-74.53011348014691,-53.3599219932607,-53,-20,-6343.787999999533,-6343.787999999533,0.0,-0.0006463970098360297,-33.0,-192269.923999995,1.431902341259001,0.7159511706295005
2017-03-07,160.92,161.55,160.84,161.3,955361,1688652,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161300,164.39,161.3,1.559563721,47,0.002,,1.1308,,0.0026106414719047066,0.4200000000000159,1.0728371731129316,1.0357785347809307,161.94242943269597,163.5406279967784,-1.5981985640824234,-1.542992551414908,-11.57244413561181,-11.57244413561181,-0.027122854299528983,0.97,1.6130000000000002,1613.0000000000002,1564.6100000000001,1769.2609880000002,9782558.468000004,122596.62595000007,69.2925615731714,-80.18842978189676,-57.41100017329049,-57,-4,-25171.608000000953,-25171.608000000953,0.0,-0.0025665070107911215,-53.0,-217441.53199999593,1.431902341259001,0.7159511706295005
2017-03-08,161.27,161.29,160.46,160.5,731439,1700160,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160500,164.0,160.5,1.637802186,48,0.002,,1.1308,,-0.004959702417855039,-0.8000000000000114,1.0494405691608821,1.024422065928337,161.3654576596176,163.18290705598093,-1.8174493963633438,-1.7741216797359407,-13.305912598019555,-13.305912598019555,0.05739587915988626,1.02,1.605,1605.0,1637.1000000000001,1851.2326800000003,9834122.948000005,122281.98085000005,66.05435511758577,-87.8913475913142,-62.925913196205734,-63,-6,51564.48000000073,51564.48000000073,0.0,0.005271062796984523,-57.0,-165877.05199999548,1.431902341259001,0.7159511706295005
2017-03-09,160.53,160.66,159.57,159.99,921291,1680580,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159990,159.99,161.35,1.783292834,49,0.002,,1.1308,,-0.003177570093457871,-0.5099999999999909,1.0067735113684015,1.0033810399685663,160.81527459577057,162.80727093174787,-1.9919963359772908,-1.9852840113858397,-14.889630085393797,-14.889630085393797,0.04228046993763126,1.11,1.5999,1599.9,1775.8890000000004,2008.1752812000004,9870455.552000005,122926.53685000006,61.21305147055907,-91.14396927947953,-65.25463150146261,-65,-2,36332.60399999935,36332.60399999935,0.0,0.0036945444135807175,-63.0,-129544.4479999952,1.431902341259001,0.7159511706295005
2017-03-10,159.63,159.85,158.87,159.01,941355,1681650,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159010,159.01,160.38,1.999657304,50,0.002,,1.1308,,-0.006125382836427384,-0.9800000000000182,1.0042668350782196,1.0021311466460963,160.09316475746235,162.36053317507165,-2.2673684176093047,-2.2625465990131812,-16.969099492598858,-16.969099492598858,0.09120468456582398,1.26,1.5900999999999998,1590.1,2003.5259999999998,2265.5872007999997,9942487.512000006,123380.69440000007,54.45859437960861,-92.41133062546635,-66.16200034073245,-66,-1,72031.96000000133,72031.96000000133,0.0,0.007297734093479184,-65.0,-57512.48799999431,1.431902341259001,0.7159511706295005
2017-03-13,159.09,159.68,158.94,159.19,603305,1654368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159190,159.19,160.56,2.177819093,51,0.002,,1.1308,,0.001132004276460652,0.18000000000000682,0.9517334926415593,0.9755682921464592,159.7318988544774,161.98752927212203,-2.2556304176446247,-2.3121194444335154,-17.340895833251366,-17.340895833251366,-0.019209093193308185,1.37,1.5919,1591.9,2180.9030000000002,2466.1651124000005,9929053.608000005,124281.09390000008,50.39447410682625,-87.38853260579572,-62.56592221871372,-63,3,-13433.90400000051,-13433.90400000051,0.0,-0.0013511612646016971,-66.0,-70946.39199999534,1.431902341259001,0.7159511706295005
2017-03-14,159.03,159.66,158.73,159.56,728154,1657343,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,160.96,2.305374156,52,0.002,,1.1308,,0.0023242665996607847,0.37000000000000455,0.907688438985259,0.9527268438462616,159.66313931268644,161.70193759304885,-2.038798280362414,-2.1399609904257177,-16.04970742819288,-16.04970742819288,-0.04030486499342303,1.44,1.5956000000000001,1595.6000000000001,2297.664,2598.1984512000004,9902694.660000004,124113.17010000006,47.76893390983176,-76.66774134094815,-54.890359162571585,-55,8,-26358.948000000324,-26358.948000000324,0.0,-0.0026547291454608,-63.0,-97305.33999999613,1.431902341259001,0.7159511706295005
2017-03-15,159.55,160.45,159.42,160.09,678357,1652588,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160090,160.09,161.55,2.375401931,53,0.002,,1.1308,,0.0033216344948607812,0.5300000000000011,0.8738079828238936,0.9347769695622018,159.83388358761187,161.51229787621958,-1.678414288607712,-1.7955237915133802,-13.466428436350352,-13.466428436350352,-0.05331126182590879,1.48,1.6009,1600.9,2369.332,2679.2406256,9869731.840000004,123783.68325000006,46.20103251169515,-62.21628980042387,-44.54382551483773,-45,10,-32962.82000000007,-32962.82000000007,0.0,-0.00332867175367397,-55.0,-130268.15999999642,1.431902341259001,0.7159511706295005
2017-03-16,160.23,160.38,159.16,159.72,797754,1672146,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159720,159.72,161.17,2.450139588,54,0.002,,1.1308,,-0.0023111999500281533,-0.37000000000000455,0.8339751188874671,0.9132223819461868,159.78833015256714,161.30143930254667,-1.5131091499795275,-1.656890128727364,-12.42667596545523,-12.42667596545523,0.031123608729150636,1.53,1.5972,1597.2,2443.716,2763.3540528,9888559.660000004,123371.64800000004,44.64561747887221,-55.479662168760925,-39.7207290758536,-40,5,18827.820000000233,18827.820000000233,0.0,0.0019076323759572606,-45.0,-111440.33999999613,1.431902341259001,0.7159511706295005
2017-03-17,159.33,159.89,159.09,159.82,634353,1674875,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159820,159.82,161.28,2.511795374,55,0.002,,1.1308,,0.0006260956674180029,0.09999999999999432,0.7894359232719282,0.88850206711742,159.8009980915403,161.12715232577648,-1.326154234236185,-1.492573043232917,-11.194297824246878,-11.194297824246878,-0.0077802879823789485,1.57,1.5982,1598.2,2509.174,2837.3739592,9884036.460000005,123606.99575000006,43.563871920799315,-48.76669566587734,-34.91457284971747,-35,5,-4523.199999999743,-4523.199999999743,0.0,-0.0004574174759036385,-40.0,-115963.53999999538,1.431902341259001,0.7159511706295005
2017-03-20,159.93,159.96,159.38,159.78,521599,1658666,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159780,159.78,161.23,2.566085995,56,0.002,,1.1308,,-0.00025028156676254465,-0.03999999999999204,0.7468501976896618,0.8642049512064032,159.79259885492417,160.96866381686158,-1.1760649619374135,-1.3608634853291033,-10.206476139968274,-10.206476139968274,0.0028017263982590534,1.61,1.5978,1597.8000000000002,2572.4580000000005,2908.9355064000006,9885619.580000004,123550.45575000007,42.47273804392518,-43.34969874444452,-31.036267562521243,-31,4,1583.119999999685,1583.119999999685,0.0,0.00016016938084015164,-35.0,-114380.4199999962,1.431902341259001,0.7159511706295005
2017-03-21,159.69,159.84,159.12,159.56,881146,1644743,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,161.01,2.625223038,57,0.002,,1.1308,,-0.0013768932281887913,-0.21999999999999886,0.70909613294968,0.8420784600912673,159.6995593129545,160.80293866193668,-1.1033793489821733,-1.3103046821344715,-9.827285116008536,-9.827285116008536,0.01405322788079279,1.65,1.5956000000000001,1595.6000000000001,2632.7400000000002,2977.1023920000002,9893331.636000004,123570.24475000006,41.50688437255471,-40.78999870062942,-29.203647319691438,-29,2,7712.0559999999605,7712.0559999999605,0.0,0.0007801287453547709,-31.0,-106668.36399999633,1.431902341259001,0.7159511706295005
2017-03-22,159.72,160.33,159.65,160.2,829609,1630306,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160200,160.2,161.72,2.652399417,58,0.002,,1.1308,,0.004011030333416876,0.6399999999999864,0.6929071527902368,0.8324104473096411,159.89973558777268,160.73200470170883,-0.8322691139361496,-0.9998302119177525,-7.498726589383144,-7.498726589383144,-0.039417538695446425,1.66,1.6019999999999999,1601.9999999999998,2659.3199999999997,3007.159056,9872343.988000004,123666.64545000005,41.12407862273051,-30.837822183215216,-22.078374891737315,-22,7,-20987.647999999554,-20987.647999999554,0.0,-0.002121393355867035,-29.0,-127656.01199999638,1.431902341259001,0.7159511706295005
2017-03-23,160.12,160.47,159.88,160.03,745141,1628921,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160030,160.03,161.57,2.666248801,59,0.002,,1.1308,,-0.0010611735330835481,-0.1699999999999875,0.6570148742610347,0.8105645404661092,159.95184135266362,160.6494159132725,-0.6975745606088708,-0.8606033520880838,-6.454525140660628,-6.454525140660628,0.007957450188483255,1.67,1.6003,1600.3,2672.5009999999997,3022.0641308,9876573.180000003,123404.29985000005,40.83444113323052,-26.356692689926284,-18.870104985274722,-19,3,4229.191999999689,4229.191999999689,0.0,0.00042838782817336405,-22.0,-123426.81999999657,1.431902341259001,0.7159511706295005
2017-03-24,159.94,160.35,159.73,160.22,537388,1631036,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,161.78,2.645217823,60,0.002,,1.1308,,0.001187277385490182,0.18999999999999773,0.6234519080847625,0.7895897086998807,160.05910481159816,160.59889639406396,-0.5397915824657957,-0.6836355344025488,-5.127266508019115,-5.127266508019115,-0.007663311733584199,1.65,1.6022,1602.2,2643.63,2989.4168040000004,9872490.992000004,123457.16475000005,41.298076797055444,-21.174624600714374,-15.159997270521677,-15,4,-4082.1879999999514,-4082.1879999999514,0.0,-0.0004133202807899359,-19.0,-127509.00799999572,1.431902341259001,0.7159511706295005
2017-03-27,160.51,161.0,160.23,160.26,710739,1628219,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160260,160.26,161.86,2.605175106,61,0.002,,1.1308,,0.00024965672200716327,0.03999999999999204,0.589838291431532,0.7680093042610434,160.13946288695888,160.55902623005642,-0.4195633430975363,-0.5462998179445601,-4.097248634584201,-4.097248634584201,-0.001280056549249167,1.63,1.6026,1602.6000000000001,2612.238,2953.9187303999997,9871812.512000004,123406.13740000007,41.77709296128443,-17.11711370925199,-12.255017597937233,-12,3,-678.4799999998651,-678.4799999998651,0.0,-6.872429668962567e-05,-15.0,-128187.48799999617,1.431902341259001,0.7159511706295005
2017-03-28,160.22,160.71,160.14,160.6,672586,1625379,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160600,160.6,162.23,2.553997716,62,0.002,,1.1308,,0.002121552477224453,0.3400000000000034,0.5642037891919899,0.7511350006436858,160.32367773217533,160.5638466735792,-0.2401689414038799,-0.31974137964289634,-2.3980603473217226,-2.3980603473217226,-0.00869252799050662,1.59,1.6059999999999999,1605.9999999999998,2553.54,2887.543032,9867198.848000003,123397.65640000005,42.734482233683316,-10.24798673079206,-7.337058096506164,-7,5,-4613.664000000046,-4613.664000000046,0.0,-0.0004673573362937917,-12.0,-132801.15199999698,1.431902341259001,0.7159511706295005
2017-03-29,160.24,161.24,160.18,161.15,791616,1635485,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,162.86,2.455001494,63,0.002,,1.1308,,0.0034246575342467,0.5500000000000114,0.550057638424856,0.7416587075096307,160.6542066393052,160.63280588845225,0.02140075085293347,0.028855254628902975,0.2164144097167723,0.2164144097167723,-0.008212535436033596,1.52,1.6115000000000002,1611.5000000000002,2449.4800000000005,2769.871984000001,9862845.268000003,123339.98560000004,44.52912853462762,0.9636745067023718,0.6899438911793695,1,8,-4353.58000000009,-4353.58000000009,0.0,-0.00044121741814117017,-7.0,-137154.73199999705,1.431902341259001,0.7159511706295005
2017-03-30,161.16,161.57,161.06,161.44,704625,1645287,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,163.18,2.2943174,64,0.002,,1.1308,,0.0017995656220912704,0.28999999999999204,0.5248707390505393,0.724479633288983,160.9685239835831,160.72776990157553,0.24075408200758375,0.33231311267455726,2.4923483450591797,2.4923483450591797,0.00038945193185147844,1.42,1.6144,1614.4,2292.448,2592.3001983999998,9863173.200000003,123285.56585000004,47.558367632766235,11.853201886324097,8.48631376622154,8,7,327.93199999999104,327.93199999999104,0.0,3.324922890800754e-05,1.0,-136826.79999999702,1.431902341259001,0.7159511706295005
2017-03-31,161.46,161.53,161.21,161.42,618281,1651044,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161420,161.42,163.17,2.052317795,65,0.002,,1.1308,,-0.00012388503468785395,-0.020000000000010232,0.4965209693721318,0.7046424407968426,161.14911439014986,160.8092087366843,0.33990565346556423,0.4823803304853211,3.617852478639908,3.617852478639908,-0.00030876466118187184,1.27,1.6141999999999999,1614.1999999999998,2050.0339999999997,2318.1784471999995,9862992.272000004,123289.66500000004,53.183854396073286,19.24113394504577,13.775712372194539,14,6,-180.92800000009257,-180.92800000009257,0.0,-1.8343792239204774e-05,8.0,-137007.7279999964,1.431902341259001,0.7159511706295005
2017-04-03,161.4,162.18,161.34,162.09,622567,1668062,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,163.91,1.785396968,66,0.002,,1.1308,,0.0041506628670548995,0.6700000000000159,0.4939468629195853,0.7028135335347387,161.52546863408992,160.95989006178024,0.5655785723096756,0.804734891010348,6.03551168257761,6.03551168257761,0.015016485941573196,1.1,1.6209,1620.9,1782.9900000000002,2016.2050920000004,9873599.176000005,123287.40340000005,61.14824523020302,36.90609484560109,26.422961808071477,26,12,10606.904000000251,10606.904000000251,0.0,0.0010754245473873212,14.0,-126400.82399999537,1.431902341259001,0.7159511706295005
2017-04-04,162.21,162.72,162.17,162.53,833246,1724172,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,164.39,1.476397304,67,0.002,,1.1308,,0.00271454130421378,0.4399999999999977,0.4777118973563643,0.6911670545941584,161.92728118045395,161.1446088780414,0.7826723024125499,1.1323923749116223,8.492942811837167,8.492942811837167,0.016383645754421732,0.91,1.6253,1625.3,1479.023,1672.4792083999998,9886535.528000005,123419.98970000006,73.79463318893602,62.67335994941347,44.871065423066625,45,19,12936.351999999935,12936.351999999935,0.0,0.0013101961877736174,26.0,-113464.47199999541,1.431902341259001,0.7159511706295005
2017-04-05,162.53,162.69,162.02,162.4,654752,1729180,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162400,162.4,164.26,1.249634213,68,0.002,,1.1308,,-0.0007998523349534992,-0.12999999999999545,0.4528031461479121,0.6729064913848819,162.11636870827238,161.29230195121298,0.8240667570593985,1.2246378473232138,9.184783854924103,9.184783854924103,-0.006793100138674495,0.77,1.624,1624.0,1250.48,1414.042784,9879920.348000005,123581.69410000007,87.3960077434263,80.27134409066437,57.4703627697146,57,12,-6615.179999999768,-6615.179999999768,0.0,-0.0006691100215302605,45.0,-120079.65199999511,1.431902341259001,0.7159511706295005
2017-04-06,162.63,162.67,162.25,162.39,589191,1741927,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162390,162.39,164.25,1.015930936,69,0.002,,1.1308,,-6.15763546799597e-05,-0.010000000000019327,0.4283327058155926,0.6544713177944413,162.22582122496343,161.42144289812907,0.8043783268343532,1.2290505404348295,9.217879053261221,9.217879053261221,-0.0005655655083095741,0.63,1.6239,1623.8999999999999,1023.0569999999999,1156.8728555999999,9879275.792000003,123499.00435000006,106.75244366931629,98.4031114383839,70.45182282789615,70,13,-644.5560000012457,-644.5560000012457,0.0,-6.523898749160699e-05,57.0,-120724.20799999684,1.431902341259001,0.7159511706295005
2017-04-07,162.78,163.05,162.5,162.85,595785,1743739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,162.85,164.75,1.111781303,70,0.002,,1.1308,,0.002832686741794488,0.46000000000000796,0.41661742442015554,0.645459080360758,162.47549273497805,161.58950843952564,0.8859842954524026,1.3726420812876488,10.294815609657366,10.294815609657366,0.026111363781638187,0.68,1.6285,1628.5,1107.38,1252.225304,9915687.552000003,123490.94740000005,98.61719532861319,101.52458418496366,72.68664489489801,73,3,36411.76000000063,36411.76000000063,0.0,0.0036856709708910024,70.0,-84312.44799999706,1.431902341259001,0.7159511706295005
2017-04-10,162.59,163.3,162.59,162.99,507219,1738755,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162990,162.99,164.87,1.203930646,71,0.002,,1.1308,,0.0008596868283696768,0.14000000000001478,0.39515702310014733,0.6286151629575502,162.68129564098683,161.75427215252265,0.9270234884641866,1.4747074889232152,11.060306166924114,11.060306166924114,0.008850317380116981,0.74,1.6299000000000001,1629.9,1206.126,1363.8872808,9927244.328000003,123946.09440000005,90.8770806391701,100.51283354254731,71.96228083807488,72,-1,11556.77600000122,11556.77600000122,0.0,0.001165504251661319,73.0,-72755.67199999653,1.431902341259001,0.7159511706295005
