Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,target_contracts,trades,carry_pnl_eur,trade_pnl_eur,carry_pnl_usd,trade_pnl_usd,pnl_usd,strategy_ret,tickValue,tickSize,sharpe_usd
2018-12-03,161.9,162.58,161.88,162.38,1605468,1178722,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,161.5,162.38,0.699695648,501,0.002,,1.1308,,0.8400000000000034,0.0051999504766622184,0.15729722652963277,0.3966071438207244,161.71654216574555,160.94335004630443,0.77319211944112,1.949516370261401,14.621372776960508,14.621372776960508,0.057407816631426835,0.43090014041138075,1.6238,1623.8,699.695648,1078.9447154973016,4015497.3014649022,49303.19969159578,67,6,51240.00000000021,-5040.00000000002,79013.10717039354,-7771.781033153462,71241.32613724009,0.018062044295013544,10,0.01,-2.391937416444689
2018-12-04,162.83,163.31,162.5,162.96,1917850,1644175,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162960,162.09,162.96,0.855421534,502,0.002,,1.1308,,0.5800000000000125,0.0035718684567065395,0.16697845752803178,0.40862997629644326,162.21392529944734,161.1806029820333,1.0333223174140471,2.5287482009504285,18.965611507128212,18.965611507128212,0.052225620215772935,0.5249273036327933,1.6296000000000002,1629.6000000000001,855.421534,1319.0771534309945,4070948.342328435,50193.716268311284,72,5,38860.00000000084,-2900.0000000000628,59922.898997688266,-4471.858134155841,55451.04086353243,0.013809258654788091,10,0.01,-2.391937416444689
2018-12-05,163.15,163.34,162.82,162.85,874501,1757809,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,161.99,162.85,0.962959501,503,0.002,,1.1308,,-0.11000000000001364,-0.0006750122729505259,0.1586066490130032,0.3982545028157286,162.4683551796684,161.37700263120584,1.0913525484625666,2.740339508396049,20.552546312970367,20.0,-0.012802020531323264,0.5913168566165183,1.6285,1628.5,962.9595010000002,1484.902854279106,4058226.6769467834,50886.854279105435,69,-3,-7920.000000000982,-330.0000000000409,-12212.798766385478,-508.8666152660616,-12721.665381651539,-0.0031249881629240245,10,0.01,-2.391937416444689
2018-12-06,163.14,163.61,162.94,163.55,881066,1767969,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163550,162.38,163.55,1.105734597,504,0.002,,1.1308,,0.700000000000017,0.004298434141848384,0.1765198031204097,0.42014259855483554,162.90101310780105,161.63264938047575,1.2683637273252941,3.0188886622972406,22.641664967229303,20.0,0.08596868283696768,0.6760835200244574,1.6355000000000002,1635.5000000000002,1105.7345970000001,1705.0649144178876,4142420.9714726144,50727.833461834794,60,-9,48300.00000000118,6300.000000000154,74479.56823438886,9714.726291442026,84194.29452583089,0.020746572635803248,10,0.01,-2.391937416444689
2018-12-07,163.23,163.46,162.93,163.17,619944,1759915,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163170,163.17,160.66,1.168717673,505,0.002,,1.1308,,-0.3800000000000239,-0.002323448486701407,0.1747835975463345,0.41807128285297773,163.00860786468064,161.8135141592433,1.1950937054373298,2.8585883662753417,21.439412747065063,20.0,-0.04646896973402814,0.7162576901391188,1.6317,1631.6999999999998,1168.7176729999999,1802.1860801850423,4105505.0115651335,51780.26214340769,57,-3,-22800.000000001433,-1140.0000000000716,-35158.05705474392,-1757.902852737196,-36915.95990748112,-0.008911687190101696,10,0.01,-2.391937416444689
2018-12-10,163.61,163.64,162.98,163.4,668405,1752864,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163400,163.4,160.89,1.233668918,506,0.002,,1.1308,,0.2300000000000182,0.0014095728381444683,0.16819529497626282,0.410116196920169,163.1651647188084,162.0001595522735,1.165005166534911,2.8406709495594114,21.305032121695586,20.0,0.028191456762889366,0.7549993378212975,1.6340000000000001,1634.0000000000002,1233.6689180000003,1902.3422020046266,4126784.8882035315,51318.81264456417,54,-3,13110.000000001037,690.0000000000546,20215.882806478083,1063.993831919899,21279.876638397982,0.005183254332524976,10,0.01,-2.391937416444689
2018-12-11,163.24,163.59,162.83,163.48,741273,1743277,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163480,163.48,160.94,1.281608755,507,0.002,,1.1308,,0.07999999999998408,0.0004895960832311808,0.15944960335592415,0.39931141150225613,163.291098831285,162.17425842847658,1.1168404028084353,2.7969158171732467,20.97686862879935,20.0,0.009791921664623615,0.7839544623195497,1.6348,1634.8,1281.6087549999997,1976.2663916730914,4133693.1380107775,51584.81110254415,52,-2,4319.9999999991405,159.99999999996817,6661.526599844473,246.72320740164716,6908.24980724612,0.0016740028846653585,10,0.01,-2.391937416444689
2018-12-12,163.35,163.53,162.6,162.98,708400,1743052,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.44,1.2688282,508,0.002,,1.1308,,-0.5,-0.00305847810129678,0.16434421939073907,0.405393906454869,163.16665929877098,162.26905155453812,0.8976077442328574,2.2141619051020065,16.60621428826505,16.60621428826505,-0.0611695620259356,0.7785177322370843,1.6298,1629.8,1268.8282,1956.5585196607556,4087432.5366229597,51671.16422513472,44,-8,-26000.0,-4000.0,-40092.521202775635,-6168.080185042406,-46260.60138781804,-0.01119110680046261,10,0.01,-2.391937416444689
2018-12-13,162.77,163.14,162.51,162.87,806925,1742632,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162870,162.87,160.32,1.225326487,509,0.002,,1.1308,,-0.10999999999998522,-0.0006749294391948935,0.15611480212637463,0.39511365722583497,163.0479955792626,162.3397513716513,0.7082442076113011,1.7925075346269042,13.443806509701782,13.443806509701782,-0.011208022896728956,0.7523340621354455,1.6287,1628.7,1225.326487,1889.4780061680804,4078612.1819583504,51092.906707787,36,-8,-4839.99999999935,-879.9999999998818,-7463.377023900308,-1356.977640709147,-8820.354664609455,-0.0021579205492885858,10,0.01,-2.391937416444689
2018-12-14,162.89,163.3,162.81,163.2,554180,1746867,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163200,163.2,160.65,1.224204912,510,0.002,,1.1308,,0.3299999999999841,0.0020261558298029225,0.15356265066008357,0.3918707065603189,163.10879734755756,162.44095709263348,0.667840254924073,1.70423622828586,12.78177171214395,12.78177171214395,0.027239246934374746,0.7501255588235295,1.632,1632.0,1224.2049120000001,1887.7485150346959,4097440.2467231913,50982.652274479384,35,-1,11879.999999999427,329.9999999999841,18319.198149575062,508.86661526597396,18828.064764841038,0.0046162919946462575,10,0.01,-2.391937416444689
2018-12-17,163.28,163.3,162.96,163.14,398427,1753720,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163140,163.14,160.6,1.221213604,511,0.002,,1.1308,,-0.060000000000002274,-0.0003676470588235281,0.1454565614352142,0.3813876786620331,163.12127840853452,162.5231974346766,0.5980809738579183,1.5681706759800913,11.761280069850685,11.761280069850685,-0.004699180776523495,0.7485678582812308,1.6314,1631.3999999999999,1221.2136039999998,1883.1358581341556,4093924.441017717,51218.0030840399,32,-3,-2100.0000000000796,-180.00000000000682,-3238.2420971473857,-277.56360832691877,-3515.8057054743044,-0.0008580492926738755,10,0.01,-2.391937416444689
2018-12-18,163.29,163.55,163.22,163.34,482974,1757023,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163340,163.34,160.8,1.203511252,512,0.002,,1.1308,,0.20000000000001705,0.0012259409096482266,0.13975620676304085,0.3738398143096062,163.2087670451207,162.6192918541264,0.5894751909943068,1.5768122292777407,11.826091719583054,11.826091719583054,0.014418634387460307,0.7368135496510346,1.6334,1633.3999999999999,1203.5112519999998,1855.838476484194,4103484.9653045335,51174.05551272147,33,1,6400.000000000546,-200.00000000001705,9868.92829606869,-308.4040092521466,9560.524286816544,0.002335295735072207,10,0.01,-2.391937416444689
2018-12-19,163.48,163.85,163.24,163.38,543107,1768090,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163380,163.38,160.84,1.17651151,513,0.002,,1.1308,,0.03999999999999204,0.00024488796375643496,0.13228830369476835,0.36371459098415115,163.27726022707242,162.70878693011153,0.5684732969608888,1.5629653334024753,11.722240000518566,11.722240000518566,0.0028960675204055307,0.7201074244093525,1.6338,1633.8,1176.51151,1814.2043330763302,4105520.431765597,51293.56206630667,33,0,1319.9999999997374,-0.0,2035.466461063589,-0.0,2035.466461063589,0.0004960336100348135,10,0.01,-2.391937416444689
2018-12-20,163.74,164.01,163.41,163.56,696497,1788631,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163560,163.56,161.02,1.183038179,514,0.002,,1.1308,,0.18000000000000682,0.0011017260374586169,0.1268889359274837,0.356214732889424,163.39035613624344,162.80892964421605,0.5814264920273899,1.6322359474330783,12.241769605748088,12.241769605748088,0.012914697025910214,0.7233053185375397,1.6356000000000002,1635.6000000000001,1183.038179,1824.2685875096377,4114402.4672320583,51319.00539706997,34,1,5940.000000000226,-180.00000000000682,9159.59907478832,-277.56360832691877,8882.035466461402,0.002163437160789295,10,0.01,-2.391937416444689
2018-12-21,163.54,163.54,163.27,163.36,385743,1743314,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.161655858,515,0.002,,1.1308,,-0.19999999999998863,-0.0012227928588895987,0.12219223668816002,0.3495600616319891,163.37821368174608,162.87376145077886,0.5044522309672175,1.4431060247903726,10.823295185927794,10.823295185927794,-0.014969148454080499,0.7111017739960822,1.6336000000000002,1633.6000000000001,1161.655858,1791.2966198920587,4102991.5188897303,51430.03084040073,31,-3,-6799.9999999996135,-599.9999999999659,-10485.736314571493,-925.2120277563083,-11410.948342327802,-0.0027734156862890603,10,0.01,-2.391937416444689
2018-12-24,163.54,163.54,163.27,163.36,385743,1739189,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.125820738,516,0.002,,1.1308,,0.0,0.0,0.11558725092123245,0.3399812508377961,163.37092820904763,162.93096598598135,0.4399622230662885,1.2940778998315792,9.705584248736844,9.705584248736844,0.0,0.689165486043095,1.6336000000000002,1633.6000000000001,1125.8207380000001,1736.0381464919046,4102991.5188897303,51287.393986121635,29,-2,0.0,-0.0,0.0,-0.0,0.0,0.0,10,0.01,-2.391937416444689
2018-12-25,163.54,163.54,163.27,163.36,385743,1739189,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.096553236,517,0.002,,1.1308,,0.0,0.0,0.10933929141197664,0.3306649231653951,163.3665569254286,162.9814405758659,0.3851163495627077,1.1646725206776063,8.735043905082048,8.735043905082048,0.0,0.6712495323212536,1.6336000000000002,1633.6000000000001,1096.553236,1690.9070717039322,4102991.5188897303,51287.393986121635,26,-3,0.0,-0.0,0.0,-0.0,0.0,0.0,10,0.01,-2.391937416444689
2018-12-26,163.54,163.54,163.27,163.36,385743,1739189,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.82,1.033919242,518,0.002,,1.1308,,0.0,0.0,0.10342905944376168,0.321603885927645,163.36393415525717,163.0259769787052,0.3379571765519813,1.0508491698636238,7.8813687739771785,7.8813687739771785,0.0,0.6329084488246817,1.6336000000000002,1633.6000000000001,1033.9192420000002,1594.3241973785662,4102991.5188897303,51287.393986121635,25,-1,0.0,-0.0,0.0,-0.0,0.0,0.0,10,0.01,-2.391937416444689
2018-12-27,163.18,163.79,163.15,163.73,334721,1741328,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163730,163.73,161.19,0.971626986,519,0.002,,1.1308,,0.3699999999999761,0.0022649363369244835,0.10523829947382767,0.3244045306000329,163.5103604931543,163.10880321650455,0.40155727664975416,1.2378288179484305,9.283716134613229,9.283716134613229,0.01785079852088288,0.5934324717522751,1.6373,1637.3,971.626986,1498.2682898997687,4113261.372397825,51287.393986121635,32,7,9249.999999999403,-2589.9999999998327,14263.685427909644,-3993.8319198146996,10269.853508094944,0.0025030160215573556,10,0.01,-2.391937416444689
2018-12-28,163.64,163.76,163.42,163.54,335361,1734970,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,161.0,0.922856616,520,0.002,,1.1308,,-0.18999999999999773,-0.001160447077505622,0.10150109409686396,0.31859236352565634,163.52221629589258,163.15953224985697,0.36268404603561066,1.13839528989967,8.537964674247526,8.537964674247526,-0.010773261256803711,0.5643002421425951,1.6354,1635.3999999999999,922.8566159999999,1423.063401696222,4103592.906707771,51415.76715497282,31,-1,-6079.999999999927,-189.99999999999773,-9375.481881264344,-292.98380878951076,-9668.465690053856,-0.002350559523140059,10,0.01,-2.391937416444689
2018-12-31,163.64,163.76,163.42,163.54,335361,1733567,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,161.0,0.824126406,521,0.002,,1.1308,,0.0,0.0,0.09601454847000646,0.30986214429969733,163.52932977753554,163.2042931616385,0.3250366158970337,1.0489716858818987,7.86728764411424,7.86728764411424,0.0,0.5039295621866211,1.6354,1635.3999999999999,824.1264060000001,1270.8194387047033,4103592.906707771,51294.91133384714,32,1,0.0,0.0,0.0,0.0,0.0,0.0,10,0.01,-2.391937416444689
2019-01-01,163.64,163.76,163.42,163.54,335361,1733567,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,161.0,0.728703186,522,0.002,,1.1308,,0.0,0.0,0.09082457287703313,0.30137115468643166,163.53359786652132,163.24378808379868,0.28980978272264224,0.9616374301786821,7.212280726340116,7.212280726340116,0.0,0.4455810113733643,1.6354,1635.3999999999999,728.703186,1123.6749205859676,4103592.906707771,51294.91133384714,33,1,0.0,0.0,0.0,0.0,0.0,0.0,10,0.01,-2.391937416444689
2019-01-02,163.7,164.94,163.58,164.64,713330,1771380,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164640,164.64,162.08,0.651760948,523,0.002,,1.1308,,1.0999999999999943,0.006726183196771318,0.15132054191070635,0.38899941119583503,163.9761587199128,163.40804830923412,0.5681104106786847,1.460440284298218,10.953302132236635,10.953302132236635,0.04851112143190652,0.39587035228377065,1.6463999999999999,1646.3999999999999,651.760948,1005.0284471858134,4120555.1272166376,51294.91133384714,56,23,36299.99999999981,-25299.99999999987,55975.32767925954,-39013.107170393014,16962.22050886653,0.004133504685891216,10,0.01,-2.391937416444689
2019-01-03,164.91,165.1,164.38,164.82,683676,1765154,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164820,164.82,162.26,0.620765656,524,0.002,,1.1308,,0.18000000000000682,0.0010932944606414363,0.14489240451012775,0.38064734927505767,164.3136952319477,163.57416027285365,0.7395349590940441,1.9428349113752856,14.571261835314642,14.571261835314642,0.011975184546906346,0.3766324814949642,1.6481999999999999,1648.1999999999998,620.7656559999999,957.2330855821125,4129992.289899753,51506.939090207976,78,22,10080.000000000382,-3960.00000000015,15543.562066307451,-6106.3993831922135,9437.162683115239,0.0022902648773661417,10,0.01,-2.391937416444689
2019-01-04,165.01,165.04,163.88,163.97,649416,1747002,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163970,163.97,161.41,0.510579083,525,0.002,,1.1308,,-0.8499999999999943,-0.005157141123649955,0.17611443669876897,0.41965990599385233,164.1762171391686,163.62072965251792,0.5554874866506907,1.3236610853618886,9.927458140214165,9.927458140214165,-0.07514605363437227,0.3113856699396231,1.6397,1639.7,510.57908299999997,787.3231811873554,4010717.039321496,51624.90362374691,65,-13,-66299.99999999956,-11049.999999999925,-102235.9290670772,-17039.321511179533,-119275.25057825673,-0.028880259866333042,10,0.01,-2.391937416444689
2019-01-07,163.93,164.32,163.76,163.96,541364,1740655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163960,163.96,161.4,0.472989429,526,0.002,,1.1308,,-0.009999999999990905,-6.098676587174001e-05,0.16660014282315982,0.40816680759606094,164.08973028350118,163.66064381104522,0.429086472455964,1.051252734104254,7.884395505781904,7.884395505781904,-0.0006054435652987409,0.28847854903635034,1.6396000000000002,1639.6000000000001,472.98942900000003,729.3591811873555,4009545.104086339,50133.9629915187,54,-11,-649.9999999994088,-109.99999999989996,-1002.3130300684794,-169.6222050885119,-1171.9352351569912,-0.0002922009265842525,10,0.01,-2.391937416444689
2019-01-08,163.76,163.9,163.5,163.74,658669,1740663,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163740,163.74,161.18,0.462708331,527,0.002,,1.1308,,-0.21999999999999886,-0.001341790680653765,0.1602109459137998,0.40026359553898955,163.94983817010072,163.6699798332752,0.2798583368255265,0.6991850868892362,5.243888151669271,5.243888151669271,-0.010579208412246585,0.2825872303652131,1.6374000000000002,1637.4,462.708331,713.5055219737857,3985458.7509637484,50119.31380107924,37,-17,-11879.999999999938,-3739.999999999981,-18319.198149575852,-5767.15497301462,-24086.353122590474,-0.006007253316103815,10,0.01,-2.391937416444689
2019-01-09,163.71,164.11,163.48,163.96,656380,1744810,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163960,163.96,161.41,0.449444101,528,0.002,,1.1308,,0.21999999999999886,0.001343593501893281,0.15416711099954034,0.392641198805653,163.95390290206043,163.70409985288987,0.24980304917056628,0.6362120173084846,4.771590129813635,4.771590129813635,0.007045654045238,0.2741181391802878,1.6396000000000002,1639.6000000000001,449.44410099999993,693.0518134155743,3999028.5273708417,49818.23438704686,34,-3,8139.999999999958,659.9999999999966,12552.043176561232,1017.7332305319917,13569.776407093224,0.0034048216918094645,10,0.01,-2.391937416444689
2019-01-10,163.93,164.38,163.93,164.21,647105,1747615,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164210,164.21,161.64,0.467957263,529,0.002,,1.1308,,0.25,0.0015247621371066167,0.1492121320265922,0.3862798623104655,164.05634174123628,163.76361751725577,0.2927242239805139,0.7578034801753193,5.683526101314895,5.683526101314895,0.007275539963731477,0.28497488764387063,1.6421000000000001,1642.1000000000001,467.957263,721.5994803392445,4010208.172706231,49987.856592135526,39,5,8500.0,-1250.0,13107.170393215112,-1927.525057825752,11179.64533538936,0.00279559029371051,10,0.01,-2.391937416444689
2019-01-11,164.25,164.64,164.16,164.41,563194,1746446,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164410,164.41,161.84,0.487510684,530,0.002,,1.1308,,0.19999999999998863,0.001217952621642926,0.14330877353866806,0.37856145279025444,164.19780504474176,163.83966251522568,0.3581425295160727,0.9460618002079176,7.095463501559382,7.095463501559382,0.006922265515272474,0.296521308922815,1.6441,1644.1,487.5106840000001,751.7512474942176,4019768.696993046,50127.60215882789,47,8,7799.999999999556,-1599.999999999909,12027.756360832007,-2467.232074016822,9560.524286815185,0.0023840468811282193,10,0.01,-2.391937416444689
2019-01-14,164.51,164.88,164.43,164.57,540338,1730554,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164570,164.57,162.02,0.519237582,531,0.002,,1.1308,,0.1599999999999966,0.0009731768140623931,0.13694613713117243,0.3700623422224591,164.34668302684506,163.92558457225795,0.4210984545871099,1.1379122016526908,8.534341512395182,8.534341512395182,0.006905140564743551,0.315511686212554,1.6457,1645.7,519.2375820000001,800.674760215883,4029637.6252891137,50247.10871241308,54,7,7519.99999999984,-1119.9999999999761,11595.990747879476,-1727.0624518118368,9868.92829606764,0.002455098549190158,10,0.01,-2.391937416444689
2019-01-15,164.62,164.98,164.38,164.89,706551,1744380,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164890,164.89,162.34,0.570559083,532,0.002,,1.1308,,0.3199999999999932,0.0019444613234489427,0.13507877836732504,0.3675306495618087,164.56400981610705,164.03904521081583,0.5249646052912169,1.4283559913087795,10.712669934815846,10.712669934815846,0.016594696991957186,0.34602406634726185,1.6488999999999998,1648.8999999999999,570.559083,879.8135435620663,4052829.6067848727,50370.470316113926,61,7,17279.999999999633,-2239.9999999999523,26646.10639938263,-3454.1249036236736,23191.981495758955,0.005755351635147342,10,0.01,-2.391937416444689
2019-01-16,164.8,164.9,164.36,164.59,638525,1746976,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164590,164.59,162.04,0.57239031,533,0.002,,1.1308,,-0.29999999999998295,-0.0018193947480137362,0.13264208764476637,0.3642006145584688,164.5744058896642,164.1038634213081,0.4705424683561148,1.2919870245868952,9.689902684401714,9.689902684401714,-0.019490575416608605,0.34776736739777625,1.6459000000000001,1645.9,572.39031,882.63733230532,4022297.6098689144,50660.370084810915,56,-5,-18299.99999999896,-1499.9999999999147,-28218.966846567404,-2313.0300693907707,-30531.996915958174,-0.0075335012517783444,10,0.01,-2.391937416444689
2019-01-17,164.72,164.89,164.23,164.3,566676,1759569,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164300,164.3,161.75,0.54627008,534,0.002,,1.1308,,-0.28999999999999204,-0.0017619539461691813,0.1300181910153193,0.3605803530633904,164.46464353379855,164.12693831291892,0.3377052208796272,0.9365602368808437,7.024201776606327,7.024201776606327,-0.017073162272776943,0.3324833110164333,1.6430000000000002,1643.0000000000002,546.27008,842.3594140323825,3990994.602929825,50278.72012336143,42,-14,-16239.999999999554,-4059.9999999998886,-25042.40555127148,-6260.60138781787,-31303.00693908935,-0.007782369674060371,10,0.01,-2.391937416444689
2019-01-18,164.28,164.34,163.84,164.07,712268,1811167,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164070,164.07,161.52,0.530022641,535,0.002,,1.1308,,-0.2300000000000182,-0.001399878271454713,0.12584964014962682,0.35475292831719774,164.30678612027913,164.12023968786966,0.18654643240947166,0.5258488867008692,3.9438666502565187,3.9438666502565187,-0.009833027441384791,0.32304665142926803,1.6407,1640.7,530.022641,817.3055373939862,3969714.726291427,49887.432536622815,24,-18,-9660.000000000764,-4140.000000000327,-14895.91364687859,-6383.962991519395,-21279.876638397982,-0.005331973293768985,10,0.01,-2.391937416444689
2019-01-21,164.2,164.3,164.04,164.13,272114,1796737,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164130,164.13,161.57,0.50789369,536,0.002,,1.1308,,0.060000000000002274,0.0003656975681112229,0.11924155149289026,0.3453137001233665,164.23607167216747,164.121387959885,0.11468371228247065,0.3321145736224738,2.4908593021685537,2.4908593021685537,0.0014422624429537637,0.3094459818436605,1.6413,1641.3,507.89369,783.1822513492675,3972675.4047802472,49621.43407864284,16,-8,1440.0000000000546,480.0000000000182,2220.50886661535,740.1696222051168,2960.678488820467,0.0007458164359297379,10,0.01,-2.391937416444689
2019-01-22,164.25,164.75,164.12,164.47,608301,1791871,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164470,164.47,161.91,0.503162333,537,0.002,,1.1308,,0.3400000000000034,0.0020715286663011145,0.11904471087165307,0.34502856529808235,164.32964300330048,164.16240114107498,0.1672418622254952,0.48471888720578554,3.6353916540433917,3.6353916540433917,0.0051598864481649485,0.3059295512859488,1.6447,1644.7,503.162333,775.8864040092521,3977393.986121805,49658.44255975309,23,7,5440.000000000055,-2380.0000000000236,8388.589051657756,-3670.007710100268,4718.5813415574885,0.0011877590945083775,10,0.01,-2.391937416444689
2019-01-23,164.65,164.77,164.34,164.57,600559,1791020,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164570,164.57,162.01,0.500474775,538,0.002,,1.1308,,0.09999999999999432,0.0006080136195050212,0.11315040217588798,0.3363783616344666,164.42578580198028,164.2103539480073,0.21543185397297293,0.6404450420835244,4.803337815626433,4.803337815626433,0.0022103676378932686,0.30411057604666714,1.6457,1645.7,500.47477500000014,771.7421356977643,3979707.0161911957,49717.42482652256,31,8,2299.999999999869,-799.9999999999545,3546.6461063991815,-1233.616037008411,2313.03006939077,0.000581544115936604,10,0.01,-2.391937416444689
2019-01-24,164.72,165.54,164.59,165.32,890974,1795163,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165320,165.32,162.76,0.553201892,539,0.002,,1.1308,,0.75,0.004557331226833661,0.13743956962583997,0.37072843109996295,164.78347148118817,164.34090054235938,0.44257093882879417,1.1937874241683386,8.95340568126254,8.95340568126254,0.021890401420185328,0.3346249044277765,1.6532,1653.2,553.201892,853.0484070932923,3991272.16653815,49746.33770238995,52,21,23250.0,-15750.0,35851.96607555899,-24286.815728604473,11565.150346954513,0.0029060305946901122,10,0.01,-2.391937416444689
2019-01-25,165.35,165.43,164.96,165.07,603232,1780424,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165070,165.07,162.51,0.563967493,540,0.002,,1.1308,,-0.25,-0.001512218727316772,0.13338878207849728,0.36522429009924473,164.8980828887129,164.4266769491406,0.4714059395722927,1.2907299770346452,9.68047482775984,9.68047482775984,-0.013539507744469593,0.3416535366814079,1.6507,1650.7,563.9674930000001,869.6491796453356,3972767.925983023,49890.902081726876,56,4,-13000.0,1000.0,-20046.260601387818,1542.0200462606015,-18504.240555127217,-0.00463617608196761,10,0.01,-2.391937416444689
2019-01-28,165.19,165.3,164.69,164.91,647823,1772981,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164910,164.91,162.35,0.556961399,541,0.002,,1.1308,,-0.1599999999999966,-0.0009692857575573921,0.12756236142560548,0.3571587342143623,164.90284973322775,164.48353848453584,0.41931124869191194,1.1740193043697105,8.805144782772828,8.805144782772828,-0.009383146376940462,0.33773658298465825,1.6491,1649.1,556.9613989999999,858.8456422513492,3957717.8103315197,49659.59907478779,51,-5,-8959.999999999809,-799.999999999983,-13816.499614494694,-1233.616037008455,-15050.115651503149,-0.003788319864614076,10,0.01,-2.391937416444689
2019-01-29,164.94,165.28,164.85,165.08,566210,1762754,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165080,165.08,162.51,0.551634541,542,0.002,,1.1308,,0.17000000000001592,0.001030865320478025,0.12222926080800547,0.3496130157874639,164.97370983993665,164.5537104275316,0.4199994124050477,1.2013265909424062,9.009949432068046,9.009949432068046,0.00907691839834852,0.33416194632905255,1.6508000000000003,1650.8000000000002,551.634541,850.6315204317657,3970824.980724736,49471.472629144,52,1,8670.000000000811,-170.00000000001592,13369.313801080665,-262.1434078643268,13107.170393216338,0.0033118001387063044,10,0.01,-2.391937416444689
2019-01-30,165.24,165.53,164.99,165.18,571073,1751041,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165180,165.18,162.61,0.543044504,543,0.002,,1.1308,,0.09999999999999432,0.0006057669008965316,0.11616281427784296,0.3408266630970103,165.056225903962,164.62739155370434,0.4288343502576595,1.2582183164924492,9.436637373693369,9.436637373693369,0.005457929144698326,0.3287592347741858,1.6518000000000002,1651.8000000000002,543.0445040000002,837.3855111796456,3978226.6769467867,49635.3122590592,56,4,5199.999999999704,-399.99999999997726,8018.504240554672,-616.8080185042055,7401.6962220504665,0.0018640197586093418,10,0.01,-2.391937416444689
2019-01-31,165.52,165.87,165.3,165.67,801430,1733537,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165670,165.67,163.1,0.585007122,544,0.002,,1.1308,,0.4899999999999807,0.002966460830608808,0.12286212161417474,0.3505169348464846,165.3017355423772,164.7500513709156,0.5516841714616021,1.573915884273102,11.804369132048265,11.804369132048265,0.027993415141720553,0.3531159063197924,1.6566999999999998,1656.6999999999998,585.007122,902.0927093292213,4013739.3986121668,49727.83346183484,65,9,27439.999999998916,-4409.999999999826,42313.030069389235,-6800.308404008984,35512.72166538025,0.008926771787834773,10,0.01,-2.391937416444689
