Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,usdjpy,assetClass
24/10/1990,77.66,79.17,77.64,79,42374,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98750,79.03,79,2.806011404110422,148,0.002,,0.006938181,,fx
25/10/1990,78.75,79.12,77.9,78.09,36863,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97613,78.14,78.09,2.7523070322908563,149,0.002,,0.006938181,,fx
26/10/1990,78.17,78.3,77.85,77.85,24373,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97313,77.9,77.85,2.7053171101858524,150,0.002,,0.006938181,,fx
29/10/1990,77.92,78.06,77.65,77.77,20533,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97213,77.82,77.77,2.6189735266571446,151,0.002,,0.006938181,,fx
30/10/1990,77.2,77.77,76.72,77.65,51894,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97063,77.69,77.65,2.5299336618439083,152,0.002,,0.006938181,,fx
31/10/1990,77.12,77.37,76.85,76.87,51894,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96088,76.92,76.87,2.41281460815598,153,0.002,,0.006938181,,fx
01/11/1990,76.19,76.74,76.14,76.51,41161,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,95638,76.58,76.51,2.2260521856710502,154,0.002,,0.006938181,,fx
02/11/1990,77.68,78.2,77.33,78.18,39074,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97725,78.24,78.18,1.9911999732148484,155,0.002,,0.006938181,,fx
05/11/1990,78.55,79.08,78.38,78.88,31067,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98600,78.94,78.88,1.8117586299865576,156,0.002,,0.006938181,,fx
06/11/1990,78.25,78.63,77.92,77.96,34507,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97450,78.02,77.96,1.5582789651826585,157,0.002,,0.006938181,,fx
07/11/1990,78.28,78.48,77.4,77.52,38806,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96900,77.58,77.52,1.2923503137039551,158,0.002,,0.006938181,,fx
08/11/1990,76.85,77.18,76.8,76.89,30119,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96113,76.97,76.89,1.1236992480185086,159,0.002,,0.006938181,,fx
09/11/1990,77.06,77.5,76.88,76.91,32167,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96138,77,76.91,1.036412080206205,160,0.002,,0.006938181,,fx
12/11/1990,77.72,77.82,77.4,77.8,14817,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97250,77.89,77.8,0.9954215187534096,161,0.002,,0.006938181,,fx
13/11/1990,77.32,77.56,76.9,77.03,30630,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96288,77.13,77.03,0.965018652668092,162,0.002,,0.006938181,,fx
14/11/1990,77.07,77.52,76.71,77.46,35086,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96825,77.55,77.46,0.9554356772335181,163,0.002,,0.006938181,,fx
15/11/1990,77.4,77.63,76.94,76.98,30608,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96225,77.07,76.98,0.9650043177782534,164,0.002,,0.006938181,,fx
16/11/1990,77.05,77.43,76.97,77.08,31049,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96350,77.16,77.08,0.9772396498969302,165,0.002,,0.006938181,,fx
19/11/1990,77.93,77.94,77.4,77.59,38077,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96988,77.66,77.59,0.9790726905243956,166,0.002,,0.006938181,,fx
20/11/1990,77.69,77.72,77.34,77.42,20142,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96775,77.48,77.42,0.9692983716744233,167,0.002,,0.006938181,,fx
21/11/1990,78.3,78.62,78.25,77.42,20142,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96775,77.48,77.42,0.9068485724368227,168,0.002,,0.006938181,,fx
22/11/1990,78.3,78.62,78.25,78.6,39998,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98250,78.66,78.6,0.7708776383646861,169,0.002,,0.006938181,,fx
23/11/1990,78.54,78.67,78.37,78.64,12264,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98300,78.69,78.64,0.7223750180232241,170,0.002,,0.006938181,,fx
26/11/1990,77.52,77.63,77.4,77.44,25063,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96800,77.47,77.44,0.6601709374579188,171,0.002,,0.006938181,,fx
27/11/1990,77.64,78.12,77.6,77.96,23548,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97450,77.96,77.96,0.6569183104953527,172,0.002,,0.006938181,,fx
28/11/1990,77.42,77.44,76.89,76.91,43326,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96138,76.88,76.91,0.6106409201247103,173,0.002,,0.006938181,,fx
29/11/1990,76.54,76.62,74.75,74.93,51797,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93663,74.93,74.93,0.79815934081534,174,0.002,,0.006938181,,fx
30/11/1990,75,75.45,74.7,75.37,51797,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94213,75.38,75.37,0.8946550545680341,175,0.002,,0.006938181,,fx
03/12/1990,74.37,74.65,74.15,74.18,33222,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92725,74.21,74.18,1.091109985289061,176,0.002,,0.006938181,,fx
04/12/1990,74.68,75.07,74.44,74.72,33222,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93400,74.74,74.72,1.1940686747409117,177,0.002,,0.006938181,,fx
05/12/1990,74.55,74.6,74.23,74.57,25489,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93213,74.62,74.57,1.2959809669374787,178,0.002,,0.006938181,,fx
06/12/1990,75.49,76.2,75.3,75.42,34844,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94275,75.47,75.42,1.330946029458324,179,0.002,,0.006938181,,fx
07/12/1990,75.8,76.6,75.72,76.44,34458,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,95550,76.5,76.44,1.3095072864749133,180,0.002,,0.006938181,,fx
10/12/1990,75.9,75.95,75.45,75.54,21904,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94425,75.65,75.54,1.2671632359977347,181,0.002,,0.006938181,,fx
11/12/1990,75.73,76.24,75.35,75.37,25005,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94213,75.46,75.37,1.2700894981578812,182,0.002,,0.006938181,,fx
12/12/1990,75.85,75.95,75.67,75.9,17661,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94875,75.97,75.9,1.2650412377985751,183,0.002,,0.006938181,,fx
13/12/1990,75.97,76.01,75.51,75.57,23894,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94463,75.63,75.57,1.2791533658365448,184,0.002,,0.006938181,,fx
14/12/1990,75.47,75.57,74.97,75.08,29564,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93850,75.12,75.08,1.3085256334252588,185,0.002,,0.006938181,,fx
17/12/1990,75.04,75.25,74.92,75.11,13312,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93888,75.08,75.11,1.3040639043637117,186,0.002,,0.006938181,,fx
18/12/1990,75.4,75.43,74.87,74.93,13458,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93663,74.99,74.93,1.3258365912375254,187,0.002,,0.006938181,,fx
19/12/1990,74.64,74.63,74.35,74.46,19840,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93075,74.52,74.46,1.3487559700199154,188,0.002,,0.006938181,,fx
20/12/1990,74.25,74.42,73.98,74,19689,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92500,74.06,74,1.4025155970604106,189,0.002,,0.006938181,,fx
21/12/1990,73.6,73.9,73.45,73.85,20542,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92313,73.91,73.85,1.4493668732695255,190,0.002,,0.006938181,,fx
24/12/1990,73.6,73.62,73.33,73.85,20542,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92313,73.91,73.85,1.4602925505976914,191,0.002,,0.006938181,,fx
25/12/1990,73.6,73.62,73.33,73.43,6352,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91788,73.49,73.43,1.4876331312965372,192,0.002,,0.006938181,,fx
26/12/1990,73.7,73.72,73.57,73.44,5762,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91800,73.5,73.44,1.4963028882319156,193,0.002,,0.006938181,,fx
27/12/1990,73.2,73.28,73.11,73.28,9937,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91600,73.34,73.28,1.4017640077171392,194,0.002,,0.006938181,,fx
28/12/1990,73.73,74.15,73.61,74.04,9937,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92550,74.07,74.04,1.2241959265838889,195,0.002,,0.006938181,,fx
31/12/1990,73.52,73.85,73.45,74.04,15718,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92550,74.07,74.04,1.1307854202564755,196,0.002,,0.006938181,,fx
01/01/1991,73.52,73.85,73.45,73.79,15718,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92238,73.84,73.79,0.9535998461957992,197,0.002,,0.006938181,,fx
02/01/1991,74.3,74.52,74.05,74.24,26616,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92800,74.29,74.24,0.8421351831295715,198,0.002,,0.006938181,,fx
03/01/1991,75,75.2,74.83,75.08,38224,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93850,75.13,75.08,0.8449506888953197,199,0.002,,0.006938181,,fx
04/01/1991,74.95,74.98,73.85,74.06,33995,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92575,74.1,74.06,0.8376061126794748,200,0.002,,0.006938181,,fx
07/01/1991,73.2,73.4,72.93,73.33,29811,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91663,73.35,73.33,0.870922308053191,201,0.002,,0.006938181,,fx
08/01/1991,73.03,73.28,73,73.2,22160,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91500,73.22,73.2,0.9101232517254905,202,0.002,,0.006938181,,fx
09/01/1991,73.96,74.57,72.86,72.89,37209,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91113,72.93,72.89,0.9637075974233048,203,0.002,,0.006938181,,fx
10/01/1991,73.86,74.32,73.86,74.28,26111,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92850,74.33,74.28,0.9408019628654112,204,0.002,,0.006938181,,fx
11/01/1991,74.45,74.5,74.27,74.49,19096,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93113,74.54,74.49,0.8369637586726386,205,0.002,,0.006938181,,fx
14/01/1991,73.66,74.03,73.57,73.72,21253,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92150,73.77,73.72,0.8021352753732471,206,0.002,,0.006938181,,fx
15/01/1991,73.6,73.66,73.43,73.59,14364,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91988,73.64,73.59,0.7740531850793368,207,0.002,,0.006938181,,fx
16/01/1991,73.1,73.14,72.9,72.98,16677,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91225,73.03,72.98,0.7165247146224821,208,0.002,,0.006938181,,fx
17/01/1991,74.7,75.65,74.48,75.59,36483,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94488,75.64,75.59,0.7183255993383716,209,0.002,,0.006938181,,fx
18/01/1991,74.8,75.56,74.7,75.52,38112,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94400,75.57,75.52,0.7498237570688365,210,0.002,,0.006938181,,fx
21/01/1991,75.48,75.65,75.42,75.58,15947,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94475,75.66,75.58,0.7827402719494423,211,0.002,,0.006938181,,fx
22/01/1991,76.1,76.12,75.28,75.34,30163,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94175,75.43,75.34,0.8055511570749658,212,0.002,,0.006938181,,fx
23/01/1991,75.25,75.54,75.2,75.46,21855,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94325,75.56,75.46,0.8487319953896751,213,0.002,,0.006938181,,fx
24/01/1991,75.62,75.62,75.18,75.31,20838,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94138,75.46,75.31,0.8806726595798587,214,0.002,,0.006938181,,fx
25/01/1991,75.62,75.65,75.06,75.07,13088,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93838,75.22,75.07,0.8955770951355613,215,0.002,,0.006938181,,fx
28/01/1991,75.37,75.78,75.37,75.72,24918,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94650,75.87,75.72,0.9400280137659555,216,0.002,,0.006938181,,fx
29/01/1991,76,76.02,75.33,75.43,27675,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94288,75.6,75.43,0.9480784074456878,217,0.002,,0.006938181,,fx
30/01/1991,75.34,75.98,75.3,75.91,32456,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94888,76.08,75.91,0.9745010689226553,218,0.002,,0.006938181,,fx
31/01/1991,75.72,75.98,75.45,75.96,32456,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94950,76.14,75.96,0.9846239552902291,219,0.002,,0.006938181,,fx
01/02/1991,75.55,76.05,75.5,75.68,26479,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94600,75.9,75.68,1.001305314742393,220,0.002,,0.006938181,,fx
04/02/1991,76.22,76.4,75.74,76.19,26447,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,95238,76.41,76.19,1.0383395398413808,221,0.002,,0.006938181,,fx
05/02/1991,76.44,76.98,76.37,76.91,34000,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96138,77.12,76.91,1.1051972674586128,222,0.002,,0.006938181,,fx
06/02/1991,77.43,77.82,77.22,77.8,34478,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97250,78,77.8,1.2426245075100604,223,0.002,,0.006938181,,fx
07/02/1991,77.58,78.01,77.4,77.55,24811,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96938,77.77,77.55,1.343085005995996,224,0.002,,0.006938181,,fx
08/02/1991,77.87,77.99,77.69,77.91,30136,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97388,78.13,77.91,1.4360851878160168,225,0.002,,0.006938181,,fx
11/02/1991,78.1,78.24,77.9,77.98,25762,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97475,78.21,77.98,1.476739877793149,226,0.002,,0.006938181,,fx
12/02/1991,77.63,77.88,77.34,77.59,35768,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96988,77.82,77.59,1.4598972566580912,227,0.002,,0.006938181,,fx
13/02/1991,77.41,77.41,76.74,76.77,28718,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,95963,76.96,76.77,1.3606699330346252,228,0.002,,0.006938181,,fx
14/02/1991,77,77.13,76.67,76.85,26058,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96063,77.03,76.85,1.3400839525931796,229,0.002,,0.006938181,,fx
15/02/1991,76.58,76.73,76.25,76.85,26058,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,96063,77.03,76.85,1.3213739062043475,230,0.002,,0.006938181,,fx
18/02/1991,76.58,76.73,76.25,76.34,28853,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,95425,76.52,76.34,1.2366356240479157,231,0.002,,0.006938181,,fx
19/02/1991,76.06,76.1,75.6,75.7,28321,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94625,75.91,75.7,1.1271072116992065,232,0.002,,0.006938181,,fx
20/02/1991,75.84,75.93,75.51,75.77,25594,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94713,75.98,75.77,0.9178658217105254,233,0.002,,0.006938181,,fx
21/02/1991,76,76.13,75.74,75.91,29385,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94888,76.11,75.91,0.9101693981512468,234,0.002,,0.006938181,,fx
22/02/1991,75.8,75.89,75.22,75.32,27683,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94150,75.52,75.32,0.9180096223157674,235,0.002,,0.006938181,,fx
25/02/1991,75.19,75.22,74.56,74.64,35566,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93300,74.82,74.64,0.9657151063664406,236,0.002,,0.006938181,,fx
26/02/1991,74.58,75.08,74.57,75,27814,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93750,75.19,75,0.9811647839843294,237,0.002,,0.006938181,,fx
27/02/1991,75.29,75.63,75.21,75.48,27040,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,94350,75.67,75.48,0.9805231596777039,238,0.002,,0.006938181,,fx
28/02/1991,75.27,75.35,74.82,74.89,27040,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,93613,75.1,74.89,1.0002637985373415,239,0.002,,0.006938181,,fx
01/03/1991,74.15,74.39,73.97,74.02,30343,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92525,74.22,74.02,1.0697068134140117,240,0.002,,0.006938181,,fx
04/03/1991,73.71,73.86,73.37,73.5,31378,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91875,73.71,73.5,1.1933426442830148,241,0.002,,0.006938181,,fx
05/03/1991,73.8,73.96,73.1,73.14,32631,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91425,73.36,73.14,1.3257038382174196,242,0.002,,0.006938181,,fx
06/03/1991,73.03,73.41,72.85,73.28,27827,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91600,73.52,73.28,1.4321002059904027,243,0.002,,0.006938181,,fx
07/03/1991,73.32,73.5,73.17,73.44,35781,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91800,73.67,73.44,1.5127389067508563,244,0.002,,0.006938181,,fx
08/03/1991,73.02,73.27,72.77,72.82,28031,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91025,73.09,72.82,1.6246512446258952,245,0.002,,0.006938181,,fx
11/03/1991,72.4,72.43,71.81,71.96,30648,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89950,72.26,71.96,1.7805891347148306,246,0.002,,0.006938181,,fx
12/03/1991,73.03,73.24,72.88,73.08,40478,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91350,73.38,73.08,1.8182979220499624,247,0.002,,0.006938181,,fx
13/03/1991,72.86,73.46,72.75,73.43,33518,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91788,73.75,73.43,1.782005705190432,248,0.002,,0.006938181,,fx
14/03/1991,73.37,73.44,72.82,73.35,41689,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91688,73.71,73.35,1.745773276611624,249,0.002,,0.006938181,,fx
15/03/1991,72.96,73.17,72.13,72.33,35975,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90413,72.67,72.33,1.7147601387165876,250,0.002,,0.006938181,,fx
18/03/1991,72.19,72.23,71.7,72.17,47767,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90213,72.25,72.17,1.6553401463137538,251,0.002,,0.006938181,,fx
19/03/1991,72.19,72.25,71.5,72.16,39858,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90200,72.28,72.16,1.59429451482406,252,0.002,,0.006938181,,fx
20/03/1991,71.27,72.09,71.25,72,33201,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90000,72.12,72,1.5751812594105246,253,0.002,,0.006938181,,fx
21/03/1991,72.4,72.75,72.08,72.73,26481,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90913,72.85,72.73,1.4929090170976582,254,0.002,,0.006938181,,fx
22/03/1991,72.25,72.6,72.25,72.41,31244,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90513,72.53,72.41,1.397357983242496,255,0.002,,0.006938181,,fx
25/03/1991,71.82,72,71.48,71.49,32153,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89363,71.62,71.49,1.3655857107232683,256,0.002,,0.006938181,,fx
26/03/1991,71.62,72.05,71.57,71.6,28650,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89500,71.73,71.6,1.3490728915314174,257,0.002,,0.006938181,,fx
27/03/1991,71.55,71.65,71.23,71.27,28186,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89088,71.41,71.27,1.324782120450368,258,0.002,,0.006938181,,fx
28/03/1991,70.85,70.85,70.32,71.27,2960,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89088,71.41,71.27,1.2610819428827806,259,0.002,,0.006938181,,fx
29/03/1991,70.85,70.85,70.32,70.4,2960,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,88000,70.55,70.4,1.2792871713048037,260,0.002,,0.006938181,,fx
01/04/1991,70.73,71.34,70.73,71.31,2960,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89138,71.46,71.31,1.261022468739186,261,0.002,,0.006938181,,fx
02/04/1991,71.48,72.32,71.31,72.27,30288,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90338,72.43,72.27,1.17235517939961,262,0.002,,0.006938181,,fx
03/04/1991,72.25,72.52,72.1,72.43,37051,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90538,72.58,72.43,1.0112615883135512,263,0.002,,0.006938181,,fx
04/04/1991,72.75,73.43,72.73,73.18,36909,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91475,73.34,73.18,0.8946865372846848,264,0.002,,0.006938181,,fx
05/04/1991,73.22,73.4,72.6,72.95,21203,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91188,73.12,72.95,0.8399519827536583,265,0.002,,0.006938181,,fx
08/04/1991,72.8,72.8,72.37,72.59,28879,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90738,72.79,72.59,0.8094045136179698,266,0.002,,0.006938181,,fx
09/04/1991,72.72,73.68,72.72,73.7,40425,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92125,73.91,73.7,0.8390278104241469,267,0.002,,0.006938181,,fx
10/04/1991,73.48,73.48,71.78,72.06,42353,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90075,72.27,72.06,0.8200558924031627,268,0.002,,0.006938181,,fx
11/04/1991,72.76,73.32,72.55,72.93,31135,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91163,73.14,72.93,0.7974808252648788,269,0.002,,0.006938181,,fx
12/04/1991,73.29,73.35,72.75,72.87,29985,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91088,73.09,72.87,0.798860021112472,270,0.002,,0.006938181,,fx
15/04/1991,73.6,74.16,73.6,74.11,31904,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92638,74.33,74.11,0.8712102692988657,271,0.002,,0.006938181,,fx
16/04/1991,73.71,73.87,73.5,73.88,28713,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,92350,74.08,73.88,0.91087906259016,272,0.002,,0.006938181,,fx
17/04/1991,73.37,73.38,72.86,73.02,35677,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91275,73.24,73.02,0.8957953635355553,273,0.002,,0.006938181,,fx
18/04/1991,72.7,72.99,72.02,72.19,30356,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90238,72.41,72.19,0.8753833445973676,274,0.002,,0.006938181,,fx
19/04/1991,71.95,72.32,71.72,71.9,31805,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89875,72.13,71.9,0.8804690038071433,275,0.002,,0.006938181,,fx
22/04/1991,71.35,71.64,71.22,71.27,28862,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89088,71.5,71.27,0.9063915636551074,276,0.002,,0.006938181,,fx
23/04/1991,71.88,72.23,71.7,72.24,27820,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90300,72.47,72.24,0.9059457305297873,277,0.002,,0.006938181,,fx
24/04/1991,72.07,72.25,71.78,72.08,23272,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90100,72.32,72.08,0.9048987051958631,278,0.002,,0.006938181,,fx
25/04/1991,72.08,72.26,71.88,72.18,15648,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90225,72.42,72.18,0.9013462153903392,279,0.002,,0.006938181,,fx
26/04/1991,72.12,72.12,71.88,71.94,23705,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89925,72.18,71.94,0.9039410010237537,280,0.002,,0.006938181,,fx
29/04/1991,71.8,72.77,71.75,72.64,28299,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90800,72.88,72.64,0.8909560408152287,281,0.002,,0.006938181,,fx
30/04/1991,72.45,73.05,72.42,72.94,28299,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,91175,73.22,72.94,0.8854241921240161,282,0.002,,0.006938181,,fx
01/05/1991,72.96,72.96,71.65,71.88,26525,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89850,72.15,71.88,0.8615050783358505,283,0.002,,0.006938181,,fx
02/05/1991,72,72.23,71.78,72,26525,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90000,72.27,72,0.8331900543484172,284,0.002,,0.006938181,,fx
03/05/1991,71.8,71.81,71.42,71.49,18459,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89363,71.76,71.49,0.7460395431868491,285,0.002,,0.006938181,,fx
06/05/1991,71.79,72.18,71.64,71.93,22375,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89913,72.19,71.93,0.7151207357258657,286,0.002,,0.006938181,,fx
07/05/1991,71.68,72.1,71.68,72.07,10463,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90088,72.33,72.07,0.7189884097339622,287,0.002,,0.006938181,,fx
08/05/1991,71.87,71.92,71.82,71.88,29755,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89850,72.14,71.88,0.7295187911665542,288,0.002,,0.006938181,,fx
09/05/1991,71.65,72.1,71.32,71.99,21072,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89988,72.25,71.99,0.7204912675842237,289,0.002,,0.006938181,,fx
10/05/1991,71.55,71.81,71.44,71.65,22580,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89563,71.9,71.65,0.7282085324034129,290,0.002,,0.006938181,,fx
13/05/1991,71.41,71.57,71.31,71.38,29211,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89225,71.63,71.38,0.7532558219700725,291,0.002,,0.006938181,,fx
14/05/1991,71.6,72.3,71.55,72.02,27637,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90025,72.27,72.02,0.6988006391896215,292,0.002,,0.006938181,,fx
15/05/1991,71.99,72.63,71.98,72.61,23183,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90763,72.86,72.61,0.700844014978953,293,0.002,,0.006938181,,fx
16/05/1991,72.45,72.7,72.27,72.43,27728,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,90538,72.68,72.43,0.6886573894168926,294,0.002,,0.006938181,,fx
17/05/1991,72.22,72.3,71.72,71.97,16112,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89963,72.22,71.97,0.6790942497168545,295,0.002,,0.006938181,,fx
20/05/1991,71.82,72.05,71.78,71.84,17477,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,89800,72.1,71.84,0.5578509358826832,296,0.002,,0.006938181,,fx
