Date,FinalForecast,Multiplier,CARRY_forecast,EWMA004_forecast,EWMA008_forecast,EWMA016_forecast,EWMA032_forecast,EWMA064_forecast
2017-01-26,9.67787484939761,1.1457883964418059,9.416010795195966,17.347707104220902,14.169326993643754,9.228322629987764,4.720061426269106,2.038198265198225
2017-01-27,10.8597645677207,1.14474726197271,9.30135722332886,17.741959773306164,15.388991425956172,10.278950456924564,5.343806500878155,2.3308502464920227
2017-01-30,11.186929077536949,1.111543540714928,9.535039696143434,13.673724111992474,14.29635761348261,10.244991846612646,5.506475508567491,2.443172744337124
2017-01-31,10.315753403708342,1.1112169735011097,9.80167339069516,11.123403875620498,13.821088944674752,10.619221981554292,5.9053907162947175,2.6667152033608605
2017-02-01,9.905708307157846,1.1019097349853237,9.873951848447074,12.104695021412596,13.74842317355326,10.646117235186786,6.00792140730241,2.7410430496344054
2017-02-02,10.018324017386563,1.0904861695659693,9.935818970784494,9.64551238605985,12.81893834393813,10.564888758381416,6.15359980895117,2.854909231641713
2017-02-03,9.16154422192688,1.0576368375739218,8.89805719693794,0.484368577974149,7.212927340323898,7.468102147553883,4.697128022832285,2.2528036618619454
2017-02-06,5.475985261010893,1.0594106223129147,9.36487105180705,-5.213504560668507,4.252573987530862,6.436184388307963,4.458736865546487,2.2235221805844074
2017-02-07,3.8264964531814822,1.0667488700034604,8.52109251882443,-5.485790231220796,2.963780249809596,5.814693725432673,4.3061363055676525,2.210955851482034
2017-02-08,3.2624314760154296,1.0678484187277841,8.743935622856483,-6.2211009313628844,1.782674566574878,5.340069749943705,4.265335578124883,2.259663926124009
2017-02-09,2.878870847119377,1.068188442956393,8.794434063774196,-5.825655248031127,1.0982039381119952,5.0037035384615045,4.263432932128151,2.3228448689704604
2017-02-10,2.7935763694362903,1.070543313289393,8.807088836969825,-6.486216559387231,0.1062336078373404,4.4991362088047255,4.175874008332913,2.35087553066624
2017-02-13,2.4131993757668297,1.076280774518794,8.887652884181334,-4.395882003615213,0.2039204481195261,4.288284663455348,4.132309788141006,2.376475710542058
2017-02-14,2.781385188537002,1.0771682724933218,8.89522223417708,-2.015856566035303,0.7332243059746816,4.34457017086755,4.230540709113161,2.469698173865474
2017-02-15,3.389729103954823,1.090096995473321,8.776240068823622,-4.21107473806708,-0.4254457538180263,3.497940074000191,3.7926387322863166,2.295123303399796
2017-02-16,2.494067852216256,1.0902693887999149,9.0220685249513,-5.571205082487764,-1.3465906212010246,3.0275547682083848,3.6977792047326696,2.3217700462837283
2017-02-17,2.026441476376381,1.0903271436504498,9.276261034567025,-6.134891314093728,-2.0489363663496416,2.6019993731263287,3.607378221129209,2.3495236590562705
2017-02-20,1.7557565072950057,1.0915111196801883,9.712908627433334,-7.003771561091922,-2.889249163926562,2.0856151803986336,3.462170811921012,2.352678431444908
2017-02-21,1.4075910665861353,1.0939327692180971,9.717975613444946,-8.365272103207943,-3.969097697523329,1.4333716515110544,3.241320561343016,2.321758488863255
2017-02-22,0.8073066843422386,1.105885298533113,9.893551026869428,-11.062557238629466,-5.6358482924425575,0.4310936076107049,2.787800675196052,2.1655991058747586
2017-02-23,-0.2618683185083274,1.1062045376210847,9.954266204627968,-11.991721580574026,-6.854469481594792,-0.3665400616070947,2.49156604313808,2.1075848567257007
2017-02-24,-0.8816535327109031,1.1353433519121638,9.629652444809512,-14.65004671889994,-8.57146707160636,-1.5393957956996445,1.8425659596361144,1.825114376656994
2017-02-27,-2.1705537377793602,1.1360609910929784,9.682027408447114,-15.683061830902568,-10.056608271767612,-2.556277569666887,1.4152529757184131,1.7067023117538571
2017-02-28,-2.9333228089090797,1.1360687220921049,9.95471439047876,-15.758242304857308,-11.160511339084817,-3.483305698649352,0.9974188868407908,1.5874956509944895
2017-03-01,-3.387839291224674,1.1379770432079976,10.427716677206444,-14.41012917427575,-11.580218824454128,-4.185438184245416,0.6309450521339013,1.4768510365213974
2017-03-02,-3.353377521834125,1.1405869203526777,10.883046034223248,-14.200348721376796,-12.22097550410065,-4.966471596333678,0.2107764698314227,1.3369502655500185
2017-03-03,-3.6346390014155414,1.1503828395648337,10.977569164605187,-11.344505234179552,-11.602026856576789,-5.261431531751451,-0.0792619707600989,1.2177494489835636
2017-03-06,-3.1140084833956276,1.161083700270452,10.97383461825342,-11.5688368958277,-11.8385704411625,-5.803566956062539,-0.4791307371964534,1.0422150176600289
2017-03-07,-3.6286570406734175,1.2318588891046518,10.209903916394287,-14.659563314786697,-12.06298064410334,-6.038847856958476,-1.008127999700249,0.6227408360588906
2017-03-08,-4.718962639776807,1.2344216795345613,10.294589459951862,-15.79979245930696,-13.324061050819148,-7.01887464966488,-1.5362955500154023,0.4207656778053826
2017-03-09,-5.547284328956643,1.2343908576387908,10.376496271630822,-16.067767051366886,-14.33360529425169,-7.966493928022243,-2.0683587646625345,0.218173864680745
2017-03-10,-6.139159422159141,1.2343511138722965,10.667189843010144,-15.815577929114458,-15.082801999262765,-8.845987226235456,-2.598739786595088,0.0087944165105272
2017-03-13,-6.656051024322535,1.261128349025222,13.158954686263902,-10.295415776121995,-12.84526187574056,-8.305146430349879,-2.663050864978432,-0.1145540267592773
2017-03-14,-4.43433155194686,1.263073976986663,8.3106848371963,-7.092270831784453,-11.774352524971118,-8.38124088563088,-2.903643790963474,-0.2296818532950528
2017-03-15,-4.669211092709513,1.2693532156826153,7.421667330272153,-7.376605106935255,-11.473708078720628,-8.51445054900207,-3.162913953710896,-0.3844914330108945
2017-03-16,-4.97464871743342,1.2706366415680206,9.481772707251732,-6.333318609451553,-11.018520738444884,-8.707737653362267,-3.4460759711636197,-0.5261367634890912
2017-03-17,-4.379722460039931,1.2787500235932172,7.714757837141594,-2.723708557167752,-9.157377481599408,-8.160190308677535,-3.44272173181817,-0.5921031858798147
2017-03-20,-3.487070724962798,1.2787717855717025,9.002942918441853,-0.6054524356314119,-7.949535640146544,-7.965542233252937,-3.571925837038201,-0.6783168341472576
2017-03-21,-2.518588724858739,1.2841392397600389,10.299410891894594,-1.5952043962881708,-7.642401685963909,-7.897067773866235,-3.715718810253223,-0.7880784118485729
2017-03-22,-2.4419944461380494,1.2921676431789313,9.53612552766652,0.6318814047217872,-6.13769484747251,-7.288863972307916,-3.639622836054576,-0.8264918576983301
2017-03-23,-1.6707388226222895,1.2977172322495014,8.48586209260325,-0.3967915549004231,-5.913921392892739,-7.175295725548158,-3.73873668752284,-0.918253015093666
2017-03-24,-2.0911813542099535,1.2992555719531869,8.862399342275884,-2.20909083360864,-6.292869240261532,-7.383170722194664,-3.972121261765492,-1.051288130146834
2017-03-27,-2.608488567062199,1.299248581171812,9.778805992432927,-3.125240596615448,-6.578335441882895,-7.628737568681696,-4.236424581045088,-1.195285514031433
2017-03-28,-2.822160377733979,1.3040183572427655,9.748019184496073,-1.0953060540083297,-5.595260113618414,-7.23417165043659,-4.218157703629272,-1.250671245049881
2017-03-29,-2.0981053800668192,1.3051236514110969,9.73796424457961,-0.9950805693363912,-5.345017907478925,-7.213820551412428,-4.368429206199484,-1.3592167638625154
2017-03-30,-2.07806020705259,1.3064629969425732,10.1501633428243,0.3846037551260639,-4.57198217162167,-6.964502535450409,-4.425258050813527,-1.4368407362612892
2017-03-31,-1.496592097300201,1.3082448692504471,10.816194469656832,-0.1111453096523358,-4.448616625219476,-6.929236069071646,-4.553126907629021,-1.5405690894650093
2017-04-03,-1.499583840758684,1.3297130965316464,9.8883882789111,3.94760270335558,-2.110173004970673,-5.476648961273682,-3.92330444214282,-1.3775455555552252
2017-04-04,0.21088938287056375,1.334293916681422,9.31760786366144,4.102650256138745,-1.4248048360779528,-5.08050182486245,-3.8573527242981047,-1.404601583811944
2017-04-05,0.36784906474477785,1.3352076181544645,9.767550114358256,3.2799457826900635,-1.2369965008538653,-4.926938957461228,-3.903909227493864,-1.471735694633823
2017-04-06,0.3366000963967271,1.3393327120385865,9.837786671837176,0.7755429781067629,-1.8238689165624096,-4.989694620107005,-3.986201874077113,-1.5504381676676184
2017-04-07,-0.3878247817030089,1.3397337895834323,10.323635682724795,-1.2107969345073235,-2.5221368578648504,-5.221420432160749,-4.175114299594457,-1.6712535400062132
2017-04-10,-1.0006102475211502,1.34097512839092,11.46628207458617,-3.433591041956794,-3.4967502482661343,-5.574223886228132,-4.399767886754817,-1.806431817133608
2017-04-11,-1.619298472131284,1.3411296697497526,11.529906198683117,-4.020365319807653,-4.018998948347,-5.838607510938757,-4.617236260698557,-1.9439850631972195
2017-04-12,-1.996574629817855,1.3446023130220648,11.05374931185919,-1.936641047602596,-3.40387783384784,-5.580673959842672,-4.580462817091293,-1.984246151300734
2017-04-13,-1.4555141731598993,1.3577235679519666,10.336955752405718,3.166346129726576,-1.1502555247855692,-4.383755385415682,-4.016119796013826,-1.806885939261472
2017-04-14,0.4907080324675076,1.3717879359747431,10.301675841751807,1.9503367978142303,-1.062553626924318,-4.025365162462182,-3.79538235865334,-1.7526603808551542
2017-04-17,0.3694931467543347,1.3718371070612025,11.030928232381015,1.1405943114773878,-1.129569534464811,-4.020145037020824,-3.880053719000069,-1.836325086445689
2017-04-18,0.2986556400003419,1.3726779555724777,11.033234951965984,1.7623701245258083,-0.7117754629890949,-3.812112674009511,-3.8719381225400857,-1.88456996130405
2017-04-19,0.5755907121935897,1.3730646126682586,11.092758667261537,1.4960731613678753,-0.613672179757258,-3.7287065252562863,-3.918436096442005,-1.9555510689482087
2017-04-20,0.5432938630642138,1.3739978721647208,11.309935788576713,2.4788220765124485,-0.0470020448849452,-3.443122928608428,-3.87080026604497,-1.989597535754125
2017-04-21,1.0215057775030614,1.380962148469501,11.167281491457503,0.2496408898050798,-0.6715868758857658,-3.478159131047062,-3.846644590642068,-2.010375998520171
2017-04-24,0.3245612668894337,1.3809591974302815,11.235982436146047,-0.6298409821732367,-1.0208857624158854,-3.584560628893372,-3.9588613109653226,-2.106545248231378
2017-04-25,-0.014992569504320158,1.3900994698807867,10.574831326933303,-4.292083548744966,-2.5195582138478168,-3.939188106238459,-3.986107173799865,-2.1253700996228577
2017-04-26,-1.4574327105105715,1.3907960077962473,11.493048464058498,-7.303914256755276,-4.144311335072815,-4.614201148242891,-4.302476042757117,-2.292187729993729
2017-04-27,-2.590654947113377,1.392320954613576,11.378676779357782,-6.902221269139437,-4.607073843380888,-4.898779048362343,-4.467605849149451,-2.401306055247768
2017-04-28,-2.7614346331416773,1.3925178275920078,12.147348645084852,-7.222488757897505,-5.271911826483481,-5.323897285814777,-4.730524330879296,-2.5596424866812297
2017-05-01,-3.0086772020697463,1.3927861731186026,12.45231811919548,-6.424162742535664,-5.455651678298422,-5.594199057160607,-4.948542234174787,-2.706085421635545
2017-05-02,-2.9452466987812094,1.3940541095647976,10.612795301411404,-4.191609824795644,-4.893969542980793,-5.542928825493636,-5.023760789600719,-2.7941559799970053
2017-05-03,-2.7507511489456085,1.394712135316427,11.345234750394903,-1.6904335005264006,-3.992179008195544,-5.346435332428443,-5.061150402374059,-2.8755809493915003
2017-05-04,-1.7715333980806902,1.3948085295816173,11.121147495570307,0.2054798021874167,-3.10986065424622,-5.129461852049776,-5.105725960131987,-2.9675682848426987
2017-05-05,-1.164968131532416,1.4018900068610687,11.359354652655698,4.113245466213156,-1.1017560815915617,-4.227259197920559,-4.720150083357999,-2.8436625070610577
2017-05-08,0.6037031805401046,1.4040848314157266,11.508839831903568,7.634975636762276,0.9586624656542873,-3.359797321317662,-4.451816585515073,-2.802632330149045
2017-05-09,2.223507543580496,1.4060623398589032,12.004347730383554,8.125294601208127,2.03822261210633,-2.789210272418969,-4.290863457739705,-2.8047874195378952
2017-05-10,2.8784607537056512,1.4060701121551635,12.060102391805644,8.47913164800016,2.999242295149932,-2.243776428976755,-4.149131736199133,-2.821801883452971
2017-05-11,3.3995624640554443,1.4240231498194373,11.423298999091582,4.134437265573028,1.978578376108368,-2.1609704634258,-3.895040984450029,-2.6860704605189683
2017-05-12,2.0994814714313335,1.432403395717444,11.159375042482573,-1.0239786636157568,0.1356507034104987,-2.574458199106496,-3.9336458970991215,-2.695566626444893
2017-05-15,0.2557961141654811,1.4378964562504497,10.421018699333477,-0.7509816494774508,-0.0104555334159429,-2.4624783337878875,-3.801755856298165,-2.646575882944402
2017-05-16,0.17975532734337119,1.440402106080584,10.461228827027073,-2.5673823196812067,-0.9169747201267175,-2.7205628338805985,-3.882856935751182,-2.706526700834708
2017-05-17,-0.5600794974417362,1.4403640864050982,10.755818358985852,-3.4541965673737653,-1.591435479599297,-2.998858950579093,-4.050045149879982,-2.8311173657036397
2017-05-18,-1.0027180927675912,1.442816882249641,10.969104600947302,-5.977597588417853,-2.9536327091893115,-3.49627032762712,-4.210315948955735,-2.9107160812109667
2017-05-19,-2.0650822070869967,1.4442097030104388,11.052146061204272,-5.266623122990245,-3.20459033188652,-3.667942806344019,-4.299654492289394,-2.983159029248919
2017-05-22,-2.0145771561057964,1.444171745876309,11.627803301205086,-4.749348989881084,-3.4227767800466564,-3.886068016410399,-4.472268846423968,-3.117024082011311
2017-05-23,-1.9324324563090884,1.4457671381688062,11.650628534565826,-6.235358053105182,-4.307116368543268,-4.29292222747469,-4.639172387409081,-3.211166943460009
2017-05-24,-2.666987496887827,1.4500923584535736,11.264516341404104,-9.949616178486751,-6.0752434998818,-4.91718428290037,-4.720200587231008,-3.1862334510286434
2017-05-25,-4.249631693190081,1.4500594720848659,11.9198501543639,-13.340739382198562,-8.187264756090347,-5.949932658114567,-5.181974718680006,-3.407709292003488
2017-05-26,-5.8358519312329875,1.4500349573035793,12.255686289569656,-14.84654922528451,-9.831796920733405,-6.947272324383563,-5.703674223841935,-3.680888226385695
2017-05-29,-6.94953945951019,1.4501119665661402,12.818816486304916,-14.293807516366623,-10.664464239367229,-7.691470039735611,-6.146001866626657,-3.9268623532087945
2017-05-30,-7.2263336475393745,1.4499166349197539,12.614374476403668,-13.958057336151043,-11.43858987978066,-8.447350392088609,-6.620672692818806,-4.195923850135121
2017-05-31,-7.7410038940289105,1.4493448474058073,11.773762125241134,-14.187869944812409,-12.296185217922712,-9.23489486723537,-7.109511139937975,-4.468895876750258
2017-06-01,-8.546184272080795,1.4434661172641965,10.680275701144646,-8.601485617093385,-10.09003552723408,-8.417953823029519,-6.667613859504788,-4.2294640649771775
2017-06-02,-6.57513975788722,1.4436960538758612,11.001980966542137,-3.902738513143154,-8.262997420045252,-8.005403628285174,-6.6518967845803525,-4.290266839134232
2017-06-05,-4.8392018469339595,1.4437246226746854,11.577657691541686,-1.011502139676915,-6.872897063607278,-7.760503103319624,-6.768423891171336,-4.441429914650468
2017-06-06,-3.6898964135774674,1.4491873961615689,10.009734742624843,3.4209190666311646,-4.336701130593083,-6.738696390482158,-6.392578212673624,-4.315466812094685
2017-06-07,-2.018457543127886,1.4499044140454407,9.96472918598144,4.753687024512439,-2.983235642025881,-6.268983969339499,-6.369358598280187,-4.402757724092969
2017-06-08,-1.2906415241298468,1.4594734840887473,9.18241469740168,7.980986640177647,-0.652135169432647,-5.116594252117249,-5.882249152774014,-4.21855502727118
2017-06-09,0.3151282240105745,1.4613312408050376,9.354281657634647,10.790858492689628,1.521463816638284,-4.14204556533358,-5.614746057001931,-4.203570898612758
2017-06-12,1.8775401834030627,1.4618333956101026,9.867797708324993,12.637563213408823,3.4388210500915566,-3.194607349891444,-5.358599688390757,-4.20449978552251
2017-06-13,3.213509010758012,1.4621840824113053,9.28299041756416,13.769807010308709,5.115538994985028,-2.256310169175317,-5.083190389733147,-4.197301120551729
2017-06-14,4.091685825674952,1.4761184300081198,8.135183262474555,16.112899858836503,7.225201810450382,-0.8886152425586827,-4.406012049812291,-3.917171759902611
2017-06-15,5.591889699105838,1.5071472935932753,7.44338210168305,19.51064047453815,9.70886592997647,0.8434879544583043,-3.3517351080735693,-3.36512911782317
2017-06-16,7.733968109946657,1.5071303600351695,7.653095868678163,20.0,12.153937689866202,2.32378255216008,-2.780203581318154,-3.2273735294492663
2017-06-19,9.07816164308496,1.5078650576877868,16.8799125611322,20.0,13.698209590302453,3.5653004228455947,-2.2506719522657326,-3.093062479052427
2017-06-20,12.483079787762914,1.5348147001914683,7.2930562726156625,14.117960712747871,11.440675783743906,3.5136685209627623,-1.7801904707808862,-2.713835648069596
2017-06-21,8.153670700017528,1.534985087298209,7.736067477451126,11.55797187699488,11.080809501558877,3.932410581001793,-1.5219742593418637,-2.659499490268723
2017-06-22,7.728140876123844,1.5391746372325383,6.9099518939135685,7.368024270890672,9.611951062706517,3.878737630740297,-1.360404905920468,-2.5856011423587564
2017-06-23,6.152790203810757,1.549648236888307,6.446966400381648,0.9049122132017536,6.464396771597427,3.0438054896739257,-1.3453109728319372,-2.444286095290887
