date,asset,y,er_te,signal_up,position,ret_fwd_1w,strat_ret,turnover
2012-12-22,dax,1.0,-0.005624284660933278,0,-1.0,0.0215411979680493,-0.0215411979680493,2.0
2012-12-22,sx5e,1.0,0.004909934478205352,1,0.7173607911606983,0.0314064373679501,0.022529746757811605,0.2826392088393017
2012-12-29,spx,1.0,-0.0052616289862771936,0,-0.5606916022051528,0.0038050556779203,-0.002133462764532947,0.05710001523286368
2012-12-29,ndx,1.0,-0.00441689203532366,0,-0.4185023203202468,0.008724568634864,-0.0036512522174838324,0.020520065830340606
2012-12-29,dax,0.0,0.0029475469033175424,1,1.0,-0.0078237018043123,-0.0078237018043123,2.0
2012-12-29,sx5e,1.0,-0.00022315995809901585,0,0.0,0.0031151383173086,0.0,0.7173607911606983
2013-01-05,spx,1.0,-0.007017432408185411,0,-0.7888471337219576,0.0094629937841785,-0.00746485552307791,0.2281555315168048
2013-01-05,ndx,0.0,-0.010409583909670665,0,-1.0,-0.0018266102916028,0.0018266102916028,0.5814976796797532
2013-01-05,dax,0.0,-0.004887783552948692,0,-1.0,-0.0017237960321585,0.0017237960321585,2.0
2013-01-05,sx5e,0.0,-0.007070592928881609,0,-1.0,-0.0030171573226775,0.0030171573226775,1.0
2013-01-12,spx,1.0,-0.009009941330856875,0,-1.0,0.0114268025141657,-0.0114268025141657,0.21115286627804242
2013-01-12,ndx,0.0,-0.005315575111653483,0,-0.5477472963290918,-0.0023731062539186,0.0012998625344855723,0.4522527036709082
2013-01-12,dax,1.0,-0.006200078311668085,0,-1.0,0.0202201180697019,-0.0202201180697019,0.0
2013-01-12,sx5e,1.0,-0.0049068399630525445,0,-0.6915749558474402,0.0127657689908804,-0.008828486126226734,0.3084250441525598
2013-01-19,spx,1.0,-0.006911215276056756,0,-1.0,0.0067932612977059,-0.0067932612977059,0.0
2013-01-19,ndx,1.0,-0.007378426821864545,0,-0.9521248761460702,0.0099498306372933,-0.009473481263207257,0.4043775798169784
2013-01-19,dax,0.0,-0.008269798729353642,0,-1.0,-0.0031280343396576,0.0031280343396576,0.0
2013-01-19,sx5e,0.0,-0.009476650766583989,0,-1.0,-0.0124262985664205,0.0124262985664205,0.3084250441525598
2013-01-26,spx,1.0,-0.001550630877120671,0,-0.7143049773179517,0.003145713964723,-0.0022469991422202264,0.28569502268204827
