date,roll_corr_to_basket_26w,roll_corr_to_basket_52w
2022-02-12,-0.03797373724095719,0.052724125999536575
2022-02-19,-0.43598490111745203,-0.2585718129989353
2022-02-26,-0.3957449653287045,-0.2505878370504378
2022-03-05,-0.6148669329785835,-0.506953369231857
2022-03-12,-0.6081439709760155,-0.5000434673718502
2022-03-19,-0.617097918755579,-0.5082949912971747
2022-03-26,-0.6285765253746245,-0.5295703631381652
2022-04-02,-0.6444869761587828,-0.5369922105840657
2022-04-09,-0.64777821330121,-0.5401100278676452
2022-04-16,-0.665359614211527,-0.5558623923138089
2022-04-23,-0.7022416244669035,-0.589114649796278
2022-04-30,-0.7011449161300324,-0.592175436377976
2022-05-07,-0.7026571788915197,-0.5961261756682698
2022-05-14,-0.7681278846988799,-0.6330637527995505
2022-05-21,-0.7738846048984398,-0.635588261461557
2022-05-28,-0.8194801485785086,-0.6590396894436209
2022-06-04,-0.8561950581453617,-0.717023393017616
2022-06-11,-0.882254599453085,-0.7349929069458399
2022-06-18,-0.8848112387941005,-0.7392341841324656
2022-06-25,-0.8931136267345321,-0.7471396923785294
2022-07-02,-0.8926983152899648,-0.7486043751163387
2022-07-09,-0.9192629037999122,-0.7643125884104353
2022-07-16,-0.9329498991353165,-0.7757513228186511
2022-07-23,-0.9360660944909783,-0.7795059399815986
2022-07-30,-0.9392078459242446,-0.7855578879219248
2022-08-06,-0.9531645892966044,-0.8016342918838184
2022-08-13,-0.9543021790179088,-0.8070427084844183
2022-08-20,-0.9916938749142262,-0.815787317903853
2022-08-27,-0.9950066753853186,-0.8209137529897566
2022-09-03,-0.9940951890776499,-0.8303670040354791
2022-09-10,-0.9996411512724128,-0.8384187115096498
2022-09-17,-1.0000000000000013,-0.8486307209750126
2022-09-24,-1.0000000000000009,-0.852131776542355
2022-10-01,-1.0000000000000009,-0.8585741158278276
2022-10-08,-1.0000000000000007,-0.8642398305367415
2022-10-15,-1.0000000000000007,-0.8717596354154808
2022-10-22,-1.0000000000000007,-0.8803325956581532
2022-10-29,-1.0000000000000007,-0.8940084939548174
2022-11-05,-1.0000000000000007,-0.8949059265397006
2022-11-12,-1.0000000000000007,-0.9095424173715903
2022-11-19,-1.0000000000000007,-0.9118540506433492
2022-11-26,-1.0000000000000007,-0.9276536277338738
2022-12-03,-0.999993406543621,-0.9314683647889509
2022-12-10,-0.9999930616270102,-0.9387195103673455
2022-12-17,-0.9999929233521719,-0.9396262680046765
2022-12-24,-0.9999930970451149,-0.9433977664735766
2022-12-31,-0.9999934232286201,-0.9452693522427132
2023-01-07,-0.9975111463863948,-0.9561146073611446
2023-01-14,-0.9865354316518804,-0.9568118501496561
2023-01-21,-0.9868013077034538,-0.958644199394493
2023-01-28,-0.9865729839932372,-0.9594026343364528
2023-02-04,-0.9848530933040125,-0.9668813391257841
2023-02-11,-0.9849343976261845,-0.967432259325535
2023-02-18,-0.9837317809053056,-0.9881182489525041
2023-02-25,-0.9843034723203825,-0.9899730416594242
2023-03-04,-0.9826370099608583,-0.9887362563207368
2023-03-11,-0.9797916726573856,-0.9919170886670359
2023-03-18,-0.9787733068087686,-0.9919111150215063
2023-03-25,-0.978609372773633,-0.9918311354944479
2023-04-01,-0.9771064628586076,-0.9914044057941003
2023-04-08,-0.9762117638779135,-0.9913771756414299
2023-04-15,-0.9754046233709962,-0.9912424191973704
2023-04-22,-0.9752229589387749,-0.9909045295316609
2023-04-29,-0.965981650001665,-0.9908722560468662
2023-05-06,-0.967254678887583,-0.9909075173572939
2023-05-13,-0.9613969910332818,-0.9888363595040998
2023-05-20,-0.9619564343200956,-0.9887534567996373
2023-05-27,-0.9591247319492482,-0.988243411408461
2023-06-03,-0.9553810778774027,-0.9865417458387771
2023-06-10,-0.9548626198619327,-0.9851873646180355
2023-06-17,-0.954935980073853,-0.9848222743532105
2023-06-24,-0.9558161762440122,-0.9849973981619775
2023-07-01,-0.9546516266794214,-0.9851590246876265
2023-07-08,-0.959166835666465,-0.9847822713849831
