date,roll_corr_26w,roll_corr_52w
2015-11-27 16:00:00-05:00,0.9949429646234305,0.9953946494507085
2015-12-04 16:00:00-05:00,0.9954882644218439,0.9954218662016189
2015-12-11 16:00:00-05:00,0.9954609358099447,0.9957715282011301
2015-12-18 16:00:00-05:00,0.9957469688995577,0.9959235766697689
2015-12-24 16:00:00-05:00,0.9957238137692891,0.9958903221677312
2015-12-31 16:00:00-05:00,0.996604702129179,0.9965474627006874
2016-01-08 16:00:00-05:00,0.9965577827371396,0.9965710140125787
2016-01-15 16:00:00-05:00,0.9962924488036722,0.9962222411011087
2016-01-22 16:00:00-05:00,0.996242083600728,0.9960507682282683
2016-01-29 16:00:00-05:00,0.9961909293470614,0.9965025861854688
2016-02-05 16:00:00-05:00,0.9961730589714382,0.9964998268806896
2016-02-12 16:00:00-05:00,0.9964068891324888,0.9966750189868038
2016-02-19 16:00:00-05:00,0.9966392007223736,0.9966919802098463
2016-02-26 16:00:00-05:00,0.99835852279063,0.9967711985800733
2016-03-04 16:00:00-05:00,0.9986382408243505,0.9968054963292816
2016-03-11 16:00:00-05:00,0.9985727215857194,0.9967031049147664
2016-03-18 16:00:00-04:00,0.99855944218596,0.996665919817152
2016-03-24 16:00:00-04:00,0.9983200514730817,0.9965773948047487
2016-04-01 16:00:00-04:00,0.9983310825479927,0.9965666930605784
2016-04-08 16:00:00-04:00,0.9980287830775317,0.9964335101852839
2016-04-15 16:00:00-04:00,0.9980715938730836,0.9963952774743721
2016-04-22 16:00:00-04:00,0.9980651044746021,0.9963987681258908
2016-04-29 16:00:00-04:00,0.9980582548571403,0.9963984373974338
2016-05-06 16:00:00-04:00,0.9979466043997156,0.9963981102687209
2016-05-13 16:00:00-04:00,0.9978896452757272,0.9963968845252507
2016-05-20 16:00:00-04:00,0.9973991952721404,0.9961862975602169
2016-05-27 16:00:00-04:00,0.9973991845403717,0.9961790154532009
2016-06-03 16:00:00-04:00,0.9970129698087395,0.9961788729049236
2016-06-10 16:00:00-04:00,0.9970366090450928,0.9961872106577765
2016-06-17 16:00:00-04:00,0.9968810616626382,0.9962152024475062
2016-06-24 16:00:00-04:00,0.9921630545943289,0.9940773268923643
2016-07-01 16:00:00-04:00,0.9874973670883808,0.9939455459640504
2016-07-08 16:00:00-04:00,0.9862551026058114,0.9938524077360544
2016-07-15 16:00:00-04:00,0.9868878283198284,0.9938321303864466
2016-07-22 16:00:00-04:00,0.9867525789571907,0.9938017839190199
2016-07-29 16:00:00-04:00,0.9835925449271465,0.9937881481938794
2016-08-05 16:00:00-04:00,0.9829441935293436,0.9937764780341245
2016-08-12 16:00:00-04:00,0.9808717744195088,0.9932091692139363
2016-08-19 16:00:00-04:00,0.9809962406097946,0.9933897017334342
2016-08-26 16:00:00-04:00,0.9780230022814771,0.9943935361565076
2016-09-02 16:00:00-04:00,0.9810850191994681,0.994606214438348
2016-09-09 16:00:00-04:00,0.9805998026262461,0.9945882430667845
2016-09-16 16:00:00-04:00,0.9807005308044766,0.9945495112947619
2016-09-23 16:00:00-04:00,0.9802644942124049,0.9945284164275616
2016-09-30 16:00:00-04:00,0.9796432329487806,0.9943433136215638
2016-10-07 16:00:00-04:00,0.9806207154018912,0.9942959269555751
2016-10-14 16:00:00-04:00,0.9807051399877631,0.9942142626831839
2016-10-21 16:00:00-04:00,0.9800560622239217,0.9942288100769291
2016-10-28 16:00:00-04:00,0.981835110865904,0.9942435586845132
2016-11-04 16:00:00-04:00,0.9863982512482887,0.9941673550927502
2016-11-11 16:00:00-05:00,0.9864496231070594,0.9940092011452005
2016-11-18 16:00:00-05:00,0.9883929272234084,0.9939908712933362
2016-11-25 16:00:00-05:00,0.9887330042043043,0.9940305104344124
