date,n_assets,port_ret_base,port_ret_xs,port_ret_combo,alpha_eff,avg_er,avg_gross
2012-07-28,4,0.015270456613104999,-0.008557335443273032,0.010991788891468483,0.5,0.014618354532240604,1.0
2012-08-04,4,0.015901504119972626,-0.004826668456967161,0.013488169891489045,0.5,0.014571690979262362,1.0
2012-08-11,4,-0.007693303179329975,0.0023248548947344874,-0.006530875731962731,0.5,0.014711158125772745,1.0
2012-08-18,4,-0.0009336328350612311,-0.004695585237920989,-0.0032814254540217257,0.5,0.005697633447484832,0.9022704770111178
2012-08-25,4,0.024409571818295294,-0.00028012128216488644,0.02426951117721285,0.5,0.005592345800001717,0.880387468033256
2012-09-01,4,0.018062257474750917,-0.006661215214081246,0.014731649867710295,0.5,0.006038015905734904,0.9181414245358693
2012-09-08,4,-0.0004733582759142849,0.011024880416715274,0.0050390819324433525,0.5,0.007948314168699878,0.9589907383704336
2012-09-15,4,-0.025913595474236217,0.025975892584474285,-0.012925649181999075,0.5,0.006233506842587799,0.9435133631875239
2012-09-22,4,0.012568651694833921,-0.019204565930074007,0.002966368729796918,0.5,0.005536073197324834,0.774686663352064
2012-09-29,4,-0.020425065168834026,-0.0029297732194881673,-0.02188995177857811,0.5,0.005938786043032008,0.7894325719628734
2012-10-06,4,0.005813974998776607,-0.029374149786862848,-0.008873099894654818,0.5,0.005388943108090964,0.8158861328870642
2012-10-13,4,-0.012635228280385182,0.011320714663019503,-0.012635228280385182,0.0,0.010568090594955847,0.9000188770479145
2012-10-20,4,0.009023428244827192,0.019832391185257908,0.009023428244827192,0.0,0.007535580677595572,0.9551115562865586
2012-10-27,4,-0.02263096085706617,-0.000713920888324119,-0.02298792130122823,0.5,0.0068379279761966215,0.8635538320726033
2012-11-03,4,-0.016935117420926737,0.006570577243846638,-0.013649828799003418,0.5,0.005172145029813991,0.825531042180209
2012-11-10,4,0.03891948704453589,-0.014861890997528902,0.03148854154577144,0.5,0.005038529783357833,0.8711569622850246
2012-11-17,4,0.004336224208857628,-0.004168839192672004,0.002251804612521626,0.5,0.005087816402706682,0.44665252770330177
2012-11-24,4,0.0018753944359171286,-0.02186946658314031,-0.009059338855653028,0.5,0.009518456418665288,0.8795149771064337
2012-12-01,4,0.0026845126654979896,-0.013815523195882775,0.0026845126654979896,0.0,0.008903598627330553,0.9303695430323891
2012-12-08,4,0.009671739653846899,-0.0012502268744839255,0.009671739653846899,0.0,0.01369770604877885,1.0
2012-12-15,4,-0.013382646300735275,0.01689199531753411,-0.013382646300735275,0.0,0.014159515098300303,1.0
2012-12-22,4,0.035983745011719276,0.006828929362628008,0.035983745011719276,0.0,0.011370076752278907,1.0
2012-12-29,4,0.0009779475807353212,-0.013300893022434118,0.0009779475807353212,0.0,0.00637899815868053,0.8469587404283871
2013-01-05,4,0.0007238575344349249,0.006127484172191994,0.0007238575344349249,0.0,0.008337242200585137,1.0
2013-01-12,4,0.00995193969526031,0.015562796062847004,0.00995193969526031,0.0,0.005092777685468618,0.8788054065368889
2013-01-19,4,0.0002971897572302748,-0.0015387742573477001,0.0002971897572302748,0.0,0.00761694638602874,1.0
2013-01-26,4,-0.011308446236543375,-0.0150592008208716,-0.011308446236543375,0.0,0.011929192859807041,1.0
2013-02-02,4,-0.0037282698363378846,0.006075699296422788,-0.0037282698363378846,0.0,0.005298548276128738,0.9490646886818768
2013-02-09,4,0.00013193191520568777,-0.011960372539767512,0.00013193191520568777,0.0,0.005176645097911206,0.9349666624905751
2013-02-16,4,0.0016299682303785997,0.0032255445718348628,0.0016299682303785997,0.0,0.00578463464855438,1.0
2013-02-23,4,0.0302882407101955,-0.01432196427541018,0.0302882407101955,0.0,0.0058057834594035474,1.0
2013-03-02,4,0.002599802783512575,-0.0012489851843354416,0.002599802783512575,0.0,0.011983582115475958,1.0
2013-03-09,4,-0.008612975048721976,-0.015121780197505666,-0.008612975048721976,0.0,0.010742743621915084,1.0
2013-03-16,4,-0.004920637194406257,0.025826273733799872,-0.004920637194406257,0.0,0.006207894633586789,0.9744328366022479
2013-03-23,4,-0.012048478600947493,0.0026749518007403083,-0.012048478600947493,0.0,0.0054525272796253155,0.8287760225453478
2013-03-30,4,0.02077921120286691,-0.0023430302571305593,0.02077921120286691,0.0,0.0053418754286867765,0.9969962248210729
2013-04-06,4,-0.026669232026642297,-0.012293010671359902,-0.026669232026642297,0.0,0.012543473235620217,1.0
2013-04-13,4,0.0321425553170296,0.0037492989582715887,0.0321425553170296,0.0,0.023257825776687276,1.0
2013-04-20,4,0.021800295763500743,-0.009643340444467307,0.021800295763500743,0.0,0.005653529284922573,0.712947615776149
