Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate
03/04/2006,12.7,12.78,12.59,12.76,42,13092,UX1 Index,Future,CBF,USD,0.05,50,1000,12760,12.09,12.76,0.30328314603133716,66,,0.0004,,1
04/04/2006,12.71,12.75,12.68,12.72,175,13185,UX1 Index,Future,CBF,USD,0.05,50,1000,12720,12,12.72,0.28804629257580333,67,,0.0004,,1
05/04/2006,12.63,12.65,12.55,12.56,1301,11951,UX1 Index,Future,CBF,USD,0.05,50,1000,12560,11.9,12.56,0.25892405578984967,68,,0.0004,,1
06/04/2006,12.56,12.56,12.37,12.38,29,11957,UX1 Index,Future,CBF,USD,0.05,50,1000,12380,11.92,12.38,0.23424132854814164,69,,0.0004,,1
07/04/2006,12.37,12.66,12.37,12.64,63,11918,UX1 Index,Future,CBF,USD,0.05,50,1000,12640,12.07,12.64,0.2342413285481417,70,,0.0004,,1
10/04/2006,12.55,12.75,12.53,12.72,547,11445,UX1 Index,Future,CBF,USD,0.05,50,1000,12720,12.3,12.72,0.22208331769855735,71,,0.0004,,1
11/04/2006,12.65,12.93,12.62,12.87,1641,11518,UX1 Index,Future,CBF,USD,0.05,50,1000,12870,12.61,12.87,0.21952600453400742,72,,0.0004,,1
12/04/2006,12.87,13,12.8,12.98,1832,13080,UX1 Index,Future,CBF,USD,0.05,50,1000,12980,12.63,12.98,0.20377520294022913,73,,0.0004,,1
13/04/2006,12.99,13,12.95,12.98,36,11223,UX1 Index,Future,CBF,USD,0.05,50,1000,12980,12.63,12.98,0.1948443823499449,74,,0.0004,,1
14/04/2006,12.99,13,12.95,12.95,36,11223,UX1 Index,Future,CBF,USD,0.05,50,1000,12950,12.57,12.95,0.1982279832246989,75,,0.0004,,1
17/04/2006,13.02,13.02,12.9,12.99,1203,10131,UX1 Index,Future,CBF,USD,0.05,50,1000,12990,12.61,12.99,0.20310670430424368,76,,0.0004,,1
18/04/2006,12.9,12.99,12.55,12.99,846,10852,UX1 Index,Future,CBF,USD,0.05,50,1000,12990,11.48,12.99,0.20585026920879038,77,,0.0004,,1
19/04/2006,12.9,12.99,12.55,12.99,846,10852,UX1 Index,Future,CBF,USD,0.05,50,1000,12990,12.61,12.99,0.20768565991259835,78,,0.0004,,1
20/04/2006,12.9,12.99,12.55,12.99,846,10852,UX1 Index,Future,CBF,USD,0.05,50,1000,12990,12.44,12.99,0.19714799855268997,79,,0.0004,,1
21/04/2006,12.9,12.99,12.55,12.62,846,10852,UX1 Index,Future,CBF,USD,0.05,50,1000,12620,12.64,12.62,0.1879423670525927,80,,0.0004,,1
24/04/2006,12.52,12.7,12.52,12.59,50,10364,UX1 Index,Future,CBF,USD,0.05,50,1000,12590,12.59,12.91,0.1862238796001509,81,,0.0004,,1
25/04/2006,12.59,12.65,12.55,12.59,88,10317,UX1 Index,Future,CBF,USD,0.05,50,1000,12590,12.59,12.79,0.18774273177231518,82,,0.0004,,1
26/04/2006,12.5,12.5,12.34,12.42,120,10284,UX1 Index,Future,CBF,USD,0.05,50,1000,12420,12.42,12.66,0.1991414907379461,83,,0.0004,,1
27/04/2006,12.36,12.55,12.28,12.35,211,10275,UX1 Index,Future,CBF,USD,0.05,50,1000,12350,12.35,12.56,0.21326665624673918,84,,0.0004,,1
28/04/2006,12.4,12.48,12.23,12.23,90,10291,UX1 Index,Future,CBF,USD,0.05,50,1000,12230,12.23,12.55,0.2336535897434451,85,,0.0004,,1
01/05/2006,12.25,12.52,12.25,12.53,299,10372,UX1 Index,Future,CBF,USD,0.05,50,1000,12530,12.53,12.65,0.2323338115729137,86,,0.0004,,1
02/05/2006,12.6,12.6,12.53,12.52,58,10266,UX1 Index,Future,CBF,USD,0.05,50,1000,12520,12.31,12.52,0.22886458878559213,87,,0.0004,,1
03/05/2006,12.3,12.45,12.3,12.41,4875,8534,UX1 Index,Future,CBF,USD,0.05,50,1000,12410,12.41,12.67,0.23505105828308487,88,,0.0004,,1
04/05/2006,12.26,12.3,12.22,12.26,1170,9151,UX1 Index,Future,CBF,USD,0.05,50,1000,12260,12.26,12.7,0.25009998000799233,89,,0.0004,,1
05/05/2006,12.2,12.2,11.98,12.1,435,9163,UX1 Index,Future,CBF,USD,0.05,50,1000,12100,12.1,12.55,0.27325324029795417,90,,0.0004,,1
08/05/2006,12,12.17,11.985,12.08,301,9348,UX1 Index,Future,CBF,USD,0.05,50,1000,12080,12.08,12.6,0.2944158057351283,91,,0.0004,,1
09/05/2006,12.1,12.1,11.9,11.96,1402,8596,UX1 Index,Future,CBF,USD,0.05,50,1000,11960,11.96,12.53,0.32148094811356714,92,,0.0004,,1
10/05/2006,12,12.1,12,11.98,1269,8937,UX1 Index,Future,CBF,USD,0.05,50,1000,11980,11.98,12.46,0.3437431211432911,93,,0.0004,,1
11/05/2006,11.95,12.5,11.95,12.36,622,8826,UX1 Index,Future,CBF,USD,0.05,50,1000,12360,12.36,12.78,0.3442140806726699,94,,0.0004,,1
12/05/2006,12.52,13.1,12.51,13.12,3068,8297,UX1 Index,Future,CBF,USD,0.05,50,1000,13120,13.12,13.35,0.3615789448147269,95,,0.0004,,1
15/05/2006,13.34,13.76,13.25,13.17,962,8297,UX1 Index,Future,CBF,USD,0.05,50,1000,13170,13.17,13.27,0.3794329101874684,96,,0.0004,,1
16/05/2006,12.94,13.09,12.74,12.98,291,7471,UX1 Index,Future,CBF,USD,0.05,50,1000,12980,12.98,13.27,0.38329796938326127,97,,0.0004,,1
17/05/2006,13.24,14.71,13.24,14.42,1076,2336,UX1 Index,Future,CBF,USD,0.05,50,1000,14420,14.42,13.27,0.5242035228165983,98,,0.0004,,1
18/05/2006,14,14.61,14,14.63,420,2490,UX1 Index,Future,CBF,USD,0.05,50,1000,14630,14.63,13.27,0.653643123832365,99,,0.0004,,1
19/05/2006,14.4,15.08,14.4,14.86,304,2603,UX1 Index,Future,CBF,USD,0.05,50,1000,14860,14.86,13.11,0.7799470067468256,100,,0.0004,,1
22/05/2006,14.96,16.14,14.96,15.84,615,2791,UX1 Index,Future,CBF,USD,0.05,50,1000,15840,15.84,15.12,0.9884393422630111,101,,0.0004,,1
23/05/2006,15.82,15.82,15.06,15.71,486,2966,UX1 Index,Future,CBF,USD,0.05,50,1000,15710,15.71,14.91,1.1352998135588097,102,,0.0004,,1
24/05/2006,15.67,16.5,15.61,16.19,506,2966,UX1 Index,Future,CBF,USD,0.05,50,1000,16190,16.19,15.24,1.2993327774926136,103,,0.0004,,1
25/05/2006,15.83,15.83,15.4,15.4,374,2921,UX1 Index,Future,CBF,USD,0.05,50,1000,15400,15.4,15.05,1.373743425825945,104,,0.0004,,1
26/05/2006,15.15,15.15,14.8,15.4,256,2750,UX1 Index,Future,CBF,USD,0.05,50,1000,15400,15.4,15.05,1.4316802482863757,105,,0.0004,,1
29/05/2006,15.15,15.15,14.8,14.9,256,2750,UX1 Index,Future,CBF,USD,0.05,50,1000,14900,14.9,14.82,1.4540142135939866,106,,0.0004,,1
30/05/2006,15.03,16.3,15.03,16.34,356,2821,UX1 Index,Future,CBF,USD,0.05,50,1000,16340,16.34,16.04,1.5510987503487137,107,,0.0004,,1
31/05/2006,15.62,16,15.21,15.9,151,2876,UX1 Index,Future,CBF,USD,0.05,50,1000,15900,15.9,15.88,1.5957027709862956,108,,0.0004,,1
01/06/2006,15.78,15.79,15.08,15.13,177,2947,UX1 Index,Future,CBF,USD,0.05,50,1000,15130,15.13,15.35,1.5912540128255273,109,,0.0004,,1
02/06/2006,14.9,14.9,14.58,14.73,401,2973,UX1 Index,Future,CBF,USD,0.05,50,1000,14730,14.73,14.98,1.5630651511266822,110,,0.0004,,1
05/06/2006,14.85,15.9,14.85,15.87,130,2846,UX1 Index,Future,CBF,USD,0.05,50,1000,15870,15.87,15.59,1.5786927081185491,111,,0.0004,,1
06/06/2006,15.7,16.61,15.7,16.32,178,2860,UX1 Index,Future,CBF,USD,0.05,50,1000,16320,16.32,15.88,1.6039256009345777,112,,0.0004,,1
07/06/2006,16.1,16.76,16.05,16.67,161,2910,UX1 Index,Future,CBF,USD,0.05,50,1000,16670,16.67,16.35,1.6272612984193253,113,,0.0004,,1
08/06/2006,16.89,18.49,16.87,17.13,457,3180,UX1 Index,Future,CBF,USD,0.05,50,1000,17130,17.13,16.91,1.6501446401250255,114,,0.0004,,1
09/06/2006,17,17.47,16.94,17.43,83,3124,UX1 Index,Future,CBF,USD,0.05,50,1000,17430,17.43,17.02,1.6569674106632328,115,,0.0004,,1
12/06/2006,17.3,18.25,17.26,18.21,409,3309,UX1 Index,Future,CBF,USD,0.05,50,1000,18210,18.21,17.57,1.687757387778238,116,,0.0004,,1
13/06/2006,18.25,20.74,18.18,20.78,876,3419,UX1 Index,Future,CBF,USD,0.05,50,1000,20780,20.78,18.69,1.917631612171646,117,,0.0004,,1
14/06/2006,21,22.58,20.6,21.62,663,3528,UX1 Index,Future,CBF,USD,0.05,50,1000,21620,21.62,18.94,2.152206387253175,118,,0.0004,,1
15/06/2006,21,21,15.87,16.1,988,3463,UX1 Index,Future,CBF,USD,0.05,50,1000,16100,16.1,16.24,2.0292835353066603,119,,0.0004,,1
16/06/2006,16.26,17.07,16.25,16.65,264,2975,UX1 Index,Future,CBF,USD,0.05,50,1000,16650,16.65,16.73,1.944931704028027,120,,0.0004,,1
19/06/2006,16.17,17.1,15.85,16.99,216,2975,UX1 Index,Future,CBF,USD,0.05,50,1000,16990,16.99,16.88,1.853447238705947,121,,0.0004,,1
20/06/2006,16.76,16.99,16.35,16.94,800,2975,UX1 Index,Future,CBF,USD,0.05,50,1000,16940,16.94,16.62,1.7274520736236654,122,,0.0004,,1
21/06/2006,16.81,16.81,15.78,15.99,579,15607,UX1 Index,Future,CBF,USD,0.05,50,1000,15990,15.67,15.99,1.680118845002748,123,,0.0004,,1
22/06/2006,15.94,16.06,15.85,15.98,339,15287,UX1 Index,Future,CBF,USD,0.05,50,1000,15980,15.76,15.98,1.639752826902082,124,,0.0004,,1
23/06/2006,15.96,16,15.67,15.75,216,15312,UX1 Index,Future,CBF,USD,0.05,50,1000,15750,15.69,15.75,1.611558045288276,125,,0.0004,,1
26/06/2006,15.88,15.94,15.53,15.59,235,15421,UX1 Index,Future,CBF,USD,0.05,50,1000,15590,15.56,15.59,1.6169707274200633,126,,0.0004,,1
27/06/2006,15.56,16.03,15.5,16.04,185,15419,UX1 Index,Future,CBF,USD,0.05,50,1000,16040,15.93,16.04,1.6111745198250154,127,,0.0004,,1
28/06/2006,15.92,16.18,15.92,15.99,57,15423,UX1 Index,Future,CBF,USD,0.05,50,1000,15990,15.96,15.99,1.6135932986144212,128,,0.0004,,1
29/06/2006,16,16,15.13,15.21,556,15629,UX1 Index,Future,CBF,USD,0.05,50,1000,15210,14.34,15.21,1.6196910199170815,129,,0.0004,,1
30/06/2006,15.13,15.13,14.77,14.87,578,15868,UX1 Index,Future,CBF,USD,0.05,50,1000,14870,14.02,14.87,1.638678634347413,130,,0.0004,,1
03/07/2006,14.65,14.71,14.58,14.87,1377,16765,UX1 Index,Future,CBF,USD,0.05,50,1000,14870,14.02,14.87,1.639928860245682,131,,0.0004,,1
04/07/2006,14.65,14.71,14.58,14.63,1377,16765,UX1 Index,Future,CBF,USD,0.05,50,1000,14630,13.72,14.63,1.6830183203597937,132,,0.0004,,1
05/07/2006,14.7,15.23,14.7,15.02,359,16249,UX1 Index,Future,CBF,USD,0.05,50,1000,15020,14.4,15.02,1.7041920861999977,133,,0.0004,,1
06/07/2006,15,15.24,14.78,15.24,1458,17468,UX1 Index,Future,CBF,USD,0.05,50,1000,15240,14.16,15.24,1.7008603705184135,134,,0.0004,,1
07/07/2006,15.25,15.3,15.1,15.39,1854,19100,UX1 Index,Future,CBF,USD,0.05,50,1000,15390,14.36,15.39,1.6784326021619203,135,,0.0004,,1
10/07/2006,15.39,15.45,15.18,15.43,226,19267,UX1 Index,Future,CBF,USD,0.05,50,1000,15430,14.32,15.43,1.687065697199342,136,,0.0004,,1
11/07/2006,15.51,15.62,15.17,15.22,228,19328,UX1 Index,Future,CBF,USD,0.05,50,1000,15220,13.9,15.22,1.7044072283348353,137,,0.0004,,1
12/07/2006,14.99,15.65,14.99,15.58,2344,21437,UX1 Index,Future,CBF,USD,0.05,50,1000,15580,14.44,15.58,1.7108647910730315,138,,0.0004,,1
13/07/2006,15.8,16.7,15.8,16.69,1795,19444,UX1 Index,Future,CBF,USD,0.05,50,1000,16690,16.36,16.69,1.704715714325031,139,,0.0004,,1
14/07/2006,16.78,17.35,16.6,17.13,269,19467,UX1 Index,Future,CBF,USD,0.05,50,1000,17130,17.27,17.13,1.6976794946828746,140,,0.0004,,1
17/07/2006,17.17,17.35,16.9,16.96,455,19496,UX1 Index,Future,CBF,USD,0.05,50,1000,16960,17.35,16.96,1.6575179234827897,141,,0.0004,,1
18/07/2006,16.8,17.4,16.76,16.96,617,19590,UX1 Index,Future,CBF,USD,0.05,50,1000,16960,17.86,16.96,1.3763111324600128,142,,0.0004,,1
19/07/2006,16.53,16.53,15.7,15.81,633,20035,UX1 Index,Future,CBF,USD,0.05,50,1000,15810,15.81,16.96,0.7605662364317946,143,,0.0004,,1
20/07/2006,15.7,16.4,15.43,16.33,283,19958,UX1 Index,Future,CBF,USD,0.05,50,1000,16330,16.33,16.96,0.7647029924530773,144,,0.0004,,1
21/07/2006,16.8,17.4,16.76,16.7,261,20052,UX1 Index,Future,CBF,USD,0.05,50,1000,16700,16.71,16.7,0.7668348366282607,145,,0.0004,,1
24/07/2006,16.55,16.55,15.33,15.41,306,20139,UX1 Index,Future,CBF,USD,0.05,50,1000,15410,15.41,15.8,0.737139290319921,146,,0.0004,,1
25/07/2006,15.56,15.61,14.86,14.99,345,10391,UX1 Index,Future,CBF,USD,0.05,50,1000,14990,14.99,15.34,0.7176136379231898,147,,0.0004,,1
26/07/2006,15.16,15.19,14.75,14.87,178,10408,UX1 Index,Future,CBF,USD,0.05,50,1000,14870,14.87,15.28,0.7367885268741323,148,,0.0004,,1
27/07/2006,14.64,15.29,14.55,15.13,143,10441,UX1 Index,Future,CBF,USD,0.05,50,1000,15130,15.13,15.52,0.7432209182560413,149,,0.0004,,1
28/07/2006,14.99,15.015,14.51,14.61,201,10593,UX1 Index,Future,CBF,USD,0.05,50,1000,14610,14.61,15.16,0.7726508482706483,150,,0.0004,,1
31/07/2006,14.89,15.1,14.72,14.71,294,10600,UX1 Index,Future,CBF,USD,0.05,50,1000,14710,14.71,15.36,0.7941435638472544,151,,0.0004,,1
01/08/2006,14.82,15.5,14.82,15.06,332,10777,UX1 Index,Future,CBF,USD,0.05,50,1000,15060,15.06,15.74,0.7952739569900955,152,,0.0004,,1
02/08/2006,15.01,15.01,14.6,14.73,143,10367,UX1 Index,Future,CBF,USD,0.05,50,1000,14730,14.73,15.46,0.8062361109914907,153,,0.0004,,1
03/08/2006,15.14,15.14,14.59,14.6,108,10211,UX1 Index,Future,CBF,USD,0.05,50,1000,14600,14.6,15.31,0.8244658877115635,154,,0.0004,,1
04/08/2006,14.56,15.1,14.4,14.84,1071,10008,UX1 Index,Future,CBF,USD,0.05,50,1000,14840,14.84,15.52,0.8254083837713403,155,,0.0004,,1
07/08/2006,15.165,15.17,14.97,15.03,133,9775,UX1 Index,Future,CBF,USD,0.05,50,1000,15030,15.03,15.61,0.8211197638996902,156,,0.0004,,1
08/08/2006,15.05,15.2,14.82,14.98,1356,10266,UX1 Index,Future,CBF,USD,0.05,50,1000,14980,14.98,15.56,0.8088660787382235,157,,0.0004,,1
09/08/2006,14.75,15,14.41,14.96,937,10171,UX1 Index,Future,CBF,USD,0.05,50,1000,14960,14.96,15.35,0.8104272535726755,158,,0.0004,,1
10/08/2006,15.11,15.43,14.75,14.77,4157,11035,UX1 Index,Future,CBF,USD,0.05,50,1000,14770,14.77,15.52,0.8219442397957113,159,,0.0004,,1
11/08/2006,14.72,14.95,14.6,14.73,241,8121,UX1 Index,Future,CBF,USD,0.05,50,1000,14730,14.73,15.61,0.8352989484809312,160,,0.0004,,1
14/08/2006,14.43,14.43,13.83,13.95,2046,8121,UX1 Index,Future,CBF,USD,0.05,50,1000,13950,13.95,15.04,0.8875293422379616,161,,0.0004,,1
15/08/2006,13.53,13.8,13.09,13.23,2224,7681,UX1 Index,Future,CBF,USD,0.05,50,1000,13230,13.23,15.04,0.9870683866885894,162,,0.0004,,1
16/08/2006,14.96,14.98,14.84,15.04,538,4513,UX1 Index,Future,CBF,USD,0.05,50,1000,15040,14.19,15.04,0.9868312925723496,163,,0.0004,,1
17/08/2006,14.96,14.98,14.84,15.04,538,4599,UX1 Index,Future,CBF,USD,0.05,50,1000,15040,14.08,15.04,0.9434357423799532,164,,0.0004,,1
18/08/2006,14.96,14.98,14.84,14.93,538,4599,UX1 Index,Future,CBF,USD,0.05,50,1000,14930,13.85,14.93,0.8567483099876412,165,,0.0004,,1
21/08/2006,14.01,14.22,13.65,13.69,371,4705,UX1 Index,Future,CBF,USD,0.05,50,1000,13690,13.69,15.46,0.8150869074317644,166,,0.0004,,1
22/08/2006,15.4,15.4,14.97,15.17,2255,4775,UX1 Index,Future,CBF,USD,0.05,50,1000,15170,13.6,15.17,0.7076444493293765,167,,0.0004,,1
23/08/2006,15.07,15.4,15.07,15.18,3905,6106,UX1 Index,Future,CBF,USD,0.05,50,1000,15180,13.93,15.18,0.6859757041373086,168,,0.0004,,1
24/08/2006,15.12,15.12,14.85,14.83,1316,7222,UX1 Index,Future,CBF,USD,0.05,50,1000,14830,13.86,14.83,0.6186377507610377,169,,0.0004,,1
25/08/2006,14.74,14.83,14.6,14.61,153,7104,UX1 Index,Future,CBF,USD,0.05,50,1000,14610,13.54,14.61,0.484500429996378,170,,0.0004,,1
28/08/2006,14.71,14.71,14.41,14.47,404,6478,UX1 Index,Future,CBF,USD,0.05,50,1000,14470,13.31,14.47,0.4684549071148772,171,,0.0004,,1
29/08/2006,14.61,14.8,14.5,14.49,1560,6516,UX1 Index,Future,CBF,USD,0.05,50,1000,14490,13.56,14.49,0.46738634982208027,172,,0.0004,,1
30/08/2006,14.5,14.54,14.43,14.41,191,6573,UX1 Index,Future,CBF,USD,0.05,50,1000,14410,13.46,14.41,0.46970983951088474,173,,0.0004,,1
31/08/2006,14.38,14.38,14.18,14.22,235,6747,UX1 Index,Future,CBF,USD,0.05,50,1000,14220,13.23,14.22,0.4692575696423809,174,,0.0004,,1
01/09/2006,14.15,14.15,13.89,14.22,235,7055,UX1 Index,Future,CBF,USD,0.05,50,1000,14220,13.23,14.22,0.4771013169827492,175,,0.0004,,1
04/09/2006,14.15,14.15,13.89,13.94,235,7055,UX1 Index,Future,CBF,USD,0.05,50,1000,13940,12.95,13.94,0.49655580418183964,176,,0.0004,,1
05/09/2006,14.15,14.2,14.05,14.06,81,6969,UX1 Index,Future,CBF,USD,0.05,50,1000,14060,12.99,14.06,0.4986324631763757,177,,0.0004,,1
06/09/2006,14.24,14.6,14.22,14.53,495,7223,UX1 Index,Future,CBF,USD,0.05,50,1000,14530,13.69,14.53,0.4974746224683288,178,,0.0004,,1
07/09/2006,14.8,14.95,14.66,14.7,436,7223,UX1 Index,Future,CBF,USD,0.05,50,1000,14700,13.83,14.7,0.4982378949859257,179,,0.0004,,1
08/09/2006,14.55,14.7,14.55,14.63,115,7247,UX1 Index,Future,CBF,USD,0.05,50,1000,14630,13.68,14.63,0.49509494039023083,180,,0.0004,,1
11/09/2006,14.8,15.09,14.6,14.74,491,7614,UX1 Index,Future,CBF,USD,0.05,50,1000,14740,13.6,14.74,0.48676585747154255,181,,0.0004,,1
12/09/2006,14.58,14.6,14,14.07,231,7645,UX1 Index,Future,CBF,USD,0.05,50,1000,14070,12.57,14.07,0.48657887335971084,182,,0.0004,,1
13/09/2006,14.15,14.3,13.7,13.86,398,7951,UX1 Index,Future,CBF,USD,0.05,50,1000,13860,12.22,13.86,0.49335146363081933,183,,0.0004,,1
14/09/2006,13.9,14.15,13.9,14.08,100,8127,UX1 Index,Future,CBF,USD,0.05,50,1000,14080,12.3,14.08,0.4946085994669638,184,,0.0004,,1
15/09/2006,13.9,14.1,13.73,14.05,1624,8127,UX1 Index,Future,CBF,USD,0.05,50,1000,14050,12.09,14.05,0.4962784836493898,185,,0.0004,,1
18/09/2006,14.03,14.05,13.86,13.92,3330,9374,UX1 Index,Future,CBF,USD,0.05,50,1000,13920,11.88,13.92,0.49746088623462414,186,,0.0004,,1
19/09/2006,13.96,14.35,13.81,13.86,918,9879,UX1 Index,Future,CBF,USD,0.05,50,1000,13860,11.82,13.86,0.44909612927895304,187,,0.0004,,1
20/09/2006,14.83,14.86,14.56,14.66,303,32694,UX1 Index,Future,CBF,USD,0.05,50,1000,14660,13.59,14.66,0.433744164225877,188,,0.0004,,1
21/09/2006,14.65,15.05,14.65,14.99,226,32883,UX1 Index,Future,CBF,USD,0.05,50,1000,14990,13.96,14.99,0.43084490635649625,189,,0.0004,,1
22/09/2006,15.13,15.29,15.11,15.15,279,33306,UX1 Index,Future,CBF,USD,0.05,50,1000,15150,13.99,15.15,0.44390614623664704,190,,0.0004,,1
25/09/2006,15.13,15.18,14.7,14.81,248,33008,UX1 Index,Future,CBF,USD,0.05,50,1000,14810,13.5,14.81,0.4230642189234853,191,,0.0004,,1
26/09/2006,14.8,14.8,14.42,14.49,336,33241,UX1 Index,Future,CBF,USD,0.05,50,1000,14490,13.22,14.49,0.39697103168871783,192,,0.0004,,1
27/09/2006,14.55,14.68,14.5,14.69,414,33450,UX1 Index,Future,CBF,USD,0.05,50,1000,14690,13.21,14.69,0.37003288142182456,193,,0.0004,,1
28/09/2006,14.74,15.08,14.6,14.63,763,33538,UX1 Index,Future,CBF,USD,0.05,50,1000,14630,13.18,14.63,0.3628741747033967,194,,0.0004,,1
29/09/2006,14.66,14.73,14.59,14.63,674,33506,UX1 Index,Future,CBF,USD,0.05,50,1000,14630,13.1,14.63,0.36335244598048966,195,,0.0004,,1
02/10/2006,14.67,14.81,14.62,14.83,1030,34003,UX1 Index,Future,CBF,USD,0.05,50,1000,14830,13.37,14.83,0.37275863504418627,196,,0.0004,,1
03/10/2006,14.9,14.98,14.64,14.7,456,34671,UX1 Index,Future,CBF,USD,0.05,50,1000,14700,13.49,14.7,0.3765979288312735,197,,0.0004,,1
04/10/2006,14.79,14.79,14,14.05,2480,34225,UX1 Index,Future,CBF,USD,0.05,50,1000,14050,12.72,14.05,0.3843878249893001,198,,0.0004,,1
05/10/2006,13.97,14.12,13.92,13.95,213,33616,UX1 Index,Future,CBF,USD,0.05,50,1000,13950,12.58,13.95,0.39392765833336035,199,,0.0004,,1
06/10/2006,13.92,14.18,13.92,13.98,1597,32934,UX1 Index,Future,CBF,USD,0.05,50,1000,13980,12.48,13.98,0.4015905875391063,200,,0.0004,,1
09/10/2006,14.03,14.17,13.74,13.73,165,32624,UX1 Index,Future,CBF,USD,0.05,50,1000,13730,12.23,13.73,0.4136290608746011,201,,0.0004,,1
10/10/2006,13.75,13.75,13.45,13.44,6091,31412,UX1 Index,Future,CBF,USD,0.05,50,1000,13440,11.72,13.44,0.4512179813201941,202,,0.0004,,1
11/10/2006,13.6,13.63,13.19,13.24,1959,30100,UX1 Index,Future,CBF,USD,0.05,50,1000,13240,11.62,13.24,0.5026108501282782,203,,0.0004,,1
12/10/2006,13.12,13.12,12.82,12.95,1953,29347,UX1 Index,Future,CBF,USD,0.05,50,1000,12950,11.36,12.95,0.5648017351248166,204,,0.0004,,1
13/10/2006,12.85,12.89,12.7,12.78,1375,28349,UX1 Index,Future,CBF,USD,0.05,50,1000,12780,11.18,12.78,0.6297441279334567,205,,0.0004,,1
16/10/2006,12.88,12.88,12.4,12.51,4008,28142,UX1 Index,Future,CBF,USD,0.05,50,1000,12510,10.62,12.51,0.6998511746554901,206,,0.0004,,1
17/10/2006,12.63,12.99,12.6,12.65,5543,26963,UX1 Index,Future,CBF,USD,0.05,50,1000,12650,11.23,12.65,0.7562193244467302,207,,0.0004,,1
18/10/2006,12.73,12.74,12.43,12.59,2422,26374,UX1 Index,Future,CBF,USD,0.05,50,1000,12590,12.59,13.59,0.808620636227728,208,,0.0004,,1
19/10/2006,12.6,12.72,12.46,12.52,1490,26655,UX1 Index,Future,CBF,USD,0.05,50,1000,12520,12.52,13.48,0.8587684981025651,209,,0.0004,,1
20/10/2006,12.54,12.65,12.29,12.28,388,26655,UX1 Index,Future,CBF,USD,0.05,50,1000,12280,12.28,13.29,0.917847663467819,210,,0.0004,,1
23/10/2006,12.24,12.44,11.8,11.95,554,26848,UX1 Index,Future,CBF,USD,0.05,50,1000,11950,11.95,13.16,0.992342682746238,211,,0.0004,,1
24/10/2006,11.87,12.03,11.77,11.78,462,27108,UX1 Index,Future,CBF,USD,0.05,50,1000,11780,11.78,12.83,1.0681210917619157,212,,0.0004,,1
25/10/2006,11.93,11.93,11.48,11.49,944,27434,UX1 Index,Future,CBF,USD,0.05,50,1000,11490,11.49,12.52,1.133024271584682,213,,0.0004,,1
26/10/2006,11.5,11.59,11.26,11.25,657,26675,UX1 Index,Future,CBF,USD,0.05,50,1000,11250,11.25,12.21,1.181184151603804,214,,0.0004,,1
27/10/2006,11.4,11.44,11.2,11.31,2798,26175,UX1 Index,Future,CBF,USD,0.05,50,1000,11310,11.31,12.26,1.1941172471746635,215,,0.0004,,1
30/10/2006,11.44,11.8,11.3,11.35,2075,25453,UX1 Index,Future,CBF,USD,0.05,50,1000,11350,11.35,12.3,1.2061298990296727,216,,0.0004,,1
31/10/2006,11.35,11.5,11.28,11.31,3273,22792,UX1 Index,Future,CBF,USD,0.05,50,1000,11310,11.31,12.16,1.2221936562318292,217,,0.0004,,1
01/11/2006,11.22,11.63,11.1,11.55,2968,20929,UX1 Index,Future,CBF,USD,0.05,50,1000,11550,11.55,12.43,1.2006803626833102,218,,0.0004,,1
02/11/2006,11.6,11.77,11.6,11.65,2803,19291,UX1 Index,Future,CBF,USD,0.05,50,1000,11650,11.65,12.49,1.164818726955683,219,,0.0004,,1
03/11/2006,11.41,11.61,11.33,11.5,411,19615,UX1 Index,Future,CBF,USD,0.05,50,1000,11500,11.5,12.45,1.12044217461976,220,,0.0004,,1
06/11/2006,11.37,11.38,11.1,11.12,1279,18656,UX1 Index,Future,CBF,USD,0.05,50,1000,11120,11.12,12.02,1.0586395357564613,221,,0.0004,,1
07/11/2006,11.11,11.21,10.96,11.18,1137,18082,UX1 Index,Future,CBF,USD,0.05,50,1000,11180,11.18,12.05,0.9802001496293101,222,,0.0004,,1
08/11/2006,11.24,11.3,10.83,10.92,829,18234,UX1 Index,Future,CBF,USD,0.05,50,1000,10920,10.92,11.85,0.9500391220014686,223,,0.0004,,1
09/11/2006,10.82,11.06,10.75,10.99,1687,18234,UX1 Index,Future,CBF,USD,0.05,50,1000,10990,10.99,11.87,0.9061866989386462,224,,0.0004,,1
10/11/2006,11.05,11.17,10.95,10.99,914,17606,UX1 Index,Future,CBF,USD,0.05,50,1000,10990,10.99,11.98,0.839976785393493,225,,0.0004,,1
13/11/2006,10.87,10.87,10.59,10.59,2184,17606,UX1 Index,Future,CBF,USD,0.05,50,1000,10590,10.59,11.97,0.7981910798799904,226,,0.0004,,1
14/11/2006,10.55,10.8,10.24,10.25,2477,16631,UX1 Index,Future,CBF,USD,0.05,50,1000,10250,10.25,11.72,0.7859071191941093,227,,0.0004,,1
15/11/2006,11.89,11.89,11.5,11.62,541,10495,UX1 Index,Future,CBF,USD,0.05,50,1000,11620,11.62,12.35,0.7181963519818124,228,,0.0004,,1
